,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
171,Bobby Douglass,CHI,QB,27,7,3,41,100,387,2,4,36,229,6.36,1,0,0,,0,0,,1,,,44,44.4,54.4,48.4,,30,,
172,Greg Landry,DET,QB,28,5,3,49,82,572,3,3,22,95,4.32,1,0,0,,0,2,,1,,,44,42.4,49.4,45.4,,29,,
173,Rich McGeorge,GNB,TE,26,14,14,0,0,0,0,0,0,0,,0,30,440,14.67,0,0,,0,,,44,74.0,77.0,59.0,,18,,
174,Chip Myers,CIN,WR,29,14,3,0,0,0,0,0,0,0,,0,32,383,11.97,1,0,,1,,,44,76.3,79.3,60.3,,49,,
175,Mack Alston,HOU,TE,27,13,12,0,0,0,0,0,1,-3,-3.00,0,17,249,14.65,3,1,,3,,,43,58.6,62.1,50.1,,19,,
176,Terry Beasley,SFO,WR,24,13,0,0,0,0,0,0,1,-3,-3.00,0,17,253,14.88,3,0,,3,,,43,60.0,63.0,51.5,,50,,
177,Brian Sipe,CLE,QB,25,10,5,59,108,603,1,7,16,44,2.75,4,0,0,,0,8,,4,,,43,34.5,48.5,41.5,,31,,
178,Roger Carr,BAL,WR,22,11,8,0,0,0,0,0,0,0,,0,21,405,19.29,0,0,,0,,,41,61.5,64.5,51.0,,51,,
179,Jeff Kinney,KAN,RB,25,13,3,0,0,0,0,0,63,249,3.95,0,18,105,5.83,1,0,,1,,,41,59.4,65.4,50.4,,74,,
180,Charlie Smith,OAK,RB,28,13,7,0,0,0,0,0,64,194,3.03,1,8,100,12.50,1,0,,2,,,41,49.4,55.4,45.4,,73,,
181,Mike Boryla,PHI,QB,23,4,3,60,102,580,5,3,6,25,4.17,0,0,0,,0,2,,0,,,40,37.7,44.7,40.7,,32,,
182,Harold Hart,OAK,RB,22,13,0,0,0,0,0,0,51,268,5.25,2,1,4,4.00,0,4,,3,,,39,42.2,47.2,41.7,,75,,
183,Billy Parks,HOU,WR,26,14,12,0,0,0,0,0,0,0,,0,20,330,16.50,1,0,,1,,,39,59.0,62.0,49.0,,52,,
184,Gloster Richardson,CLE,WR,32,9,7,0,0,0,0,0,0,0,,0,9,266,29.56,2,0,,2,,,39,47.6,50.6,43.1,,53,,
185,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
186,Delvin Williams,SFO,RB,23,13,0,0,0,0,0,0,36,201,5.58,3,1,9,9.00,0,2,,3,,,39,38.0,42.0,37.5,,76,,
187,Ed Marinaro,MIN,RB,24,14,1,0,0,0,0,0,44,124,2.82,1,17,132,7.76,1,3,,2,,,38,51.6,59.1,43.1,,77,,
188,Ron Shanklin,PIT,WR,26,12,12,0,0,0,0,0,0,0,,0,19,324,17.05,1,0,,1,,,38,57.4,60.4,47.9,,54,,
189,Howard Twilley,MIA,WR,31,13,9,0,0,0,0,0,0,0,,0,24,256,10.67,2,0,,2,,,38,61.6,64.6,49.6,,55,,
190,Oscar Reed,MIN,RB,30,7,4,0,0,0,0,0,62,215,3.47,0,15,99,6.60,1,0,,1,,,37,52.4,55.4,44.9,,78,,
191,Paul Seymour,BUF,TE,24,14,14,0,0,0,0,0,0,0,,0,15,246,16.40,2,0,,2,,,37,51.6,54.6,44.1,,20,,
192,Norm Bulaich,PHI,RB,28,11,8,0,0,0,0,0,50,152,3.04,0,28,204,7.29,0,3,,0,,,36,60.6,68.1,46.6,,82,,
193,Cid Edwards,SDG,RB,31,10,6,0,0,0,0,0,65,261,4.02,0,13,102,7.85,0,2,,0,,,36,47.3,54.3,40.8,,79,,
194,Leon McQuay,NYG,RB,24,13,2,0,0,0,0,0,55,240,4.36,1,5,59,11.80,0,3,,1,,,36,37.9,42.4,35.4,,81,,
195,Mercury Morris,MIA,RB,27,5,3,0,0,0,0,0,56,214,3.82,1,2,27,13.50,1,4,,2,,,36,34.1,39.1,33.1,,80,,
196,Elmo Wright,KAN,WR,25,13,9,0,0,0,0,0,3,26,8.67,1,13,209,16.08,1,0,,2,,,36,48.5,51.5,42.0,,56,,
197,Marty Domres,BAL,QB,27,14,6,77,153,803,0,12,22,145,6.59,2,0,0,,0,2,,2,,,35,32.6,51.6,44.6,,33,,
198,Wendell Hayes,KAN,RB,34,14,6,0,0,0,0,0,57,206,3.61,2,4,23,5.75,0,0,,2,,,35,38.9,41.9,36.9,,83,,
199,Ted Kwalick,SFO,TE,27,14,1,0,0,0,0,0,0,0,,0,13,231,17.77,2,0,,2,,,35,48.1,51.1,41.6,,21,,
200,Barry Smith,GNB,WR,23,14,9,0,0,0,0,0,0,0,,0,20,294,14.70,1,0,,1,,,35,55.4,58.4,45.4,,57,,
201,Larry Smith,WAS,RB,27,7,6,0,0,0,0,0,55,149,2.71,0,23,137,5.96,1,1,,1,,,35,56.6,63.1,45.1,,84,,
202,John Fuqua,PIT,RB,28,9,2,0,0,0,0,0,50,156,3.12,2,6,68,11.33,0,0,,2,,,34,40.4,43.4,37.4,,85,,
203,Bob Lee,ATL,QB,28,9,9,78,172,852,3,14,19,99,5.21,1,0,0,,0,4,,1,,,34,30.0,49.0,44.0,,34,,
204,Cleo Miller,KAN,RB,22,14,2,0,0,0,0,0,40,186,4.65,0,14,149,10.64,0,4,,0,,,34,43.5,51.5,36.5,,86,,
205,Wayne Stewart,SDG,TE,27,14,13,0,0,0,0,0,0,0,,0,19,283,14.89,1,1,,1,,,34,52.3,55.8,42.8,,22,,
206,Lynn Swann,PIT,WR,22,12,2,0,0,0,0,0,1,14,14.00,0,11,208,18.91,2,5,,3,,,34,46.2,51.7,40.7,,58,,
207,Freddie Scott,BAL,WR,22,14,2,0,0,0,0,0,2,12,6.00,0,18,317,17.61,0,0,,0,,,33,50.9,53.9,41.9,,59,,
208,Haskel Stanback,ATL,RB,22,13,3,0,0,0,0,0,57,235,4.12,1,8,39,4.88,0,5,,1,,,33,36.4,41.9,32.4,,87,,
209,Doug Dennison,DAL,RB,23,12,0,0,0,0,0,0,16,52,3.25,4,2,23,11.50,0,1,,4,,,32,32.5,33.0,31.5,,88,,
210,Sam McCullum,MIN,WR,22,12,0,0,0,0,0,0,0,0,,0,7,138,19.71,3,1,,3,,,32,37.8,41.3,34.3,,62,,
211,John Stallworth,PIT,WR,22,13,3,0,0,0,0,0,1,-9,-9.00,0,16,269,16.81,1,0,,1,,,32,48.0,51.0,40.0,,61,,
212,Darryl Stingley,NWE,WR,23,5,2,0,0,0,0,0,5,63,12.60,1,10,139,13.90,1,0,,2,,,32,42.2,45.2,37.2,,60,,
213,Bob Berry,MIN,QB,32,10,1,34,48,305,5,1,1,8,8.00,0,0,0,,0,0,,0,,,31,31.0,35.0,32.0,,35,,
214,Don McCauley,BAL,RB,25,13,0,1,2,11,1,0,30,90,3.00,0,17,112,6.59,1,0,,1,,,31,47.6,50.6,39.1,,89,,
215,Mike Adamle,NYJ,RB,25,12,3,0,0,0,0,0,28,93,3.32,2,9,84,9.33,0,0,,2,,,30,38.7,38.7,34.2,,93,,
216,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
217,Robert Burns,NYJ,RB,22,14,2,0,0,0,0,0,40,158,3.95,0,11,83,7.55,1,2,,1,,,30,39.1,43.1,33.6,,90,,
218,Willie Ellison,KAN,RB,29,5,2,0,0,0,0,0,37,114,3.08,2,5,64,12.80,0,2,,2,,,30,32.8,36.8,30.3,,91,,
219,Larry Watkins,BUF,RB,28,10,2,0,0,0,0,0,41,170,4.15,2,1,7,7.00,0,0,,2,,,30,30.7,33.7,30.2,,92,,
220,Steve Ramsey,DEN,QB,26,7,2,41,74,580,5,7,5,-2,-0.40,0,0,0,,0,3,,0,,,29,26.0,37.5,33.0,,36,,
221,Mike Livingston,KAN,QB,29,8,6,66,141,732,4,10,9,28,3.11,0,0,0,,0,1,,0,,,28,27.1,40.6,37.1,,37,,
222,Jerry Simmons,DEN,WR,32,14,2,0,0,0,0,0,0,0,,0,10,161,16.10,2,0,,2,,,28,38.1,41.1,33.1,,63,,
223,Charley Young,DAL,RB,22,14,0,0,0,0,0,0,33,205,6.21,0,11,73,6.64,0,2,,0,,,28,36.8,40.8,31.3,,94,,
224,Ronnie Coleman,HOU,RB,23,13,4,0,2,0,0,0,52,193,3.71,1,4,9,2.25,0,1,,1,,,26,29.2,32.7,27.2,,96,,
225,Jesse Freitas,SDG,QB,23,5,3,49,109,719,3,8,6,16,2.67,0,0,0,,0,0,,0,,,26,26.4,37.4,34.4,,38,,
226,Tom Mitchell,SFO,TE,30,14,13,0,0,0,0,0,1,-2,-2.00,0,19,262,13.79,0,0,,0,,,26,45.0,48.0,35.5,,24,,
227,Morris Stroud,KAN,TE,28,14,14,0,0,0,0,0,0,0,,0,12,141,11.75,2,0,,2,,,26,38.1,41.1,32.1,,23,,
228,John Tarver,NWE,RB,25,14,4,0,0,0,0,0,41,101,2.46,2,9,37,4.11,0,2,,2,,,26,32.8,36.8,28.3,,97,,
229,Ken Willard,STL,RB,31,7,2,0,0,0,0,0,40,175,4.38,0,4,28,7.00,1,0,,1,,,26,30.3,33.3,28.3,,95,,
230,Larry Brown,PIT,TE,25,14,14,0,0,0,0,0,0,0,,0,17,190,11.18,1,0,,1,,,25,42.0,45.0,33.5,,25,,
231,Frank Grant,WAS,WR,24,14,1,0,0,0,0,0,1,-10,-10.00,0,9,196,21.78,1,0,,1,,,25,33.6,36.6,29.1,,64,,
232,Bob Adams,NWE,TE,28,13,7,0,0,0,0,0,0,0,,0,17,244,14.35,0,0,,0,,,24,41.4,44.4,32.9,,26,,
233,Melvin Baker,MIA,WR,24,9,0,0,0,0,0,0,0,0,,0,4,121,30.25,2,1,,2,,,24,27.1,30.6,25.1,,65,,
234,Charlie Evans,WAS,RB,26,6,0,0,0,0,0,0,32,79,2.47,2,2,44,22.00,0,2,,2,,,24,24.3,25.3,23.3,,98,,
235,Mike Montgomery,HOU,RB,25,5,0,0,0,0,0,0,0,0,,0,9,179,19.89,1,0,,1,,,24,32.9,35.9,28.4,,99,,
236,John Cappelletti,RAM,RB,22,14,1,0,0,0,0,0,55,198,3.60,0,6,35,5.83,0,2,,0,,,23,27.3,31.3,24.3,,100,,
237,Bobby Scott,NOR,QB,25,5,1,31,71,366,4,4,1,1,1.00,0,0,0,,0,0,,0,,,23,22.7,29.7,26.7,,39,,
238,Hubert Ginn,MIA,RB,27,9,0,0,0,0,0,0,26,99,3.81,2,2,3,1.50,0,2,,2,,,22,22.2,23.2,21.2,,101,,
239,Vince Kendrick,ATL,RB,22,14,1,0,0,0,0,0,17,71,4.18,0,12,86,7.17,1,0,,1,,,22,33.7,33.7,27.7,,102,,
240,Marlin Briscoe,MIA,WR,29,4,3,0,1,0,0,0,1,17,17.00,0,11,132,12.00,1,0,,1,,,21,31.9,34.9,26.4,,66,,
241,J.V. Cain,STL,TE,23,14,3,0,0,0,0,0,0,0,,0,13,152,11.69,1,0,,1,,,21,34.2,37.2,27.7,,27,,
242,Dave Casper,OAK,TE,22,14,0,0,0,0,0,0,0,0,,0,4,26,6.50,3,0,,3,,,21,24.6,24.6,22.6,,28,,
243,Lynn Dickey,HOU,QB,25,14,4,63,113,704,2,8,3,7,2.33,0,0,0,,0,2,,0,,,21,18.9,30.9,26.9,,40,,
244,Rod McNeill,NOR,RB,23,11,0,0,0,0,0,0,22,90,4.09,1,5,64,12.80,0,1,,1,,,21,25.4,25.9,22.9,,103,,
245,Jack Concannon,GNB,QB,31,14,2,28,54,381,1,3,3,7,2.33,1,0,0,,0,0,,1,,,20,19.9,25.9,22.9,,41,,
246,Jim Hooks,DET,RB,24,8,6,0,0,0,0,0,44,143,3.25,0,9,53,5.89,0,1,,0,,,20,27.6,31.1,23.1,,104,,
247,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
248,Eddie Bell,NYJ,WR,28,13,1,0,0,0,0,0,0,0,,0,13,126,9.69,1,0,,1,,,19,31.6,34.6,25.1,,68,,
249,Larry Cipa,NOR,QB,23,4,2,20,55,242,0,0,12,35,2.92,1,0,0,,0,2,,1,,,19,17.2,18.2,17.2,,42,,
250,Al Dodd,ATL,WR,29,14,12,0,0,0,0,0,0,0,,0,12,130,10.83,1,1,,1,,,19,30.0,33.5,24.0,,67,,
251,Jim Harrison,CHI,RB,26,9,4,0,0,0,0,0,36,94,2.61,1,5,38,7.60,0,0,,1,,,19,24.2,24.2,21.7,,105,,
252,Essex Johnson,CIN,RB,28,5,2,0,0,0,0,0,19,44,2.32,0,8,85,10.63,1,1,,1,,,19,25.9,26.4,21.9,,106,,
253,Bob Windsor,NWE,TE,32,7,7,0,0,0,0,0,0,0,,0,12,127,10.58,1,0,,1,,,19,30.7,33.7,24.7,,29,,
254,Jazz Jackson,NYJ,RB,22,13,1,0,0,0,0,0,20,74,3.70,0,2,44,22.00,1,2,,2,,,18,23.8,24.8,22.8,,108,,
255,Eddie Ray,ATL,RB,27,11,2,0,0,0,0,0,46,139,3.02,0,10,43,4.30,0,7,,0,,,18,21.2,27.7,16.2,,107,,
256,Jerry Tagge,GNB,QB,24,7,6,70,146,709,1,10,18,58,3.22,0,0,0,,0,5,,0,,,18,13.2,28.7,23.2,,43,,
257,Joe Reed,SFO,QB,26,6,4,29,74,316,2,7,16,107,6.69,0,0,0,,0,2,,0,,,17,15.3,29.3,22.3,,44,,
258,Cotton Speyrer,BAL,WR,25,13,6,0,0,0,0,0,0,0,,0,9,110,12.22,1,2,,1,,,17,24.0,28.0,19.5,,69,,
259,Joe Theismann,WAS,QB,25,9,0,9,11,145,1,0,3,12,4.00,1,0,0,,0,0,,1,,,17,17.0,17.0,17.0,,45,,
260,Mark van Eeghen,OAK,RB,22,14,0,0,0,0,0,0,28,139,4.96,0,4,33,8.25,0,0,,0,,,17,21.2,24.2,19.2,,109,,
261,Randy Grossman,PIT,TE,22,14,0,0,0,0,0,0,0,0,,0,13,164,12.62,0,0,,0,,,16,29.4,32.4,22.9,,30,,
262,Bob Chandler,BUF,WR,25,14,0,0,0,0,0,0,0,0,,0,7,88,12.57,1,0,,1,,,15,21.8,21.8,18.3,,71,,
263,Clint Longley,DAL,QB,22,2,0,12,21,209,2,0,4,-13,-3.25,0,0,0,,0,0,,0,,,15,15.1,15.1,15.1,,47,,
264,Earl Morrall,MIA,QB,40,14,1,17,27,301,2,3,1,11,11.00,0,0,0,,0,0,,0,,,15,15.1,21.1,18.1,,46,,
265,Bob Pickard,DET,WR,22,14,1,0,0,0,0,0,1,5,5.00,0,8,88,11.00,1,0,,1,,,15,23.3,23.3,19.3,,70,,
266,Leon Crosswhite,DET,RB,23,14,1,0,0,0,0,0,12,49,4.08,1,3,31,10.33,0,1,,1,,,14,16.0,16.5,14.5,,111,,
267,Andy Johnson,NWE,RB,22,14,3,0,0,0,0,0,2,-4,-2.00,0,8,147,18.38,0,1,,0,,,14,21.3,24.8,17.3,,110,,
268,Ron Jaworski,RAM,QB,23,5,0,10,24,144,0,1,7,34,4.86,1,0,0,,0,1,,1,,,13,12.2,13.7,13.2,,48,,
269,Jim Beirne,SDG,WR,28,14,0,0,0,0,0,0,0,0,,0,7,121,17.29,0,0,,0,,,12,19.1,22.1,15.6,,72,,
270,Jack DeGrenier,NOR,RB,23,12,1,0,0,0,0,0,33,110,3.33,0,4,13,3.25,0,0,,0,,,12,16.3,19.3,14.3,,112,,
271,Jean Fugett,DAL,TE,23,12,2,0,0,0,0,0,0,0,,0,4,60,15.00,1,0,,1,,,12,16.0,16.0,14.0,,31,,
272,Les Goodman,GNB,RB,24,13,2,0,0,0,0,0,20,101,5.05,0,5,19,3.80,0,1,,0,,,12,16.0,19.5,13.5,,113,,
273,Pat Sullivan,ATL,QB,24,6,3,48,105,556,1,8,3,19,6.33,0,0,0,,0,1,,0,,,12,11.1,22.6,19.1,,49,,
274,Wayne Wheeler,CHI,WR,24,12,1,0,0,0,0,0,0,0,,0,5,59,11.80,1,0,,1,,,12,16.9,16.9,14.4,,73,,
275,Fair Hooker,CLE,WR,27,7,3,0,0,0,0,0,0,0,,0,4,48,12.00,1,0,,1,,,11,14.8,14.8,12.8,,74,,
276,Jerry LeVias,SDG,WR,28,13,4,0,0,0,0,0,0,0,,0,9,105,11.67,0,1,,0,,,11,18.5,22.0,14.0,,75,,
277,Manfred Moore,SFO,RB,24,14,1,0,0,0,0,0,10,24,2.40,1,2,29,14.50,0,4,,2,,,11,15.3,17.3,14.3,,114,,
278,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
279,Bo Scott,CLE,RB,31,14,1,0,0,0,0,0,23,86,3.74,0,7,22,3.14,0,0,,0,,,11,17.8,17.8,14.3,,116,,
280,Rob Scribner,RAM,RB,23,11,0,0,0,0,0,0,9,24,2.67,0,2,28,14.00,1,1,,1,,,11,12.2,12.7,11.2,,115,,
281,Josh Ashton,NWE,RB,25,12,0,0,0,0,0,0,26,99,3.81,0,0,0,,0,0,,0,,,10,9.9,9.9,9.9,,117,,
282,Don Calhoun,BUF,RB,22,14,1,0,0,0,0,0,21,88,4.19,0,2,10,5.00,0,0,,0,,,10,11.8,11.8,10.8,,119,,
283,Steve Crosby,NYG,RB,24,9,0,0,0,0,0,0,14,55,3.93,0,2,44,22.00,0,1,,0,,,10,10.9,11.4,9.9,,118,,
284,Don Herrmann,NYG,WR,27,8,7,0,0,0,0,0,0,0,,0,10,97,9.70,0,0,,0,,,10,19.7,19.7,14.7,,77,,
285,Jim Kelly,CHI,TE,23,14,0,0,0,0,0,0,0,0,,0,8,100,12.50,0,0,,0,,,10,18.0,21.0,14.0,,32,,
286,Gary Marangi,BUF,QB,22,3,0,9,18,140,2,3,4,20,5.00,0,0,0,,0,2,,0,,,10,7.6,11.6,10.6,,50,,
287,Louis Neal,ATL,WR,23,10,2,0,0,0,0,0,1,-1,-1.00,0,8,99,12.38,0,1,,0,,,10,16.8,17.3,12.8,,76,,
288,Alvin Reed,WAS,TE,30,14,0,0,0,0,0,0,0,0,,0,4,36,9.00,1,0,,1,,,10,13.6,13.6,11.6,,33,,
289,Joe Wilson,NWE,RB,24,12,0,0,0,0,0,0,15,57,3.80,0,3,38,12.67,0,1,,0,,,10,11.5,12.0,10.0,,120,,
290,John Beasley,NOR,TE,29,14,6,0,0,0,0,0,0,0,,0,5,85,17.00,0,0,,0,,,9,13.5,13.5,11.0,,37,,
291,Willie Brister,NYJ,TE,22,12,1,0,0,0,0,0,0,0,,0,5,90,18.00,0,0,,0,,,9,14.0,14.0,11.5,,34,,
292,Steve Craig,MIN,TE,23,14,0,0,0,0,0,0,0,0,,0,4,26,6.50,1,0,,1,,,9,12.6,12.6,10.6,,36,,
293,Reggie Harrison,2TM,RB,23,5,0,0,0,0,0,0,6,30,5.00,1,1,2,2.00,0,0,,1,,,9,10.2,10.2,9.7,,122,,
294,Ray Jarvis,DET,WR,25,13,2,0,0,0,0,0,0,0,,0,3,87,29.00,0,1,,0,,,9,10.7,11.2,9.2,,80,,
295,Doug Kingsriter,MIN,TE,24,14,1,0,0,0,0,0,0,0,,0,5,89,17.80,0,0,,0,,,9,13.9,13.9,11.4,,35,,
296,Gary Kosins,CHI,RB,25,14,0,0,0,0,0,0,8,30,3.75,1,1,3,3.00,0,1,,1,,,9,9.3,9.8,8.8,,121,,
297,Mike Siani,OAK,WR,24,6,0,0,0,0,0,0,0,0,,0,3,30,10.00,1,0,,1,,,9,12.0,12.0,10.5,,79,,
298,Dave Sullivan,CLE,WR,23,6,3,0,0,0,0,0,0,0,,0,5,92,18.40,0,1,,0,,,9,13.2,13.7,10.7,,78,,
299,Bill Brown,MIN,RB,36,14,0,0,0,0,0,0,19,41,2.16,0,5,41,8.20,0,3,,0,,,8,10.2,11.7,7.7,,123,,
300,Bill Butler,NOR,RB,24,14,2,0,0,0,0,0,21,74,3.52,0,2,3,1.50,0,2,,0,,,8,7.7,8.7,6.7,,125,,
301,John Holland,MIN,WR,22,10,0,0,0,0,0,0,0,0,,0,5,84,16.80,0,0,,0,,,8,13.4,13.4,10.9,,82,,
302,Al Marshall,NWE,WR,23,4,0,0,0,0,0,0,0,0,,0,1,17,17.00,1,0,,1,,,8,8.7,8.7,8.2,,84,,
303,John McDaniel,CIN,WR,23,14,1,0,0,0,0,0,1,5,5.00,0,2,79,39.50,0,0,,0,,,8,10.4,10.4,9.4,,81,,
304,Fred Pagac,CHI,TE,22,14,14,0,0,0,0,0,1,-1,-1.00,0,6,79,13.17,0,0,,0,,,8,13.8,13.8,10.8,,38,,
305,Steve Schubert,NWE,WR,23,8,2,0,0,0,0,0,0,0,,0,1,21,21.00,1,0,,1,,,8,9.1,9.1,8.6,,83,,
306,Les Strayhorn,DAL,RB,23,13,0,0,0,0,0,0,11,66,6.00,0,2,12,6.00,0,2,,0,,,8,7.8,8.8,6.8,,124,,
307,Hank Bjorklund,NYJ,RB,24,13,0,0,0,0,0,0,23,57,2.48,0,2,15,7.50,0,2,,0,,,7,7.2,8.2,6.2,,126,,
308,Jerry Broadnax,HOU,TE,23,8,2,0,0,0,0,0,0,0,,0,3,69,23.00,0,0,,0,,,7,9.9,9.9,8.4,,39,,
309,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
310,Jubilee Dunbar,CLE,WR,25,5,3,0,0,0,0,0,0,0,,0,6,74,12.33,0,0,,0,,,7,13.4,13.4,10.4,,85,,
311,Tom Geredine,ATL,WR,24,12,0,0,0,0,0,0,0,0,,0,4,69,17.25,0,0,,0,,,7,10.9,10.9,8.9,,88,,
312,Bill Houston,DAL,WR,23,13,0,0,0,0,0,0,0,0,,0,6,72,12.00,0,0,,0,,,7,13.2,13.2,10.2,,86,,
313,Joe Orduna,BAL,RB,26,14,0,0,0,0,0,0,2,3,1.50,1,1,8,8.00,0,0,,1,,,7,8.1,8.1,7.6,,128,,
314,Jeff Queen,HOU,RB,28,11,0,0,0,0,0,0,2,7,3.50,0,1,4,4.00,1,0,,1,,,7,8.1,8.1,7.6,,127,,
315,Otto Stowe,DEN,WR,25,8,0,0,0,0,0,0,1,1,1.00,0,2,9,4.50,1,0,,1,,,7,9.0,9.0,8.0,,87,,
316,Bob Thomas,SDG,RB,26,14,2,0,0,0,0,0,21,56,2.67,0,1,9,9.00,0,0,,0,,,7,7.5,7.5,7.0,,130,,
317,Eric Torkelson,GNB,RB,22,14,0,0,0,0,0,0,13,60,4.62,0,2,10,5.00,0,0,,1,,,7,15.0,15.0,14.0,,129,,
318,Tom Bailey,PHI,RB,25,11,0,0,0,0,0,0,10,32,3.20,0,6,27,4.50,0,1,,0,,,6,10.9,11.4,7.9,,131,,
319,Marv Fleming,MIA,TE,32,14,5,0,0,0,0,0,0,0,,0,1,3,3.00,1,0,,1,,,6,7.3,7.3,6.8,,40,,
320,Ken Payne,GNB,WR,24,12,0,0,0,0,0,0,0,0,,0,5,63,12.60,0,0,,0,,,6,11.3,11.3,8.8,,89,,
321,Jim Thaxton,2TM,TE,25,14,4,0,0,0,0,0,1,-10,-10.00,0,4,71,17.75,0,0,,0,,,6,10.1,10.1,8.1,,41,,
322,Willie Belton,STL,RB,26,5,0,0,0,0,0,0,12,49,4.08,0,0,0,,0,1,,0,,,5,3.9,4.4,3.9,,132,,
323,Dexter Bussey,DET,RB,22,11,0,0,0,0,0,0,9,22,2.44,0,4,24,6.00,0,1,,0,,,5,7.6,8.1,5.6,,133,,
324,Wayne Clark,CIN,QB,27,14,1,9,22,98,0,3,1,8,8.00,1,0,0,,0,0,,1,,,5,4.7,7.7,7.7,,51,,
325,George Farmer,CHI,WR,26,9,4,0,0,0,0,0,0,0,,0,5,45,9.00,0,0,,0,,,5,9.5,9.5,7.0,,91,,
326,Dave Grannell,SDG,TE,22,9,0,0,0,0,0,0,0,0,,0,3,51,17.00,0,0,,0,,,5,8.1,8.1,6.6,,42,,
327,Gary Hammond,STL,WR,25,12,0,1,1,81,0,0,0,0,,0,2,14,7.00,0,0,,0,,,5,6.6,6.6,5.6,,90,,
328,Cullen Bryant,RAM,RB,23,14,0,0,0,0,0,0,10,24,2.40,0,2,14,7.00,0,0,,1,,,4,11.8,11.8,10.8,,135,,
329,Dean Carlson,KAN,QB,24,1,0,7,15,116,0,1,2,17,8.50,0,0,0,,0,0,,0,,,4,4.3,5.3,5.3,,52,,
330,Doug Cunningham,WAS,RB,29,2,0,0,0,0,0,0,5,17,3.40,0,2,26,13.00,0,0,,0,,,4,6.3,6.3,5.3,,134,,
331,Dave Gagnon,CHI,RB,23,13,0,0,0,0,0,0,1,15,15.00,0,4,20,5.00,0,0,,0,,,4,7.5,7.5,5.5,,137,,
332,Dick Gordon,SDG,WR,30,7,3,0,0,0,0,0,1,25,25.00,0,2,15,7.50,0,4,,0,,,4,2.0,4.0,1.0,,92,,
333,Eddie Hinton,NWE,WR,27,9,1,0,0,0,0,0,1,1,1.00,0,2,36,18.00,0,1,,0,,,4,4.7,5.2,3.7,,93,,
334,Les Josephson,RAM,RB,32,12,0,0,0,0,0,0,11,35,3.18,0,0,0,,0,0,,0,,,4,3.5,3.5,3.5,,136,,
335,Gary Parris,SDG,TE,24,14,1,0,0,0,0,0,0,0,,0,3,36,12.00,0,0,,0,,,4,6.6,6.6,5.1,,43,,
336,Bob Gresham,HOU,RB,26,14,0,0,0,0,0,0,3,6,2.00,0,3,19,6.33,0,2,,0,,,3,3.5,4.5,2.0,,140,,
337,Andy Hamilton,KAN,WR,24,10,0,0,0,0,0,0,0,0,,0,2,25,12.50,0,0,,0,,,3,4.5,4.5,3.5,,95,,
338,Gary Hayman,BUF,RB,23,1,0,0,0,0,0,0,7,31,4.43,0,0,0,,0,0,,0,,,3,3.1,3.1,3.1,,138,,
339,John Hufnagel,DEN,QB,23,4,0,6,10,70,0,1,2,22,11.00,0,0,0,,0,0,,0,,,3,3.0,4.0,4.0,,55,,
340,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
341,Larry Lawrence,OAK,QB,25,7,1,4,11,29,0,1,4,39,9.75,0,0,0,,0,0,,0,,,3,3.1,4.1,4.1,,54,,
342,Molly McGee,ATL,RB,22,10,1,0,0,0,0,0,7,30,4.29,0,0,0,,0,0,,0,,,3,3.0,3.0,3.0,,139,,
343,Dennis Morrison,SFO,QB,23,3,2,21,51,227,1,5,1,0,0.00,0,0,0,,0,1,,0,,,3,2.1,7.6,7.1,,53,,
344,Charlie Smith,PHI,WR,24,14,0,0,0,0,0,0,0,0,,0,1,28,28.00,0,1,,0,,,3,2.8,3.3,2.3,,94,,
345,Bruce Coslet,CIN,TE,28,14,1,0,0,0,0,0,0,0,,0,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,44,,
