Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 33,Year
James Stewart,JAX,RB,28.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,249.0,931.0,3.74,13.0,24.0,21.0,108.0,5.14,0.0,4.0,3.0,13.0,0.0,0.0,182.0,196.9,205.9,186.4,52.0,12.0,,1999
Tim Brown*,OAK,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,145.0,90.0,1344.0,14.93,6.0,0.0,,6.0,0.0,0.0,171.0,260.8,263.8,215.8,50.0,11.0,,1999
Tyrone Wheatley,OAK,RB,27.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,242.0,936.0,3.87,8.0,38.0,21.0,196.0,9.33,3.0,3.0,3.0,11.0,0.0,0.0,179.0,194.2,203.2,183.7,49.0,13.0,,1999
Olandis Gary,DEN,RB,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,276.0,1159.0,4.2,7.0,29.0,21.0,159.0,7.57,0.0,2.0,2.0,7.0,1.0,0.0,176.0,192.8,200.8,182.3,46.0,14.0,,1999
Keyshawn Johnson*,NYJ,WR,27.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,1.2,0.0,124.0,89.0,1170.0,13.15,8.0,0.0,,8.0,0.0,0.0,166.0,254.6,257.6,210.1,45.0,12.0,,1999
Mike Alstott *+,TAM,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,242.0,949.0,3.92,7.0,33.0,27.0,239.0,8.85,2.0,6.0,6.0,9.0,0.0,0.0,173.0,187.8,199.8,174.3,43.0,15.0,,1999
Rocket Ismail,DAL,WR,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,110.0,8.46,1.0,125.0,80.0,1097.0,13.71,6.0,1.0,1.0,7.0,0.0,0.0,163.0,240.7,247.7,200.7,42.0,13.0,,1999
Jerome Bettis,PIT,RB,27.0,16.0,16.0,1.0,1.0,21.0,1.0,0.0,299.0,1091.0,3.65,7.0,28.0,21.0,110.0,5.24,0.0,2.0,1.0,7.0,0.0,0.0,167.0,185.9,192.9,175.4,37.0,16.0,,1999
Albert Connell,WAS,WR,25.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,121.0,62.0,1132.0,18.26,7.0,1.0,1.0,7.0,0.0,0.0,156.0,216.0,220.0,185.0,35.0,14.0,,1999
Amani Toomer,NYG,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,137.0,79.0,1183.0,14.97,6.0,0.0,,6.0,0.0,0.0,155.0,233.7,236.7,194.2,34.0,15.0,,1999
Doug Flutie,BUF,QB,37.0,15.0,15.0,264.0,478.0,3171.0,19.0,16.0,88.0,476.0,5.41,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,224.0,216.4,242.4,232.4,30.0,6.0,,1999
David Sloan*,DET,TE,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,47.0,591.0,12.57,4.0,0.0,,4.0,0.0,0.0,83.0,130.1,133.1,106.6,30.0,4.0,,1999
Brett Favre,GNB,QB,30.0,16.0,16.0,341.0,595.0,4091.0,22.0,23.0,28.0,142.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,222.0,213.8,246.8,236.8,27.0,7.0,,1999
Terry Allen,NWE,RB,31.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,254.0,896.0,3.53,8.0,19.0,14.0,125.0,8.93,1.0,8.0,4.0,9.0,0.0,0.0,156.0,162.1,172.1,155.1,26.0,17.0,,1999
Qadry Ismail,BAL,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,140.0,68.0,1105.0,16.25,6.0,2.0,,6.0,0.0,0.0,147.0,214.9,217.9,180.9,26.0,16.0,,1999
Curtis Enis,CHI,RB,23.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,287.0,916.0,3.19,3.0,68.0,45.0,340.0,7.56,2.0,4.0,4.0,5.0,0.0,0.0,156.0,192.6,202.6,170.1,26.0,18.0,,1999
Freddie Jones,SDG,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,56.0,670.0,11.96,2.0,0.0,,2.0,0.0,0.0,79.0,135.0,138.0,107.0,26.0,5.0,,1999
Kevin Johnson,CLE,WR,23.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,-6.0,-6.0,0.0,137.0,66.0,986.0,14.94,8.0,1.0,,8.0,0.0,0.0,146.0,212.0,215.0,179.0,25.0,17.0,,1999
Darnay Scott,CIN,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,68.0,1022.0,15.03,7.0,0.0,,7.0,0.0,0.0,144.0,212.2,215.2,178.2,23.0,18.0,,1999
Ed McCaffrey,DEN,WR,31.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,71.0,1018.0,14.34,7.0,0.0,,7.0,0.0,0.0,144.0,214.8,217.8,179.3,23.0,19.0,,1999
Antonio Freeman,GNB,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,124.0,74.0,1074.0,14.51,6.0,1.0,,6.0,0.0,0.0,143.0,217.2,220.2,180.2,22.0,20.0,,1999
Terry Kirby,CLE,RB,29.0,16.0,10.0,1.0,1.0,2.0,0.0,0.0,130.0,452.0,3.48,6.0,77.0,58.0,528.0,9.1,3.0,4.0,1.0,9.0,0.0,0.0,152.0,208.1,215.1,179.1,22.0,19.0,,1999
Johnnie Morton,DET,WR,28.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,80.0,1129.0,14.11,5.0,0.0,,5.0,0.0,0.0,143.0,222.9,225.9,182.9,22.0,21.0,,1999
Derrick Mayes,SEA,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,62.0,829.0,13.37,10.0,1.0,,10.0,0.0,0.0,143.0,204.9,207.9,173.9,22.0,22.0,,1999
Eric Moulds,BUF,WR,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,101.0,65.0,994.0,15.29,7.0,1.0,1.0,7.0,0.0,0.0,142.0,204.5,208.5,172.0,20.0,23.0,,1999
Jay Riemersma,BUF,TE,26.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,37.0,496.0,13.41,4.0,0.0,,4.0,0.0,0.0,74.0,110.6,113.6,92.1,20.0,6.0,,1999
Sean Dawkins,SEA,WR,28.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,58.0,992.0,17.1,7.0,1.0,1.0,7.0,0.0,0.0,141.0,197.2,201.2,168.2,20.0,24.0,,1999
Terry Glenn*,NWE,WR,25.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,69.0,1147.0,16.62,4.0,2.0,2.0,4.0,0.0,0.0,139.0,203.7,208.7,169.2,18.0,25.0,,1999
Terance Mathis,ATL,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,154.0,81.0,1016.0,12.54,6.0,0.0,,6.0,0.0,0.0,138.0,218.6,221.6,178.1,17.0,26.0,,1999
Pete Mitchell,NYG,TE,28.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,58.0,520.0,8.97,3.0,1.0,1.0,3.0,0.0,0.0,70.0,126.0,130.0,97.0,17.0,7.0,,1999
Bill Schroeder,GNB,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,74.0,1051.0,14.2,5.0,3.0,1.0,5.0,0.0,0.0,135.0,207.1,211.1,170.1,14.0,27.0,,1999
Errict Rhett,BAL,RB,29.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,236.0,852.0,3.61,5.0,32.0,24.0,169.0,7.04,2.0,0.0,,7.0,0.0,0.0,144.0,168.1,174.1,156.1,14.0,20.0,,1999
Tony Martin,MIA,WR,34.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,-6.0,0.0,117.0,67.0,1037.0,15.48,5.0,0.0,,5.0,0.0,0.0,133.0,200.1,203.1,166.6,12.0,28.0,,1999
Drew Bledsoe,NWE,QB,27.0,16.0,16.0,305.0,539.0,3985.0,19.0,21.0,42.0,101.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,204.0,199.5,228.5,220.5,9.0,8.0,,1999
Byron Chamberlain,DEN,TE,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,32.0,488.0,15.25,2.0,0.0,,2.0,0.0,0.0,61.0,92.8,95.8,76.8,7.0,8.0,,1999
Ken Dilger,IND,TE,28.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,40.0,479.0,11.98,2.0,1.0,,2.0,0.0,0.0,60.0,99.9,102.9,79.9,6.0,9.0,,1999
Steve McNair,TEN,QB,26.0,11.0,11.0,187.0,331.0,2179.0,12.0,8.0,72.0,337.0,4.68,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,201.0,198.9,213.9,206.9,6.0,9.0,,1999
Roland Williams,STL,TE,24.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,226.0,9.04,6.0,0.0,,6.0,0.0,0.0,59.0,83.6,86.6,71.1,5.0,10.0,,1999
Rod Smith,DEN,WR,29.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,79.0,1020.0,12.91,4.0,1.0,1.0,4.0,0.0,0.0,126.0,203.0,207.0,163.5,5.0,29.0,,1999
Jon Kitna,SEA,QB,27.0,15.0,15.0,270.0,495.0,3346.0,23.0,16.0,35.0,56.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,199.0,189.4,213.4,205.4,5.0,10.0,,1999
Dave Moore,TAM,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,23.0,276.0,12.0,5.0,0.0,,5.0,0.0,0.0,58.0,80.6,83.6,69.1,4.0,11.0,,1999
Leroy Hoard,MIN,RB,31.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,138.0,555.0,4.02,10.0,20.0,17.0,166.0,9.76,0.0,4.0,3.0,10.0,0.0,0.0,134.0,143.1,152.1,134.6,4.0,21.0,,1999
Warrick Dunn,TAM,RB,24.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,195.0,616.0,3.16,0.0,82.0,64.0,589.0,9.2,2.0,3.0,2.0,2.0,0.0,0.0,133.0,192.5,200.5,160.5,2.0,22.0,,1999
Jeff Blake,CIN,QB,29.0,14.0,12.0,215.0,389.0,2670.0,16.0,12.0,63.0,332.0,5.27,2.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,2.0,196.0,186.0,209.0,198.0,1.0,11.0,,1999
Jonathan Linton,BUF,RB,25.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,205.0,695.0,3.39,5.0,37.0,29.0,228.0,7.86,1.0,4.0,3.0,6.0,1.0,0.0,130.0,153.3,162.3,138.8,0.0,23.0,,1999
Dustin Johnson,SEA,?,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1999
Keenan McCardell,JAX,WR,29.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,78.0,891.0,11.42,5.0,1.0,,5.0,1.0,0.0,121.0,199.1,202.1,160.1,0.0,30.0,,1999
Matt Snider,GNB,?,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1999
Jeff Paulk,ATL,?,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1999
Elvis Grbac,KAN,QB,29.0,16.0,16.0,294.0,499.0,3389.0,22.0,15.0,19.0,10.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,195.0,188.6,209.6,203.6,0.0,12.0,,1999
Mark Brunell*,JAX,QB,29.0,15.0,15.0,259.0,441.0,3060.0,14.0,9.0,47.0,208.0,4.43,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,2.0,193.0,191.2,207.2,200.2,0.0,13.0,,1999
Jeff George,MIN,QB,32.0,12.0,10.0,191.0,329.0,2816.0,23.0,12.0,16.0,41.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,185.0,174.7,194.7,186.7,0.0,14.0,,1999
Brian Griese,DEN,QB,24.0,14.0,13.0,261.0,452.0,3032.0,14.0,14.0,46.0,138.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,2.0,0.0,0.0,175.0,165.1,190.1,179.1,0.0,15.0,,1999
Troy Aikman,DAL,QB,33.0,14.0,14.0,263.0,442.0,2964.0,17.0,12.0,21.0,10.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,8.0,,1.0,0.0,0.0,170.0,169.6,184.6,181.6,0.0,16.0,,1999
Tim Couch,CLE,QB,22.0,15.0,14.0,223.0,399.0,2447.0,15.0,13.0,40.0,267.0,6.68,1.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,1.0,0.0,167.0,154.6,179.6,167.6,0.0,17.0,,1999
Jeff Garcia,SFO,QB,29.0,13.0,10.0,225.0,375.0,2544.0,11.0,11.0,45.0,231.0,5.13,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,161.0,156.9,175.9,167.9,0.0,18.0,,1999
Tony Banks,BAL,QB,26.0,12.0,10.0,169.0,320.0,2136.0,17.0,8.0,24.0,93.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,147.0,134.7,151.7,142.7,0.0,20.0,,1999
Chris Chandler,ATL,QB,34.0,12.0,12.0,174.0,307.0,2339.0,16.0,11.0,16.0,57.0,3.56,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,147.0,143.3,159.3,154.3,0.0,19.0,,1999
Charlie Batch,DET,QB,25.0,11.0,10.0,151.0,270.0,1957.0,13.0,7.0,28.0,87.0,3.11,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,139.0,137.0,148.0,144.0,0.0,21.0,,1999
Jim Harbaugh,SDG,QB,36.0,14.0,12.0,249.0,434.0,2761.0,10.0,14.0,34.0,126.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,137.0,131.0,154.0,145.0,0.0,22.0,,1999
Ray Lucas,NYJ,QB,27.0,9.0,9.0,161.0,272.0,1678.0,14.0,6.0,41.0,144.0,3.51,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,132.0,127.5,141.5,133.5,0.0,23.0,,1999
Richard Huntley,PIT,RB,27.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,93.0,567.0,6.1,5.0,39.0,27.0,253.0,9.37,3.0,3.0,2.0,8.0,0.0,0.0,130.0,153.0,161.0,139.5,0.0,25.0,,1999
Robert Smith,MIN,RB,27.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,221.0,1015.0,4.59,2.0,30.0,24.0,166.0,6.92,0.0,1.0,1.0,2.0,0.0,0.0,130.0,152.1,159.1,140.1,0.0,24.0,,1999
Tim Biakabutuka,CAR,RB,25.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,138.0,718.0,5.2,6.0,29.0,23.0,189.0,8.22,0.0,3.0,1.0,6.0,0.0,0.0,127.0,147.7,154.7,136.2,0.0,26.0,,1999
Kerry Collins,NYG,QB,27.0,10.0,7.0,190.0,331.0,2318.0,8.0,11.0,19.0,36.0,1.89,2.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,2.0,1.0,0.0,120.0,108.3,128.3,119.3,0.0,24.0,,1999
Bobby Engram,CHI,WR,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,0.0,148.0,88.0,947.0,10.76,4.0,2.0,,4.0,0.0,0.0,120.0,207.8,210.8,163.8,0.0,32.0,,1999
Az-Zahir Hakim,STL,WR,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,11.0,0.0,56.0,36.0,677.0,18.81,8.0,6.0,2.0,9.0,0.0,0.0,120.0,158.1,163.1,140.1,0.0,31.0,,1999
Ike Hilliard,NYG,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.33,0.0,121.0,72.0,996.0,13.83,3.0,0.0,,3.0,0.0,0.0,119.0,191.2,194.2,155.2,0.0,33.0,,1999
Tim Dwight,ATL,WR,24.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,5.6,1.0,50.0,32.0,669.0,20.91,7.0,2.0,,9.0,0.0,0.0,118.0,155.7,158.7,139.7,0.0,34.0,,1999
Kordell Stewart,PIT,QB,27.0,16.0,12.0,160.0,275.0,1464.0,6.0,10.0,56.0,258.0,4.61,2.0,16.0,9.0,113.0,12.56,1.0,4.0,1.0,3.0,0.0,0.0,118.0,124.7,144.7,130.2,0.0,25.0,,1999
Fred Taylor,JAX,RB,23.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,159.0,732.0,4.6,6.0,15.0,10.0,83.0,8.3,0.0,0.0,,6.0,0.0,0.0,118.0,127.5,130.5,122.5,0.0,28.0,,1999
Ricky Williams,NOR,RB,22.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,253.0,884.0,3.49,2.0,40.0,28.0,172.0,6.14,0.0,6.0,3.0,2.0,0.0,0.0,118.0,139.6,148.6,125.6,0.0,27.0,,1999
Torry Holt,STL,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,8.33,0.0,97.0,52.0,788.0,15.15,6.0,4.0,2.0,6.0,0.0,0.0,117.0,165.3,170.3,139.3,0.0,35.0,,1999
Keith Poole,NOR,WR,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,86.0,42.0,796.0,18.95,6.0,0.0,,6.0,0.0,0.0,117.0,159.0,162.0,138.0,0.0,36.0,,1999
Oronde Gadsden,MIA,WR,28.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,48.0,803.0,16.73,6.0,0.0,,6.0,0.0,0.0,116.0,164.3,167.3,140.3,0.0,37.0,,1999
