Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 32,Year,Tgt
Wes Chandler*,SDG,WR,29.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,67.0,1199.0,17.9,10.0,1.0,,10.0,0.0,0.0,181.0,246.8,250.3,213.3,72.0,3.0,,1985,0.0
Ken O'Brien*,NYJ,QB,25.0,16.0,16.0,297.0,488.0,3888.0,25.0,8.0,25.0,58.0,2.32,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,0.0,245.0,231.3,249.3,239.3,64.0,2.0,,1985,0.0
Drew Hill,HOU,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1169.0,18.27,9.0,0.0,,9.0,0.0,0.0,171.0,234.9,237.9,202.9,62.0,4.0,,1985,0.0
Stump Mitchell,STL,RB,26.0,16.0,8.0,1.0,2.0,31.0,0.0,0.0,183.0,1006.0,5.5,7.0,47.0,502.0,10.68,3.0,6.0,,10.0,0.0,0.0,212.0,253.0,262.0,229.5,61.0,9.0,,1985,0.0
Dan Marino*+,MIA,QB,24.0,16.0,16.0,336.0,567.0,4137.0,30.0,21.0,26.0,-24.0,-0.92,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,241.0,232.1,260.6,253.1,60.0,3.0,,1985,0.0
Craig James*,NWE,RB,24.0,16.0,14.0,2.0,2.0,16.0,2.0,0.0,263.0,1227.0,4.67,5.0,27.0,360.0,13.33,2.0,8.0,,7.0,0.0,0.0,209.0,228.3,238.3,214.8,59.0,10.0,,1985,0.0
Steve Largent*+,SEA,WR,31.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1287.0,16.29,6.0,0.0,,6.0,0.0,0.0,167.0,244.7,246.7,205.2,58.0,5.0,,1985,0.0
Eric Dickerson,RAM,RB,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,292.0,1234.0,4.23,12.0,20.0,126.0,6.3,0.0,10.0,,12.0,0.0,0.0,208.0,218.0,229.0,208.0,57.0,11.0,,1985,0.0
Earnest Byner,CLE,RB,23.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,244.0,1002.0,4.11,8.0,45.0,460.0,10.22,2.0,5.0,,10.0,0.0,0.0,206.0,246.2,254.7,223.7,56.0,12.0,,1985,0.0
Freeman McNeil*,NYJ,RB,26.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,294.0,1331.0,4.53,3.0,38.0,427.0,11.24,2.0,9.0,,5.0,0.0,0.0,206.0,234.8,245.3,215.8,55.0,13.0,,1985,0.0
Todd Christensen*+,RAI,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,987.0,12.04,6.0,0.0,,6.0,0.0,0.0,135.0,216.7,219.7,175.7,55.0,1.0,,1985,0.0
Boomer Esiason,CIN,QB,24.0,15.0,14.0,251.0,431.0,3443.0,27.0,12.0,33.0,79.0,2.39,1.0,0.0,0.0,0.0,0.0,9.0,,1.0,0.0,0.0,236.0,226.6,246.1,238.6,54.0,4.0,,1985,0.0
Lionel James,SDG,RB,23.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,105.0,516.0,4.91,2.0,86.0,1027.0,11.94,6.0,9.0,,8.0,0.0,0.0,202.0,279.3,289.8,236.3,52.0,14.0,,1985,0.0
Mickey Shuler,NYJ,TE,29.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,879.0,11.57,7.0,1.0,,7.0,0.0,0.0,130.0,204.9,208.4,166.9,50.0,2.0,,1985,0.0
Kevin Mack*,CLE,RB,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,222.0,1104.0,4.97,7.0,29.0,297.0,10.24,3.0,4.0,,10.0,0.0,0.0,200.0,225.1,233.1,210.6,50.0,15.0,,1985,0.0
Greg Bell,BUF,RB,23.0,16.0,15.0,0.0,1.0,0.0,0.0,0.0,223.0,883.0,3.96,8.0,58.0,576.0,9.93,1.0,8.0,,9.0,0.0,0.0,200.0,249.9,259.9,220.9,49.0,16.0,,1985,0.0
Dave Krieg,SEA,QB,27.0,16.0,16.0,285.0,532.0,3602.0,27.0,20.0,35.0,121.0,3.46,1.0,0.0,0.0,0.0,0.0,11.0,,1.0,0.0,0.0,230.0,219.2,250.7,239.2,49.0,5.0,,1985,0.0
Stephone Paige,KAN,WR,24.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.0,43.0,943.0,21.93,10.0,0.0,,10.0,0.0,0.0,156.0,198.8,201.8,177.3,47.0,6.0,,1985,0.0
Eddie Brown,CIN,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,129.0,9.21,0.0,53.0,942.0,17.77,8.0,2.0,,8.0,0.0,0.0,155.0,206.1,213.1,179.6,47.0,7.0,,1985,0.0
Tony Hill*,DAL,WR,29.0,15.0,14.0,1.0,1.0,42.0,0.0,0.0,1.0,-6.0,-6.0,0.0,74.0,1113.0,15.04,7.0,2.0,,7.0,0.0,0.0,154.0,226.4,230.4,189.4,46.0,8.0,,1985,0.0
Curt Warner,SEA,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,291.0,1094.0,3.76,8.0,47.0,307.0,6.53,1.0,8.0,,9.0,0.0,0.0,194.0,233.1,243.1,209.6,44.0,17.0,,1985,0.0
John Elway,DEN,QB,25.0,16.0,16.0,327.0,605.0,3891.0,22.0,23.0,51.0,253.0,4.96,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,223.0,215.9,248.4,238.9,41.0,6.0,,1985,0.0
Daryl Turner,SEA,WR,24.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,670.0,19.71,13.0,0.0,,13.0,0.0,0.0,145.0,179.0,182.0,162.0,36.0,9.0,,1985,0.0
Jimmie Giles*,TAM,TE,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,673.0,15.65,8.0,3.0,,8.0,0.0,0.0,115.0,155.3,159.8,133.8,36.0,3.0,,1985,0.0
Doug Cosbie*,DAL,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,793.0,12.39,6.0,2.0,,6.0,0.0,0.0,115.0,177.3,181.3,145.3,36.0,4.0,,1985,0.0
Mike Renfro,DAL,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,955.0,15.92,8.0,3.0,,8.0,0.0,0.0,144.0,200.5,205.0,170.5,35.0,10.0,,1985,0.0
Phil Simms*,NYG,QB,30.0,16.0,16.0,275.0,495.0,3829.0,22.0,20.0,37.0,132.0,3.57,0.0,0.0,0.0,0.0,0.0,16.0,,0.0,0.0,0.0,214.0,198.4,232.4,218.4,33.0,7.0,,1985,0.0
Cris Collinsworth,CIN,WR,26.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,65.0,1125.0,17.31,5.0,1.0,,5.0,0.0,0.0,141.0,204.8,209.3,173.3,32.0,11.0,,1985,0.0
James Lofton*,GNB,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,3.5,0.0,69.0,1153.0,16.71,4.0,3.0,,4.0,0.0,0.0,141.0,206.7,211.2,172.2,32.0,12.0,,1985,0.0
Dan Fouts*,SDG,QB,34.0,14.0,12.0,254.0,430.0,3638.0,27.0,20.0,11.0,-1.0,-0.09,0.0,0.0,0.0,0.0,0.0,13.0,,0.0,0.0,0.0,213.0,200.4,229.9,220.4,32.0,8.0,,1985,0.0
Art Monk*,WAS,WR,28.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,51.0,7.29,0.0,91.0,1226.0,13.47,2.0,2.0,,2.0,0.0,0.0,140.0,228.7,232.7,183.2,31.0,13.0,,1985,0.0
John Spagnola,PHI,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,772.0,12.06,5.0,1.0,,5.0,0.0,0.0,107.0,170.2,173.7,138.2,28.0,5.0,,1985,0.0
Charlie Joiner,SDG,WR,38.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,932.0,15.8,7.0,1.0,,7.0,0.0,0.0,135.0,193.2,196.7,163.7,27.0,14.0,,1985,0.0
James Jones,DET,RB,24.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,244.0,886.0,3.63,6.0,45.0,334.0,7.42,3.0,7.0,,9.0,0.0,0.0,176.0,214.0,223.5,191.5,25.0,18.0,,1985,0.0
Paul Coffman,GNB,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,666.0,13.59,6.0,1.0,,6.0,0.0,0.0,103.0,150.6,154.1,126.1,23.0,6.0,,1985,0.0
Dwight Clark,SFO,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,705.0,13.06,10.0,0.0,,10.0,0.0,0.0,131.0,184.5,187.5,157.5,22.0,15.0,,1985,0.0
Ozzie Newsome*,CLE,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,711.0,11.47,5.0,0.0,,5.0,0.0,0.0,101.0,163.1,166.1,132.1,22.0,7.0,,1985,0.0
Anthony Carter,MIN,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,821.0,19.09,8.0,1.0,,8.0,0.0,0.0,130.0,172.1,175.6,150.6,22.0,16.0,,1985,0.0
Tony Nathan,MIA,RB,29.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,143.0,667.0,4.66,5.0,72.0,651.0,9.04,1.0,7.0,,6.0,0.0,0.0,168.0,232.8,242.3,196.8,17.0,19.0,,1985,0.0
Mark Clayton*,MIA,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,70.0,996.0,14.23,4.0,2.0,,4.0,0.0,0.0,125.0,192.6,196.6,157.6,16.0,17.0,,1985,0.0
John Stallworth,PIT,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,937.0,12.49,5.0,0.0,,5.0,0.0,0.0,124.0,198.7,201.7,161.2,15.0,18.0,,1985,0.0
Gary Clark,WAS,WR,23.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,72.0,926.0,12.86,5.0,0.0,,5.0,0.0,0.0,124.0,195.6,198.6,159.6,15.0,19.0,,1985,0.0
Dokie Williams,RAI,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,925.0,19.27,5.0,0.0,,5.0,0.0,0.0,123.0,170.5,173.5,146.5,14.0,20.0,,1985,0.0
Steve Watson,DEN,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,915.0,15.0,5.0,0.0,,5.0,0.0,0.0,122.0,182.5,185.5,152.0,13.0,21.0,,1985,0.0
Danny White,DAL,QB,33.0,14.0,14.0,267.0,450.0,3157.0,21.0,17.0,22.0,44.0,2.0,1.0,1.0,12.0,12.0,1.0,6.0,,2.0,0.0,0.0,194.0,188.9,211.9,205.4,12.0,9.0,,1985,0.0
Jerry Rice,SFO,WR,23.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,4.33,1.0,49.0,927.0,18.92,3.0,1.0,,4.0,0.0,0.0,119.0,167.3,170.8,142.8,11.0,22.0,,1985,0.0
Rodney Holman,CIN,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,479.0,12.61,7.0,1.0,,7.0,0.0,0.0,90.0,126.9,130.4,107.9,10.0,8.0,,1985,0.0
Walter Abercrombie,PIT,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,227.0,851.0,3.75,7.0,24.0,209.0,8.71,2.0,5.0,,9.0,0.0,0.0,160.0,179.0,187.5,167.0,9.0,20.0,,1985,0.0
Irving Fryar*,NWE,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,3.86,1.0,39.0,670.0,17.18,7.0,4.0,,10.0,0.0,0.0,118.0,164.7,169.7,145.2,9.0,23.0,,1985,0.0
Neil Lomax,STL,QB,26.0,16.0,16.0,265.0,471.0,3214.0,18.0,12.0,32.0,125.0,3.91,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,189.0,179.1,202.1,191.1,8.0,10.0,,1985,0.0
Lionel Manuel,NYG,WR,23.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,859.0,17.53,5.0,1.0,,5.0,0.0,0.0,116.0,163.9,167.4,139.4,7.0,24.0,,1985,0.0
Darrin Nelson,MIN,RB,26.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,893.0,4.47,5.0,43.0,301.0,7.0,1.0,7.0,,6.0,0.0,0.0,155.0,191.4,200.9,169.9,5.0,21.0,,1985,0.0
Nat Moore,MIA,WR,34.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,51.0,701.0,13.75,7.0,0.0,,7.0,0.0,0.0,113.0,164.2,167.2,138.7,5.0,25.0,,1985,0.0
Hoby Brenner,NOR,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,652.0,15.52,3.0,1.0,,3.0,0.0,0.0,83.0,124.2,127.7,103.2,4.0,9.0,,1985,0.0
Billy Johnson,ATL,WR,33.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0,-1.0,0.0,62.0,830.0,13.39,5.0,4.0,,5.0,0.0,0.0,112.0,170.2,175.2,139.2,4.0,26.0,,1985,0.0
George Rogers,WAS,RB,27.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,231.0,1093.0,4.73,7.0,4.0,29.0,7.25,0.0,9.0,,7.0,0.0,0.0,154.0,149.2,156.7,147.2,4.0,22.0,,1985,0.0
Henry Ellard,RAM,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.67,0.0,54.0,811.0,15.02,5.0,5.0,,6.0,0.0,0.0,112.0,166.9,172.4,139.9,3.0,27.0,,1985,0.0
Jim McMahon *,CHI,QB,26.0,13.0,11.0,178.0,313.0,2392.0,15.0,11.0,47.0,252.0,5.36,3.0,1.0,13.0,13.0,1.0,4.0,,4.0,0.0,0.0,184.0,181.2,200.2,191.7,3.0,11.0,,1985,0.0
Carlos Carson,KAN,WR,27.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,8.33,0.0,47.0,843.0,17.94,4.0,0.0,,4.0,0.0,0.0,111.0,157.8,160.8,134.3,2.0,28.0,,1985,0.0
Kevin House,TAM,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,803.0,18.25,5.0,0.0,,5.0,0.0,0.0,110.0,154.3,157.3,132.3,2.0,29.0,,1985,0.0
Earnest Jackson,PHI,RB,26.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,282.0,1028.0,3.65,5.0,10.0,126.0,12.6,1.0,3.0,,6.0,0.0,0.0,151.0,158.4,165.9,153.4,1.0,23.0,,1985,0.0
Tony Hunter,RAM,TE,25.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,562.0,11.24,4.0,3.0,,4.0,0.0,0.0,80.0,127.2,131.7,102.2,1.0,10.0,,1985,0.0
Eric Sievers,SDG,TE,28.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,438.0,10.68,6.0,0.0,,6.0,0.0,0.0,80.0,120.8,123.8,100.3,0.0,11.0,,1985,0.0
Pat Tilley,STL,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,726.0,14.82,6.0,0.0,,6.0,0.0,0.0,109.0,157.6,160.6,133.1,0.0,30.0,,1985,0.0
Butch Woolfolk,HOU,RB,25.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,103.0,392.0,3.81,1.0,80.0,814.0,10.18,4.0,5.0,,5.0,0.0,0.0,151.0,225.6,234.1,185.6,0.0,25.0,,1985,0.0
Ron Jaworski,PHI,QB,34.0,16.0,12.0,255.0,484.0,3450.0,17.0,20.0,17.0,35.0,2.06,2.0,0.0,0.0,0.0,0.0,5.0,,2.0,0.0,0.0,182.0,176.5,202.0,196.5,0.0,12.0,,1985,0.0
Tony Collins,NWE,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,163.0,657.0,4.03,3.0,52.0,549.0,10.56,2.0,6.0,,5.0,0.0,0.0,151.0,196.6,205.6,170.6,0.0,24.0,,1985,0.0
Eric Hipple,DET,QB,28.0,16.0,15.0,223.0,406.0,2952.0,17.0,18.0,32.0,89.0,2.78,2.0,0.0,0.0,0.0,0.0,13.0,,2.0,0.0,0.0,171.0,158.0,185.5,176.0,0.0,13.0,,1985,0.0
Tommy Kramer,MIN,QB,30.0,15.0,15.0,277.0,506.0,3522.0,19.0,26.0,27.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,170.0,161.3,194.8,187.3,0.0,14.0,,1985,0.0
Bill Kenney,KAN,QB,30.0,16.0,10.0,181.0,338.0,2536.0,17.0,9.0,14.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,6.0,,1.0,0.0,0.0,158.0,151.5,166.5,160.5,0.0,15.0,,1985,0.0
Mike Pagel,IND,QB,25.0,16.0,14.0,199.0,393.0,2414.0,14.0,15.0,25.0,160.0,6.4,2.0,1.0,6.0,6.0,0.0,6.0,,2.0,0.0,0.0,151.0,146.2,170.2,160.7,0.0,16.0,,1985,0.0
Larry Kinnebrew,CIN,RB,26.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,170.0,714.0,4.2,9.0,22.0,187.0,8.5,1.0,4.0,,10.0,0.0,0.0,150.0,168.1,176.1,157.1,0.0,27.0,,1985,0.0
Wendell Tyler,SFO,RB,30.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,171.0,867.0,5.07,6.0,20.0,154.0,7.7,2.0,6.0,,8.0,0.0,0.0,150.0,164.1,173.1,154.1,0.0,26.0,,1985,0.0
Dieter Brock,RAM,QB,34.0,15.0,15.0,218.0,365.0,2658.0,16.0,13.0,20.0,38.0,1.9,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,148.0,142.1,161.1,155.1,0.0,17.0,,1985,0.0
Marc Wilson,RAI,QB,28.0,16.0,13.0,193.0,388.0,2608.0,16.0,21.0,24.0,98.0,4.08,2.0,0.0,0.0,0.0,0.0,8.0,,2.0,0.0,0.0,148.0,140.1,168.1,161.1,0.0,18.0,,1985,0.0
Warren Moon,HOU,QB,29.0,14.0,14.0,200.0,377.0,2709.0,15.0,19.0,39.0,130.0,3.33,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,143.0,131.4,162.4,150.4,0.0,19.0,,1985,0.0
Steve DeBerg,TAM,QB,31.0,11.0,11.0,197.0,370.0,2488.0,19.0,18.0,9.0,28.0,3.11,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,142.0,139.3,161.8,157.3,0.0,20.0,,1985,0.0
Frank Pollard,PIT,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,233.0,991.0,4.25,3.0,24.0,250.0,10.42,0.0,2.0,,3.0,0.0,0.0,142.0,164.1,171.1,152.1,0.0,28.0,,1985,0.0
Randy McMillan,IND,RB,27.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,190.0,858.0,4.52,7.0,22.0,115.0,5.23,0.0,0.0,,7.0,0.0,0.0,139.0,161.3,167.3,150.3,0.0,29.0,,1985,0.0
Sammy Winder,DEN,RB,26.0,14.0,12.0,0.0,1.0,0.0,0.0,0.0,199.0,714.0,3.59,8.0,31.0,197.0,6.35,0.0,4.0,,8.0,0.0,0.0,139.0,166.1,174.1,150.6,0.0,30.0,,1985,0.0
George Wonsley,IND,RB,25.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,138.0,716.0,5.19,6.0,30.0,257.0,8.57,0.0,4.0,,6.0,0.0,0.0,133.0,159.3,167.3,144.3,0.0,31.0,,1985,0.0
Jessie Clark,GNB,RB,25.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,147.0,633.0,4.31,5.0,24.0,252.0,10.5,2.0,4.0,,7.0,0.0,0.0,131.0,150.5,158.5,138.5,0.0,32.0,,1985,0.0
Ted Brown,MIN,RB,28.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,93.0,336.0,3.61,7.0,30.0,291.0,9.7,3.0,1.0,,10.0,0.0,0.0,123.0,151.7,158.2,136.7,0.0,33.0,,1985,0.0
David Archer,ATL,QB,23.0,16.0,11.0,161.0,312.0,1992.0,7.0,17.0,70.0,347.0,4.96,2.0,0.0,0.0,0.0,0.0,9.0,,2.0,0.0,0.0,122.0,111.4,138.9,128.4,0.0,21.0,,1985,0.0
Ron Davenport,MIA,RB,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,370.0,3.78,11.0,13.0,74.0,5.69,2.0,2.0,,13.0,0.0,0.0,122.0,133.4,137.4,126.9,0.0,34.0,,1985,0.0
Gary Anderson,SDG,RB,24.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,116.0,429.0,3.7,4.0,35.0,422.0,12.06,2.0,5.0,,7.0,0.0,0.0,121.0,157.1,165.6,139.6,0.0,37.0,,1985,0.0
Herman Heard,KAN,RB,24.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,164.0,595.0,3.63,4.0,31.0,257.0,8.29,2.0,4.0,,6.0,0.0,0.0,121.0,148.2,156.2,132.7,0.0,36.0,,1985,0.0
Tim Spencer,SDG,RB,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,124.0,478.0,3.85,10.0,11.0,135.0,12.27,0.0,1.0,,10.0,0.0,0.0,121.0,131.3,137.8,125.8,0.0,35.0,,1985,0.0
Lynn Dickey,GNB,QB,36.0,12.0,10.0,172.0,314.0,2206.0,15.0,17.0,18.0,-12.0,-0.67,1.0,0.0,0.0,0.0,0.0,8.0,,1.0,0.0,0.0,119.0,111.0,135.0,128.0,0.0,22.0,,1985,0.0
John Riggins,WAS,RB,36.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,176.0,677.0,3.85,8.0,6.0,18.0,3.0,0.0,3.0,,8.0,0.0,0.0,118.0,120.5,125.0,117.5,0.0,38.0,,1985,0.0
Eddie Lee Ivery,GNB,RB,28.0,15.0,10.0,0.0,1.0,0.0,0.0,0.0,132.0,636.0,4.82,2.0,28.0,270.0,9.64,2.0,1.0,,4.0,0.0,0.0,115.0,141.6,148.1,127.6,0.0,39.0,,1985,0.0
George Adams,NYG,RB,23.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,128.0,498.0,3.89,2.0,31.0,389.0,12.55,2.0,7.0,,4.0,0.0,0.0,113.0,136.7,146.2,121.2,0.0,40.0,,1985,0.0
Johnny Hector,NYJ,RB,25.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,145.0,572.0,3.94,6.0,17.0,164.0,9.65,0.0,2.0,,6.0,0.0,0.0,110.0,124.6,131.6,116.1,0.0,41.0,,1985,0.0
Tony Eason,NWE,QB,26.0,16.0,10.0,168.0,299.0,2156.0,11.0,17.0,22.0,70.0,3.18,1.0,0.0,0.0,0.0,0.0,4.0,,1.0,0.0,0.0,109.0,105.2,127.2,122.2,0.0,23.0,,1985,0.0
Mark Malone,PIT,QB,27.0,10.0,8.0,117.0,233.0,1428.0,13.0,7.0,15.0,80.0,5.33,1.0,0.0,0.0,0.0,0.0,3.0,,1.0,0.0,0.0,109.0,106.1,117.6,113.1,0.0,24.0,,1985,0.0
