Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 32,Year,Tgt
Ahmad Rashad*,MIN,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,769.0,11.65,8.0,2.0,,8.0,0.0,0.0,125.0,188.9,192.9,155.9,41.0,9.0,,1978,0.0
Nat Moore,MIA,WR,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,-0.75,0.0,48.0,645.0,13.44,10.0,1.0,,10.0,0.0,0.0,124.0,171.2,174.7,147.2,40.0,10.0,,1978,0.0
David Sims,SEA,RB,23.0,12.0,9.0,1.0,1.0,15.0,0.0,0.0,174.0,752.0,4.32,14.0,30.0,195.0,6.5,1.0,4.0,,15.0,0.0,0.0,185.0,211.3,219.3,196.3,38.0,9.0,,1978,0.0
Tony Hill*,DAL,WR,22.0,16.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,17.0,5.67,0.0,46.0,823.0,17.89,6.0,1.0,,6.0,0.0,0.0,120.0,165.0,168.5,142.0,36.0,11.0,,1978,0.0
James Lofton*,GNB,WR,22.0,16.0,16.0,0.0,2.0,0.0,0.0,0.0,3.0,13.0,4.33,0.0,46.0,818.0,17.78,6.0,2.0,,6.0,0.0,0.0,119.0,163.1,167.1,140.1,35.0,12.0,,1978,0.0
Ozzie Newsome,CLE,TE,22.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,96.0,7.38,2.0,38.0,589.0,15.5,2.0,1.0,,4.0,0.0,0.0,93.0,129.5,133.0,110.5,35.0,5.0,,1978,0.0
Roland Harper,CHI,RB,25.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,240.0,992.0,4.13,6.0,43.0,340.0,7.91,2.0,2.0,,8.0,0.0,0.0,179.0,220.2,228.2,199.7,32.0,10.0,,1978,0.0
Frank Lewis,BUF,WR,31.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,735.0,17.93,7.0,0.0,,7.0,0.0,0.0,116.0,156.5,159.5,136.0,31.0,13.0,,1978,0.0
David Hill*,DET,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,53.0,633.0,11.94,4.0,1.0,,4.0,0.0,0.0,89.0,140.5,144.0,114.0,31.0,6.0,,1978,0.0
Stanley Morgan,NWE,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.5,0.0,34.0,820.0,24.12,5.0,6.0,,5.0,0.0,0.0,113.0,141.1,147.1,124.1,29.0,14.0,,1978,0.0
Kevin Long,NYJ,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,214.0,954.0,4.46,10.0,26.0,204.0,7.85,0.0,4.0,,10.0,0.0,0.0,176.0,197.8,205.8,184.8,28.0,11.0,,1978,0.0
Pat Tilley,STL,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,32.0,0.0,62.0,900.0,14.52,3.0,1.0,,3.0,0.0,0.0,111.0,172.2,175.7,141.2,27.0,15.0,,1978,0.0
Harold Jackson,NWE,WR,32.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,37.0,743.0,20.08,6.0,0.0,,6.0,0.0,0.0,111.0,148.0,151.0,129.5,27.0,16.0,,1978,0.0
Jim Hart,STL,QB,34.0,15.0,15.0,240.0,477.0,3121.0,16.0,18.0,11.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,,2.0,0.0,0.0,166.0,160.9,184.4,178.9,27.0,9.0,,1978,0.0
Terry Miller,BUF,RB,22.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,238.0,1060.0,4.45,7.0,22.0,246.0,11.18,0.0,8.0,,7.0,0.0,0.0,173.0,186.6,196.6,175.6,25.0,12.0,,1978,0.0
Franco Harris*,PIT,RB,28.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,310.0,1082.0,3.49,8.0,22.0,144.0,6.55,0.0,4.0,,8.0,0.0,0.0,171.0,188.6,196.6,177.6,23.0,13.0,,1978,0.0
Willie Miller,RAM,WR,31.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,0.0,50.0,767.0,15.34,5.0,1.0,,5.0,0.0,0.0,106.0,155.0,158.5,130.0,22.0,17.0,,1978,0.0
James Scott,CHI,WR,26.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,759.0,18.07,5.0,1.0,,5.0,0.0,0.0,106.0,146.9,150.4,125.9,22.0,18.0,,1978,0.0
Jean Fugett,WAS,TE,27.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,367.0,14.68,7.0,0.0,,7.0,0.0,0.0,79.0,103.7,106.7,91.2,21.0,7.0,,1978,0.0
Russ Francis *,NWE,TE,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,543.0,13.92,4.0,1.0,,4.0,0.0,0.0,78.0,116.3,119.8,96.8,21.0,8.0,,1978,0.0
Haven Moses,DEN,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,744.0,20.11,5.0,1.0,,5.0,0.0,0.0,104.0,140.4,143.9,121.9,20.0,19.0,,1978,0.0
Mel Gray,STL,WR,30.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,10.2,1.0,44.0,871.0,19.8,1.0,0.0,,2.0,0.0,0.0,104.0,148.2,151.2,126.2,20.0,20.0,,1978,0.0
Tony Galbreath,NOR,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,186.0,635.0,3.41,5.0,74.0,582.0,7.86,2.0,6.0,,7.0,0.0,0.0,164.0,231.7,240.7,194.7,16.0,14.0,,1978,0.0
Pat Haden,RAM,QB,25.0,16.0,16.0,229.0,444.0,2995.0,13.0,19.0,33.0,206.0,6.24,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,154.0,147.4,175.9,166.4,15.0,10.0,,1978,0.0
Ron Jessie,RAM,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,752.0,15.35,4.0,0.0,,4.0,0.0,0.0,99.0,148.2,151.2,123.7,15.0,21.0,,1978,0.0
Roger Carr,BAL,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,629.0,20.97,6.0,0.0,,6.0,0.0,0.0,99.0,128.9,131.9,113.9,15.0,22.0,,1978,0.0
Lydell Mitchell,SDG,RB,29.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,214.0,820.0,3.83,3.0,57.0,500.0,8.77,2.0,2.0,,5.0,0.0,0.0,162.0,217.0,224.0,188.5,15.0,15.0,,1978,0.0
Reuben Gant,BUF,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,34.0,408.0,12.0,5.0,1.0,,5.0,0.0,0.0,72.0,105.2,108.7,88.2,14.0,9.0,,1978,0.0
John Riggins,WAS,RB,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,248.0,1014.0,4.09,5.0,31.0,299.0,9.65,0.0,7.0,,5.0,0.0,0.0,161.0,185.3,194.8,169.8,14.0,16.0,,1978,0.0
Mike Barber,HOU,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,0.0,32.0,513.0,16.03,3.0,4.0,,3.0,0.0,0.0,71.0,98.7,103.7,82.7,13.0,10.0,,1978,0.0
Sherman Smith,SEA,RB,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,165.0,805.0,4.88,6.0,28.0,366.0,13.07,1.0,3.0,,7.0,0.0,0.0,159.0,184.1,191.6,170.1,12.0,17.0,,1978,0.0
Don Bass,CIN,TE,22.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,-4.0,0.0,27.0,447.0,16.56,4.0,1.0,,5.0,0.0,0.0,68.0,100.3,103.8,86.8,11.0,11.0,,1978,0.0
Morris Owens,TAM,WR,25.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,640.0,20.0,5.0,1.0,,5.0,0.0,0.0,94.0,125.0,128.5,109.0,10.0,23.0,,1978,0.0
Chuck Foreman,MIN,RB,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,237.0,749.0,3.16,5.0,61.0,396.0,6.49,2.0,8.0,,7.0,0.0,0.0,157.0,209.5,219.5,179.0,9.0,18.0,,1978,0.0
Dexter Bussey,DET,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,225.0,924.0,4.11,5.0,31.0,275.0,8.87,1.0,9.0,,6.0,0.0,0.0,156.0,177.9,188.4,162.4,8.0,19.0,,1978,0.0
Drew Pearson,DAL,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,9.67,0.0,44.0,714.0,16.23,3.0,0.0,,3.0,0.0,0.0,92.0,136.3,139.3,114.3,8.0,24.0,,1978,0.0
Isaac Curtis,CIN,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,47.0,737.0,15.68,3.0,2.0,,3.0,0.0,0.0,92.0,136.8,140.8,113.3,8.0,25.0,,1978,0.0
Sam Cunningham*,NWE,RB,28.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,199.0,768.0,3.86,8.0,31.0,297.0,9.58,0.0,4.0,,8.0,0.0,0.0,155.0,181.5,189.5,166.0,7.0,20.0,,1978,0.0
Joe Theismann,WAS,QB,29.0,16.0,14.0,187.0,390.0,2593.0,13.0,18.0,37.0,177.0,4.78,1.0,0.0,0.0,0.0,0.0,8.0,,1.0,0.0,0.0,143.0,135.4,163.4,153.4,4.0,11.0,,1978,0.0
Bob Chandler,BUF,WR,29.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,581.0,13.2,5.0,1.0,,5.0,0.0,0.0,88.0,131.1,134.6,109.1,4.0,26.0,,1978,0.0
Greg Pruitt,CLE,RB,27.0,12.0,12.0,0.0,3.0,0.0,0.0,2.0,176.0,960.0,5.45,3.0,38.0,292.0,7.68,2.0,12.0,,5.0,0.0,0.0,151.0,177.2,191.2,160.2,4.0,21.0,,1978,0.0
Joe Washington,BAL,RB,25.0,16.0,12.0,2.0,4.0,80.0,2.0,0.0,240.0,956.0,3.98,0.0,45.0,377.0,8.38,1.0,12.0,,2.0,0.0,0.0,151.0,189.5,201.5,167.0,3.0,22.0,,1978,0.0
Derrick Gaffney,NYJ,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-1.0,0.0,38.0,691.0,18.18,3.0,0.0,,3.0,0.0,0.0,87.0,124.9,127.9,105.9,3.0,27.0,,1978,0.0
Wallace Francis,ATL,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,-11.0,-5.5,0.0,45.0,695.0,15.44,3.0,0.0,,3.0,0.0,0.0,86.0,131.4,134.4,108.9,2.0,28.0,,1978,0.0
Ike Harris,NOR,WR,26.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,2.0,22.0,11.0,0.0,40.0,590.0,14.75,4.0,1.0,,4.0,0.0,0.0,85.0,124.2,127.7,104.2,1.0,29.0,,1978,0.0
Rickey Young,MIN,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,134.0,417.0,3.11,1.0,88.0,704.0,8.0,5.0,6.0,,6.0,0.0,0.0,148.0,230.1,239.1,186.1,1.0,23.0,,1978,0.0
Horace Ivory,NWE,RB,24.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,141.0,693.0,4.91,11.0,14.0,122.0,8.71,0.0,5.0,,11.0,0.0,0.0,148.0,156.5,165.0,149.5,0.0,24.0,,1978,0.0
John McDaniel,WAS,WR,27.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,12.5,0.0,34.0,577.0,16.97,4.0,1.0,,4.0,0.0,0.0,84.0,117.2,120.7,100.2,0.0,30.0,,1978,0.0
Andre Tillman,MIA,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,398.0,12.84,3.0,0.0,,3.0,0.0,0.0,58.0,88.8,91.8,73.3,0.0,12.0,,1978,0.0
Ron Jaworski,PHI,QB,27.0,16.0,16.0,206.0,398.0,2487.0,16.0,16.0,30.0,79.0,2.63,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,139.0,132.4,154.9,148.4,0.0,12.0,,1978,0.0
Pete Johnson,CIN,RB,24.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,180.0,762.0,4.23,7.0,31.0,236.0,7.61,0.0,4.0,,7.0,0.0,0.0,142.0,168.8,176.8,153.3,0.0,25.0,,1978,0.0
Horace King,DET,RB,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,155.0,660.0,4.26,4.0,48.0,396.0,8.25,2.0,3.0,,6.0,0.0,0.0,142.0,186.6,194.1,162.6,0.0,26.0,,1978,0.0
Gary Danielson,DET,QB,27.0,16.0,11.0,199.0,351.0,2294.0,18.0,17.0,22.0,93.0,4.23,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,139.0,134.1,156.6,151.1,0.0,13.0,,1978,0.0
Robert Newhouse,DAL,RB,28.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,140.0,584.0,4.17,8.0,20.0,176.0,8.8,2.0,1.0,,10.0,0.0,0.0,136.0,155.0,161.5,145.0,0.0,27.0,,1978,0.0
Dan Pastorini,HOU,QB,29.0,16.0,16.0,199.0,368.0,2473.0,16.0,17.0,18.0,11.0,0.61,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,130.0,125.0,147.5,142.0,0.0,14.0,,1978,0.0
Joe Ferguson,BUF,QB,28.0,16.0,16.0,175.0,330.0,2136.0,16.0,15.0,27.0,76.0,2.81,0.0,1.0,-6.0,-6.0,0.0,5.0,,0.0,0.0,0.0,126.0,122.4,142.9,136.9,0.0,15.0,,1978,0.0
John Cappelletti,RAM,RB,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,174.0,604.0,3.47,3.0,41.0,382.0,9.32,1.0,4.0,,4.0,0.0,0.0,123.0,159.6,167.6,139.1,0.0,28.0,,1978,0.0
Steve Bartkowski,ATL,QB,26.0,14.0,13.0,187.0,369.0,2489.0,10.0,18.0,33.0,60.0,1.82,2.0,0.0,0.0,0.0,0.0,7.0,,2.0,0.0,0.0,122.0,114.6,139.1,132.6,0.0,17.0,,1978,0.0
Ken Stabler,OAK,QB,33.0,16.0,16.0,237.0,406.0,2944.0,16.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,122.0,112.8,150.3,142.8,0.0,16.0,,1978,0.0
Mike Thomas,WAS,RB,25.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,161.0,533.0,3.31,3.0,35.0,387.0,11.06,2.0,7.0,,5.0,0.0,0.0,122.0,150.0,159.5,132.5,0.0,29.0,,1978,0.0
Chuck Muncie,NOR,RB,25.0,13.0,11.0,0.0,1.0,0.0,0.0,0.0,160.0,557.0,3.48,7.0,26.0,233.0,8.96,0.0,7.0,,7.0,0.0,0.0,121.0,140.0,149.5,127.0,0.0,30.0,,1978,0.0
Arthur Whittington,OAK,RB,23.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,172.0,661.0,3.84,7.0,23.0,106.0,4.61,0.0,2.0,,7.0,0.0,0.0,119.0,139.7,146.7,128.2,0.0,31.0,,1978,0.0
Jim Otis,STL,RB,30.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,197.0,664.0,3.37,8.0,8.0,38.0,4.75,0.0,4.0,,8.0,0.0,0.0,118.0,122.2,127.2,118.2,0.0,32.0,,1978,0.0
Ricky Bell,TAM,RB,23.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,185.0,679.0,3.67,6.0,15.0,122.0,8.13,0.0,1.0,,6.0,0.0,0.0,116.0,130.1,136.6,122.6,0.0,33.0,,1978,0.0
Rocky Bleier,PIT,RB,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,165.0,633.0,3.84,5.0,17.0,168.0,9.88,1.0,6.0,,6.0,0.0,0.0,116.0,127.1,136.1,118.6,0.0,34.0,,1978,0.0
Cullen Bryant,RAM,RB,27.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,178.0,658.0,3.7,7.0,8.0,76.0,9.5,0.0,0.0,,7.0,0.0,0.0,115.0,123.4,126.4,119.4,0.0,35.0,,1978,0.0
Bubba Bean,ATL,RB,24.0,15.0,15.0,0.0,1.0,0.0,0.0,1.0,193.0,707.0,3.66,3.0,31.0,209.0,6.74,1.0,7.0,,4.0,0.0,0.0,114.0,137.6,148.1,123.1,0.0,36.0,,1978,0.0
Ted McKnight,KAN,RB,24.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,104.0,627.0,6.03,6.0,14.0,83.0,5.93,1.0,2.0,,7.0,0.0,0.0,113.0,125.0,129.0,118.0,0.0,37.0,,1978,0.0
Andy Johnson,NWE,RB,26.0,15.0,13.0,0.0,2.0,0.0,0.0,0.0,147.0,675.0,4.59,3.0,26.0,267.0,10.27,0.0,4.0,,3.0,0.0,0.0,112.0,134.2,142.2,121.2,0.0,38.0,,1978,0.0
Ken Anderson,CIN,QB,29.0,12.0,12.0,173.0,319.0,2219.0,10.0,22.0,29.0,167.0,5.76,1.0,0.0,0.0,0.0,0.0,8.0,,1.0,0.0,0.0,107.0,99.5,131.5,121.5,0.0,18.0,,1978,0.0
Scott Dierking,NYJ,RB,23.0,15.0,13.0,0.0,1.0,0.0,0.0,0.0,170.0,681.0,4.01,4.0,19.0,152.0,8.0,0.0,2.0,,4.0,0.0,0.0,107.0,124.3,131.3,114.8,0.0,39.0,,1978,0.0
Mike Hogan,PHI,RB,24.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,145.0,607.0,4.19,4.0,31.0,164.0,5.29,1.0,5.0,,5.0,0.0,0.0,107.0,133.1,141.6,117.6,0.0,40.0,,1978,0.0
Craig Morton,DEN,QB,35.0,14.0,13.0,146.0,267.0,1802.0,11.0,8.0,17.0,71.0,4.18,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,107.0,101.2,115.2,109.2,0.0,19.0,,1978,0.0
Paul Hofer,SFO,RB,26.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,121.0,465.0,3.84,7.0,12.0,170.0,14.17,0.0,4.0,,7.0,0.0,0.0,106.0,113.5,121.5,107.5,0.0,43.0,,1978,0.0
Arnold Morgado,KAN,RB,26.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,160.0,593.0,3.71,7.0,7.0,47.0,6.71,0.0,2.0,,7.0,0.0,0.0,106.0,111.0,115.0,107.5,0.0,42.0,,1978,0.0
Barty Smith,GNB,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,154.0,567.0,3.68,4.0,37.0,256.0,6.92,0.0,5.0,,4.0,0.0,0.0,106.0,138.3,146.8,119.8,0.0,41.0,,1978,0.0
Wayne Morris,STL,RB,24.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,174.0,631.0,3.63,1.0,33.0,298.0,9.03,1.0,1.0,,2.0,0.0,0.0,105.0,136.9,143.4,120.4,0.0,44.0,,1978,0.0
Calvin Hill,CLE,RB,31.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,289.0,3.61,1.0,25.0,334.0,13.36,6.0,2.0,,7.0,0.0,0.0,104.0,127.3,134.3,114.8,0.0,45.0,,1978,0.0
