Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 33,Year
Brian Westbrook *,PHI,RB,25.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,177.0,812.0,4.59,3.0,87.0,73.0,703.0,9.63,6.0,1.0,1.0,9.0,0.0,0.0,206.0,276.5,283.5,240.0,48.0,10.0,,2004
Alge Crumpler*,ATL,TE,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,48.0,774.0,16.13,6.0,1.0,1.0,6.0,0.0,0.0,113.0,159.4,163.4,135.4,46.0,4.0,,2004
Clinton Portis,WAS,RB,23.0,15.0,15.0,1.0,2.0,15.0,1.0,0.0,343.0,1315.0,3.83,5.0,57.0,40.0,235.0,5.88,2.0,5.0,3.0,7.0,0.0,0.0,202.0,235.6,244.6,215.6,44.0,11.0,,2004
Priest Holmes,KAN,RB,31.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,196.0,892.0,4.55,14.0,25.0,19.0,187.0,9.84,1.0,4.0,2.0,15.0,0.0,0.0,198.0,212.9,220.9,203.4,41.0,12.0,,2004
Brandon Stokley,IND,WR,28.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,68.0,1077.0,15.84,10.0,1.0,1.0,10.0,0.0,0.0,168.0,233.7,237.7,199.7,40.0,11.0,,2004
Ahman Green*,GNB,RB,27.0,15.0,15.0,1.0,1.0,20.0,1.0,0.0,259.0,1163.0,4.49,7.0,51.0,40.0,275.0,6.88,1.0,7.0,4.0,8.0,0.0,0.0,197.0,228.6,238.6,208.6,39.0,13.0,,2004
Reuben Droughns,DEN,RB,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,275.0,1240.0,4.51,6.0,44.0,32.0,241.0,7.53,2.0,5.0,3.0,8.0,0.0,0.0,196.0,222.1,231.1,206.1,39.0,14.0,,2004
Isaac Bruce,STL,WR,32.0,16.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,89.0,1292.0,14.52,6.0,5.0,4.0,6.0,0.0,0.0,165.0,246.2,253.2,201.7,38.0,12.0,,2004
Randy McMichael,MIA,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,73.0,791.0,10.84,4.0,2.0,,4.0,1.0,0.0,105.0,178.1,181.1,141.6,37.0,5.0,,2004
Michael Clayton,TAM,WR,22.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,6.0,0.0,122.0,80.0,1193.0,14.91,7.0,1.0,,7.0,0.0,0.0,164.0,244.3,247.3,204.3,37.0,13.0,,2004
Warrick Dunn,ATL,RB,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,265.0,1106.0,4.17,9.0,39.0,29.0,294.0,10.14,0.0,3.0,2.0,9.0,0.0,0.0,194.0,219.0,227.0,204.5,37.0,15.0,,2004
Darrell Jackson,SEA,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,87.0,1199.0,13.78,7.0,2.0,1.0,7.0,1.0,0.0,164.0,248.9,252.9,205.4,37.0,14.0,,2004
Trent Green,KAN,QB,34.0,16.0,16.0,369.0,556.0,4591.0,27.0,17.0,25.0,85.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,268.0,260.1,284.1,277.1,35.0,4.0,,2004
Jeremy Shockey,NYG,TE,24.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,61.0,666.0,10.92,6.0,1.0,,6.0,0.0,0.0,103.0,163.6,166.6,133.1,35.0,6.0,,2004
Michael Pittman,TAM,RB,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,219.0,926.0,4.23,7.0,65.0,41.0,391.0,9.54,3.0,6.0,6.0,10.0,0.0,0.0,192.0,220.7,232.7,200.2,34.0,16.0,,2004
Nate Burleson,MIN,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,8.17,0.0,102.0,68.0,1006.0,14.79,9.0,1.0,,10.0,1.0,0.0,162.0,235.5,238.5,201.5,34.0,15.0,,2004
Eddie Kennison,KAN,WR,31.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.5,0.0,106.0,62.0,1086.0,17.52,8.0,1.0,,8.0,1.0,0.0,160.0,222.1,225.1,191.1,33.0,16.0,,2004
Rod Smith,DEN,WR,34.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,6.6,0.0,136.0,79.0,1144.0,14.48,7.0,4.0,,7.0,0.0,0.0,160.0,238.7,241.7,199.2,32.0,17.0,,2004
Derrick Mason,TEN,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,158.0,96.0,1168.0,12.17,7.0,2.0,,7.0,0.0,0.0,159.0,254.5,257.5,206.5,31.0,18.0,,2004
Eric Johnson,SFO,TE,25.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,82.0,825.0,10.06,2.0,1.0,1.0,2.0,0.0,0.0,95.0,174.5,178.5,133.5,27.0,7.0,,2004
Deuce McAllister,NOR,RB,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,269.0,1074.0,3.99,9.0,48.0,34.0,228.0,6.71,0.0,5.0,4.0,9.0,0.0,0.0,184.0,210.2,220.2,193.2,27.0,17.0,,2004
Randy Moss,MIN,WR,27.0,13.0,13.0,1.0,2.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,49.0,767.0,15.65,13.0,1.0,1.0,13.0,0.0,0.0,154.0,201.2,206.2,177.7,27.0,19.0,,2004
Jerry Porter,OAK,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,-4.0,0.0,136.0,64.0,998.0,15.59,9.0,2.0,2.0,9.0,0.0,0.0,153.0,213.4,218.4,181.4,26.0,20.0,,2004
Jake Delhomme,CAR,QB,29.0,16.0,16.0,310.0,533.0,3886.0,29.0,15.0,25.0,71.0,2.84,1.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,0.0,2.0,259.0,248.5,271.5,263.5,26.0,5.0,,2004
Jimmy Smith,JAX,WR,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,74.0,1172.0,15.84,6.0,2.0,1.0,6.0,0.0,0.0,153.0,225.2,229.2,188.2,26.0,21.0,,2004
Jake Plummer,DEN,QB,30.0,16.0,16.0,303.0,521.0,4089.0,27.0,20.0,62.0,202.0,3.26,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,258.0,255.8,282.8,275.8,25.0,6.0,,2004
Brett Favre,GNB,QB,35.0,16.0,16.0,346.0,540.0,4088.0,30.0,17.0,16.0,36.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,257.0,255.1,276.1,272.1,24.0,7.0,,2004
Andre Johnson *,HOU,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,0.0,138.0,79.0,1142.0,14.46,6.0,1.0,1.0,6.0,0.0,0.0,151.0,228.4,232.4,188.9,24.0,22.0,,2004
Jerome Bettis*,PIT,RB,32.0,15.0,6.0,1.0,1.0,10.0,1.0,0.0,250.0,941.0,3.76,13.0,8.0,6.0,46.0,7.67,0.0,1.0,,13.0,0.0,0.0,181.0,187.1,190.1,184.1,24.0,18.0,,2004
Ashley Lelie,DEN,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.67,0.0,101.0,54.0,1084.0,20.07,7.0,0.0,,7.0,0.0,0.0,151.0,204.9,207.9,177.9,24.0,23.0,,2004
Thomas Jones,CHI,RB,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,240.0,948.0,3.95,7.0,72.0,56.0,427.0,7.63,0.0,2.0,1.0,7.0,0.0,0.0,180.0,233.5,240.5,205.5,22.0,19.0,,2004
Lee Evans,BUF,WR,23.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,85.0,17.0,0.0,74.0,48.0,843.0,17.56,9.0,1.0,1.0,9.0,0.0,0.0,147.0,192.8,196.8,168.8,19.0,24.0,,2004
Fred Taylor,JAX,RB,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,260.0,1224.0,4.71,2.0,58.0,36.0,345.0,9.58,1.0,3.0,2.0,3.0,0.0,0.0,175.0,206.9,214.9,188.9,18.0,20.0,,2004
Aaron Brooks,NOR,QB,28.0,16.0,16.0,309.0,542.0,3810.0,21.0,16.0,58.0,173.0,2.98,4.0,1.0,1.0,1.0,1.0,0.0,13.0,2.0,4.0,0.0,1.0,248.0,244.8,268.8,260.3,15.0,8.0,,2004
Chris Chambers,MIA,WR,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,76.0,8.44,0.0,140.0,69.0,898.0,13.01,7.0,1.0,1.0,7.0,1.0,0.0,141.0,208.4,212.4,173.9,14.0,25.0,,2004
Drew Brees*,SDG,QB,25.0,15.0,15.0,262.0,400.0,3159.0,27.0,7.0,53.0,85.0,1.6,2.0,1.0,1.0,38.0,38.0,0.0,7.0,2.0,2.0,0.0,0.0,245.0,241.7,253.7,248.2,12.0,9.0,,2004
Marc Bulger,STL,QB,27.0,14.0,14.0,321.0,485.0,3964.0,21.0,14.0,19.0,89.0,4.68,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,1.0,243.0,235.5,256.5,249.5,11.0,10.0,,2004
Daniel Graham,NWE,TE,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,30.0,364.0,12.13,7.0,0.0,,7.0,0.0,0.0,78.0,108.4,111.4,93.4,11.0,8.0,,2004
Bubba Franks,GNB,TE,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,34.0,361.0,10.62,7.0,0.0,,7.0,0.0,0.0,78.0,112.1,115.1,95.1,10.0,9.0,,2004
Kevin Jones,DET,RB,22.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,241.0,1133.0,4.7,5.0,41.0,28.0,180.0,6.43,1.0,2.0,1.0,6.0,0.0,0.0,167.0,193.3,200.3,179.3,10.0,21.0,,2004
Eric Moulds,BUF,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,3.8,0.0,152.0,88.0,1043.0,11.85,5.0,1.0,1.0,5.0,0.0,0.0,136.0,222.2,226.2,178.2,9.0,26.0,,2004
Nick Goings,CAR,RB,26.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,217.0,821.0,3.78,6.0,61.0,45.0,394.0,8.76,1.0,1.0,1.0,7.0,0.0,0.0,164.0,206.5,213.5,184.0,6.0,22.0,,2004
Keyshawn Johnson,DAL,WR,32.0,16.0,16.0,0.0,2.0,0.0,0.0,1.0,2.0,13.0,6.5,0.0,124.0,70.0,981.0,14.01,6.0,1.0,1.0,6.0,0.0,0.0,133.0,201.4,206.4,167.4,6.0,27.0,,2004
Emmitt Smith,ARI,RB,35.0,15.0,15.0,1.0,1.0,21.0,1.0,0.0,267.0,937.0,3.51,9.0,20.0,15.0,105.0,7.0,0.0,4.0,1.0,9.0,0.0,0.0,163.0,176.0,183.0,168.5,6.0,23.0,,2004
Hines Ward *,PIT,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,3.57,1.0,108.0,80.0,1004.0,12.55,4.0,1.0,,5.0,0.0,0.0,133.0,212.9,215.9,172.9,6.0,28.0,,2004
Dallas Clark,IND,TE,25.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,25.0,423.0,16.92,5.0,2.0,1.0,5.0,0.0,0.0,72.0,95.3,99.3,82.8,5.0,10.0,,2004
Roy Williams,DET,WR,23.0,14.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,118.0,54.0,817.0,15.13,8.0,1.0,1.0,8.0,0.0,0.0,130.0,181.8,185.8,154.8,2.0,29.0,,2004
Tom Brady *,NWE,QB,27.0,16.0,16.0,288.0,474.0,3692.0,28.0,14.0,43.0,28.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,234.0,226.5,247.5,240.5,2.0,11.0,,2004
Jeb Putzier,DEN,TE,25.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,36.0,572.0,15.89,2.0,0.0,,2.0,0.0,0.0,69.0,105.2,108.2,87.2,2.0,11.0,,2004
Michael Vick*,ATL,QB,24.0,15.0,15.0,181.0,321.0,2313.0,14.0,12.0,120.0,902.0,7.52,3.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,3.0,0.0,0.0,233.0,218.7,243.7,230.7,0.0,12.0,,2004
L.J. Smith,PHI,TE,24.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,34.0,377.0,11.09,5.0,0.0,,5.0,0.0,0.0,68.0,101.7,104.7,84.7,0.0,12.0,,2004
Tom Lopienski,IND,?,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2004
Chris Brown,TEN,RB,23.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,220.0,1067.0,4.85,6.0,33.0,20.0,147.0,7.35,0.0,6.0,4.0,6.0,0.0,0.0,157.0,169.4,179.4,159.4,0.0,24.0,,2004
Matt Hasselbeck,SEA,QB,29.0,14.0,14.0,279.0,474.0,3382.0,22.0,15.0,27.0,90.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,212.0,208.3,228.3,223.3,0.0,13.0,,2004
David Carr,HOU,QB,25.0,16.0,16.0,285.0,466.0,3531.0,16.0,14.0,73.0,299.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,207.0,201.1,224.1,215.1,0.0,14.0,,2004
Joey Harrington,DET,QB,26.0,16.0,16.0,274.0,489.0,3047.0,19.0,12.0,48.0,175.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,193.0,187.4,208.4,199.4,0.0,15.0,,2004
Byron Leftwich,JAX,QB,24.0,14.0,14.0,267.0,441.0,2941.0,15.0,10.0,39.0,148.0,3.79,2.0,1.0,1.0,-7.0,-7.0,0.0,5.0,3.0,2.0,0.0,4.0,192.0,186.7,205.7,196.2,0.0,16.0,,2004
Kerry Collins,OAK,QB,32.0,14.0,13.0,289.0,513.0,3495.0,21.0,20.0,16.0,36.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,187.0,181.4,207.4,201.4,0.0,17.0,,2004
Vinny Testaverde,DAL,QB,41.0,16.0,15.0,297.0,495.0,3532.0,17.0,20.0,21.0,38.0,1.81,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,181.0,175.1,201.1,195.1,0.0,18.0,,2004
Chad Pennington,NYJ,QB,28.0,13.0,13.0,242.0,370.0,2673.0,16.0,9.0,34.0,126.0,3.71,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,172.0,167.5,184.5,176.5,0.0,19.0,,2004
Ben Roethlisberger,PIT,QB,22.0,14.0,13.0,196.0,295.0,2621.0,17.0,11.0,56.0,144.0,2.57,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,171.0,167.2,186.2,178.2,0.0,20.0,,2004
Drew Bledsoe,BUF,QB,32.0,16.0,16.0,256.0,450.0,2932.0,20.0,16.0,22.0,37.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,169.0,159.0,183.0,175.0,0.0,21.0,,2004
Brian Griese,TAM,QB,29.0,11.0,10.0,233.0,336.0,2632.0,20.0,12.0,30.0,17.0,0.57,0.0,1.0,1.0,-4.0,-4.0,0.0,6.0,4.0,0.0,0.0,0.0,163.0,155.6,174.6,167.1,0.0,22.0,,2004
Carson Palmer,CIN,QB,25.0,13.0,13.0,263.0,432.0,2897.0,18.0,18.0,18.0,47.0,2.61,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,163.0,158.6,181.6,176.6,0.0,23.0,,2004
Billy Volek,TEN,QB,28.0,10.0,8.0,218.0,357.0,2486.0,18.0,10.0,11.0,50.0,4.55,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,162.0,159.4,174.4,168.9,0.0,24.0,,2004
Kyle Boller,BAL,QB,23.0,16.0,16.0,258.0,464.0,2559.0,13.0,11.0,53.0,189.0,3.57,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,1.0,159.0,145.3,169.3,156.3,0.0,25.0,,2004
Jamal Lewis,BAL,RB,25.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,235.0,1006.0,4.28,7.0,12.0,10.0,116.0,11.6,0.0,2.0,,7.0,0.0,0.0,154.0,164.2,170.2,159.2,0.0,25.0,,2004
Larry Johnson,KAN,RB,25.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,120.0,581.0,4.84,9.0,29.0,22.0,278.0,12.64,2.0,0.0,,11.0,0.0,0.0,152.0,173.9,179.9,162.9,0.0,26.0,,2004
Josh McCown,ARI,QB,25.0,14.0,13.0,233.0,408.0,2511.0,11.0,10.0,36.0,112.0,3.11,2.0,1.0,1.0,-5.0,-5.0,0.0,12.0,5.0,2.0,1.0,0.0,149.0,140.1,161.1,149.6,0.0,26.0,,2004
Kevan Barlow,SFO,RB,25.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,244.0,822.0,3.37,7.0,45.0,35.0,212.0,6.06,0.0,2.0,2.0,7.0,0.0,0.0,145.0,176.4,184.4,158.9,0.0,27.0,,2004
Marshall Faulk,STL,RB,31.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,195.0,774.0,3.97,3.0,65.0,50.0,310.0,6.2,1.0,2.0,1.0,4.0,2.0,0.0,136.0,184.4,191.4,159.4,0.0,28.0,,2004
Julius Jones,DAL,RB,23.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,197.0,819.0,4.16,7.0,26.0,17.0,109.0,6.41,0.0,3.0,3.0,7.0,0.0,0.0,135.0,145.8,154.8,137.3,0.0,29.0,,2004
Derrick Blaylock,KAN,RB,25.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,118.0,539.0,4.57,8.0,36.0,25.0,246.0,9.84,1.0,0.0,,9.0,0.0,0.0,133.0,157.5,163.5,145.0,0.0,30.0,,2004
Larry Fitzgerald,ARI,WR,21.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,1.75,0.0,115.0,58.0,780.0,13.45,8.0,1.0,,8.0,0.0,0.0,127.0,185.4,188.4,156.4,0.0,30.0,,2004
T.J. Houshmandzadeh,CIN,WR,27.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,51.0,8.5,0.0,108.0,73.0,978.0,13.4,4.0,0.0,,4.0,0.0,0.0,127.0,199.9,202.9,163.4,0.0,31.0,,2004
David Patten,NWE,WR,30.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,95.0,44.0,800.0,18.18,7.0,0.0,,7.0,0.0,0.0,123.0,166.5,169.5,144.5,0.0,32.0,,2004
Jeff Garcia,CLE,QB,34.0,11.0,10.0,144.0,252.0,1731.0,10.0,9.0,35.0,169.0,4.83,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,0.0,120.0,106.1,128.1,115.1,0.0,27.0,,2004
Onterrio Smith,MIN,RB,24.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,124.0,544.0,4.39,2.0,45.0,36.0,394.0,10.94,2.0,2.0,1.0,4.0,1.0,0.0,120.0,153.8,160.8,135.8,0.0,31.0,,2004
Tim Rattay,SFO,QB,27.0,9.0,9.0,198.0,325.0,2169.0,10.0,10.0,12.0,55.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,1.0,2.0,118.0,106.3,125.3,116.3,0.0,28.0,,2004
