Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 33,Year
Troy Brown,NWE,WR,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,23.0,346.0,15.04,1.0,0.0,,1.0,0.0,0.0,41.0,63.6,66.6,52.1,0.0,83.0,,1998
William Floyd,CAR,RB,26.0,16.0,13.0,0.0,1.0,0.0,0.0,1.0,28.0,71.0,2.54,3.0,37.0,24.0,123.0,5.13,1.0,1.0,1.0,4.0,0.0,0.0,41.0,63.4,68.4,52.4,0.0,64.0,,1998
Terry Mickens,OAK,WR,27.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,24.0,346.0,14.42,1.0,0.0,,1.0,0.0,0.0,41.0,64.6,67.6,52.6,0.0,84.0,,1998
Az-Zahir Hakim,STL,WR,21.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,15.0,1.0,45.0,20.0,247.0,12.35,1.0,1.0,1.0,2.0,0.0,0.0,40.0,57.7,61.7,47.7,0.0,85.0,,1998
Roosevelt Potts,BAL,RB,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,36.0,115.0,3.19,0.0,38.0,30.0,168.0,5.6,2.0,4.0,4.0,2.0,0.0,0.0,40.0,62.3,72.3,47.3,0.0,65.0,,1998
Kevin Dyson,TEN,WR,23.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,48.0,21.0,263.0,12.52,2.0,0.0,,2.0,0.0,0.0,39.0,59.7,62.7,49.2,0.0,86.0,,1998
Rodney Peete,PHI,QB,32.0,5.0,4.0,71.0,129.0,758.0,2.0,4.0,5.0,30.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,39.0,37.3,45.3,41.3,0.0,47.0,,1998
Will Blackwell,PIT,WR,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,32.0,297.0,9.28,1.0,1.0,,1.0,1.0,0.0,38.0,69.7,72.7,53.7,0.0,88.0,,1998
Ken Dilger,IND,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,303.0,9.77,1.0,0.0,,1.0,1.0,0.0,38.0,69.3,72.3,53.8,0.0,26.0,,1998
Sam Gash*,BUF,RB,29.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,2.91,0.0,21.0,19.0,165.0,8.68,3.0,0.0,,3.0,0.0,0.0,38.0,56.7,59.7,47.2,0.0,68.0,,1998
Jacquez Green,TAM,WR,22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,36.0,14.0,251.0,17.93,2.0,5.0,1.0,3.0,0.0,0.0,38.0,56.3,60.3,49.3,0.0,87.0,,1998
Robert Holcombe,STL,RB,23.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,98.0,230.0,2.35,2.0,11.0,6.0,34.0,5.67,0.0,0.0,,2.0,0.0,0.0,38.0,44.4,47.4,41.4,0.0,66.0,,1998
Ryan Leaf,SDG,QB,22.0,10.0,9.0,111.0,245.0,1289.0,2.0,15.0,27.0,80.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,38.0,29.6,51.6,44.6,0.0,48.0,,1998
Sherman Williams,DAL,RB,25.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,220.0,3.44,1.0,14.0,11.0,104.0,9.45,0.0,0.0,,1.0,0.0,0.0,38.0,49.4,55.4,43.9,0.0,67.0,,1998
Raymont Harris,GNB,RB,28.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,79.0,228.0,2.89,1.0,11.0,10.0,68.0,6.8,0.0,3.0,2.0,1.0,0.0,0.0,36.0,41.6,46.6,36.6,0.0,69.0,,1998
Eric Bjornson,DAL,TE,27.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,1.0,27.0,15.0,218.0,14.53,1.0,0.0,,2.0,0.0,0.0,35.0,49.5,52.5,42.0,0.0,27.0,,1998
Robert Chancey,CHI,RB,26.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,122.0,4.21,2.0,15.0,11.0,102.0,9.27,0.0,2.0,,2.0,0.0,0.0,34.0,45.4,51.4,39.9,0.0,70.0,,1998
Glenn Foley,NYJ,QB,28.0,5.0,3.0,58.0,108.0,749.0,4.0,6.0,5.0,-11.0,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,30.9,40.9,36.9,0.0,49.0,,1998
Chris Gedney,ARI,TE,28.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,22.0,271.0,12.32,1.0,1.0,1.0,1.0,0.0,0.0,33.0,53.1,57.1,42.1,0.0,28.0,,1998
Damon Jones,JAX,TE,24.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,90.0,11.25,4.0,1.0,,4.0,0.0,0.0,33.0,41.0,41.0,37.0,0.0,29.0,,1998
Ryan Thelwell,SDG,WR,25.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,16.0,268.0,16.75,1.0,0.0,,1.0,0.0,0.0,33.0,48.8,51.8,40.8,0.0,89.0,,1998
Kevin Turner,PHI,RB,29.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,94.0,4.7,0.0,59.0,34.0,232.0,6.82,0.0,1.0,1.0,0.0,0.0,0.0,33.0,64.6,68.6,47.6,0.0,71.0,,1998
Richard Huntley,PIT,RB,26.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,242.0,4.4,1.0,6.0,3.0,18.0,6.0,0.0,5.0,3.0,1.0,0.0,0.0,32.0,29.0,35.0,27.5,0.0,72.0,,1998
Eric Metcalf,ARI,WR,30.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,31.0,324.0,10.45,0.0,5.0,1.0,0.0,0.0,0.0,32.0,61.4,65.4,45.9,0.0,90.0,,1998
Jerald Moore,STL,RB,24.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,137.0,2.49,2.0,12.0,9.0,60.0,6.67,0.0,3.0,1.0,2.0,0.0,0.0,32.0,38.7,42.7,34.2,0.0,73.0,,1998
Derek Loville,DEN,RB,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,161.0,3.04,2.0,2.0,2.0,29.0,14.5,0.0,0.0,,2.0,0.0,0.0,31.0,33.0,36.0,32.0,0.0,74.0,,1998
Jonathan Quinn,JAX,QB,23.0,4.0,2.0,34.0,64.0,387.0,2.0,3.0,11.0,77.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,31.0,29.2,36.2,32.2,0.0,50.0,,1998
Karl Williams,TAM,WR,27.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,252.0,12.0,1.0,0.0,,1.0,0.0,0.0,31.0,52.2,55.2,41.7,0.0,91.0,,1998
Troy Davis,NOR,RB,23.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,143.0,2.6,1.0,21.0,16.0,99.0,6.19,0.0,1.0,,1.0,0.0,0.0,30.0,46.2,49.2,38.2,0.0,75.0,,1998
Eddie Kennison,STL,WR,25.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,51.0,17.0,234.0,13.76,1.0,4.0,2.0,2.0,0.0,0.0,30.0,49.3,54.3,40.8,0.0,92.0,,1998
David LaFleur,DAL,TE,24.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,176.0,8.8,2.0,1.0,,2.0,0.0,0.0,30.0,49.6,52.6,39.6,0.0,30.0,,1998
Jamie Asher,WAS,TE,26.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,294.0,10.5,0.0,0.0,,0.0,0.0,0.0,29.0,57.4,60.4,43.4,0.0,31.0,,1998
Chris Fuamatu-Ma'afala,PIT,RB,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,4.29,2.0,12.0,9.0,84.0,9.33,1.0,0.0,,3.0,0.0,0.0,29.0,38.4,38.4,33.9,0.0,76.0,,1998
Howard Griffith,DEN,RB,31.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,3.25,0.0,30.0,15.0,97.0,6.47,3.0,0.0,,3.0,0.0,0.0,29.0,44.0,44.0,36.5,0.0,77.0,,1998
Bobby Hoying,PHI,QB,26.0,8.0,7.0,114.0,224.0,961.0,0.0,9.0,22.0,84.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,29.0,24.8,38.8,33.8,0.0,51.0,,1998
J.T. Thomas,STL,WR,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,20.0,287.0,14.35,0.0,0.0,,0.0,0.0,0.0,29.0,48.7,51.7,38.7,0.0,93.0,,1998
Ryan Wetnight,CHI,TE,28.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,168.0,7.3,2.0,1.0,1.0,2.0,0.0,0.0,29.0,49.8,53.8,38.3,0.0,32.0,,1998
Mark Bruener,PIT,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,157.0,8.26,2.0,0.0,,2.0,0.0,0.0,28.0,46.7,49.7,37.2,0.0,33.0,,1998
Quinn Early,BUF,WR,33.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,217.0,11.42,1.0,0.0,,1.0,0.0,0.0,28.0,46.7,49.7,37.2,0.0,95.0,,1998
Kevin Lockett,KAN,WR,24.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,281.0,14.79,0.0,2.0,,0.0,0.0,0.0,28.0,47.1,50.1,37.6,0.0,94.0,,1998
Rodney Thomas,TEN,RB,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,100.0,4.17,2.0,8.0,6.0,55.0,9.17,0.0,0.0,,2.0,0.0,0.0,28.0,33.5,36.5,30.5,0.0,78.0,,1998
Ty Detmer,SFO,QB,31.0,16.0,1.0,24.0,38.0,312.0,4.0,3.0,8.0,7.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,27.0,27.2,33.2,30.2,0.0,52.0,,1998
Ahman Green,SEA,RB,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,209.0,5.97,1.0,5.0,3.0,2.0,0.67,0.0,1.0,1.0,1.0,0.0,0.0,27.0,28.1,32.1,26.6,0.0,80.0,,1998
Ty Hallock,CHI,RB,27.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,41.0,3.15,1.0,35.0,25.0,166.0,6.64,0.0,3.0,2.0,1.0,0.0,0.0,27.0,47.7,52.7,35.2,0.0,81.0,,1998
Lonnie Johnson,BUF,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,146.0,10.43,2.0,1.0,1.0,2.0,0.0,0.0,27.0,38.6,42.6,31.6,0.0,34.0,,1998
Jonathan Linton,BUF,RB,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,195.0,4.33,1.0,3.0,1.0,10.0,10.0,0.0,0.0,,1.0,0.0,0.0,27.0,27.5,30.5,27.0,0.0,83.0,,1998
Sedrick Shaw,NWE,RB,25.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,236.0,4.92,0.0,11.0,6.0,30.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,30.6,34.6,27.6,0.0,82.0,,1998
Hines Ward,PIT,WR,22.0,16.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,13.0,13.0,0.0,33.0,15.0,246.0,16.4,0.0,0.0,,0.0,0.0,0.0,27.0,41.6,44.6,34.1,0.0,96.0,,1998
Ray Zellars,NOR,RB,25.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,56.0,162.0,2.89,1.0,16.0,10.0,50.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,27.0,35.2,39.2,30.2,0.0,79.0,,1998
Joe Horn,KAN,WR,26.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,14.0,198.0,14.14,1.0,2.0,2.0,1.0,0.0,0.0,26.0,35.8,40.8,28.8,0.0,97.0,,1998
Ed Perry,MIA,TE,24.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,25.0,255.0,10.2,0.0,0.0,,0.0,0.0,0.0,26.0,50.5,53.5,38.0,0.0,35.0,,1998
Derrick Cullors,NWE,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,2.67,0.0,25.0,14.0,146.0,10.43,1.0,1.0,,1.0,0.0,0.0,25.0,39.4,42.4,32.4,0.0,84.0,,1998
Willie Green,DEN,WR,32.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,194.0,12.13,1.0,0.0,,1.0,0.0,0.0,25.0,41.4,44.4,33.4,0.0,98.0,,1998
Errict Rhett,BAL,RB,28.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,180.0,4.09,0.0,14.0,11.0,65.0,5.91,0.0,0.0,,0.0,0.0,0.0,25.0,35.5,38.5,30.0,0.0,86.0,,1998
Jon Ritchie,OAK,RB,24.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,2.56,0.0,47.0,29.0,225.0,7.76,0.0,2.0,1.0,0.0,0.0,0.0,25.0,51.8,55.8,37.3,0.0,85.0,,1998
Freddie Solomon,PHI,WR,26.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,21.0,193.0,9.19,1.0,0.0,1.0,1.0,0.0,0.0,25.0,44.3,48.3,33.8,0.0,99.0,,1998
Steve DeBerg,ATL,QB,44.0,8.0,1.0,30.0,59.0,369.0,3.0,1.0,8.0,-10.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,21.8,26.8,22.8,0.0,53.0,,1998
E.G. Green,IND,WR,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,177.0,11.8,1.0,0.0,,1.0,0.0,0.0,24.0,38.7,41.7,31.2,0.0,100.0,,1998
Bernie Parmalee,MIA,RB,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,2.5,0.0,25.0,21.0,221.0,10.52,0.0,2.0,,0.0,0.0,0.0,24.0,45.1,48.1,34.6,0.0,87.0,,1998
Russell Copeland,2TM,WR,27.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,20.0,232.0,11.6,0.0,1.0,1.0,0.0,0.0,0.0,23.0,41.2,45.2,31.2,0.0,101.0,,1998
Jamie Martin,JAX,QB,28.0,4.0,1.0,27.0,45.0,355.0,2.0,0.0,5.0,8.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,23.0,23.0,26.0,23.0,0.0,54.0,,1998
Brian Milne,CIN,RB,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,41.0,4.1,1.0,39.0,26.0,124.0,4.77,0.0,0.0,,1.0,0.0,0.0,23.0,48.5,51.5,35.5,0.0,90.0,,1998
Daimon Shelton,JAX,RB,26.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,95.0,3.17,1.0,15.0,10.0,79.0,7.9,0.0,0.0,,1.0,0.0,0.0,23.0,33.4,33.4,28.4,0.0,88.0,,1998
Lamont Warren,IND,RB,25.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,2.44,1.0,17.0,11.0,44.0,4.0,1.0,0.0,,2.0,0.0,0.0,23.0,33.5,33.5,28.0,0.0,89.0,,1998
Tavian Banks,JAX,RB,24.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,140.0,5.38,1.0,4.0,4.0,20.0,5.0,0.0,2.0,,1.0,0.0,0.0,22.0,26.0,29.0,24.0,0.0,93.0,,1998
Vincent Brisby,NWE,WR,27.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,96.0,13.71,2.0,0.0,,2.0,0.0,0.0,22.0,28.6,28.6,25.1,0.0,105.0,,1998
Greg Clark,SFO,TE,26.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,124.0,10.33,1.0,0.0,,1.0,1.0,0.0,22.0,32.4,35.4,26.4,0.0,36.0,,1998
Derrick Harris,STL,RB,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,38.0,2.71,0.0,17.0,12.0,57.0,4.75,2.0,1.0,,2.0,0.0,0.0,22.0,33.5,33.5,27.5,0.0,95.0,,1998
Matthew Hatchette,MIN,WR,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,216.0,14.4,0.0,0.0,,0.0,0.0,0.0,22.0,36.6,39.6,29.1,0.0,106.0,,1998
Patrick Johnson,BAL,WR,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,159.0,13.25,1.0,1.0,,2.0,0.0,0.0,22.0,39.9,42.9,33.9,0.0,103.0,,1998
Randy Jordan,OAK,RB,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,159.0,3.38,1.0,3.0,3.0,2.0,0.67,0.0,1.0,1.0,1.0,0.0,0.0,22.0,23.1,27.1,21.6,0.0,92.0,,1998
Todd Kinchen,ATL,WR,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,157.0,14.27,1.0,2.0,1.0,1.0,0.0,0.0,22.0,30.7,34.7,25.2,0.0,104.0,,1998
Alonzo Mayes,CHI,TE,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,217.0,10.33,0.0,2.0,2.0,0.0,0.0,0.0,22.0,38.7,43.7,28.2,0.0,37.0,,1998
Ron Rivers,DET,RB,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,102.0,5.37,1.0,3.0,3.0,58.0,19.33,0.0,0.0,,1.0,0.0,0.0,22.0,25.0,28.0,23.5,0.0,94.0,,1998
Jerald Sowell,NYJ,RB,24.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,164.0,4.1,0.0,12.0,10.0,59.0,5.9,0.0,2.0,2.0,0.0,0.0,0.0,22.0,28.3,33.3,23.3,0.0,91.0,,1998
Mack Strong,SEA,RB,27.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,47.0,3.13,0.0,14.0,8.0,48.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,22.0,25.5,27.5,21.5,0.0,96.0,,1998
James Thrash,WAS,WR,23.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,163.0,16.3,1.0,0.0,,1.0,0.0,0.0,22.0,32.3,35.3,27.3,0.0,102.0,,1998
Eric Bieniemy,CIN,RB,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,56.0,3.29,0.0,35.0,27.0,153.0,5.67,0.0,1.0,1.0,0.0,0.0,0.0,21.0,45.9,49.9,32.4,0.0,98.0,,1998
Charles Evans,MIN,RB,31.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,67.0,2.91,1.0,13.0,12.0,84.0,7.0,0.0,0.0,,1.0,0.0,0.0,21.0,33.1,33.1,27.1,0.0,97.0,,1998
John Friesz,SEA,QB,31.0,6.0,1.0,29.0,49.0,409.0,2.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,21.0,20.9,25.9,22.9,0.0,55.0,,1998
Lovett Purnell,NWE,TE,26.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,92.0,7.67,2.0,0.0,,2.0,0.0,0.0,21.0,33.2,33.2,27.2,0.0,38.0,,1998
David Sloan,DET,TE,26.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,146.0,13.27,1.0,0.0,,1.0,0.0,0.0,21.0,31.6,34.6,26.1,0.0,39.0,,1998
Scott Zolak,NWE,QB,31.0,6.0,2.0,32.0,75.0,371.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,18.8,25.8,21.8,0.0,56.0,,1998
Luther Broughton,CAR,TE,24.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,142.0,23.67,1.0,1.0,1.0,1.0,0.0,0.0,20.0,24.2,28.2,21.2,0.0,41.0,,1998
Stanley Pritchett,MIA,RB,25.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,3.17,1.0,30.0,17.0,97.0,5.71,0.0,0.0,,1.0,0.0,0.0,20.0,34.6,34.6,26.1,0.0,99.0,,1998
Roland Williams,STL,TE,23.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,144.0,9.6,1.0,0.0,,1.0,0.0,0.0,20.0,35.4,38.4,27.9,0.0,40.0,,1998
Scott Mitchell,DET,QB,30.0,2.0,2.0,38.0,75.0,452.0,1.0,3.0,7.0,30.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,17.1,24.1,20.1,0.0,57.0,,1998
Tremayne Stephens,SDG,RB,22.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,122.0,3.49,1.0,6.0,2.0,9.0,4.5,0.0,1.0,,1.0,0.0,0.0,19.0,21.1,24.1,20.1,0.0,100.0,,1998
Brian Blades,SEA,WR,33.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,184.0,12.27,0.0,1.0,1.0,0.0,0.0,0.0,18.0,31.4,35.4,23.9,0.0,107.0,,1998
David Patten,NYG,WR,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,119.0,10.82,1.0,0.0,,2.0,0.0,0.0,18.0,34.9,37.9,29.4,0.0,108.0,,1998
Walter Rasby,DET,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,119.0,7.93,1.0,0.0,,1.0,0.0,0.0,18.0,32.9,35.9,25.4,0.0,42.0,,1998
Tony Richardson,KAN,RB,27.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,45.0,2.25,2.0,3.0,2.0,13.0,6.5,0.0,0.0,,2.0,0.0,0.0,18.0,19.8,19.8,18.8,0.0,101.0,,1998
James Roe,BAL,WR,25.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,115.0,14.38,1.0,0.0,,1.0,0.0,0.0,18.0,25.5,28.5,21.5,0.0,109.0,,1998
Tony Carter,NWE,RB,26.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,0.0,25.0,18.0,166.0,9.22,0.0,0.0,,0.0,0.0,0.0,17.0,34.9,37.9,25.9,0.0,102.0,,1998
James Hundon,CIN,WR,27.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,112.0,11.2,1.0,0.0,,1.0,0.0,0.0,17.0,27.2,30.2,22.2,0.0,111.0,,1998
Willie Jackson,CIN,WR,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,165.0,23.57,0.0,0.0,,0.0,0.0,0.0,17.0,23.5,26.5,20.0,0.0,112.0,,1998
Paul Justin,CIN,QB,30.0,5.0,3.0,34.0,63.0,426.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,17.0,17.2,23.2,20.2,0.0,58.0,,1998
Chris Thomas,WAS,WR,27.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,173.0,12.36,0.0,0.0,,0.0,0.0,0.0,17.0,31.3,34.3,24.3,0.0,110.0,,1998
Mike Archie,TEN,RB,26.0,16.0,0.0,1.0,2.0,18.0,1.0,0.0,6.0,24.0,4.0,1.0,5.0,5.0,25.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,16.0,16.6,18.6,14.1,0.0,103.0,,1998
Brian Kozlowski,ATL,TE,28.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,103.0,10.3,1.0,0.0,,1.0,0.0,0.0,16.0,26.3,29.3,21.3,0.0,43.0,,1998
Mike Tomczak,PIT,QB,36.0,16.0,0.0,21.0,30.0,204.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,16.0,12.2,16.2,14.2,0.0,59.0,,1998
Jay Graham,BAL,RB,23.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,109.0,3.11,0.0,10.0,5.0,41.0,8.2,0.0,0.0,,0.0,0.0,0.0,15.0,20.0,23.0,17.5,0.0,104.0,,1998
Brice Hunter,TAM,WR,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,73.0,18.25,1.0,0.0,,1.0,1.0,0.0,15.0,19.3,19.3,17.3,0.0,113.0,,1998
Joe Jurevicius,NYG,WR,24.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,146.0,16.22,0.0,0.0,,0.0,0.0,0.0,15.0,23.6,26.6,19.1,0.0,114.0,,1998
Pete Chryplewicz,DET,TE,24.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,20.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,14.0,16.0,17.0,14.0,0.0,44.0,,1998
Daryl Johnston,DAL,RB,32.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,2.13,0.0,23.0,18.0,60.0,3.33,1.0,0.0,,1.0,0.0,0.0,14.0,31.7,31.7,22.7,0.0,106.0,,1998
Fred McAfee,PIT,RB,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,111.0,6.17,0.0,13.0,9.0,27.0,3.0,0.0,0.0,,0.0,0.0,0.0,14.0,22.8,25.8,18.3,0.0,105.0,,1998
