Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 32,Year,Tgt
Tony Dorsett*+,DAL,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,342.0,1646.0,4.81,4.0,32.0,325.0,10.16,2.0,10.0,,6.0,0.0,0.0,233.0,255.1,266.1,239.1,87.0,9.0,,1981,0.0
Ottis Anderson,STL,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,328.0,1376.0,4.2,9.0,51.0,387.0,7.59,0.0,13.0,,9.0,0.0,0.0,230.0,268.3,280.8,242.8,84.0,10.0,,1981,0.0
James Lofton*+,GNB,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1294.0,18.23,8.0,0.0,,8.0,0.0,0.0,177.0,248.4,251.4,212.9,80.0,4.0,,1981,0.0
Ted Brown,MIN,RB,24.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,274.0,1063.0,3.88,6.0,83.0,694.0,8.36,2.0,3.0,,8.0,0.0,0.0,222.0,301.7,310.2,261.2,75.0,11.0,,1981,0.0
Kevin House,TAM,WR,24.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,56.0,1176.0,21.0,9.0,2.0,,9.0,0.0,0.0,173.0,226.5,230.5,198.5,75.0,5.0,,1981,0.0
Joe Senser*,MIN,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,79.0,1004.0,12.71,8.0,3.0,,8.0,0.0,0.0,149.0,224.6,229.1,185.1,73.0,2.0,,1981,0.0
Earl Campbell*,HOU,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,361.0,1376.0,3.81,10.0,36.0,156.0,4.33,0.0,10.0,,10.0,0.0,0.0,213.0,239.2,250.2,221.2,67.0,12.0,,1981,0.0
Charlie Joiner,SDG,WR,34.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1188.0,16.97,7.0,2.0,,7.0,0.0,0.0,161.0,228.8,232.8,193.8,64.0,6.0,,1981,0.0
Ozzie Newsome*,CLE,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,0.0,69.0,1002.0,14.52,6.0,0.0,,6.0,0.0,0.0,138.0,207.2,210.2,172.7,63.0,3.0,,1981,0.0
Walter Payton,CHI,RB,27.0,16.0,16.0,0.0,2.0,0.0,0.0,0.0,339.0,1222.0,3.6,6.0,41.0,379.0,9.24,2.0,9.0,,8.0,0.0,0.0,208.0,240.1,250.6,219.6,62.0,13.0,,1981,0.0
Mike Pruitt,CLE,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,247.0,1103.0,4.47,7.0,63.0,442.0,7.02,1.0,5.0,,8.0,0.0,0.0,203.0,260.5,269.0,229.0,56.0,14.0,,1981,0.0
Freddie Solomon,SFO,WR,28.0,15.0,15.0,1.0,1.0,25.0,0.0,0.0,9.0,43.0,4.78,0.0,59.0,969.0,16.42,8.0,3.0,,8.0,0.0,0.0,150.0,206.2,210.7,176.7,53.0,7.0,,1981,0.0
Wes Chandler,2TM,WR,25.0,16.0,15.0,0.0,2.0,0.0,0.0,0.0,5.0,-1.0,-0.2,0.0,69.0,1142.0,16.55,6.0,1.0,,6.0,0.0,0.0,150.0,218.1,221.6,183.6,53.0,8.0,,1981,0.0
Cris Collinsworth*,CIN,WR,22.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1009.0,15.06,8.0,3.0,,8.0,0.0,0.0,149.0,212.9,217.4,179.4,52.0,9.0,,1981,0.0
Frank Lewis*,BUF,WR,34.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1244.0,17.77,4.0,1.0,,4.0,0.0,0.0,148.0,217.4,220.9,182.4,51.0,10.0,,1981,0.0
Dan Ross,CIN,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,910.0,12.82,5.0,3.0,,5.0,0.0,0.0,121.0,189.0,193.5,153.5,46.0,4.0,,1981,0.0
Joe Washington,WAS,RB,28.0,14.0,13.0,1.0,2.0,32.0,0.0,0.0,210.0,916.0,4.36,4.0,70.0,558.0,7.97,3.0,8.0,,7.0,0.0,0.0,191.0,252.7,262.7,217.7,44.0,15.0,,1981,0.0
John Stallworth,PIT,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0,63.0,1098.0,17.43,5.0,4.0,,5.0,0.0,0.0,142.0,200.5,205.5,169.0,44.0,11.0,,1981,0.0
Stanley Morgan,NWE,WR,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,0.0,44.0,1029.0,23.39,6.0,2.0,,6.0,0.0,0.0,141.0,183.0,187.0,161.0,44.0,12.0,,1981,0.0
Harold Carmichael,PHI,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,61.0,1028.0,16.85,6.0,3.0,,6.0,0.0,0.0,139.0,196.9,201.4,166.4,42.0,13.0,,1981,0.0
Don Hasselbeck,NWE,TE,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,808.0,17.57,6.0,2.0,,6.0,0.0,0.0,117.0,160.8,164.8,137.8,41.0,5.0,,1981,0.0
Doug Williams,TAM,QB,26.0,16.0,16.0,238.0,471.0,3563.0,19.0,14.0,48.0,209.0,4.35,4.0,0.0,0.0,0.0,0.0,9.0,,4.0,0.0,0.0,235.0,226.4,250.9,240.4,41.0,3.0,,1981,0.0
Dwight Clark*,SFO,WR,24.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,3.0,32.0,10.67,0.0,85.0,1105.0,13.0,4.0,0.0,,4.0,0.0,0.0,138.0,222.7,225.7,180.2,41.0,14.0,,1981,0.0
Ray Butler,BAL,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,832.0,18.09,9.0,0.0,,9.0,0.0,0.0,137.0,183.2,186.2,160.2,40.0,15.0,,1981,0.0
Jimmie Giles*,TAM,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,786.0,17.47,6.0,0.0,,6.0,0.0,0.0,115.0,159.6,162.6,137.1,39.0,6.0,,1981,0.0
Freddie Scott,DET,WR,29.0,16.0,15.0,0.0,1.0,0.0,0.0,0.0,7.0,25.0,3.57,0.0,53.0,1022.0,19.28,5.0,0.0,,5.0,0.0,0.0,135.0,187.7,190.7,161.2,38.0,16.0,,1981,0.0
Jerry Butler,BUF,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,55.0,842.0,15.31,8.0,2.0,,8.0,0.0,0.0,132.0,185.3,189.3,157.8,35.0,17.0,,1981,0.0
Wesley Walker,NYJ,WR,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,770.0,16.38,9.0,0.0,,9.0,0.0,0.0,131.0,178.0,181.0,154.5,34.0,18.0,,1981,0.0
Curtis Dickey,BAL,RB,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,164.0,779.0,4.75,7.0,37.0,419.0,11.32,3.0,8.0,,10.0,0.0,0.0,180.0,208.8,218.8,190.3,34.0,16.0,,1981,0.0
Ahmad Rashad*,MIN,WR,32.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,884.0,15.24,7.0,1.0,,7.0,0.0,0.0,130.0,187.4,190.9,158.4,33.0,19.0,,1981,0.0
Steve Bartkowski*,ATL,QB,29.0,16.0,16.0,297.0,533.0,3829.0,30.0,23.0,11.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,227.0,223.4,251.4,246.4,33.0,4.0,,1981,0.0
Gerry Ellis,GNB,RB,24.0,16.0,16.0,1.0,2.0,23.0,0.0,0.0,196.0,860.0,4.39,4.0,65.0,499.0,7.68,3.0,5.0,,7.0,0.0,0.0,179.0,238.8,247.3,206.3,33.0,17.0,,1981,0.0
Franco Harris,PIT,RB,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,242.0,987.0,4.08,8.0,37.0,250.0,6.76,1.0,6.0,,9.0,0.0,0.0,178.0,208.7,217.7,190.2,31.0,18.0,,1981,0.0
Dave Casper,HOU,TE,29.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,572.0,17.33,8.0,0.0,,8.0,0.0,0.0,105.0,138.2,141.2,121.7,30.0,7.0,,1981,0.0
Art Monk,WAS,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,-5.0,0.0,56.0,894.0,15.96,6.0,0.0,,6.0,0.0,0.0,125.0,180.9,183.9,152.9,28.0,20.0,,1981,0.0
Tony Nathan,MIA,RB,25.0,13.0,11.0,0.0,1.0,0.0,0.0,0.0,147.0,782.0,5.32,5.0,50.0,452.0,9.04,3.0,2.0,,8.0,0.0,0.0,171.0,219.4,226.4,194.4,25.0,19.0,,1981,0.0
Pat Tilley,STL,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1040.0,15.76,3.0,1.0,,3.0,0.0,0.0,122.0,187.0,190.5,154.0,25.0,21.0,,1981,0.0
Johnny Perkins,NYG,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-0.5,0.0,51.0,858.0,16.82,6.0,2.0,,6.0,0.0,0.0,122.0,170.7,174.7,145.2,25.0,22.0,,1981,0.0
Richard Todd,NYJ,QB,28.0,16.0,16.0,279.0,497.0,3231.0,25.0,13.0,32.0,131.0,4.09,0.0,1.0,1.0,1.0,0.0,5.0,,0.0,0.0,0.0,216.0,212.4,233.9,224.9,22.0,5.0,,1981,0.0
Ron Springs,DAL,RB,25.0,16.0,13.0,0.0,1.0,0.0,0.0,1.0,172.0,625.0,3.63,10.0,46.0,359.0,7.8,2.0,3.0,,12.0,0.0,0.0,168.0,211.4,219.9,189.4,22.0,20.0,,1981,0.0
Tony Hill,DAL,WR,25.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,46.0,953.0,20.72,4.0,1.0,,4.0,0.0,0.0,119.0,164.0,167.5,141.0,22.0,23.0,,1981,0.0
Joe Montana*,SFO,QB,25.0,16.0,16.0,311.0,488.0,3565.0,19.0,12.0,25.0,95.0,3.8,2.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,216.0,214.1,230.1,226.1,22.0,6.0,,1981,0.0
Sammy White,MIN,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-0.5,0.0,66.0,1001.0,15.17,3.0,1.0,,3.0,0.0,0.0,118.0,183.0,186.5,150.0,21.0,24.0,,1981,0.0
Tommy Kramer,MIN,QB,26.0,14.0,14.0,322.0,593.0,3912.0,26.0,24.0,10.0,13.0,1.3,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,214.0,205.8,236.8,229.8,19.0,7.0,,1981,0.0
Paul Coffman,GNB,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,687.0,12.49,4.0,1.0,,4.0,0.0,0.0,93.0,146.7,150.2,119.2,17.0,8.0,,1981,0.0
Joe Ferguson,BUF,QB,31.0,16.0,16.0,252.0,498.0,3652.0,24.0,20.0,20.0,29.0,1.45,1.0,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,0.0,211.0,209.0,233.0,229.0,17.0,8.0,,1981,0.0
Jerome Barkum,NYJ,TE,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,495.0,12.69,7.0,0.0,,7.0,0.0,0.0,92.0,130.5,133.5,111.0,16.0,9.0,,1981,0.0
Derrick Ramsey,OAK,TE,25.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,674.0,12.96,4.0,2.0,,4.0,0.0,0.0,91.0,141.4,145.4,115.4,16.0,10.0,,1981,0.0
Joe Theismann,WAS,QB,32.0,16.0,16.0,293.0,496.0,3568.0,19.0,20.0,36.0,177.0,4.92,2.0,0.0,0.0,0.0,0.0,7.0,,2.0,0.0,0.0,208.0,201.4,230.9,221.4,14.0,9.0,,1981,0.0
Preston Dennard,RAM,WR,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,4.83,0.0,49.0,821.0,16.76,4.0,1.0,,4.0,0.0,0.0,109.0,157.0,160.5,132.5,12.0,25.0,,1981,0.0
Ken Burrough,HOU,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,668.0,16.7,7.0,1.0,,7.0,0.0,0.0,109.0,147.8,151.3,127.8,12.0,26.0,,1981,0.0
Roy Green,STL,WR,24.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,20.0,1.0,33.0,708.0,21.45,4.0,2.0,,5.0,0.0,0.0,107.0,137.8,141.8,121.3,10.0,27.0,,1981,0.0
Terry Bradshaw,PIT,QB,33.0,14.0,14.0,201.0,370.0,2887.0,22.0,14.0,38.0,162.0,4.26,2.0,0.0,0.0,0.0,0.0,7.0,,2.0,0.0,0.0,204.0,196.7,220.2,210.7,9.0,10.0,,1981,0.0
John Riggins,WAS,RB,32.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,195.0,714.0,3.66,13.0,6.0,59.0,9.83,0.0,1.0,,13.0,0.0,0.0,155.0,160.3,163.8,157.3,9.0,21.0,,1981,0.0
Joe Delaney*,KAN,RB,23.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,234.0,1121.0,4.79,3.0,22.0,246.0,11.18,0.0,9.0,,3.0,0.0,0.0,155.0,167.7,178.2,156.7,8.0,22.0,,1981,0.0
Riley Odoms,DEN,TE,31.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,516.0,13.58,5.0,1.0,,5.0,0.0,0.0,82.0,118.6,122.1,99.6,6.0,11.0,,1981,0.0
Tony Collins,NWE,RB,22.0,16.0,11.0,0.0,1.0,0.0,0.0,0.0,204.0,873.0,4.28,7.0,26.0,232.0,8.92,0.0,8.0,,7.0,0.0,0.0,153.0,170.5,180.5,157.5,6.0,23.0,,1981,0.0
Duriel Harris,MIA,WR,27.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,911.0,17.19,2.0,0.0,,2.0,0.0,0.0,103.0,156.1,159.1,129.6,6.0,28.0,,1981,0.0
Jim Smith,PIT,WR,26.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.0,29.0,571.0,19.69,7.0,1.0,,7.0,0.0,0.0,101.0,128.6,132.1,114.1,3.0,29.0,,1981,0.0
Danny White,DAL,QB,29.0,16.0,15.0,223.0,391.0,3098.0,22.0,13.0,38.0,104.0,2.74,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,0.0,196.0,182.3,208.3,195.3,2.0,11.0,,1981,0.0
Bennie Cunningham,PIT,TE,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,574.0,14.0,3.0,0.0,,3.0,0.0,0.0,75.0,116.4,119.4,95.9,0.0,12.0,,1981,0.0
Rob Carpenter,2TM,RB,26.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,208.0,822.0,3.95,5.0,37.0,281.0,7.59,1.0,3.0,,6.0,0.0,0.0,146.0,180.3,187.8,161.8,0.0,24.0,,1981,0.0
Marvin Sims,BAL,?,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1981,0.0
J.T. Smith,KAN,WR,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,852.0,13.52,2.0,2.0,,2.0,0.0,0.0,97.0,158.2,162.2,126.7,0.0,30.0,,1981,0.0
Brian Sipe,CLE,QB,32.0,16.0,16.0,313.0,567.0,3876.0,17.0,25.0,38.0,153.0,4.03,1.0,0.0,0.0,0.0,0.0,10.0,,1.0,0.0,0.0,194.0,184.3,220.3,209.3,0.0,12.0,,1981,0.0
Ron Jaworski,PHI,QB,30.0,16.0,16.0,250.0,461.0,3095.0,23.0,20.0,22.0,128.0,5.82,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,191.0,185.6,213.1,205.6,0.0,13.0,,1981,0.0
Craig Morton,DEN,QB,38.0,15.0,15.0,225.0,376.0,3195.0,21.0,14.0,8.0,18.0,2.25,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,186.0,183.6,201.6,197.6,0.0,14.0,,1981,0.0
Eric Hipple,DET,QB,24.0,16.0,10.0,140.0,279.0,2358.0,14.0,15.0,41.0,168.0,4.1,7.0,0.0,0.0,0.0,0.0,14.0,,7.0,0.0,0.0,179.0,165.1,193.1,180.1,0.0,15.0,,1981,0.0
Bert Jones,BAL,QB,30.0,15.0,15.0,244.0,426.0,3094.0,21.0,20.0,20.0,85.0,4.25,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,176.0,173.3,197.8,193.3,0.0,16.0,,1981,0.0
David Woodley,MIA,QB,23.0,15.0,15.0,191.0,366.0,2470.0,12.0,13.0,63.0,272.0,4.32,4.0,0.0,0.0,0.0,0.0,9.0,,4.0,0.0,0.0,172.0,163.0,186.5,176.0,0.0,17.0,,1981,0.0
Jim Zorn,SEA,QB,28.0,13.0,13.0,236.0,397.0,2788.0,13.0,9.0,30.0,140.0,4.67,1.0,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,0.0,166.0,163.5,179.5,172.5,0.0,18.0,,1981,0.0
Lynn Dickey,GNB,QB,32.0,13.0,13.0,204.0,354.0,2593.0,17.0,15.0,19.0,6.0,0.32,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,142.0,134.3,156.3,149.3,0.0,19.0,,1981,0.0
Theotis Brown,2TM,RB,24.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,156.0,583.0,3.74,8.0,29.0,328.0,11.31,0.0,8.0,,8.0,0.0,0.0,139.0,160.1,170.1,145.6,0.0,25.0,,1981,0.0
Vince Evans,CHI,QB,26.0,16.0,16.0,195.0,436.0,2354.0,11.0,20.0,43.0,218.0,5.07,3.0,0.0,0.0,0.0,0.0,13.0,,3.0,0.0,0.0,138.0,125.0,157.5,145.0,0.0,20.0,,1981,0.0
Marc Wilson,OAK,QB,24.0,13.0,9.0,173.0,366.0,2311.0,14.0,19.0,30.0,147.0,4.9,2.0,0.0,0.0,0.0,0.0,8.0,,2.0,0.0,0.0,137.0,129.1,158.1,148.1,0.0,21.0,,1981,0.0
Dave Preston,DEN,RB,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,183.0,640.0,3.5,3.0,52.0,507.0,9.75,0.0,4.0,,3.0,0.0,0.0,133.0,180.7,188.7,154.7,0.0,26.0,,1981,0.0
Lynn Cain,ATL,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,156.0,542.0,3.47,4.0,55.0,421.0,7.65,2.0,3.0,,6.0,0.0,0.0,132.0,184.3,191.8,156.8,0.0,27.0,,1981,0.0
Randy McMillan,BAL,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,149.0,597.0,4.01,3.0,50.0,466.0,9.32,1.0,1.0,,4.0,0.0,0.0,130.0,179.3,185.8,154.3,0.0,28.0,,1981,0.0
James Brooks,SDG,RB,23.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,109.0,525.0,4.82,3.0,46.0,329.0,7.15,3.0,7.0,,6.0,0.0,0.0,121.0,160.4,169.9,137.4,0.0,29.0,,1981,0.0
Andra Franklin,MIA,RB,22.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,201.0,711.0,3.54,7.0,3.0,6.0,2.0,1.0,5.0,,8.0,0.0,0.0,120.0,117.7,123.2,116.2,0.0,30.0,,1981,0.0
James Wilder,TAM,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,107.0,370.0,3.46,4.0,48.0,507.0,10.56,1.0,3.0,,5.0,0.0,0.0,118.0,162.7,170.2,138.7,0.0,31.0,,1981,0.0
Bruce Harper,NYJ,RB,26.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,81.0,393.0,4.85,4.0,52.0,459.0,8.83,1.0,7.0,,5.0,0.0,0.0,115.0,160.2,169.7,134.2,0.0,32.0,,1981,0.0
Rick Parros,DEN,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,176.0,749.0,4.26,2.0,25.0,216.0,8.64,1.0,6.0,,3.0,0.0,0.0,115.0,133.5,142.5,121.0,0.0,33.0,,1981,0.0
Phil Simms,NYG,QB,26.0,10.0,10.0,172.0,316.0,2031.0,11.0,9.0,19.0,42.0,2.21,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,111.0,104.4,119.9,113.4,0.0,22.0,,1981,0.0
Billy Jackson,KAN,RB,22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,111.0,398.0,3.59,10.0,6.0,31.0,5.17,1.0,1.0,,11.0,0.0,0.0,109.0,113.9,117.4,110.9,0.0,34.0,,1981,0.0
Harlan Huckleby,GNB,RB,24.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,139.0,381.0,2.74,5.0,27.0,221.0,8.19,3.0,3.0,,8.0,0.0,0.0,108.0,132.2,139.7,118.7,0.0,35.0,,1981,0.0
Kenny King,OAK,RB,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,170.0,828.0,4.87,0.0,27.0,216.0,8.0,0.0,10.0,,0.0,0.0,0.0,104.0,121.4,132.4,107.9,0.0,36.0,,1981,0.0
Ricky Patton,SFO,RB,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,152.0,543.0,3.57,4.0,27.0,195.0,7.22,1.0,3.0,,5.0,0.0,0.0,104.0,127.8,135.3,114.3,0.0,37.0,,1981,0.0
Greg Pruitt,CLE,RB,30.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,124.0,4.0,0.0,65.0,636.0,9.78,4.0,3.0,,4.0,0.0,0.0,100.0,162.0,169.5,129.5,0.0,38.0,,1981,0.0
Ken Stabler,HOU,QB,36.0,13.0,12.0,165.0,285.0,1988.0,14.0,18.0,10.0,-3.0,-0.3,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,99.0,92.2,116.7,110.2,0.0,23.0,,1981,0.0
Jerry Eckwood,TAM,RB,27.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,172.0,651.0,3.78,2.0,24.0,213.0,8.88,0.0,3.0,,2.0,0.0,0.0,98.0,119.4,126.9,107.4,0.0,39.0,,1981,0.0
James Hadnot,KAN,RB,24.0,16.0,15.0,0.0,1.0,0.0,0.0,1.0,140.0,603.0,4.31,3.0,23.0,215.0,9.35,0.0,4.0,,3.0,0.0,0.0,98.0,116.8,125.8,106.3,0.0,40.0,,1981,0.0
