Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 33,Year
Reggie Bush,NOR,WR,21.0,16.0,8.0,0.0,1.0,0.0,0.0,1.0,155.0,565.0,3.65,6.0,121.0,88.0,742.0,8.43,2.0,2.0,2.0,9.0,0.0,0.0,177.0,266.7,275.7,223.7,59.0,8.0,,2006
Steve Smith*,CAR,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,61.0,7.63,1.0,139.0,83.0,1166.0,14.05,8.0,2.0,,9.0,0.0,0.0,177.0,259.7,262.7,218.2,59.0,9.0,,2006
Javon Walker,DEN,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,123.0,13.67,1.0,126.0,69.0,1084.0,15.71,8.0,0.0,,9.0,0.0,0.0,175.0,243.7,249.7,209.2,57.0,10.0,,2006
Rudi Johnson,CIN,RB,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,341.0,1309.0,3.84,12.0,31.0,23.0,124.0,5.39,0.0,6.0,2.0,12.0,0.0,0.0,215.0,234.3,242.3,222.8,57.0,9.0,,2006
Roy Williams*,DET,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,151.0,82.0,1310.0,15.98,7.0,2.0,2.0,7.0,0.0,0.0,173.0,251.2,256.2,210.2,56.0,11.0,,2006
T.J. Houshmandzadeh,CIN,WR,29.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,132.0,90.0,1081.0,12.01,9.0,0.0,,9.0,0.0,0.0,163.0,252.7,255.7,207.7,45.0,12.0,,2006
Alge Crumpler*,ATL,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,56.0,780.0,13.93,8.0,0.0,,8.0,0.0,0.0,126.0,182.0,185.0,154.0,45.0,2.0,,2006
Jon Kitna,DET,QB,34.0,16.0,16.0,372.0,596.0,4208.0,21.0,22.0,34.0,156.0,4.59,2.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,2.0,0.0,0.0,236.0,217.9,254.9,239.9,44.0,6.0,,2006
Plaxico Burress,NYG,WR,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,63.0,988.0,15.68,10.0,2.0,1.0,10.0,0.0,0.0,159.0,219.8,223.8,188.3,41.0,13.0,,2006
Tony Gonzalez*,KAN,TE,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,73.0,900.0,12.33,5.0,1.0,,5.0,1.0,0.0,122.0,195.0,198.0,158.5,41.0,3.0,,2006
Darrell Jackson,SEA,WR,28.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,63.0,956.0,15.17,10.0,1.0,,10.0,0.0,0.0,156.0,218.6,221.6,187.1,38.0,14.0,,2006
Tom Brady,NWE,QB,29.0,16.0,16.0,319.0,516.0,3529.0,24.0,12.0,49.0,102.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,2.0,227.0,219.4,241.4,231.4,36.0,7.0,,2006
Marques Colston,NOR,WR,23.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,70.0,1038.0,14.83,8.0,0.0,,8.0,0.0,0.0,152.0,221.8,224.8,186.8,34.0,15.0,,2006
Ladell Betts,WAS,RB,27.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,245.0,1154.0,4.71,4.0,64.0,53.0,445.0,8.4,1.0,6.0,3.0,5.0,0.0,0.0,190.0,236.9,245.9,210.4,32.0,10.0,,2006
Todd Heap,BAL,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,73.0,765.0,10.48,6.0,0.0,,6.0,0.0,0.0,113.0,185.5,188.5,149.0,31.0,4.0,,2006
Joey Galloway,TAM,WR,35.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,143.0,62.0,1057.0,17.05,7.0,0.0,,7.0,0.0,0.0,149.0,210.6,213.6,179.6,31.0,16.0,,2006
Joseph Addai,IND,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,1081.0,4.78,7.0,50.0,40.0,325.0,8.13,1.0,2.0,1.0,8.0,0.0,0.0,189.0,226.6,233.6,206.6,30.0,11.0,,2006
Chris Cooley,WAS,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,57.0,734.0,12.88,6.0,0.0,,6.0,1.0,0.0,111.0,168.4,171.4,139.9,30.0,5.0,,2006
Laveranues Coles,NYJ,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,0.0,152.0,91.0,1098.0,12.07,6.0,1.0,,6.0,0.0,0.0,147.0,238.2,241.2,192.7,30.0,17.0,,2006
Anquan Boldin*,ARI,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,5.6,0.0,152.0,83.0,1203.0,14.49,4.0,1.0,,4.0,0.0,0.0,147.0,230.1,233.1,188.6,30.0,18.0,,2006
Andre Johnson *,HOU,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.67,0.0,163.0,103.0,1147.0,11.14,5.0,1.0,,5.0,0.0,0.0,146.0,249.1,252.1,197.6,29.0,19.0,,2006
Chester Taylor,MIN,RB,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,303.0,1216.0,4.01,6.0,51.0,42.0,288.0,6.86,0.0,5.0,3.0,6.0,0.0,0.0,186.0,222.4,231.4,201.4,28.0,12.0,,2006
Deuce McAllister,NOR,RB,28.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,244.0,1057.0,4.33,10.0,36.0,30.0,198.0,6.6,0.0,3.0,1.0,11.0,0.0,0.0,186.0,219.5,226.5,204.5,27.0,13.0,,2006
Mike Furrey,DET,WR,29.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,98.0,1086.0,11.08,6.0,1.0,1.0,6.0,0.0,0.0,145.0,240.6,244.6,191.6,27.0,20.0,,2006
Terry Glenn,DAL,WR,32.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.67,0.0,111.0,70.0,1047.0,14.96,6.0,0.0,,6.0,0.0,0.0,142.0,211.8,214.8,176.8,24.0,21.0,,2006
Kellen Winslow,CLE,TE,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,89.0,875.0,9.83,3.0,1.0,,3.0,0.0,0.0,106.0,194.5,197.5,150.0,24.0,6.0,,2006
Jeremy Shockey*,NYG,TE,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,66.0,623.0,9.44,7.0,0.0,,7.0,0.0,0.0,104.0,170.3,173.3,137.3,23.0,7.0,,2006
Marion Barber III,DAL,RB,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0,654.0,4.84,14.0,32.0,23.0,196.0,8.52,2.0,0.0,,16.0,0.0,0.0,181.0,204.0,210.0,192.5,23.0,14.0,,2006
Ahman Green,GNB,RB,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,266.0,1059.0,3.98,5.0,63.0,46.0,373.0,8.11,1.0,4.0,2.0,6.0,0.0,0.0,179.0,221.2,229.2,198.2,21.0,15.0,,2006
Philip Rivers*,SDG,QB,25.0,16.0,16.0,284.0,460.0,3388.0,22.0,9.0,48.0,49.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,212.0,208.4,222.4,217.4,21.0,8.0,,2006
Reggie Brown,PHI,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,8.0,1.0,88.0,46.0,816.0,17.74,8.0,0.0,,9.0,0.0,0.0,138.0,184.0,187.0,161.0,20.0,22.0,,2006
Jamal Lewis,BAL,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,314.0,1132.0,3.61,9.0,26.0,18.0,115.0,6.39,0.0,4.0,2.0,9.0,0.0,0.0,179.0,192.7,200.7,183.7,20.0,16.0,,2006
Hines Ward,PIT,WR,30.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,15.0,0.0,126.0,74.0,975.0,13.18,6.0,2.0,,6.0,0.0,0.0,137.0,210.5,213.5,173.5,19.0,23.0,,2006
Vince Young*,TEN,QB,23.0,15.0,13.0,184.0,357.0,2199.0,12.0,13.0,83.0,552.0,6.65,7.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,7.0,1.0,0.0,209.0,203.2,225.2,216.2,17.0,9.0,,2006
Desmond Clark,CHI,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,45.0,626.0,13.91,6.0,0.0,,6.0,0.0,0.0,99.0,143.6,146.6,121.1,17.0,8.0,,2006
Jerricho Cotchery,NYJ,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,5.0,0.0,125.0,82.0,961.0,11.72,6.0,0.0,,6.0,0.0,0.0,135.0,216.6,219.6,175.6,17.0,24.0,,2006
Fred Taylor,JAX,RB,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,231.0,1146.0,4.96,5.0,28.0,23.0,242.0,10.52,1.0,3.0,1.0,6.0,0.0,0.0,175.0,195.8,202.8,184.3,16.0,17.0,,2006
Corey Dillon,NWE,RB,32.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,199.0,812.0,4.08,13.0,16.0,15.0,147.0,9.8,0.0,2.0,2.0,13.0,0.0,0.0,174.0,184.9,192.9,177.4,16.0,18.0,,2006
Edgerrin James,ARI,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,337.0,1159.0,3.44,6.0,61.0,38.0,217.0,5.71,0.0,3.0,3.0,6.0,0.0,0.0,174.0,205.6,214.6,186.6,15.0,19.0,,2006
Travis Henry,TEN,RB,28.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,270.0,1211.0,4.49,7.0,25.0,18.0,78.0,4.33,0.0,3.0,1.0,7.0,1.0,0.0,173.0,188.9,192.9,179.9,15.0,20.0,,2006
Thomas Jones,CHI,RB,28.0,16.0,16.0,1.0,1.0,-4.0,0.0,0.0,296.0,1210.0,4.09,6.0,47.0,36.0,154.0,4.28,0.0,1.0,1.0,6.0,0.0,0.0,172.0,206.2,213.2,188.2,14.0,21.0,,2006
Donovan McNabb,PHI,QB,30.0,10.0,10.0,180.0,316.0,2647.0,18.0,6.0,32.0,212.0,6.63,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,205.0,201.1,215.1,207.1,13.0,10.0,,2006
Larry Fitzgerald,ARI,WR,23.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,69.0,946.0,13.71,6.0,0.0,,6.0,0.0,0.0,131.0,199.6,202.6,165.1,13.0,25.0,,2006
Isaac Bruce,STL,WR,34.0,16.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,74.0,1098.0,14.84,3.0,0.0,,3.0,1.0,0.0,130.0,203.8,206.8,166.8,12.0,26.0,,2006
L.J. Smith,PHI,TE,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,611.0,12.22,5.0,0.0,,5.0,1.0,0.0,93.0,143.1,146.1,118.1,12.0,9.0,,2006
Kevin Jones,DET,RB,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,181.0,689.0,3.81,6.0,78.0,61.0,520.0,8.52,2.0,5.0,5.0,8.0,0.0,0.0,169.0,219.9,230.9,189.4,11.0,22.0,,2006
Brett Favre,GNB,QB,37.0,16.0,16.0,343.0,613.0,3885.0,18.0,18.0,23.0,29.0,1.26,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,200.0,184.3,213.3,202.3,8.0,11.0,,2006
Santana Moss,WAS,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,82.0,11.71,0.0,101.0,55.0,790.0,14.36,6.0,2.0,,6.0,1.0,0.0,125.0,180.2,183.2,152.7,8.0,27.0,,2006
Braylon Edwards,CLE,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.33,0.0,125.0,61.0,884.0,14.49,6.0,0.0,,6.0,0.0,0.0,125.0,186.1,189.1,155.6,8.0,28.0,,2006
Mark Clayton,BAL,WR,24.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,7.0,-30.0,-4.29,0.0,113.0,67.0,939.0,14.01,5.0,0.0,,5.0,0.0,0.0,121.0,187.9,190.9,154.4,3.0,29.0,,2006
Warrick Dunn,ATL,RB,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,286.0,1140.0,3.99,4.0,28.0,22.0,170.0,7.73,1.0,1.0,,5.0,0.0,0.0,161.0,183.0,189.0,172.0,3.0,23.0,,2006
Ben Watson,NWE,TE,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,49.0,643.0,13.12,3.0,3.0,2.0,3.0,0.0,0.0,82.0,127.3,132.3,102.8,1.0,10.0,,2006
Randy McMichael,MIA,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,62.0,640.0,10.32,3.0,0.0,,3.0,0.0,0.0,82.0,144.0,147.0,113.0,1.0,11.0,,2006
Jamar Martin,NYJ,?,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2006
Eli Manning,NYG,QB,25.0,16.0,16.0,301.0,522.0,3244.0,24.0,18.0,25.0,21.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,192.0,187.9,210.9,205.9,0.0,12.0,,2006
Jason Witten*,DAL,TE,24.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,64.0,754.0,11.78,1.0,0.0,,1.0,0.0,0.0,81.0,145.4,148.4,113.4,0.0,12.0,,2006
J.P. Foschi,OAK,?,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2006
J.P. Losman,BUF,QB,25.0,16.0,16.0,268.0,429.0,3051.0,19.0,14.0,38.0,140.0,3.68,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,1.0,0.0,0.0,190.0,176.0,203.0,190.0,0.0,13.0,,2006
Ben Roethlisberger,PIT,QB,24.0,15.0,15.0,280.0,469.0,3513.0,18.0,23.0,32.0,98.0,3.06,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,188.0,184.3,212.3,207.3,0.0,14.0,,2006
Chad Pennington,NYJ,QB,30.0,16.0,16.0,313.0,485.0,3352.0,17.0,16.0,35.0,109.0,3.11,0.0,1.0,0.0,7.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,182.0,173.7,199.7,189.7,0.0,15.0,,2006
Rex Grossman,CHI,QB,26.0,16.0,16.0,262.0,480.0,3193.0,23.0,20.0,24.0,2.0,0.08,0.0,1.0,1.0,-4.0,-4.0,0.0,8.0,5.0,0.0,0.0,0.0,180.0,170.5,198.5,190.0,0.0,18.0,,2006
Steve McNair,BAL,QB,33.0,16.0,16.0,295.0,468.0,3050.0,16.0,12.0,45.0,119.0,2.64,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,180.0,177.9,196.9,189.9,0.0,17.0,,2006
Tony Romo *,DAL,QB,26.0,16.0,10.0,220.0,337.0,2903.0,19.0,13.0,34.0,102.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,1.0,180.0,174.3,196.3,187.3,0.0,16.0,,2006
Alex Smith,SFO,QB,22.0,16.0,16.0,257.0,442.0,2890.0,16.0,16.0,44.0,147.0,3.34,2.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,174.0,164.3,191.3,180.3,0.0,19.0,,2006
David Carr,HOU,QB,27.0,16.0,16.0,302.0,442.0,2767.0,11.0,12.0,53.0,195.0,3.68,2.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,2.0,0.0,1.0,164.0,152.2,176.2,164.2,0.0,20.0,,2006
Jake Delhomme,CAR,QB,31.0,13.0,13.0,263.0,431.0,2805.0,17.0,11.0,18.0,12.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,159.0,151.4,169.4,162.4,0.0,21.0,,2006
Ronnie Brown,MIA,RB,25.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,241.0,1008.0,4.18,5.0,38.0,33.0,276.0,8.36,0.0,4.0,2.0,5.0,0.0,0.0,158.0,187.4,195.4,170.9,0.0,24.0,,2006
Matt Hasselbeck,SEA,QB,31.0,12.0,12.0,210.0,371.0,2442.0,18.0,15.0,18.0,110.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,153.0,148.7,171.7,163.7,0.0,22.0,,2006
Willis McGahee,BUF,RB,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,259.0,990.0,3.82,6.0,28.0,18.0,156.0,8.67,0.0,4.0,2.0,6.0,0.0,0.0,151.0,164.6,172.6,155.6,0.0,25.0,,2006
Julius Jones,DAL,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,267.0,1084.0,4.06,4.0,15.0,9.0,142.0,15.78,0.0,1.0,1.0,4.0,0.0,0.0,147.0,153.6,160.6,149.1,0.0,26.0,,2006
Charlie Frye,CLE,QB,25.0,13.0,13.0,252.0,393.0,2454.0,10.0,17.0,47.0,215.0,4.57,3.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,3.0,0.0,0.0,144.0,129.7,159.7,146.7,0.0,23.0,,2006
Matt Leinart,ARI,QB,23.0,12.0,11.0,214.0,377.0,2547.0,11.0,12.0,22.0,49.0,2.23,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,139.0,134.8,151.8,146.8,0.0,24.0,,2006
Shaun Alexander,SEA,RB,29.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,252.0,896.0,3.56,7.0,16.0,12.0,48.0,4.0,0.0,6.0,3.0,7.0,0.0,0.0,136.0,142.4,148.4,136.4,0.0,27.0,,2006
Laurence Maroney,NWE,RB,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,745.0,4.26,6.0,30.0,22.0,194.0,8.82,1.0,1.0,1.0,7.0,0.0,0.0,136.0,155.9,162.9,144.9,0.0,28.0,,2006
Mike Bell,DEN,RB,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,157.0,677.0,4.31,8.0,27.0,20.0,158.0,7.9,0.0,1.0,,8.0,0.0,0.0,132.0,151.5,157.5,141.5,0.0,29.0,,2006
Brad Johnson,MIN,QB,38.0,15.0,14.0,270.0,439.0,2750.0,9.0,15.0,29.0,82.0,2.83,1.0,0.0,0.0,0.0,0.0,0.0,9.0,,1.0,0.0,0.0,130.0,130.2,148.2,145.2,0.0,25.0,,2006
Tatum Bell,DEN,RB,25.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,233.0,1025.0,4.4,2.0,31.0,24.0,115.0,4.79,0.0,5.0,5.0,2.0,0.0,0.0,126.0,140.0,151.0,128.0,0.0,30.0,,2006
DeShaun Foster,CAR,RB,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,227.0,897.0,3.95,3.0,46.0,32.0,159.0,4.97,0.0,4.0,2.0,3.0,0.0,0.0,124.0,151.6,159.6,135.6,0.0,31.0,,2006
Damon Huard,KAN,QB,33.0,10.0,8.0,148.0,244.0,1878.0,11.0,1.0,9.0,9.0,1.0,0.0,2.0,2.0,-6.0,-3.0,0.0,9.0,5.0,0.0,0.0,1.0,119.0,111.4,120.4,111.4,0.0,26.0,,2006
Dominic Rhodes,IND,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,187.0,641.0,3.43,5.0,47.0,36.0,251.0,6.97,0.0,3.0,3.0,5.0,0.0,0.0,119.0,149.2,158.2,131.2,0.0,32.0,,2006
Eddie Kennison,KAN,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,101.0,53.0,860.0,16.23,5.0,0.0,,5.0,0.0,0.0,118.0,170.6,173.6,144.1,0.0,30.0,,2006
Marty Booker,MIA,WR,30.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,6.33,0.0,90.0,55.0,747.0,13.58,6.0,0.0,,6.0,2.0,0.0,117.0,171.6,174.6,144.1,0.0,31.0,,2006
Reuben Droughns,CLE,RB,28.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,220.0,758.0,3.45,4.0,33.0,27.0,169.0,6.26,0.0,5.0,4.0,4.0,0.0,0.0,117.0,135.7,145.7,122.2,0.0,33.0,,2006
