,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
170,Roy Jefferson,WAS,WR,33,14,14,0,0,0,0,0,0,0,,0,27,364,13.48,2,1,,2,,,48,74.4,77.9,60.9,,43,,
171,Mike Rae,OAK,QB,25,7,2,35,65,417,6,1,10,37,3.70,1,0,0,,0,0,,1,,,48,48.4,52.4,49.4,,31,,
172,Larry Walton,DET,WR,29,14,13,0,0,0,0,0,1,5,5.00,0,20,293,14.65,3,0,,3,,,48,67.8,70.8,57.8,,44,,
173,Scott Hunter,ATL,QB,29,8,6,51,110,633,5,4,14,41,2.93,1,0,0,,0,1,,1,,,47,46.4,53.9,50.4,,32,,
174,Mike Kruczek,PIT,QB,23,10,6,51,85,758,0,3,18,106,5.89,2,0,0,,0,2,,2,,,47,44.9,54.9,47.9,,33,,
175,Johnny Musso,CHI,RB,26,14,0,0,0,0,0,0,57,200,3.51,4,4,26,6.50,0,1,,4,,,47,49.6,53.1,47.6,,78,,
176,Pat Tilley,STL,WR,23,13,5,0,0,0,0,0,0,0,,0,26,407,15.65,1,2,,1,,,47,70.7,74.7,57.7,,45,,
177,Stan Fritts,CIN,RB,24,13,4,0,0,0,0,0,47,200,4.26,3,9,75,8.33,0,1,,3,,,46,53.5,57.0,49.0,,81,,
178,Calvin Hill,WAS,RB,29,14,2,0,1,0,0,0,79,301,3.81,1,7,100,14.29,0,4,,1,,,46,49.1,57.1,45.6,,79,,
179,Bo Matthews,SDG,RB,25,12,2,0,0,0,0,0,46,199,4.33,3,12,81,6.75,0,3,,4,,,46,61.0,65.5,55.0,,80,,
180,Frank Lewis,PIT,WR,29,12,12,0,0,0,0,0,2,24,12.00,1,17,306,18.00,1,0,,2,,,45,62.0,65.0,53.5,,46,,
181,Billy Masters,KAN,TE,32,10,9,0,0,0,0,0,0,0,,0,18,269,14.94,3,0,,3,,,45,62.9,65.9,53.9,,16,,
182,Sam Scarber,SDG,RB,27,14,2,0,0,0,0,0,61,236,3.87,1,14,96,6.86,1,3,,2,,,45,56.2,60.7,49.2,,82,,
183,Reuben Gant,BUF,WR,24,14,7,0,0,0,0,0,0,0,,0,12,263,21.92,3,1,,3,,,44,55.3,58.8,49.3,,47,,
184,Duriel Harris,MIA,WR,22,12,2,0,0,0,0,0,0,0,,0,22,372,16.91,1,1,,1,,,43,64.2,67.7,53.2,,48,,
185,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
186,Mercury Morris,SDG,RB,29,13,0,0,0,0,0,0,50,256,5.12,2,8,52,6.50,0,1,,2,,,43,49.8,53.3,45.8,,83,,
187,Pat Curran,SDG,TE,31,14,14,0,0,0,0,0,1,12,12.00,0,33,349,10.58,1,0,,1,,,42,75.1,78.1,58.6,,18,,
188,Jack Dolbin,DEN,WR,28,14,5,0,0,0,0,0,2,5,2.50,0,19,354,18.63,1,0,,1,,,42,60.9,63.9,51.4,,50,,
189,John Holland,BUF,WR,24,13,8,0,0,0,0,0,0,0,,0,15,299,19.93,2,1,,3,,,42,61.9,65.4,54.4,,51,,
190,Ron Howard,SEA,TE,25,14,13,0,0,0,0,0,1,2,2.00,0,37,422,11.41,0,0,,0,,,42,79.4,82.4,60.9,,17,,
191,Ollie Smith,GNB,WR,27,13,3,0,0,0,0,0,0,0,,0,20,364,18.20,1,2,,1,,,42,60.4,64.4,50.4,,49,,
192,Larry Burton,NOR,WR,25,14,12,0,0,0,0,0,3,-4,-1.33,0,18,297,16.50,2,0,,2,,,41,59.3,62.3,50.3,,52,,
193,John Gilliam,ATL,WR,31,14,14,0,0,0,0,0,0,0,,0,21,292,13.90,2,0,,2,,,41,62.2,65.2,51.7,,53,,
194,Dave Hampton,2TM,RB,29,10,4,0,0,0,0,0,83,291,3.51,1,12,57,4.75,0,5,,1,,,41,47.8,53.3,41.8,,84,,
195,Oscar Roan,CLE,TE,25,11,11,0,0,0,0,0,0,0,,0,15,174,11.60,4,0,,4,,,41,56.4,59.4,48.9,,19,,
196,Dwight McDonald,SDG,WR,25,12,10,0,0,0,0,0,0,0,,0,11,161,14.64,4,0,,4,,,40,51.1,54.1,45.6,,54,,
197,Don Nottingham,MIA,RB,27,14,8,0,0,0,0,0,63,185,2.94,3,4,33,8.25,0,1,,3,,,40,42.8,46.3,40.8,,87,,
198,Mike Strachan,NOR,RB,23,10,3,0,0,0,0,0,66,258,3.91,2,6,22,3.67,0,3,,2,,,40,43.0,47.5,40.0,,86,,
199,Richard Todd,NYJ,QB,23,13,6,65,162,870,3,12,28,107,3.82,1,0,0,,0,5,,1,,,40,34.5,55.0,46.5,,34,,
200,Charley Young,DAL,RB,24,11,2,0,0,0,0,0,48,208,4.33,0,11,134,12.18,1,1,,1,,,40,50.2,56.7,44.7,,85,,
201,Carl Garrett,OAK,RB,29,12,1,0,0,0,0,0,48,220,4.58,1,9,108,12.00,0,2,,1,,,39,45.8,52.8,41.3,,88,,
202,Walker Gillette,NYG,WR,29,13,7,0,0,0,0,0,1,-4,-4.00,0,16,263,16.44,2,0,,2,,,38,53.9,56.9,45.9,,55,,
203,John Hadl,HOU,QB,36,14,4,60,113,634,7,8,7,11,1.57,0,0,0,,0,2,,0,,,38,36.5,48.5,44.5,,35,,
204,Ray Rhodes,NYG,WR,26,13,11,0,0,0,0,0,2,10,5.00,0,16,305,19.06,1,1,,1,,,38,52.5,56.0,44.5,,56,,
205,Stan Winfrey,MIA,RB,23,14,0,0,0,0,0,0,52,205,3.94,1,6,55,9.17,1,1,,2,,,38,43.0,46.5,40.0,,89,,
206,Charle Young,PHI,TE,25,14,14,0,0,0,0,0,1,6,6.00,0,30,374,12.47,0,1,,0,,,38,67.0,70.5,52.0,,20,,
207,Herb Lusk,PHI,RB,23,14,1,0,0,0,0,0,61,254,4.16,0,13,119,9.15,0,1,,0,,,37,49.3,55.8,42.8,,90,,
208,Sonny Collins,ATL,RB,23,11,5,0,0,0,0,0,91,319,3.51,0,4,37,9.25,0,1,,0,,,36,38.6,42.1,36.6,,91,,
209,Louie Giammona,NYJ,RB,23,14,3,0,0,0,0,0,39,150,3.85,1,15,145,9.67,0,5,,1,,,36,45.5,54.0,38.0,,92,,
210,John McKay,TAM,WR,23,14,13,0,0,0,0,0,0,0,,0,20,302,15.10,1,0,,1,,,36,56.2,59.2,46.2,,57,,
211,Stu Voigt,MIN,TE,28,14,14,0,0,0,0,0,0,0,,0,28,303,10.82,1,0,,1,,,36,64.3,67.3,50.3,,21,,
212,Ed Marshall,NYG,WR,29,6,2,0,0,0,0,0,0,0,,0,8,166,20.75,3,0,,3,,,35,42.6,45.6,38.6,,58,,
213,Joe Reed,DET,QB,28,13,2,32,62,425,3,3,11,63,5.73,1,0,0,,0,1,,1,,,35,34.3,40.8,37.3,,36,,
214,Sammy Johnson,2TM,RB,24,14,0,0,0,0,0,0,41,150,3.66,2,7,74,10.57,0,0,,2,,,34,41.4,44.4,37.9,,93,,
215,James McAlister,PHI,RB,25,13,4,0,0,0,0,0,68,265,3.90,0,12,72,6.00,0,4,,0,,,34,41.7,46.7,35.7,,94,,
216,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
217,Rich McGeorge,GNB,TE,28,14,14,0,0,0,0,0,0,0,,0,24,278,11.58,1,0,,1,,,34,57.8,60.8,45.8,,22,,
218,John Stallworth,PIT,WR,24,8,3,0,0,0,0,0,0,47,,1,9,111,12.33,2,0,,3,,,34,42.8,45.8,38.3,,59,,
219,Chip Myers,CIN,WR,31,12,3,0,0,0,0,0,0,0,,0,17,267,15.71,1,0,,1,,,33,49.7,52.7,41.2,,60,,
220,Ralph Nelson,SEA,RB,22,8,3,0,0,0,0,0,52,173,3.33,1,12,96,8.00,0,2,,1,,,33,42.9,46.9,36.9,,95,,
221,Tony Adams,KAN,QB,26,14,0,36,71,575,3,4,5,46,9.20,0,0,0,,0,1,,0,,,32,30.6,38.1,34.6,,37,,
222,Jim Bertelsen,RAM,RB,26,14,0,0,0,0,0,0,42,155,3.69,2,6,33,5.50,0,3,,2,,,31,33.8,38.3,30.8,,97,,
223,Jim Kiick,DEN,RB,30,14,0,0,0,0,0,0,31,114,3.68,1,10,78,7.80,1,0,,2,,,31,41.2,44.2,36.2,,96,,
224,Jim Robinson,NYG,WR,23,12,7,0,0,0,0,0,0,0,,0,18,249,13.83,1,3,,1,,,31,45.9,50.4,36.9,,61,,
225,Tom Mitchell,SFO,TE,32,14,14,0,0,0,0,0,0,0,,0,20,240,12.00,1,1,,1,,,30,49.0,52.5,39.0,,24,,
226,Bob Moore,TAM,TE,27,12,10,0,0,0,0,0,2,23,11.50,0,23,281,12.22,0,0,,0,,,30,53.4,56.4,41.9,,23,,
227,Tinker Owens,NOR,WR,22,14,1,0,0,0,0,0,0,0,,0,12,241,20.08,1,0,,1,,,30,42.1,45.1,36.1,,62,,
228,Don Strock,MIA,QB,26,4,1,21,47,359,3,2,2,13,6.50,1,0,0,,0,1,,1,,,30,28.7,34.2,30.7,,38,,
229,Scott Bull,SFO,QB,23,14,2,21,48,252,2,4,15,66,4.40,2,0,0,,0,2,,2,,,29,26.7,31.7,30.7,,39,,
230,Bob Klein,RAM,TE,29,14,14,0,0,0,0,0,0,0,,0,20,229,11.45,1,0,,1,,,29,48.9,51.9,38.9,,25,,
231,John McDaniel,CIN,WR,25,14,2,0,0,0,0,0,0,0,,0,12,232,19.33,1,0,,1,,,29,41.2,44.2,35.2,,64,,
232,Rod Phillips,RAM,RB,24,14,0,0,0,0,0,0,34,206,6.06,1,4,23,5.75,0,2,,1,,,29,30.9,34.9,28.9,,99,,
233,Mike Siani,OAK,WR,26,14,1,0,0,0,0,0,0,0,,0,11,173,15.73,2,0,,2,,,29,40.3,43.3,34.8,,63,,
234,Marsh White,NYG,RB,23,14,1,0,0,0,0,0,69,223,3.23,1,2,7,3.50,0,0,,1,,,29,31.0,34.0,30.0,,98,,
235,John McMakin,SEA,TE,26,13,1,0,0,0,0,0,0,0,,0,9,158,17.56,2,0,,2,,,28,36.8,39.8,32.3,,26,,
236,Joe Namath,NYJ,QB,33,11,8,114,230,1090,4,16,2,5,2.50,0,0,0,,0,3,,0,,,28,25.1,45.6,41.1,,40,,
237,Tony Davis,CIN,RB,23,14,1,0,0,0,0,0,36,178,4.94,1,4,29,7.25,0,3,,1,,,27,27.7,32.2,25.7,,102,,
238,Ron Lee,BAL,RB,23,14,0,0,0,0,0,0,41,220,5.37,1,1,-9,-9.00,0,1,,1,,,27,27.1,30.6,26.6,,101,,
239,Lonnie Perrin,DEN,RB,24,14,0,0,0,0,0,0,37,118,3.19,2,4,35,8.75,0,1,,2,,,27,30.3,33.8,28.3,,100,,
240,John Sawyer,HOU,TE,23,14,4,0,0,0,0,0,0,0,,0,18,208,11.56,1,0,,1,,,27,44.8,47.8,35.8,,27,,
241,Howard Twilley,MIA,WR,33,8,6,0,0,0,0,0,0,0,,0,14,214,15.29,1,0,,1,,,27,41.4,44.4,34.4,,65,,
242,Woody Thompson,ATL,RB,24,7,2,0,0,0,0,0,42,152,3.62,0,16,111,6.94,0,2,,0,,,26,40.3,47.3,32.3,,103,,
243,Jim Lash,2TM,WR,25,13,10,0,0,0,0,0,3,5,1.67,0,17,242,14.24,0,0,,0,,,25,41.7,44.7,33.2,,67,,
244,Greg Latta,CHI,TE,24,14,14,0,0,0,0,0,2,-8,-4.00,0,18,254,14.11,0,0,,0,,,25,42.6,45.6,33.6,,28,,
245,Randy Vataha,NWE,WR,28,12,8,0,0,0,0,0,0,0,,0,11,192,17.45,1,0,,1,,,25,36.2,39.2,30.7,,66,,
246,Randy Grossman,PIT,TE,24,14,6,0,0,0,0,0,0,0,,0,15,181,12.07,1,0,,1,,,24,39.1,42.1,31.6,,29,,
247,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
248,Jess Phillips,NWE,RB,29,13,0,0,0,0,0,0,24,164,6.83,1,1,18,18.00,0,1,,1,,,24,24.2,27.7,23.7,,104,,
249,Mack Alston,HOU,TE,29,14,10,0,0,0,0,0,0,0,,0,19,174,9.16,1,1,,1,,,23,41.4,44.9,31.9,,30,,
250,Al Chandler,NWE,TE,26,14,3,0,0,0,0,0,0,0,,0,5,49,9.80,3,0,,3,,,23,27.9,27.9,25.4,,31,,
251,Gary Davis,MIA,RB,22,14,1,0,0,0,0,0,31,160,5.16,1,2,8,4.00,0,1,,1,,,23,23.8,27.3,22.8,,106,,
252,Ike Forte,NWE,RB,22,10,1,0,0,0,0,0,25,100,4.00,1,3,9,3.00,1,1,,2,,,23,24.9,28.4,23.4,,105,,
253,Roman Gabriel,PHI,QB,36,4,4,46,92,476,2,2,4,2,0.50,0,0,0,,0,9,,0,,,23,14.2,23.7,16.2,,41,,
254,Steve Bartkowski,ATL,QB,24,5,5,57,120,677,2,9,8,-10,-1.25,1,0,0,,0,2,,1,,,22,20.1,33.1,29.1,,42,,
255,Bill Olds,2TM,RB,25,12,5,0,0,0,0,0,38,129,3.39,1,9,29,3.22,0,1,,1,,,22,29.8,33.3,25.3,,107,,
256,Brian Baschnagel,CHI,WR,22,14,12,0,0,0,0,0,1,-12,-12.00,0,13,226,17.38,0,1,,0,,,21,33.4,36.9,26.9,,68,,
257,Cullen Bryant,RAM,RB,25,14,0,0,0,0,0,0,21,64,3.05,2,2,28,14.00,0,2,,3,,,21,27.2,28.2,26.2,,109,,
258,Jack Deloplaine,PIT,RB,22,14,0,0,0,0,0,0,17,91,5.35,2,1,3,3.00,0,3,,2,,,21,19.4,20.9,18.9,,108,,
259,Jerry Latin,STL,RB,23,11,0,0,0,0,0,0,25,115,4.60,1,4,35,8.75,0,3,,1,,,21,22.0,26.5,20.0,,110,,
260,Marlin Briscoe,NWE,WR,31,14,5,0,0,0,0,0,0,0,,0,10,136,13.60,1,0,,1,,,20,29.6,32.6,24.6,,70,,
261,Charlie Davis,TAM,RB,24,6,5,0,0,0,0,0,41,107,2.61,1,3,32,10.67,0,2,,1,,,20,20.9,24.9,19.4,,113,,
262,Don Hardeman,HOU,RB,23,13,2,0,0,0,0,0,32,114,3.56,1,7,25,3.57,0,0,,1,,,20,26.9,29.9,23.4,,112,,
263,Butch Johnson,DAL,WR,22,14,2,0,0,0,0,0,0,0,,0,5,84,16.80,2,5,,2,,,20,20.4,22.9,17.9,,69,,
264,Alvin Maxson,NOR,RB,25,14,0,0,0,0,0,0,34,120,3.53,1,7,21,3.00,0,3,,1,,,20,24.1,28.6,20.6,,111,,
265,Jim Mitchell,ATL,TE,29,14,14,0,0,0,0,0,1,-6,-6.00,0,17,209,12.29,0,0,,0,,,20,37.3,40.3,28.8,,32,,
266,Mike Phipps,CLE,QB,29,4,2,20,37,146,3,0,4,26,6.50,0,0,0,,0,2,,0,,,20,18.4,19.4,18.4,,43,,
267,Jerry Smith,WAS,TE,33,13,2,0,0,0,0,0,0,0,,0,7,75,10.71,2,0,,2,,,20,26.5,26.5,23.0,,33,,
268,Bruce Coslet,CIN,TE,30,14,1,0,0,0,0,0,0,0,,0,5,73,14.60,2,0,,2,,,19,24.3,24.3,21.8,,34,,
269,Steve Holden,CLE,WR,25,14,0,0,0,0,0,0,0,0,,0,8,128,16.00,1,3,,1,,,19,23.8,28.3,19.8,,72,,
270,Roland Hooks,BUF,RB,23,14,1,0,0,0,0,0,25,116,4.64,0,6,72,12.00,0,4,,0,,,19,20.8,25.8,17.8,,114,,
271,Jack Novak,TAM,TE,23,12,1,0,0,0,0,0,0,0,,0,8,130,16.25,1,0,,1,,,19,27.0,30.0,23.0,,35,,
272,Steve Raible,SEA,WR,22,13,1,0,0,0,0,0,1,2,2.00,0,4,126,31.50,1,1,,1,,,19,21.8,25.3,19.8,,71,,
273,Andre Tillman,MIA,TE,24,14,14,0,0,0,0,0,0,0,,0,13,130,10.00,1,0,,1,,,19,32.0,35.0,25.5,,36,,
274,Norris Weese,DEN,QB,25,14,0,24,47,314,1,6,23,142,6.17,0,0,0,,0,2,,0,,,19,16.8,29.8,22.8,,44,,
275,Mike Adamle,CHI,RB,27,14,0,0,0,0,0,0,33,93,2.82,0,4,28,7.00,1,0,,1,,,18,22.1,22.1,20.1,,115,,
276,Billy Brooks,CIN,WR,23,12,9,0,0,0,0,0,1,-13,-13.00,0,16,191,11.94,0,2,,0,,,18,31.8,35.8,23.8,,73,,
277,Paul Hofer,SFO,RB,24,14,0,0,0,0,0,0,18,74,4.11,0,4,45,11.25,1,1,,1,,,18,20.9,21.4,18.9,,116,,
278,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
279,Bob Gresham,NYJ,RB,28,11,4,1,1,29,0,0,30,92,3.07,0,11,66,6.00,0,1,,0,,,17,27.0,27.5,21.5,,118,,
280,Kermit Johnson,SFO,RB,24,11,1,0,0,0,0,0,32,99,3.09,1,1,11,11.00,0,1,,1,,,17,17.0,17.5,16.5,,117,,
281,Rod McNeill,TAM,RB,25,11,0,0,0,0,0,0,27,135,5.00,0,7,33,4.71,0,3,,0,,,17,20.8,25.3,17.3,,119,,
282,Dwight Scales,RAM,WR,23,14,0,0,0,0,0,0,0,0,,0,3,105,35.00,1,1,,1,,,17,18.5,22.0,17.0,,74,,
283,Paul Seymour,BUF,TE,26,13,13,0,0,0,0,0,0,0,,0,16,169,10.56,0,1,,0,,,17,31.9,35.4,23.9,,38,,
284,Jim Thaxton,NOR,TE,27,11,1,0,0,0,0,0,0,0,,0,7,112,16.00,1,0,,1,,,17,24.2,27.2,20.7,,37,,
285,Randy Johnson,GNB,QB,32,3,1,21,35,249,0,1,5,25,5.00,1,0,0,,0,2,,1,,,16,14.5,16.5,15.5,,45,,
286,Craig Penrose,DEN,QB,23,4,2,16,36,265,3,3,2,-3,-1.50,0,0,0,,0,0,,0,,,16,16.3,19.3,19.3,,46,,
287,Lou Piccone,NYJ,WR,27,14,8,0,0,0,0,0,1,11,11.00,0,12,147,12.25,0,5,,1,,,16,28.8,34.3,22.8,,75,,
288,Mike Pruitt,CLE,RB,22,13,2,0,0,0,0,0,52,138,2.65,0,8,26,3.25,0,4,,0,,,16,20.4,25.4,16.4,,120,,
289,Larry Watkins,NYG,RB,30,13,1,0,0,0,0,0,26,96,3.69,1,2,8,4.00,0,0,,1,,,16,18.4,18.4,17.4,,121,,
290,Larry Brown,WAS,RB,29,11,0,0,0,0,0,0,20,56,2.80,0,17,98,5.76,0,2,,0,,,15,30.4,31.4,21.9,,122,,
291,Brian Duncan,CLE,RB,24,14,0,0,0,0,0,0,11,44,4.00,0,6,49,8.17,1,1,,1,,,15,20.3,20.8,17.3,,123,,
292,Warren Bankston,OAK,RB,29,14,1,0,0,0,0,0,1,3,3.00,0,5,73,14.60,1,0,,1,,,14,18.6,18.6,16.1,,125,,
293,Carlos Brown,GNB,QB,24,13,3,26,74,333,2,6,12,49,4.08,0,0,0,,0,2,,0,,,14,12.2,22.2,18.2,,47,,
294,Joe Dawkins,HOU,RB,28,14,1,0,0,0,0,0,31,61,1.97,1,3,21,7.00,0,0,,1,,,14,17.2,17.2,15.7,,124,,
295,Keith Krepfle,PHI,TE,24,10,1,0,0,0,0,0,0,0,,0,6,80,13.33,1,1,,1,,,14,19.0,19.5,16.0,,39,,
296,Billy Pritchett,ATL,RB,25,6,1,0,0,0,0,0,14,74,5.29,1,1,1,1.00,0,0,,1,,,14,14.5,14.5,14.0,,126,,
297,Danny White,DAL,QB,24,14,0,13,20,213,2,2,6,17,2.83,0,0,0,,0,0,,0,,,14,14.2,16.2,16.2,,48,,
298,Parnell Dickinson,TAM,QB,23,8,1,15,39,210,1,5,13,103,7.92,0,0,0,,0,3,,0,,,13,9.7,19.2,14.7,,49,,
299,John Fuqua,PIT,RB,30,14,0,0,0,0,0,0,15,63,4.20,1,1,4,4.00,0,2,,1,,,13,11.7,12.7,11.2,,128,,
300,Cliff Taylor,GNB,RB,24,7,0,0,0,0,0,0,14,47,3.36,1,2,21,10.50,0,0,,1,,,13,14.8,14.8,13.8,,127,,
301,Randy Burks,CHI,WR,23,1,0,0,0,0,0,0,0,0,,0,1,55,55.00,1,0,,1,,,12,12.5,12.5,12.0,,77,,
302,Gary Garrison,SDG,WR,32,2,2,0,0,0,0,0,0,0,,0,2,58,29.00,1,0,,1,,,12,13.8,13.8,12.8,,76,,
303,Ron Jaworski,RAM,QB,25,5,2,20,52,273,1,5,2,15,7.50,1,0,0,,0,0,,1,,,12,12.4,17.4,17.4,,50,,
304,Jerome Barkum,NYJ,TE,26,4,3,0,0,0,0,0,0,0,,0,5,54,10.80,1,0,,1,,,11,16.4,16.4,13.9,,40,,
305,Theo Bell,PIT,WR,23,13,1,0,0,0,0,0,1,5,5.00,0,3,43,14.33,1,5,,1,,,11,8.8,11.3,7.3,,80,,
306,Bennie Cunningham,PIT,TE,22,12,0,0,0,0,0,0,0,0,,0,5,49,9.80,1,0,,1,,,11,15.9,15.9,13.4,,42,,
307,Bob Grim,MIN,WR,31,8,0,0,0,0,0,0,0,0,,0,9,108,12.00,0,0,,0,,,11,19.8,22.8,15.3,,79,,
308,Howard Satterwhite,NYJ,WR,23,12,3,0,0,0,0,0,0,0,,0,7,110,15.71,0,1,,0,,,11,17.0,20.5,13.5,,78,,
309,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
310,Gary Shirk,NYG,TE,26,14,1,0,0,0,0,0,0,0,,0,4,52,13.00,1,0,,1,,,11,15.2,15.2,13.2,,41,,
311,Larry Brown,PIT,TE,27,13,8,0,0,0,0,0,0,0,,0,7,97,13.86,0,0,,0,,,10,16.7,16.7,13.2,,43,,
312,Larry Dorsey,SDG,WR,23,13,2,0,0,0,0,0,1,-12,-12.00,0,8,108,13.50,0,1,,0,,,10,16.6,20.1,12.6,,82,,
313,Bob Ferrell,SFO,RB,24,10,0,0,0,0,0,0,9,28,3.11,1,1,9,9.00,0,2,,1,,,10,8.7,9.7,8.2,,129,,
314,Dave Logan,CLE,WR,22,14,0,0,0,0,0,0,0,0,,0,5,104,20.80,0,0,,0,,,10,15.4,18.4,12.9,,81,,
315,Bill Munson,SEA,QB,35,5,0,20,37,295,1,3,1,6,6.00,0,0,0,,0,0,,0,,,10,10.4,13.4,13.4,,51,,
316,Morris Bradshaw,OAK,WR,24,14,0,0,0,0,0,0,1,4,4.00,0,1,25,25.00,1,0,,1,,,9,9.9,9.9,9.4,,84,,
317,Jimmy DuBose,TAM,RB,22,14,4,0,0,0,0,0,20,62,3.10,0,5,26,5.20,0,1,,0,,,9,12.8,13.3,10.3,,131,,
318,Tom Geredine,RAM,WR,26,10,0,0,0,0,0,0,1,8,8.00,0,1,23,23.00,1,0,,1,,,9,10.1,10.1,9.6,,83,,
319,Clint Longley,SDG,QB,24,3,1,12,24,130,2,3,4,22,5.50,0,0,0,,0,0,,0,,,9,9.4,12.4,12.4,,52,,
320,Kim McQuilken,ATL,QB,25,8,3,48,121,450,2,10,9,26,2.89,0,0,0,,0,6,,0,,,9,2.6,18.6,12.6,,54,,
321,John Reaves,CIN,QB,26,3,0,8,22,76,2,1,0,0,,0,0,0,,0,0,,0,,,9,9.0,10.0,10.0,,53,,
322,Barry Smith,TAM,WR,25,13,1,0,0,0,0,0,0,0,,0,4,88,22.00,0,0,,0,,,9,12.8,12.8,10.8,,85,,
323,Bill Troup,BAL,QB,25,14,0,8,18,117,0,1,5,-1,-0.20,1,0,0,,0,2,,1,,,9,6.6,8.6,7.6,,55,,
324,Vic Washington,BUF,RB,30,2,1,0,0,0,0,0,22,65,2.95,0,3,29,9.67,0,0,,0,,,9,12.4,12.4,10.9,,130,,
325,Earl Morrall,MIA,QB,42,14,0,10,26,148,1,1,0,0,,0,0,0,,0,0,,0,,,8,7.9,8.9,8.9,,56,,
326,Eddie Ray,BUF,RB,29,7,3,0,0,0,0,0,24,56,2.33,0,3,26,8.67,0,5,,0,,,8,6.2,8.7,4.7,,132,,
327,Andy Bolton,2TM,RB,22,12,2,0,0,0,0,0,15,71,4.73,0,0,0,,0,2,,0,,,7,5.1,6.1,5.1,,135,,
328,Virgil Carter,CHI,QB,31,8,0,3,5,77,1,0,1,0,0.00,0,0,0,,0,0,,0,,,7,7.1,7.1,7.1,,57,,
329,Don Clune,SEA,WR,24,10,1,0,0,0,0,0,0,0,,0,4,67,16.75,0,0,,0,,,7,10.7,10.7,8.7,,87,,
330,Mike Franckowiak,DEN,RB,23,14,1,0,0,0,0,0,12,25,2.08,0,4,42,10.50,0,1,,0,,,7,9.7,10.2,7.7,,136,,
331,Kenny Harrison,SFO,WR,23,11,0,0,0,0,0,0,0,0,,0,3,65,21.67,0,0,,0,,,7,9.5,9.5,8.0,,88,,
332,Art Malone,PHI,RB,28,3,0,0,0,0,0,0,2,14,7.00,1,1,-3,-3.00,0,0,,1,,,7,8.1,8.1,7.6,,134,,
333,Richard Osborne,2TM,TE,23,13,1,0,0,0,0,0,0,0,,0,2,9,4.50,1,1,,1,,,7,7.9,8.4,6.9,,45,,
334,Gary Parris,CLE,TE,26,14,3,0,0,0,0,0,0,0,,0,5,73,14.60,0,0,,0,,,7,12.3,12.3,9.8,,44,,
335,Steve Schubert,CHI,WR,25,14,1,0,0,0,0,0,0,0,,0,4,74,18.50,0,1,,0,,,7,10.4,10.9,8.4,,86,,
336,Rob Scribner,RAM,RB,25,14,0,0,0,0,0,0,2,12,6.00,1,0,0,,0,0,,1,,,7,7.2,7.2,7.2,,133,,
337,Paul Seal,NOR,TE,24,14,3,0,0,0,0,0,2,-7,-3.50,0,9,72,8.00,0,1,,0,,,7,14.5,15.0,10.0,,46,,
338,Freddie Douglas,TAM,WR,22,7,1,0,0,0,0,0,0,0,,0,3,58,19.33,0,0,,0,,,6,8.8,8.8,7.3,,89,,
339,Pat McNeil,KAN,RB,22,12,0,0,0,0,0,0,8,26,3.25,0,2,33,16.50,0,1,,0,,,6,6.9,7.4,5.9,,137,,
340,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
341,Manfred Moore,2TM,RB,26,11,0,0,0,0,0,0,7,4,0.57,0,6,54,9.00,0,3,,0,,,6,8.8,10.3,5.8,,138,,
342,Emmett Edwards,2TM,WR,24,9,1,0,0,0,0,0,1,0,0.00,0,2,53,26.50,0,0,,0,,,5,7.3,7.3,6.3,,90,,
343,Hubert Ginn,OAK,RB,29,7,0,0,0,0,0,0,10,53,5.30,0,0,0,,0,0,,0,,,5,5.3,5.3,5.3,,139,,
344,Glynn Harrison,KAN,RB,22,8,0,0,0,0,0,0,16,41,2.56,0,1,12,12.00,0,1,,0,,,5,5.3,5.8,4.8,,140,,
