Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 33,Year
Andy Dalton*,CIN,QB,29.0,16.0,16.0,364.0,563.0,4206.0,18.0,8.0,46.0,184.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,0.0,0.0,261.0,260.6,277.6,268.6,0.0,16.0,,2016
Cam Newton,CAR,QB,27.0,15.0,14.0,270.0,510.0,3509.0,19.0,14.0,90.0,359.0,3.99,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,260.0,254.3,276.3,268.3,0.0,18.0,,2016
Carson Palmer,ARI,QB,37.0,15.0,15.0,364.0,597.0,4233.0,26.0,14.0,14.0,38.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,1.0,249.0,243.1,264.1,257.1,0.0,19.0,,2016
Joe Flacco,BAL,QB,31.0,16.0,16.0,436.0,672.0,4317.0,20.0,15.0,21.0,58.0,2.76,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,4.0,244.0,242.5,263.5,257.5,0.0,20.0,,2016
Eli Manning,NYG,QB,35.0,16.0,16.0,377.0,598.0,4027.0,26.0,16.0,21.0,-9.0,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,226.0,224.2,247.2,240.2,0.0,21.0,,2016
Alex Smith*,KAN,QB,32.0,15.0,15.0,328.0,489.0,3502.0,15.0,8.0,48.0,134.0,2.79,5.0,1.0,1.0,3.0,3.0,0.0,7.0,4.0,5.0,0.0,2.0,226.0,224.8,242.8,232.3,0.0,22.0,,2016
Sam Bradford,MIN,QB,29.0,15.0,15.0,395.0,552.0,3877.0,20.0,5.0,20.0,53.0,2.65,0.0,1.0,1.0,5.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,223.0,221.9,234.9,226.4,0.0,23.0,,2016
Carson Wentz,PHI,QB,24.0,16.0,16.0,379.0,607.0,3782.0,16.0,14.0,46.0,150.0,3.26,2.0,1.0,1.0,7.0,7.0,0.0,14.0,3.0,2.0,1.0,1.0,217.0,214.0,237.0,227.5,0.0,24.0,,2016
Colin Kaepernick,SFO,QB,29.0,12.0,11.0,196.0,331.0,2241.0,16.0,4.0,69.0,468.0,6.78,2.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,1.0,0.0,200.0,200.4,213.4,204.4,0.0,25.0,,2016
Trevor Siemian,DEN,QB,25.0,14.0,14.0,289.0,486.0,3401.0,18.0,10.0,28.0,57.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,194.0,191.7,206.7,201.7,0.0,26.0,,2016
Ryan Tannehill,MIA,QB,28.0,13.0,13.0,261.0,389.0,2995.0,19.0,12.0,39.0,164.0,4.21,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,1.0,192.0,190.2,211.2,202.2,0.0,27.0,,2016
Brock Osweiler,HOU,QB,26.0,15.0,14.0,301.0,510.0,2957.0,15.0,16.0,30.0,131.0,4.37,2.0,1.0,1.0,-14.0,-14.0,0.0,5.0,1.0,2.0,0.0,0.0,168.0,169.0,192.0,184.5,0.0,28.0,,2016
Ryan Fitzpatrick,NYJ,QB,34.0,14.0,11.0,228.0,403.0,2710.0,12.0,17.0,33.0,130.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,133.0,133.4,157.4,150.4,0.0,29.0,,2016
Jamison Crowder,WAS,WR,23.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-1.0,0.0,99.0,67.0,847.0,12.64,7.0,2.0,1.0,8.0,0.0,0.0,125.0,197.5,201.5,164.0,0.0,32.0,,2016
DeSean Jackson,WAS,WR,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,56.0,1005.0,17.95,4.0,0.0,0.0,4.0,0.0,0.0,125.0,180.5,183.5,152.5,0.0,31.0,,2016
Pierre Garcon,WAS,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,79.0,1041.0,13.18,3.0,0.0,0.0,3.0,0.0,0.0,122.0,201.1,204.1,161.6,0.0,33.0,,2016
Brandon LaFell,CIN,WR,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,107.0,64.0,862.0,13.47,6.0,0.0,0.0,6.0,0.0,0.0,122.0,186.0,189.0,154.0,0.0,34.0,,2016
Robert Kelley,WAS,RB,24.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,168.0,704.0,4.19,6.0,18.0,12.0,82.0,6.83,1.0,0.0,0.0,7.0,0.0,0.0,121.0,132.6,135.6,126.6,0.0,25.0,,2016
A.J. Green*,CIN,WR,28.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.0,964.0,14.61,4.0,0.0,0.0,4.0,0.0,0.0,120.0,186.4,189.4,153.4,0.0,35.0,,2016
Willie Snead,NOR,WR,24.0,15.0,4.0,1.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,104.0,72.0,895.0,12.43,4.0,2.0,0.0,4.0,0.0,0.0,120.0,191.5,194.5,155.5,0.0,36.0,,2016
DeAndre Hopkins,HOU,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,78.0,954.0,12.23,4.0,0.0,0.0,4.0,0.0,0.0,119.0,197.4,200.4,158.4,0.0,38.0,,2016
