Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 33,Year
Derrick Mason,BAL,WR,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,134.0,73.0,1028.0,14.08,7.0,0.0,,7.0,0.0,0.0,145.0,218.0,221.0,181.5,29.0,18.0,,2009
Steve Smith,CAR,WR,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,4.4,0.0,129.0,65.0,982.0,15.11,7.0,1.0,,7.0,1.0,0.0,144.0,209.4,212.4,176.9,29.0,19.0,,2009
Donald Driver,GNB,WR,34.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,113.0,70.0,1061.0,15.16,6.0,2.0,1.0,6.0,0.0,0.0,143.0,211.4,215.4,176.4,28.0,20.0,,2009
Cedric Benson,CIN,RB,27.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,301.0,1251.0,4.16,6.0,24.0,17.0,111.0,6.53,0.0,1.0,,6.0,0.0,0.0,172.0,189.2,195.2,180.7,25.0,15.0,,2009
Tony Gonzalez,ATL,TE,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,83.0,867.0,10.45,6.0,0.0,,6.0,0.0,0.0,123.0,205.7,208.7,164.2,24.0,5.0,,2009
Visanthe Shiancoe,MIN,TE,29.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,56.0,566.0,10.11,11.0,0.0,,11.0,0.0,0.0,123.0,178.6,181.6,150.6,24.0,6.0,,2009
Greg Jennings,GNB,WR,26.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,68.0,1113.0,16.37,4.0,0.0,,4.0,2.0,0.0,139.0,207.3,210.3,173.3,24.0,21.0,,2009
Knowshon Moreno,DEN,RB,22.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,247.0,947.0,3.83,7.0,41.0,28.0,213.0,7.61,2.0,4.0,4.0,9.0,0.0,0.0,170.0,190.0,200.0,176.0,23.0,16.0,,2009
Kellen Winslow,TAM,TE,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,127.0,77.0,884.0,11.48,5.0,0.0,,5.0,0.0,0.0,121.0,196.1,199.1,157.6,23.0,7.0,,2009
Calvin Johnson,DET,WR,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,73.0,10.43,0.0,137.0,67.0,984.0,14.69,5.0,3.0,2.0,5.0,0.0,0.0,136.0,198.7,203.7,165.2,20.0,22.0,,2009
Matt Forte,CHI,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,258.0,929.0,3.6,4.0,72.0,57.0,471.0,8.26,0.0,6.0,3.0,4.0,1.0,0.0,166.0,217.0,226.0,188.5,19.0,17.0,,2009
Robert Meachem,NOR,WR,25.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,82.0,13.67,0.0,64.0,45.0,722.0,16.04,9.0,2.0,1.0,10.0,0.0,0.0,134.0,183.4,187.4,160.9,19.0,23.0,,2009
Anquan Boldin,ARI,WR,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,1.0,127.0,84.0,1024.0,12.19,4.0,3.0,2.0,5.0,0.0,0.0,134.0,213.6,218.6,171.6,18.0,24.0,,2009
Jason Witten*,DAL,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,94.0,1030.0,10.96,2.0,0.0,,2.0,0.0,0.0,115.0,209.0,212.0,162.0,17.0,8.0,,2009
Heath Miller*,PIT,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,76.0,789.0,10.38,6.0,2.0,,6.0,0.0,0.0,115.0,190.9,193.9,152.9,16.0,9.0,,2009
LaDainian Tomlinson,SDG,RB,30.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,223.0,730.0,3.27,12.0,30.0,20.0,154.0,7.7,0.0,2.0,2.0,12.0,0.0,0.0,160.0,176.4,184.4,166.4,14.0,18.0,,2009
Mike Sims-Walker,JAX,WR,25.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,63.0,869.0,13.79,7.0,2.0,1.0,7.0,0.0,0.0,129.0,189.9,193.9,158.4,13.0,25.0,,2009
Percy Harvin*,MIN,WR,21.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,9.0,0.0,91.0,60.0,790.0,13.17,6.0,1.0,,8.0,0.0,0.0,129.0,200.5,206.5,170.5,13.0,26.0,,2009
Eli Manning,NYG,QB,28.0,16.0,16.0,317.0,509.0,4021.0,27.0,14.0,17.0,65.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,247.0,231.3,256.3,245.3,11.0,10.0,,2009
Greg Olsen,CHI,TE,24.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,60.0,612.0,10.2,8.0,0.0,,8.0,0.0,0.0,109.0,169.2,172.2,139.2,11.0,10.0,,2009
Pierre Thomas,NOR,RB,25.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,147.0,793.0,5.39,6.0,45.0,39.0,302.0,7.74,2.0,2.0,1.0,8.0,0.0,0.0,158.0,194.5,201.5,175.0,11.0,19.0,,2009
Marion Barber III,DAL,RB,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,214.0,932.0,4.36,7.0,36.0,26.0,221.0,8.5,0.0,2.0,2.0,7.0,0.0,0.0,157.0,179.3,187.3,166.3,10.0,20.0,,2009
Terrell Owens,BUF,WR,36.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,54.0,9.0,1.0,109.0,55.0,829.0,15.07,5.0,1.0,,6.0,0.0,0.0,124.0,179.3,182.3,151.8,9.0,27.0,,2009
Reggie Bush,NOR,WR,24.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,70.0,390.0,5.57,5.0,68.0,47.0,335.0,7.13,3.0,4.0,2.0,8.0,0.0,0.0,121.0,163.5,171.5,140.0,5.0,28.0,,2009
Donovan McNabb*,PHI,QB,33.0,14.0,14.0,267.0,443.0,3553.0,22.0,10.0,37.0,140.0,3.78,2.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,2.0,0.0,2.0,240.0,237.2,255.2,246.7,4.0,11.0,,2009
Michael Turner,ATL,RB,27.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,178.0,871.0,4.89,10.0,7.0,5.0,35.0,7.0,0.0,4.0,2.0,10.0,0.0,0.0,151.0,151.6,156.6,149.1,4.0,21.0,,2009
Tim Hightower,ARI,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,143.0,598.0,4.18,8.0,80.0,63.0,428.0,6.79,0.0,5.0,4.0,8.0,0.0,0.0,151.0,205.6,215.6,174.1,4.0,22.0,,2009
Jerome Harrison,CLE,RB,26.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,194.0,862.0,4.44,5.0,50.0,34.0,220.0,6.47,2.0,2.0,2.0,7.0,0.0,0.0,150.0,180.2,188.2,163.2,3.0,23.0,,2009
John Carlson,SEA,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,51.0,574.0,11.25,7.0,0.0,,7.0,0.0,0.0,99.0,150.4,153.4,124.9,1.0,11.0,,2009
Mike Wallace,PIT,WR,23.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,9.6,0.0,72.0,39.0,756.0,19.38,6.0,1.0,1.0,6.0,0.0,0.0,116.0,153.4,157.4,133.9,1.0,29.0,,2009
Zach Miller,OAK,TE,24.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,66.0,805.0,12.2,3.0,0.0,,3.0,0.0,0.0,99.0,164.5,167.5,131.5,0.0,12.0,,2009
David Garrard*,JAX,QB,31.0,16.0,16.0,314.0,516.0,3597.0,15.0,10.0,77.0,323.0,4.19,3.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,3.0,1.0,0.0,236.0,220.2,244.2,230.2,0.0,12.0,,2009
Hakeem Nicks,NYG,WR,21.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,74.0,47.0,790.0,16.81,6.0,2.0,,6.0,0.0,0.0,116.0,162.8,165.8,139.3,0.0,30.0,,2009
Willis McGahee,BAL,RB,28.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,109.0,544.0,4.99,12.0,22.0,15.0,85.0,5.67,2.0,1.0,1.0,14.0,0.0,0.0,147.0,159.9,163.9,152.4,0.0,24.0,,2009
Jay Cutler,CHI,QB,26.0,16.0,16.0,336.0,555.0,3666.0,27.0,26.0,40.0,173.0,4.33,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,2.0,230.0,227.9,260.9,253.9,0.0,13.0,,2009
Kurt Warner,ARI,QB,38.0,15.0,15.0,339.0,513.0,3753.0,26.0,14.0,21.0,10.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,227.0,215.1,238.1,229.1,0.0,14.0,,2009
Jason Campbell,WAS,QB,28.0,16.0,16.0,327.0,507.0,3618.0,20.0,15.0,46.0,236.0,5.13,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,0.0,224.0,216.3,241.3,231.3,0.0,15.0,,2009
Kyle Orton,DEN,QB,27.0,16.0,15.0,336.0,541.0,3802.0,21.0,12.0,24.0,71.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,219.0,215.2,232.2,227.2,0.0,16.0,,2009
Carson Palmer,CIN,QB,30.0,16.0,16.0,282.0,466.0,3094.0,21.0,13.0,39.0,93.0,2.38,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,213.0,211.1,228.1,224.1,0.0,17.0,,2009
Joe Flacco,BAL,QB,24.0,16.0,16.0,315.0,499.0,3613.0,21.0,12.0,35.0,56.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,210.0,206.1,223.1,218.1,0.0,18.0,,2009
Matt Ryan,ATL,QB,24.0,14.0,14.0,263.0,451.0,2916.0,22.0,14.0,30.0,49.0,1.63,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,188.0,183.5,202.5,197.5,0.0,19.0,,2009
Matt Cassel,KAN,QB,27.0,15.0,15.0,271.0,493.0,2924.0,16.0,16.0,50.0,189.0,3.78,0.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,1.0,170.0,161.9,187.9,177.9,0.0,20.0,,2009
Matt Hasselbeck,SEA,QB,34.0,14.0,14.0,293.0,488.0,3029.0,17.0,17.0,26.0,119.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,167.0,161.1,187.1,178.1,0.0,21.0,,2009
Alex Smith,SFO,QB,25.0,11.0,10.0,225.0,372.0,2350.0,18.0,12.0,24.0,51.0,2.13,0.0,1.0,1.0,-6.0,-6.0,0.0,3.0,1.0,0.0,0.0,0.0,147.0,145.5,161.5,157.0,0.0,22.0,,2009
Kevin Smith,DET,RB,23.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,217.0,747.0,3.44,4.0,57.0,41.0,415.0,10.12,1.0,3.0,2.0,5.0,0.0,0.0,146.0,183.2,191.2,162.7,0.0,25.0,,2009
Cadillac Williams,TAM,RB,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,211.0,823.0,3.9,4.0,39.0,28.0,217.0,7.75,3.0,1.0,,7.0,0.0,0.0,146.0,174.0,180.0,160.0,0.0,26.0,,2009
Chad Henne,MIA,QB,24.0,14.0,13.0,274.0,451.0,2878.0,12.0,14.0,16.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,,1.0,0.0,0.0,144.0,144.3,161.3,158.3,0.0,23.0,,2009
Ahmad Bradshaw,NYG,RB,23.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,163.0,778.0,4.77,7.0,30.0,21.0,207.0,9.86,0.0,3.0,2.0,7.0,0.0,0.0,141.0,157.5,165.5,147.0,0.0,27.0,,2009
Vince Young*,TEN,QB,26.0,12.0,10.0,152.0,259.0,1879.0,10.0,7.0,55.0,281.0,5.11,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,141.0,137.3,152.3,144.3,0.0,24.0,,2009
Laurence Maroney,NWE,RB,24.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,194.0,757.0,3.9,9.0,18.0,14.0,99.0,7.07,0.0,4.0,3.0,9.0,0.0,0.0,140.0,147.6,153.6,140.6,0.0,28.0,,2009
Brandon Jacobs,NYG,RB,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,224.0,835.0,3.73,5.0,31.0,18.0,184.0,10.22,1.0,2.0,1.0,6.0,0.0,0.0,138.0,153.9,160.9,144.9,0.0,29.0,,2009
Mark Sanchez,NYJ,QB,23.0,15.0,15.0,196.0,364.0,2444.0,12.0,20.0,36.0,106.0,2.94,3.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,0.0,2.0,138.0,132.4,161.4,152.4,0.0,25.0,,2009
Beanie Wells,ARI,RB,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,793.0,4.51,7.0,16.0,12.0,143.0,11.92,0.0,4.0,2.0,7.0,0.0,0.0,136.0,143.6,151.6,137.6,0.0,30.0,,2009
Ronnie Brown,MIA,RB,28.0,9.0,9.0,2.0,6.0,22.0,1.0,0.0,147.0,648.0,4.41,8.0,20.0,14.0,98.0,7.0,0.0,1.0,1.0,8.0,0.0,0.0,127.0,139.5,143.5,132.5,0.0,31.0,,2009
Justin Forsett,SEA,RB,24.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,114.0,619.0,5.43,4.0,57.0,41.0,350.0,8.54,1.0,4.0,1.0,5.0,0.0,0.0,127.0,165.9,172.9,145.4,0.0,33.0,,2009
Steve Slaton,HOU,RB,23.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,131.0,437.0,3.34,3.0,55.0,44.0,417.0,9.48,4.0,7.0,5.0,7.0,0.0,0.0,127.0,161.4,172.4,139.4,0.0,32.0,,2009
Matthew Stafford,DET,QB,21.0,10.0,10.0,201.0,377.0,2267.0,13.0,20.0,20.0,108.0,5.4,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,127.0,125.5,152.5,145.5,0.0,26.0,,2009
Darren Sproles,SDG,RB,26.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,93.0,343.0,3.69,3.0,57.0,45.0,497.0,11.04,4.0,3.0,,8.0,0.0,0.0,126.0,177.0,183.0,154.5,0.0,34.0,,2009
LeSean McCoy,PHI,RB,21.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,155.0,637.0,4.11,4.0,55.0,40.0,308.0,7.7,0.0,2.0,1.0,4.0,1.0,0.0,121.0,158.5,165.5,138.5,0.0,35.0,,2009
Jason Snelling,ATL,RB,26.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,142.0,613.0,4.32,4.0,39.0,30.0,259.0,8.63,1.0,2.0,1.0,5.0,0.0,0.0,117.0,145.2,152.2,130.2,0.0,36.0,,2009
