Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 33,Year
Darren Sproles,NOR,RB,28.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,87.0,603.0,6.93,2.0,111.0,86.0,710.0,8.26,7.0,1.0,,10.0,0.0,0.0,187.0,277.3,283.3,234.3,39.0,10.0,,2011
A.J. Green*,CIN,WR,23.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,10.6,0.0,115.0,65.0,1057.0,16.26,7.0,1.0,,7.0,0.0,0.0,153.0,218.0,221.0,185.5,37.0,14.0,,2011
Philip Rivers*,SDG,QB,30.0,16.0,16.0,366.0,582.0,4624.0,27.0,20.0,26.0,36.0,1.38,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,1.0,265.0,254.6,282.6,274.6,36.0,9.0,,2011
Laurent Robinson,DAL,WR,26.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,54.0,858.0,15.89,11.0,0.0,,11.0,0.0,0.0,152.0,205.8,208.8,178.8,36.0,15.0,,2011
Steven Jackson,STL,RB,28.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,260.0,1145.0,4.4,5.0,58.0,42.0,333.0,7.93,1.0,2.0,1.0,6.0,0.0,0.0,184.0,223.8,230.8,202.8,35.0,11.0,,2011
Nate Washington,TEN,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,1.0,121.0,74.0,1023.0,13.82,7.0,0.0,,8.0,0.0,0.0,151.0,224.8,227.8,187.8,35.0,16.0,,2011
Frank Gore*,SFO,RB,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,282.0,1211.0,4.29,8.0,31.0,17.0,114.0,6.71,0.0,2.0,2.0,8.0,0.0,0.0,183.0,193.5,201.5,185.0,34.0,12.0,,2011
Julio Jones,ATL,WR,22.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,9.33,0.0,95.0,54.0,959.0,17.76,8.0,1.0,1.0,8.0,0.0,0.0,150.0,201.5,205.5,174.5,33.0,17.0,,2011
Greg Jennings*,GNB,WR,28.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,67.0,949.0,14.16,9.0,0.0,,9.0,0.0,0.0,149.0,215.9,218.9,182.4,33.0,18.0,,2011
Tony Gonzalez*,ATL,TE,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,80.0,875.0,10.94,7.0,0.0,,7.0,0.0,0.0,130.0,209.5,212.5,169.5,32.0,4.0,,2011
Reggie Bush,MIA,RB,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,216.0,1086.0,5.03,6.0,52.0,43.0,296.0,6.88,1.0,4.0,2.0,7.0,0.0,0.0,180.0,219.2,227.2,197.7,32.0,13.0,,2011
Dez Bryant,DAL,WR,23.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,103.0,63.0,928.0,14.73,9.0,3.0,2.0,9.0,0.0,0.0,147.0,206.3,211.3,174.8,31.0,19.0,,2011
Dwayne Bowe,KAN,WR,27.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,142.0,81.0,1159.0,14.31,5.0,1.0,,5.0,0.0,0.0,147.0,228.1,231.1,187.6,31.0,20.0,,2011
Jermichael Finley,GNB,TE,24.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,55.0,767.0,13.95,8.0,0.0,,8.0,0.0,0.0,127.0,179.7,182.7,152.2,29.0,5.0,,2011
Jason Witten,DAL,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,79.0,942.0,11.92,5.0,1.0,,5.0,0.0,0.0,124.0,203.2,206.2,163.7,27.0,6.0,,2011
Mark Sanchez,NYJ,QB,25.0,16.0,16.0,308.0,543.0,3474.0,26.0,18.0,37.0,103.0,2.78,6.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,0.0,0.0,255.0,237.3,269.3,255.3,26.0,10.0,,2011
Steve Johnson,BUF,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,76.0,1004.0,13.21,7.0,0.0,,7.0,0.0,0.0,142.0,218.4,221.4,180.4,26.0,21.0,,2011
Fred Jackson,BUF,RB,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,934.0,5.49,6.0,50.0,39.0,442.0,11.33,0.0,2.0,2.0,6.0,0.0,0.0,174.0,208.6,216.6,189.1,25.0,14.0,,2011
Matt Forte *,CHI,RB,26.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,203.0,997.0,4.91,3.0,76.0,52.0,490.0,9.42,1.0,2.0,2.0,4.0,0.0,0.0,173.0,220.7,228.7,194.7,24.0,15.0,,2011
Antonio Gates*,SDG,TE,31.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,64.0,778.0,12.16,7.0,0.0,,7.0,0.0,0.0,120.0,183.8,186.8,151.8,22.0,7.0,,2011
Chris Johnson,TEN,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,262.0,1047.0,4.0,4.0,79.0,57.0,418.0,7.33,0.0,3.0,1.0,4.0,0.0,0.0,171.0,225.5,232.5,197.0,22.0,16.0,,2011
Beanie Wells,ARI,RB,23.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,245.0,1047.0,4.27,10.0,16.0,10.0,52.0,5.2,0.0,4.0,2.0,10.0,0.0,0.0,170.0,175.9,180.9,170.9,21.0,17.0,,2011
Pierre Garcon,IND,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,7.0,0.0,134.0,70.0,947.0,13.53,6.0,2.0,2.0,6.0,0.0,0.0,134.0,199.5,204.5,164.5,17.0,22.0,,2011
Vernon Davis,SFO,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,-2.5,0.0,95.0,67.0,792.0,11.82,6.0,3.0,1.0,6.0,0.0,0.0,115.0,179.7,183.7,146.2,17.0,8.0,,2011
Shonn Greene,NYJ,RB,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,253.0,1054.0,4.17,6.0,41.0,30.0,211.0,7.03,0.0,1.0,,6.0,0.0,0.0,163.0,192.5,198.5,177.5,14.0,18.0,,2011
Torrey Smith,BAL,WR,22.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,9.75,0.0,95.0,50.0,841.0,16.82,7.0,1.0,,7.0,0.0,0.0,130.0,180.0,183.0,155.0,14.0,23.0,,2011
Dustin Keller,NYJ,TE,27.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,65.0,815.0,12.54,5.0,1.0,1.0,5.0,0.0,0.0,112.0,174.5,178.5,142.0,14.0,9.0,,2011
Rashard Mendenhall,PIT,RB,24.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,228.0,928.0,4.07,9.0,28.0,18.0,154.0,8.56,0.0,1.0,1.0,9.0,0.0,0.0,162.0,178.2,185.2,169.2,14.0,19.0,,2011
Brent Celek,PHI,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,62.0,811.0,13.08,5.0,0.0,,5.0,0.0,0.0,111.0,173.1,176.1,142.1,14.0,10.0,,2011
Brandon Lloyd,2TM,WR,30.0,15.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,70.0,966.0,13.8,5.0,1.0,,5.0,0.0,0.0,129.0,196.6,199.6,161.6,13.0,24.0,,2011
Michael Vick,PHI,QB,31.0,13.0,13.0,253.0,423.0,3303.0,18.0,14.0,76.0,589.0,7.75,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,0.0,0.0,241.0,233.0,257.0,247.0,12.0,11.0,,2011
Ahmad Bradshaw,NYG,RB,25.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,171.0,659.0,3.85,9.0,44.0,34.0,267.0,7.85,2.0,1.0,1.0,11.0,1.0,0.0,161.0,192.6,199.6,175.6,12.0,20.0,,2011
Antonio Brown *,PIT,WR,23.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,5.86,0.0,124.0,69.0,1108.0,16.06,2.0,0.0,,3.0,0.0,0.0,127.0,201.9,204.9,167.4,11.0,25.0,,2011
Brandon Pettigrew,DET,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,83.0,777.0,9.36,5.0,0.0,,5.0,0.0,0.0,108.0,190.7,193.7,149.2,10.0,11.0,,2011
Jabar Gaffney,WAS,WR,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,68.0,947.0,13.93,5.0,1.0,1.0,5.0,0.0,0.0,125.0,190.7,194.7,156.7,9.0,26.0,,2011
Willis McGahee*,DEN,RB,30.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,249.0,1199.0,4.82,4.0,20.0,12.0,51.0,4.25,1.0,4.0,3.0,5.0,1.0,0.0,157.0,163.0,169.0,157.0,8.0,21.0,,2011
DeSean Jackson,PHI,WR,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,5.86,0.0,104.0,58.0,961.0,16.57,4.0,1.0,,4.0,0.0,0.0,124.0,182.2,185.2,153.2,8.0,27.0,,2011
Darrius Heyward-Bey,OAK,WR,24.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,64.0,975.0,15.23,4.0,1.0,1.0,4.0,0.0,0.0,122.0,183.5,187.5,151.5,5.0,28.0,,2011
Reggie Wayne,IND,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,75.0,960.0,12.8,4.0,0.0,,4.0,0.0,0.0,120.0,195.0,198.0,157.5,4.0,29.0,,2011
Mike Tolbert,SDG,RB,26.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,490.0,4.05,8.0,79.0,54.0,433.0,8.02,2.0,2.0,1.0,10.0,0.0,0.0,152.0,204.3,211.3,177.3,4.0,22.0,,2011
Cedric Benson,CIN,RB,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,273.0,1067.0,3.91,6.0,22.0,15.0,82.0,5.47,0.0,5.0,2.0,6.0,0.0,0.0,151.0,161.9,166.9,154.4,2.0,23.0,,2011
Santonio Holmes,NYJ,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,9.0,0.0,101.0,51.0,654.0,12.82,8.0,2.0,1.0,8.0,0.0,0.0,116.0,165.1,169.1,139.6,0.0,30.0,,2011
Marquis Johnson,STL,?,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2011
Korey Hall,NOR,?,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2011
Ryan Fitzpatrick,BUF,QB,29.0,16.0,16.0,353.0,569.0,3832.0,24.0,23.0,56.0,215.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,229.0,222.8,253.8,245.8,0.0,12.0,,2011
Ben Roethlisberger*,PIT,QB,29.0,15.0,15.0,324.0,513.0,4077.0,21.0,14.0,31.0,70.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,226.0,216.1,238.1,230.1,0.0,13.0,,2011
Josh Freeman,TAM,QB,23.0,15.0,15.0,346.0,551.0,3592.0,16.0,22.0,55.0,238.0,4.33,4.0,1.0,0.0,-4.0,0.0,0.0,9.0,5.0,4.0,0.0,2.0,225.0,205.1,238.1,227.1,0.0,14.0,,2011
Alex Smith,SFO,QB,27.0,16.0,16.0,273.0,445.0,3144.0,17.0,5.0,52.0,179.0,3.44,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,216.0,211.7,224.7,216.7,0.0,15.0,,2011
Joe Flacco,BAL,QB,26.0,16.0,16.0,312.0,542.0,3610.0,20.0,12.0,39.0,88.0,2.26,1.0,1.0,1.0,-8.0,-8.0,0.0,11.0,6.0,1.0,0.0,0.0,214.0,203.4,224.4,214.9,0.0,16.0,,2011
Andy Dalton*,CIN,QB,24.0,16.0,16.0,300.0,516.0,3398.0,20.0,13.0,37.0,152.0,4.11,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,213.0,207.1,228.1,220.1,0.0,18.0,,2011
Tim Tebow,DEN,QB,24.0,14.0,11.0,126.0,271.0,1729.0,12.0,6.0,122.0,660.0,5.41,6.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,6.0,2.0,0.0,213.0,199.2,217.2,205.2,0.0,17.0,,2011
Matt Hasselbeck,TEN,QB,36.0,16.0,16.0,319.0,518.0,3571.0,18.0,14.0,20.0,52.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,192.0,190.0,208.0,204.0,0.0,19.0,,2011
Tarvaris Jackson,SEA,QB,28.0,15.0,14.0,271.0,450.0,3091.0,14.0,13.0,40.0,108.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,0.0,172.0,162.4,185.4,175.4,0.0,20.0,,2011
Colt McCoy,CLE,QB,25.0,13.0,13.0,265.0,463.0,2733.0,14.0,11.0,61.0,212.0,3.48,0.0,1.0,1.0,-5.0,-5.0,0.0,11.0,2.0,0.0,0.0,0.0,166.0,161.0,180.0,171.5,0.0,22.0,,2011
Matt Moore,MIA,QB,27.0,13.0,12.0,210.0,347.0,2497.0,16.0,9.0,32.0,65.0,2.03,2.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,166.0,162.4,175.4,171.4,0.0,21.0,,2011
Matt Schaub,HOU,QB,30.0,10.0,10.0,178.0,292.0,2479.0,15.0,6.0,15.0,9.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,160.0,158.1,168.1,164.1,0.0,23.0,,2011
Rex Grossman,WAS,QB,31.0,13.0,13.0,265.0,458.0,3151.0,16.0,20.0,20.0,11.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,159.0,149.1,176.1,169.1,0.0,24.0,,2011
BenJarvus Green-Ellis,NWE,RB,26.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,181.0,667.0,3.69,11.0,13.0,9.0,159.0,17.67,0.0,0.0,,11.0,0.0,0.0,149.0,157.6,163.6,153.1,0.0,24.0,,2011
Jonathan Stewart,CAR,RB,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,142.0,761.0,5.36,4.0,61.0,47.0,413.0,8.79,1.0,1.0,,5.0,0.0,0.0,147.0,194.4,200.4,170.9,0.0,25.0,,2011
Jay Cutler,CHI,QB,28.0,10.0,10.0,182.0,314.0,2319.0,13.0,7.0,18.0,55.0,3.06,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,142.0,136.3,149.3,143.3,0.0,25.0,,2011
DeAngelo Williams,CAR,RB,28.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,155.0,836.0,5.39,7.0,25.0,16.0,135.0,8.44,0.0,0.0,,7.0,0.0,0.0,139.0,155.1,161.1,147.1,0.0,26.0,,2011
Carson Palmer,OAK,QB,32.0,10.0,9.0,199.0,328.0,2753.0,13.0,16.0,16.0,20.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,138.0,136.1,156.1,152.1,0.0,26.0,,2011
Pierre Thomas,NOR,RB,27.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,110.0,562.0,5.11,5.0,59.0,50.0,425.0,8.5,1.0,2.0,1.0,6.0,0.0,0.0,137.0,182.7,189.7,157.7,0.0,27.0,,2011
Ben Tate,HOU,RB,23.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,175.0,942.0,5.38,4.0,19.0,13.0,98.0,7.54,0.0,4.0,3.0,4.0,0.0,0.0,128.0,135.0,141.0,128.5,0.0,28.0,,2011
Blaine Gabbert,JAX,QB,22.0,15.0,14.0,210.0,413.0,2214.0,12.0,11.0,48.0,98.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,124.0,116.4,134.4,127.4,0.0,27.0,,2011
LeGarrette Blount,TAM,RB,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,184.0,781.0,4.24,5.0,25.0,15.0,148.0,9.87,0.0,5.0,3.0,5.0,0.0,0.0,123.0,131.9,140.9,124.4,0.0,29.0,,2011
Christian Ponder,MIN,QB,23.0,11.0,10.0,158.0,291.0,1853.0,13.0,13.0,28.0,219.0,7.82,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,122.0,118.0,139.0,131.0,0.0,28.0,,2011
Roy Helu,WAS,RB,23.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,151.0,640.0,4.24,2.0,59.0,49.0,379.0,7.73,1.0,2.0,2.0,3.0,0.0,0.0,120.0,164.9,172.9,140.4,0.0,31.0,,2011
Brandon Jacobs,NYG,RB,29.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,152.0,571.0,3.76,7.0,23.0,15.0,128.0,8.53,1.0,3.0,,8.0,1.0,0.0,120.0,134.9,140.9,127.4,0.0,32.0,,2011
DeMarco Murray,DAL,RB,23.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,164.0,897.0,5.47,2.0,35.0,26.0,183.0,7.04,0.0,1.0,,2.0,0.0,0.0,120.0,146.0,152.0,133.0,0.0,30.0,,2011
C.J. Spiller,BUF,RB,24.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,107.0,561.0,5.24,4.0,54.0,39.0,269.0,6.9,2.0,2.0,,6.0,0.0,0.0,119.0,158.0,164.0,138.5,0.0,33.0,,2011
