,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
335,Ricky Ervins,SFO,RB,27,14,0,0,0,0,0,0,23,88,3.83,0,3,2,21,10.50,0,0,,0,,,11,12.9,12.9,11.9,,104,,
336,Rich Gannon,KAN,QB,30,2,0,7,11,57,0,0,8,25,3.13,1,0,0,0,,0,0,,1,,,11,10.8,10.8,10.8,,57,,
337,Carwell Gardner,BUF,RB,29,15,4,0,0,0,0,0,20,77,3.85,0,8,2,17,8.50,0,0,,1,1,,11,19.4,19.4,18.4,,100,,
338,Jonathan Hayes,PIT,TE,33,16,7,0,0,0,0,0,0,0,,0,18,11,113,10.27,0,0,,0,,,11,22.3,25.3,16.8,,52,,
339,Kevin Lee,NWE,WR,24,7,2,0,0,0,0,0,1,4,4.00,0,28,8,107,13.38,0,0,,0,,,11,19.1,22.1,15.1,,118,,
340,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
341,Art Monk,PHI,WR,38,3,1,0,0,0,0,0,0,0,,0,12,6,114,19.00,0,0,,0,,,11,17.4,20.4,14.4,,116,,
342,Dave Moore,TAM,TE,26,16,8,0,0,0,0,0,1,4,4.00,0,19,13,102,7.85,0,0,,0,,,11,23.6,26.6,17.1,,53,,
343,Blair Thomas,CAR,RB,28,7,0,0,0,0,0,0,22,90,4.09,0,5,3,24,8.00,0,0,,0,,,11,14.4,14.4,12.9,,101,,
344,Lamar Thomas,TAM,WR,25,11,0,0,0,0,0,0,1,5,5.00,0,16,10,107,10.70,0,0,,0,,,11,21.2,24.2,16.2,,117,,
345,Leroy Thompson,KAN,RB,26,16,0,0,0,0,0,0,28,73,2.61,0,13,9,37,4.11,0,0,,0,,,11,20.0,20.0,15.5,,103,,
346,Marcus Dowdell,ARI,WR,25,13,0,0,0,0,0,0,0,0,,0,13,10,96,9.60,0,1,,0,,,10,19.6,19.6,14.6,,119,,
347,Brian Stablein,IND,WR,25,15,0,0,0,0,0,0,0,0,,0,21,8,95,11.88,0,0,,0,,,10,17.5,17.5,13.5,,120,,
348,James McKnight,SEA,WR,23,16,0,0,0,0,0,0,0,0,,0,19,6,91,15.17,0,1,1,0,,,9,13.1,14.1,10.1,,121,,
349,Shannon Mitchell,SDG,TE,23,16,2,0,0,0,0,0,0,0,,0,7,3,31,10.33,1,0,,1,,,9,12.1,12.1,10.6,,54,,
350,Brent Moss,STL,RB,23,4,0,0,0,0,0,0,22,90,4.09,0,2,1,-3,-3.00,0,0,,0,,,9,9.7,9.7,9.2,,106,,
351,Duane Young,SDG,TE,27,16,16,0,0,0,0,0,0,0,,0,14,9,90,10.00,0,0,,0,,,9,18.0,18.0,13.5,,55,,
352,Ryan Christopherson,JAX,RB,23,11,0,0,0,0,0,0,16,16,1.00,1,1,1,-1,-1.00,0,1,1,1,,,8,6.5,7.5,6.0,,108,,
353,Lee DeRamus,NOR,WR,23,8,0,0,0,0,0,0,0,0,,0,8,6,76,12.67,0,0,,0,,,8,13.6,13.6,10.6,,124,,
354,Ty Detmer,GNB,QB,28,4,0,8,16,81,1,1,3,3,1.00,0,0,0,0,,0,1,,0,,1,8,7.5,8.5,8.5,,58,,
355,Cory Fleming,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,17,6,83,13.83,0,0,,0,,,8,14.3,14.3,11.3,,122,,
356,Ron Hall,DET,TE,31,6,6,0,0,0,0,0,0,0,,0,18,11,81,7.36,0,0,,0,,,8,19.1,19.1,13.6,,57,,
357,Mitch Lyons,ATL,TE,25,14,4,0,0,0,0,0,0,0,,0,8,5,83,16.60,0,0,,0,,,8,13.3,13.3,10.8,,56,,
358,Lewis Tillman,CHI,RB,29,13,1,0,0,0,0,0,29,78,2.69,0,0,0,0,,0,0,,0,,,8,7.8,7.8,7.8,,107,,
359,Tydus Winans,WAS,WR,23,8,1,0,0,0,0,0,0,0,,0,14,4,77,19.25,0,1,1,0,,,8,9.7,10.7,7.7,,123,,
360,Tyji Armstrong,TAM,TE,25,16,5,0,0,0,0,0,0,0,,0,12,7,68,9.71,0,1,,0,,,7,13.8,13.8,10.3,,59,,
361,Andre Coleman,SDG,WR,23,15,0,0,0,0,0,0,0,0,,0,5,3,67,22.33,0,10,7,3,,,7,13.7,20.7,12.2,,126,,
362,Tim Lester,PIT,RB,27,6,1,0,0,0,0,0,5,9,1.80,1,0,0,0,,0,0,,1,,,7,6.9,6.9,6.9,,109,,
363,Walter Rasby,CAR,TE,23,9,2,0,0,0,0,0,0,0,,0,18,5,47,9.40,0,0,,0,1,,7,11.7,11.7,9.2,,60,,
364,Walter Reeves,CLE,TE,30,5,3,0,0,0,0,0,0,0,,0,6,6,12,2.00,1,0,,1,,,7,13.2,13.2,10.2,,58,,
365,Chris Thomas,SFO,WR,24,15,0,0,0,0,0,0,0,0,,0,8,6,73,12.17,0,0,,0,,,7,13.3,13.3,10.3,,125,,
366,Chris Walsh,MIN,WR,27,16,0,0,0,0,0,0,0,0,,0,10,7,66,9.43,0,0,,0,,,7,13.6,13.6,10.1,,127,,
367,Randy Baldwin,CAR,RB,28,7,2,0,0,0,0,0,23,61,2.65,0,0,0,0,,0,1,,0,,,6,6.1,6.1,6.1,,111,,
368,Tony Cline,BUF,TE,24,16,1,0,0,0,0,0,0,0,,0,13,8,64,8.00,0,0,,0,,,6,14.4,14.4,10.4,,61,,
369,Corey Croom,NWE,RB,24,13,1,0,0,0,0,0,13,54,4.15,0,1,1,8,8.00,0,0,,0,,,6,7.2,7.2,6.7,,110,,
370,Jason Garrett,DAL,QB,29,1,0,4,5,46,1,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,6,5.7,5.7,5.7,,61,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Gale Gilbert,SDG,QB,34,16,1,36,61,325,0,4,6,11,1.83,0,0,0,0,,0,2,2,0,,,6,2.1,11.1,6.1,,59,,
373,William Henderson,GNB,RB,24,15,1,0,0,0,0,0,7,35,5.00,0,5,3,21,7.00,0,0,,0,,,6,8.6,8.6,7.1,,114,,
374,Brad Johnson,MIN,QB,27,5,0,25,36,272,0,2,9,-9,-1.00,0,0,0,0,,0,2,,0,,,6,6.0,8.0,8.0,,60,,
375,Tracy Johnson,SEA,RB,29,15,4,0,0,0,0,0,1,2,2.00,1,4,1,-2,-2.00,0,0,,1,,,6,7.0,7.0,6.5,,112,,
376,Chris Jones,PHI,WR,24,12,0,0,0,0,0,0,0,0,,0,9,5,61,12.20,0,0,,0,,,6,11.1,11.1,8.6,,129,,
377,David Klingler,CIN,QB,26,3,0,7,15,88,1,1,0,0,,0,0,0,0,,0,0,,0,,,6,5.5,6.5,6.5,,62,,
378,Ricky Powers,CLE,RB,25,3,0,0,0,0,0,0,14,51,3.64,0,1,1,6,6.00,0,0,,0,,,6,6.7,6.7,6.2,,113,,
379,Bryan Reeves,ARI,WR,25,5,0,0,0,0,0,0,0,0,,0,8,6,62,10.33,0,0,,0,,,6,12.2,12.2,9.2,,128,,
380,Darryl Spencer,ATL,WR,25,5,1,0,0,0,0,0,0,0,,0,14,5,60,12.00,0,0,,0,,,6,11.0,11.0,8.5,,130,,
381,Johnnie Barnes,PIT,WR,27,3,0,0,0,0,0,0,0,0,,0,5,3,48,16.00,0,0,,0,,,5,7.8,7.8,6.3,,133,,
382,Eric Bjornson,DAL,TE,24,14,1,0,0,0,0,0,0,0,,0,9,7,53,7.57,0,0,,0,,,5,12.3,12.3,8.8,,62,,
383,Todd Collins,BUF,QB,24,7,1,14,29,112,0,1,9,23,2.56,0,0,0,0,,0,0,,0,,,5,4.8,5.8,5.8,,63,,
384,Chris Gedney,CHI,TE,25,14,1,0,0,0,0,0,0,0,,0,7,5,52,10.40,0,0,,0,,,5,10.2,10.2,7.7,,63,,
385,Paul Justin,IND,QB,27,3,1,20,36,212,0,2,3,1,0.33,0,0,0,0,,0,1,,0,,,5,4.6,6.6,6.6,,64,,
386,Terry Mickens,GNB,WR,24,16,0,0,0,0,0,0,0,0,,0,9,3,50,16.67,0,0,,0,,,5,8.0,8.0,6.5,,131,,
387,Steve Rhem,NOR,WR,24,8,0,0,0,0,0,0,0,0,,0,5,4,50,12.50,0,0,,0,,,5,9.0,9.0,7.0,,132,,
388,Michael Roan,HOU,TE,23,5,2,0,0,0,0,0,0,0,,0,8,8,46,5.75,0,1,1,0,,,5,10.6,11.6,6.6,,64,,
389,Richie Anderson,NYJ,RB,24,10,0,0,1,0,0,0,5,17,3.40,0,8,5,26,5.20,0,2,2,0,,,4,5.3,7.3,2.8,,115,,
390,Dwayne Carswell,DEN,TE,23,9,2,0,0,0,0,0,0,0,,0,5,3,37,12.33,0,0,,0,,,4,6.7,6.7,5.2,,67,,
391,Zack Crockett,IND,RB,23,16,0,0,0,0,0,0,1,0,0.00,0,4,2,35,17.50,0,0,,0,,,4,5.5,5.5,4.5,,119,,
392,Greg DeLong,MIN,TE,22,2,2,0,0,0,0,0,0,0,,0,6,6,38,6.33,0,0,,0,,,4,9.8,9.8,6.8,,66,,
393,Chad Fann,ARI,TE,25,16,3,0,0,0,0,0,0,0,,0,6,5,41,8.20,0,1,1,0,,,4,7.1,8.1,4.6,,65,,
394,Jeff Hill,CIN,WR,23,16,0,0,0,0,0,0,1,-3,-3.00,0,11,4,44,11.00,0,0,,0,,,4,8.1,8.1,6.1,,135,,
395,Rodney Holman,DET,TE,35,16,3,0,0,0,0,0,0,0,,0,5,5,35,7.00,0,0,,0,,,4,8.5,8.5,6.0,,71,,
396,Jimmie Johnson,PHI,TE,29,16,1,0,0,0,0,0,0,0,,0,6,6,37,6.17,0,0,,0,,,4,9.7,9.7,6.7,,69,,
397,Yonel Jourdain,BUF,RB,24,8,0,0,0,0,0,0,8,31,3.88,0,1,1,7,7.00,0,2,1,0,,,4,2.8,3.8,2.3,,118,,
398,Aubrey Matthews,DET,WR,33,11,0,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,0,,0,,,4,8.1,8.1,6.1,,136,,
399,Troy Sadowski,CIN,TE,30,12,0,0,0,0,0,0,0,0,,0,5,5,37,7.40,0,0,,0,,,4,8.7,8.7,6.2,,68,,
400,J.T. Thomas,STL,WR,24,15,1,0,0,0,0,0,0,0,,0,16,5,42,8.40,0,1,,0,,,4,9.2,9.2,6.7,,134,,
401,Kevin Turner,PHI,RB,26,2,2,0,0,0,0,0,2,9,4.50,0,4,4,29,7.25,0,0,,0,,,4,7.8,7.8,5.8,,117,,
402,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
403,Derek Ware,CIN,TE,28,7,0,0,0,0,0,0,0,0,,0,6,2,36,18.00,0,0,,0,,,4,5.6,5.6,4.6,,70,,
404,Jamal Willis,SFO,RB,23,11,1,0,0,0,0,0,12,35,2.92,0,3,3,8,2.67,0,0,,0,,,4,7.3,7.3,5.8,,116,,
405,Charles Arbuckle,IND,TE,27,3,3,0,0,0,0,0,0,0,,0,4,4,33,8.25,0,0,,0,,,3,7.3,7.3,5.3,,72,,
406,Rob Coons,BUF,TE,26,4,0,0,0,0,0,0,0,0,,0,5,3,28,9.33,0,0,,0,,,3,5.8,5.8,4.3,,76,,
407,Glenn Foley,NYJ,QB,25,1,0,16,29,128,0,1,1,9,9.00,0,1,1,-9,-9.00,0,0,,0,,,3,4.1,5.1,4.6,,66,,
408,Tom Hodson,NOR,QB,28,4,0,3,5,14,0,0,0,0,,0,0,0,0,,0,0,,0,,1,3,2.6,2.6,2.6,,67,,
409,Bill Musgrave,DEN,QB,28,4,0,8,12,93,0,0,4,-4,-1.00,0,0,0,0,,0,1,,0,,,3,3.3,3.3,3.3,,65,,
410,Bobby Phillips,MIN,RB,26,8,0,0,0,0,0,0,14,26,1.86,0,0,0,0,,0,1,,0,,,3,2.6,2.6,2.6,,122,,
411,Jim Price,STL,TE,29,13,0,0,0,0,0,0,0,0,,0,6,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,74,,
412,Ricky Proehl,SEA,WR,27,8,0,0,0,0,0,0,0,0,,0,18,5,29,5.80,0,0,,0,,,3,7.9,7.9,5.4,,137,,
413,Reggie Rivers,DEN,RB,27,16,0,0,0,0,0,0,2,2,1.00,0,3,3,32,10.67,0,0,,0,,,3,6.4,6.4,4.9,,120,,
414,Jeff Thomason,GNB,TE,26,16,1,0,0,0,0,0,0,0,,0,5,3,32,10.67,0,0,,0,,,3,6.2,6.2,4.7,,73,,
415,Tommy Vardell,CLE,RB,26,5,0,0,0,0,0,0,4,9,2.25,0,10,6,18,3.00,0,0,,0,,,3,8.7,8.7,5.7,,121,,
416,Ronnie Williams,MIA,TE,29,16,2,0,0,0,0,0,0,0,,0,5,3,28,9.33,0,0,,0,,,3,5.8,5.8,4.3,,75,,
417,Dave Barr,STL,QB,23,2,0,5,9,42,0,0,1,5,5.00,0,0,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,68,,
418,Donnell Bennett,KAN,RB,23,3,1,0,0,0,0,0,7,11,1.57,0,1,1,12,12.00,0,0,,0,,,2,3.3,3.3,2.8,,123,,
419,Reggie Cobb,JAX,RB,27,1,0,0,0,0,0,0,9,18,2.00,0,1,0,0,,0,1,,0,,,2,1.8,1.8,1.8,,127,,
420,Cary Conklin,SFO,QB,27,2,0,4,12,48,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,69,,
421,Omar Douglas,NYG,WR,23,8,1,0,0,0,0,0,0,0,,0,4,2,15,7.50,0,1,,1,,,2,9.5,9.5,8.5,,142,,
422,Mike Dulaney,CHI,RB,25,5,1,0,0,0,0,0,0,0,,0,2,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,124,,
423,Ronald Humphrey,IND,RB,26,11,0,0,0,0,0,0,2,6,3.00,0,2,2,11,5.50,0,1,1,0,,,2,1.7,2.7,0.7,,129,,
424,Calvin Jones,OAK,RB,25,8,0,0,0,0,0,0,5,19,3.80,0,0,0,0,,0,1,,0,,,2,1.9,1.9,1.9,,125,,
425,Craig Keith,JAX,TE,24,11,2,0,0,0,0,0,0,0,,0,3,3,20,6.67,0,0,,0,,,2,5.0,5.0,3.5,,78,,
426,Brian Kozlowski,NYG,TE,25,16,0,0,0,0,0,0,0,0,,0,3,2,17,8.50,0,1,1,0,,,2,1.7,2.7,0.7,,80,,
427,Kenyon Rasheed,NYJ,RB,25,3,0,0,0,0,0,0,1,3,3.00,0,2,2,15,7.50,0,0,,0,,,2,3.8,3.8,2.8,,128,,
428,Tony Richardson,KAN,RB,24,14,1,0,0,0,0,0,8,18,2.25,0,1,0,0,,0,0,,0,,,2,1.8,1.8,1.8,,126,,
429,Terry Samuels,ARI,TE,25,4,1,0,0,0,0,0,0,0,,0,3,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,79,,
430,Ricky Sanders,ATL,WR,35,3,1,0,0,0,0,0,0,0,,0,5,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,138,,
431,Damon Thomas,BUF,WR,25,14,0,0,0,0,0,0,0,0,,0,2,1,18,18.00,0,1,,0,,,2,2.8,2.8,2.3,,140,,
432,Mike Tice,MIN,TE,36,3,1,0,0,0,0,0,0,0,,0,3,3,22,7.33,0,0,,0,,,2,5.2,5.2,3.7,,77,,
433,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
434,Lawyer Tillman,CAR,WR,29,5,0,0,0,0,0,0,0,0,,0,5,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,139,,
435,Tim Tindale,BUF,RB,24,16,0,0,0,0,0,0,5,16,3.20,0,0,0,0,,0,0,,0,,,2,1.6,1.6,1.6,,130,,
436,Mike Williams,MIA,WR,29,12,0,0,0,0,0,0,0,0,,0,5,2,17,8.50,0,0,,0,,,2,3.7,3.7,2.7,,141,,
437,Eric Ball,OAK,RB,29,16,0,0,0,0,0,0,2,10,5.00,0,0,0,0,,0,0,,0,,,1,1.0,1.0,1.0,,135,,
438,Bradford Banta,IND,TE,25,16,2,0,0,0,0,0,0,0,,0,5,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,87,,
439,William Bell,WAS,RB,24,16,0,0,0,0,0,0,4,13,3.25,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,132,,
440,Kirk Botkin,NOR,TE,24,16,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,85,,
441,Byron Chamberlain,DEN,TE,24,5,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,82,,
442,Tyrone Davis,NYJ,TE,23,4,0,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,83,,
443,'Omar Ellison,SDG,WR,24,2,0,0,0,0,0,0,0,0,,0,2,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,144,,
444,Rob Johnson,JAX,QB,22,1,0,3,7,24,0,1,3,17,5.67,0,0,0,0,,0,0,,0,,,1,0.7,1.7,1.7,,70,,
445,David Lang,DAL,RB,27,16,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,140,,
446,Gordon Laro,JAX,TE,23,2,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,86,,
447,Dennis Lundy,2TM,RB,23,9,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,1,,0,,,1,2.1,2.1,1.6,,134,,
448,Anthony Lynn,SFO,RB,27,6,0,0,0,0,0,0,2,11,5.50,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,133,,
449,Sherriden May,NYJ,RB,22,5,1,0,0,0,0,0,2,5,2.50,0,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,141,,
450,Derrick Ned,NOR,RB,26,12,0,0,0,0,0,0,3,1,0.33,0,3,3,9,3.00,0,1,1,0,,,1,2.0,3.0,0.5,,136,,
451,Chris Penn,KAN,WR,24,2,0,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,143,,
452,Lovell Pinkney,STL,TE,23,8,0,0,0,0,0,0,0,0,,0,3,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,81,,
453,Cedric Smith,WAS,RB,27,6,0,0,0,0,0,0,3,13,4.33,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,131,,
454,Kendell Watkins,DAL,TE,22,16,0,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,1,1,0,,,1,-0.2,0.8,-0.7,,84,,
455,Robert Wilson,MIA,RB,26,16,0,0,0,0,0,0,1,5,5.00,0,1,1,3,3.00,0,0,,0,,,1,1.8,1.8,1.3,,138,,
456,Derrick Witherspoon,PHI,RB,24,15,0,0,0,0,0,0,2,7,3.50,0,0,0,0,,0,0,,1,,,1,6.7,6.7,6.7,,139,,
457,Ron Wolfley,STL,RB,33,9,0,0,0,0,0,0,3,9,3.00,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,137,,
458,Joe Aska,OAK,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,150,,
459,Thomas Bailey,CIN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,167,,
460,Mike Bartrum,GNB,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,95,,
461,Fabien Bownes,CHI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,154,,
462,Ben Bronson,IND,,23,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,,0,,,,,,,,148,,
463,Reggie Brooks,WAS,RB,24,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,158,,
464,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
465,Jason Burns,CIN,RB,23,1,0,0,0,0,0,0,1,1,1.00,0,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,145,,
466,Butler By'not'e,CAR,,23,7,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,154,,
467,Mike Caldwell,SFO,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,157,,
468,Brett Carolan,SFO,TE,24,14,0,0,0,0,0,0,0,0,,0,3,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,88,,
469,Anthony Carter,DET,,35,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,152,,
470,Pat Carter,STL,,29,16,6,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,98,,
471,Curtis Ceaser,NYJ,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,147,,
472,Keith Crawford,GNB,,25,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,155,,
473,Kirby Dar Dar,MIA,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,159,,
474,Billy Davis,DAL,,23,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,163,,
475,Tyree Davis,TAM,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,164,,
476,Gary Downs,DEN,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,147,,
477,Jay Fiedler,PHI,,24,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,75,,
478,David Frisch,NWE,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,101,,
479,Rupert Grant,NWE,RB,22,7,1,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,143,,
480,David Green,NWE,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,153,,
481,Tracy Greene,PIT,,23,16,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,106,,
482,Gary Harrell,NYG,,23,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,161,,
483,Raymont Harris,CHI,RB,25,1,1,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,142,,
484,Ronnie Harris,SEA,,25,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,162,,
485,Kevin Hickman,DET,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,91,,
486,Mark Higgs,ARI,,29,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,152,,
487,Corey Holliday,PIT,,24,3,0,0,0,0,0,0,0,0,,0,8,0,0,,0,0,,0,,,,,,,,149,,
488,Alfred Jackson,MIN,,28,8,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,1,,,,,,,,150,,
489,James Jenkins,WAS,TE,28,16,5,0,0,0,0,0,0,0,,0,2,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,89,,
490,Travis Jervey,GNB,,23,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,155,,
491,LeShon Johnson,2TM,RB,24,5,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,1,1,0,,,,-2.2,-1.2,-2.2,,159,,
492,Reggie Jones,CAR,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,151,,
493,Trey Junkin,SEA,,34,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,108,,
494,Harper LeBel,ATL,,32,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,,,,,,96,,
495,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
496,Eric Lynch,DET,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,146,,
497,Deems May,SDG,,26,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,107,,
498,Kez McCorvey,DET,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,156,,
499,Dan McGwire,MIA,QB,28,1,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,74,,
500,Thomas McLemore,IND,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,94,,
501,Jim McMahon,GNB,QB,36,1,0,1,1,6,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,71,,
502,Dexter McNabb,PHI,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,1,,
503,Ron Middleton,SDG,,30,3,1,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,90,,
504,Bobby Olive,IND,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,165,,
505,Brian O'Neal,SFO,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,2,,
506,Dino Philyaw,CAR,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,156,,
507,Joe Planansky,MIA,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,104,,
508,Marcus Pollard,IND,,23,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,99,,
509,Andre President,2TM,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,92,,
510,Greg Primus,CHI,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,160,,
511,Jeff Query,2TM,,28,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,166,,
512,Jeff Robinson,DEN,,25,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,103,,
513,Dominique Ross,DAL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,148,,
514,T.J. Rubley,GNB,QB,27,1,0,4,6,39,0,1,2,6,3.00,0,,0,0,,0,1,,0,,,,0.2,1.2,1.2,,72,,
515,Cedric Saunders,TAM,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,100,,
