Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 32,Year,Tgt
Andre Reed*,BUF,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,136.0,11.33,0.0,81.0,1113.0,13.74,10.0,1.0,,10.0,0.0,0.0,185.0,264.9,271.4,224.4,81.0,4.0,,1991,0.0
Michael Haynes,ATL,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1122.0,22.44,11.0,0.0,,11.0,0.0,0.0,178.0,228.2,231.2,203.2,74.0,5.0,,1991,0.0
Rodney Hampton,NYG,RB,22.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,256.0,1059.0,4.14,10.0,43.0,283.0,6.58,0.0,5.0,,10.0,0.0,0.0,194.0,232.2,240.7,210.7,73.0,4.0,,1991,0.0
Mark Clayton*,MIA,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1053.0,15.04,12.0,0.0,,12.0,0.0,0.0,177.0,247.3,250.3,212.3,73.0,6.0,,1991,0.0
Robert Delpino,RAM,RB,26.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,214.0,688.0,3.21,9.0,55.0,617.0,11.22,1.0,3.0,,10.0,0.0,0.0,191.0,242.5,250.0,215.0,70.0,5.0,,1991,0.0
John Elway*,DEN,QB,31.0,16.0,16.0,242.0,451.0,3253.0,13.0,12.0,55.0,255.0,4.64,6.0,1.0,24.0,24.0,0.0,12.0,,6.0,0.0,0.0,222.0,211.0,235.0,222.5,65.0,5.0,,1991,0.0
Andre Rison*,ATL,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,-9.0,0.0,81.0,976.0,12.05,12.0,1.0,,12.0,0.0,0.0,169.0,248.7,252.2,208.2,65.0,7.0,,1991,0.0
Steve Young,SFO,QB,30.0,11.0,10.0,180.0,279.0,2517.0,17.0,8.0,66.0,415.0,6.29,4.0,0.0,0.0,0.0,0.0,3.0,,4.0,0.0,0.0,218.0,215.2,230.7,223.2,61.0,6.0,,1991,0.0
Chris Miller*,ATL,QB,26.0,15.0,14.0,220.0,413.0,3103.0,26.0,18.0,32.0,229.0,7.16,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,215.0,210.0,236.5,228.0,58.0,7.0,,1991,0.0
Haywood Jeffires*+,HOU,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1181.0,11.81,7.0,3.0,,7.0,0.0,0.0,160.0,257.1,261.6,207.1,56.0,8.0,,1991,0.0
Marv Cook*+,NWE,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,808.0,9.85,3.0,2.0,,3.0,0.0,0.0,99.0,178.8,182.8,137.8,54.0,1.0,,1991,0.0
James Lofton*,BUF,WR,35.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1072.0,18.81,8.0,2.0,,8.0,0.0,0.0,155.0,210.2,214.2,181.7,51.0,9.0,,1991,0.0
John Taylor,SFO,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1011.0,15.8,9.0,1.0,,9.0,0.0,0.0,155.0,218.1,221.6,186.1,51.0,10.0,,1991,0.0
Art Monk,WAS,WR,34.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,2.11,0.0,71.0,1049.0,14.77,8.0,2.0,,8.0,0.0,0.0,155.0,223.8,227.8,188.3,51.0,11.0,,1991,0.0
Ethan Horton*,RAI,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,650.0,12.26,5.0,1.0,,5.0,0.0,0.0,95.0,147.0,150.5,120.5,51.0,2.0,,1991,0.0
Eric Green,PIT,TE,24.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,582.0,14.2,6.0,2.0,,6.0,0.0,0.0,94.0,133.2,137.2,112.7,50.0,3.0,,1991,0.0
Earnest Byner*,WAS,RB,29.0,16.0,16.0,1.0,4.0,18.0,1.0,0.0,274.0,1048.0,3.82,5.0,34.0,308.0,9.06,0.0,3.0,,5.0,0.0,0.0,170.0,201.3,208.8,184.3,49.0,6.0,,1991,0.0
Jay Novacek*,DAL,TE,29.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,664.0,11.25,4.0,3.0,,4.0,0.0,0.0,90.0,146.4,150.9,116.9,46.0,4.0,,1991,0.0
Neal Anderson *,CHI,RB,27.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,210.0,747.0,3.56,6.0,47.0,368.0,7.83,3.0,5.0,,9.0,0.0,0.0,166.0,207.5,216.0,184.0,45.0,7.0,,1991,0.0
Bernie Kosar,CLE,QB,28.0,16.0,16.0,307.0,494.0,3487.0,18.0,9.0,26.0,74.0,2.85,0.0,1.0,1.0,1.0,0.0,10.0,,0.0,0.0,0.0,201.0,192.0,209.0,200.5,44.0,8.0,,1991,0.0
Keith Jackson,PHI,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,569.0,11.85,5.0,2.0,,5.0,0.0,0.0,87.0,132.9,136.9,108.9,42.0,5.0,,1991,0.0
Herschel Walker,MIN,RB,29.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,198.0,825.0,4.17,10.0,33.0,204.0,6.18,0.0,2.0,,10.0,0.0,0.0,163.0,193.9,200.9,177.4,42.0,8.0,,1991,0.0
Jim Harbaugh,CHI,QB,28.0,16.0,16.0,275.0,478.0,3121.0,15.0,16.0,70.0,338.0,4.83,2.0,0.0,0.0,0.0,0.0,6.0,,2.0,0.0,0.0,199.0,192.6,217.6,208.6,42.0,9.0,,1991,0.0
Christian Okoye*,KAN,RB,30.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,225.0,1031.0,4.58,9.0,3.0,34.0,11.33,0.0,5.0,,9.0,0.0,0.0,161.0,158.5,164.0,157.0,40.0,9.0,,1991,0.0
Kevin Mack,CLE,RB,29.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,197.0,726.0,3.69,8.0,40.0,255.0,6.38,2.0,1.0,,10.0,0.0,0.0,158.0,197.1,203.6,177.1,37.0,10.0,,1991,0.0
Floyd Turner,NOR,WR,25.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,927.0,14.48,8.0,1.0,,8.0,0.0,0.0,141.0,203.7,207.2,171.7,37.0,12.0,,1991,0.0
Mark Duper,MIA,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1085.0,15.5,5.0,0.0,,5.0,0.0,0.0,139.0,208.5,211.5,173.5,34.0,13.0,,1991,0.0
Allen Pinkett,HOU,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,171.0,720.0,4.21,9.0,29.0,228.0,7.86,1.0,2.0,,10.0,0.0,0.0,155.0,181.8,188.8,167.3,34.0,11.0,,1991,0.0
John Williams*,SEA,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,188.0,741.0,3.94,4.0,61.0,499.0,8.18,1.0,2.0,,5.0,0.0,0.0,154.0,213.0,220.0,182.5,33.0,12.0,,1991,0.0
Steve Jordan*,MIN,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,638.0,11.19,2.0,2.0,,2.0,0.0,0.0,76.0,130.8,134.8,102.3,31.0,6.0,,1991,0.0
Drew Hill,HOU,WR,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,90.0,1109.0,12.32,4.0,2.0,,4.0,0.0,0.0,135.0,223.0,227.0,178.0,31.0,14.0,,1991,0.0
Ernest Givins,HOU,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,7.5,0.0,70.0,996.0,14.23,5.0,3.0,,5.0,0.0,0.0,133.0,199.6,204.1,164.6,28.0,15.0,,1991,0.0
Wendell Davis,CHI,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,945.0,15.49,6.0,0.0,,6.0,0.0,0.0,131.0,191.5,194.5,161.0,26.0,16.0,,1991,0.0
Rob Moore,NYJ,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,987.0,14.1,5.0,2.0,,5.0,0.0,0.0,129.0,196.7,200.7,161.7,25.0,17.0,,1991,0.0
Brad Baxter,NYJ,RB,24.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,184.0,666.0,3.62,11.0,12.0,124.0,10.33,0.0,6.0,,11.0,0.0,0.0,145.0,151.0,160.0,145.0,24.0,13.0,,1991,0.0
Cris Carter,MIN,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,962.0,13.36,5.0,1.0,,5.0,0.0,0.0,126.0,197.2,200.7,161.2,22.0,18.0,,1991,0.0
Rod Bernstine,SDG,RB,26.0,13.0,8.0,1.0,1.0,11.0,1.0,0.0,159.0,766.0,4.82,8.0,11.0,124.0,11.27,0.0,1.0,,8.0,0.0,0.0,141.0,151.4,157.9,145.9,21.0,14.0,,1991,0.0
Henry Ellard,RAM,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1052.0,16.44,3.0,1.0,,3.0,0.0,0.0,123.0,186.2,189.7,154.2,19.0,19.0,,1991,0.0
Ernie Jones,PHO,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,4.8,0.0,61.0,957.0,15.69,4.0,1.0,,4.0,0.0,0.0,122.0,182.1,185.6,151.6,18.0,20.0,,1991,0.0
Leroy Hoard,CLE,RB,23.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,37.0,154.0,4.16,2.0,48.0,567.0,11.81,9.0,1.0,,11.0,0.0,0.0,138.0,185.1,191.6,161.1,17.0,15.0,,1991,0.0
Keith McKeller,BUF,TE,27.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,434.0,9.86,3.0,0.0,,3.0,0.0,0.0,61.0,105.4,108.4,83.4,17.0,7.0,,1991,0.0
Ken Clark,IND,TE,25.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,114.0,366.0,3.21,0.0,33.0,245.0,7.42,0.0,4.0,,0.0,0.0,0.0,61.0,90.1,98.1,73.6,17.0,8.0,,1991,0.0
Sterling Sharpe,GNB,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,69.0,961.0,13.93,4.0,1.0,,4.0,0.0,0.0,121.0,188.5,192.0,154.0,16.0,22.0,,1991,0.0
Irving Fryar,NWE,WR,29.0,16.0,15.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,5.5,0.0,68.0,1014.0,14.91,3.0,2.0,,3.0,0.0,0.0,121.0,186.5,190.5,152.5,16.0,21.0,,1991,0.0
Fred Barnett,PHI,WR,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,948.0,15.29,4.0,2.0,,4.0,0.0,0.0,119.0,178.8,182.8,147.8,15.0,23.0,,1991,0.0
Gaston Green*,DEN,RB,25.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,261.0,1037.0,3.97,4.0,13.0,78.0,6.0,0.0,4.0,,4.0,0.0,0.0,136.0,144.5,149.5,138.0,15.0,16.0,,1991,0.0
Marion Butts*,SDG,RB,25.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,193.0,834.0,4.32,6.0,10.0,91.0,9.1,1.0,3.0,,7.0,0.0,0.0,135.0,141.5,146.0,136.5,14.0,17.0,,1991,0.0
Craig McEwen,SDG,TE,26.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,399.0,10.78,3.0,0.0,,3.0,0.0,0.0,58.0,94.9,97.9,76.4,13.0,9.0,,1991,0.0
Rodney Holman,CIN,TE,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,445.0,14.35,2.0,1.0,,2.0,0.0,0.0,57.0,86.5,90.0,71.0,12.0,10.0,,1991,0.0
Brian Blades,SEA,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.5,0.0,70.0,1003.0,14.33,2.0,1.0,,2.0,0.0,0.0,114.0,183.0,186.5,148.0,10.0,24.0,,1991,0.0
Bill Brooks,IND,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,888.0,12.33,4.0,0.0,,4.0,0.0,0.0,113.0,184.8,187.8,148.8,9.0,25.0,,1991,0.0
Jim Price,RAM,TE,25.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,410.0,11.71,2.0,2.0,,2.0,0.0,0.0,53.0,86.0,90.0,68.5,9.0,11.0,,1991,0.0
Reggie Cobb,TAM,RB,23.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,196.0,752.0,3.84,7.0,15.0,111.0,7.4,0.0,3.0,,7.0,0.0,0.0,128.0,140.3,147.8,132.8,7.0,18.0,,1991,0.0
Leonard Russell,NWE,RB,22.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,266.0,959.0,3.61,4.0,18.0,81.0,4.5,0.0,8.0,,4.0,0.0,0.0,128.0,138.0,145.0,129.0,7.0,19.0,,1991,0.0
Vince Workman,GNB,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,237.0,3.34,7.0,46.0,371.0,8.07,4.0,3.0,,11.0,0.0,0.0,127.0,169.8,177.3,146.8,6.0,20.0,,1991,0.0
Webster Slaughter,CLE,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,906.0,14.16,3.0,1.0,,3.0,0.0,0.0,109.0,171.6,175.1,139.6,4.0,26.0,,1991,0.0
Johnny Johnson,PHO,RB,23.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,196.0,666.0,3.4,4.0,29.0,225.0,7.76,2.0,2.0,,6.0,0.0,0.0,125.0,152.1,159.1,137.6,4.0,21.0,,1991,0.0
Lawrence Dawsey,TAM,WR,24.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,55.0,818.0,14.87,3.0,0.0,,4.0,0.0,0.0,107.0,161.7,164.7,134.2,3.0,27.0,,1991,0.0
Ken O'Brien*,NYJ,QB,31.0,16.0,16.0,287.0,489.0,3300.0,10.0,11.0,23.0,60.0,2.61,0.0,1.0,27.0,27.0,0.0,6.0,,0.0,0.0,0.0,159.0,153.7,170.7,164.2,2.0,10.0,,1991,0.0
Mark Higgs,MIA,RB,25.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,231.0,905.0,3.92,4.0,11.0,80.0,7.27,0.0,3.0,,4.0,0.0,0.0,123.0,130.5,135.0,125.0,2.0,22.0,,1991,0.0
Rich Gannon,MIN,QB,26.0,15.0,11.0,211.0,354.0,2166.0,12.0,6.0,43.0,236.0,5.49,2.0,1.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,158.0,157.2,170.2,162.7,1.0,11.0,,1991,0.0
Jessie Hester,IND,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,753.0,12.55,5.0,3.0,,5.0,0.0,0.0,105.0,162.3,166.8,132.3,1.0,28.0,,1991,0.0
Ronnie Harmon,SDG,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,544.0,6.11,1.0,59.0,555.0,9.41,1.0,2.0,,2.0,0.0,0.0,122.0,178.9,185.9,149.4,1.0,23.0,,1991,0.0
Eric Martin,NOR,WR,30.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,803.0,12.17,4.0,2.0,,4.0,0.0,0.0,104.0,168.3,172.3,135.3,0.0,29.0,,1991,0.0
Tim McGee,CIN,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,802.0,15.73,4.0,1.0,,4.0,0.0,0.0,104.0,154.2,157.7,128.7,0.0,30.0,,1991,0.0
Cedric Smith,NOR,?,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1991,0.0
Blair Thomas,NYJ,RB,24.0,16.0,12.0,1.0,1.0,16.0,1.0,0.0,189.0,728.0,3.85,3.0,30.0,195.0,6.5,1.0,3.0,,4.0,0.0,0.0,121.0,147.9,155.4,132.9,0.0,24.0,,1991,0.0
Jackie Harris,GNB,TE,23.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0,264.0,11.0,3.0,1.0,,3.0,0.0,0.0,45.0,67.5,71.0,55.5,0.0,12.0,,1991,0.0
Steve DeBerg,KAN,QB,37.0,16.0,15.0,256.0,434.0,2965.0,17.0,14.0,21.0,-15.0,-0.71,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,157.0,151.1,171.1,165.1,0.0,12.0,,1991,0.0
Jim Everett,RAM,QB,28.0,16.0,16.0,277.0,490.0,3438.0,11.0,20.0,27.0,44.0,1.63,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,146.0,133.9,162.9,153.9,0.0,13.0,,1991,0.0
Boomer Esiason,CIN,QB,30.0,14.0,14.0,233.0,413.0,2883.0,13.0,16.0,24.0,66.0,2.75,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,142.0,131.9,155.9,147.9,0.0,14.0,,1991,0.0
Troy Aikman*,DAL,QB,25.0,12.0,12.0,237.0,363.0,2754.0,11.0,10.0,16.0,5.0,0.31,1.0,1.0,-6.0,-6.0,0.0,4.0,,1.0,0.0,0.0,140.0,137.1,152.1,146.6,0.0,15.0,,1991,0.0
Hugh Millen,NWE,QB,28.0,13.0,13.0,246.0,409.0,3073.0,9.0,18.0,31.0,92.0,2.97,1.0,0.0,0.0,0.0,0.0,10.0,,1.0,0.0,0.0,138.0,128.1,154.1,146.1,0.0,16.0,,1991,0.0
Jay Schroeder,RAI,QB,30.0,15.0,15.0,189.0,357.0,2562.0,15.0,16.0,28.0,76.0,2.71,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,138.0,131.1,153.6,147.1,0.0,17.0,,1991,0.0
John Friesz,SDG,QB,24.0,16.0,16.0,262.0,487.0,2896.0,12.0,15.0,10.0,18.0,1.8,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,136.0,125.6,148.6,140.6,0.0,19.0,,1991,0.0
Jeff George,IND,QB,24.0,16.0,16.0,292.0,485.0,2910.0,10.0,12.0,16.0,36.0,2.25,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,136.0,128.0,147.0,140.0,0.0,18.0,,1991,0.0
Jeff Hostetler,NYG,QB,30.0,12.0,12.0,179.0,285.0,2032.0,5.0,4.0,42.0,273.0,6.5,2.0,0.0,0.0,0.0,0.0,7.0,,2.0,0.0,0.0,133.0,125.6,139.1,129.6,0.0,20.0,,1991,0.0
Jim McMahon,PHI,QB,32.0,12.0,11.0,187.0,311.0,2239.0,12.0,11.0,22.0,55.0,2.5,1.0,1.0,-5.0,-5.0,0.0,2.0,,1.0,0.0,0.0,127.0,125.6,140.6,136.1,0.0,21.0,,1991,0.0
Neil O'Donnell,PIT,QB,25.0,12.0,8.0,156.0,286.0,1963.0,11.0,7.0,18.0,82.0,4.56,1.0,0.0,0.0,0.0,0.0,11.0,,1.0,0.0,0.0,123.0,111.7,127.2,118.7,0.0,22.0,,1991,0.0
Keith Byars,PHI,RB,28.0,16.0,16.0,0.0,2.0,0.0,0.0,1.0,94.0,383.0,4.07,1.0,62.0,564.0,9.1,3.0,5.0,,4.0,0.0,0.0,117.0,173.7,183.2,143.7,0.0,26.0,,1991,0.0
Merril Hoge,PIT,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,165.0,610.0,3.7,2.0,49.0,379.0,7.73,1.0,3.0,,3.0,0.0,0.0,117.0,162.9,170.4,138.4,0.0,25.0,,1991,0.0
James Brooks,CIN,RB,33.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,152.0,571.0,3.76,2.0,40.0,348.0,8.7,2.0,5.0,,4.0,0.0,0.0,116.0,150.9,159.4,130.9,0.0,27.0,,1991,0.0
Brad Muster,CHI,RB,26.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,90.0,412.0,4.58,6.0,35.0,287.0,8.2,1.0,0.0,,7.0,0.0,0.0,112.0,146.9,152.9,129.4,0.0,28.0,,1991,0.0
Ricky Ervins,WAS,RB,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,680.0,4.69,3.0,16.0,181.0,11.31,1.0,1.0,,4.0,0.0,0.0,110.0,125.1,131.6,117.1,0.0,29.0,,1991,0.0
Dave Krieg,SEA,QB,33.0,10.0,9.0,187.0,285.0,2080.0,11.0,12.0,13.0,59.0,4.54,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,109.0,103.1,121.1,115.1,0.0,23.0,,1991,0.0
Steve Bono,SFO,QB,29.0,9.0,6.0,141.0,237.0,1617.0,11.0,4.0,17.0,46.0,2.71,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,105.0,98.3,108.8,102.3,0.0,24.0,,1991,0.0
Kenneth Davis,BUF,RB,29.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,624.0,4.84,4.0,20.0,118.0,5.9,1.0,0.0,,5.0,0.0,0.0,104.0,124.2,130.2,114.2,0.0,30.0,,1991,0.0
Anthony Carter,MIN,WR,31.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,117.0,9.0,1.0,51.0,553.0,10.84,5.0,0.0,,6.0,0.0,0.0,103.0,154.0,160.0,128.5,0.0,31.0,,1991,0.0
Erik Kramer,DET,QB,27.0,13.0,8.0,136.0,265.0,1635.0,11.0,8.0,35.0,26.0,0.74,1.0,0.0,0.0,0.0,0.0,8.0,,1.0,0.0,0.0,102.0,94.0,109.0,102.0,0.0,25.0,,1991,0.0
Gill Fenerty,NOR,RB,28.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,139.0,477.0,3.43,3.0,26.0,235.0,9.04,2.0,1.0,,5.0,0.0,0.0,101.0,126.2,132.7,113.2,0.0,31.0,,1991,0.0
Willie Green,DET,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,592.0,15.18,7.0,0.0,,7.0,0.0,0.0,101.0,140.2,143.2,120.7,0.0,32.0,,1991,0.0
Mike Tomczak,GNB,QB,29.0,12.0,7.0,128.0,238.0,1490.0,11.0,9.0,17.0,93.0,5.47,1.0,0.0,0.0,0.0,0.0,5.0,,1.0,0.0,0.0,101.0,95.9,110.4,104.9,0.0,26.0,,1991,0.0
Robert Clark,DET,WR,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,640.0,13.62,6.0,0.0,,6.0,0.0,0.0,100.0,147.0,150.0,123.5,0.0,34.0,,1991,0.0
Mark Ingram,NYG,WR,26.0,16.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,824.0,16.16,3.0,3.0,,3.0,0.0,0.0,100.0,148.4,152.9,122.9,0.0,33.0,,1991,0.0
Eric Dickerson,IND,RB,31.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,167.0,536.0,3.21,2.0,41.0,269.0,6.56,1.0,6.0,,3.0,0.0,0.0,99.0,133.5,142.5,113.0,0.0,33.0,,1991,0.0
Harold Green,CIN,RB,23.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,158.0,731.0,4.63,2.0,16.0,136.0,8.5,0.0,2.0,,2.0,0.0,0.0,99.0,112.7,119.7,104.7,0.0,32.0,,1991,0.0
