Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 32,Year,Tgt
Fran Tarkenton*,NYG,QB,30.0,14.0,14.0,219.0,389.0,2777.0,19.0,12.0,43.0,236.0,5.49,2.0,0.0,0.0,0.0,0.0,3.0,,2.0,0.0,0.0,199.0,195.7,215.2,207.7,89.0,2.0,,1970,0.0
John Gilliam,STL,WR,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,68.0,13.6,1.0,45.0,952.0,21.16,5.0,3.0,,6.0,0.0,0.0,138.0,180.0,184.5,157.5,84.0,7.0,,1970,0.0
Jack Snow,RAM,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,859.0,16.84,7.0,0.0,,7.0,0.0,0.0,128.0,178.9,181.9,153.4,72.0,8.0,,1970,0.0
Ken Willard,SFO,RB,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,236.0,789.0,3.34,7.0,31.0,259.0,8.35,3.0,3.0,,10.0,0.0,0.0,165.0,192.8,200.3,177.3,69.0,4.0,,1970,0.0
Bo Scott,CLE,RB,27.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,151.0,625.0,4.14,7.0,40.0,351.0,8.78,4.0,4.0,,11.0,0.0,0.0,164.0,199.6,207.6,179.6,68.0,5.0,,1970,0.0
John Hadl,SDG,QB,30.0,14.0,12.0,162.0,327.0,2388.0,22.0,15.0,28.0,188.0,6.71,1.0,0.0,0.0,0.0,0.0,3.0,,1.0,0.0,0.0,178.0,175.3,197.8,190.3,66.0,3.0,,1970,0.0
Roy Jefferson,BAL,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,11.75,0.0,44.0,749.0,17.02,7.0,1.0,,7.0,0.0,0.0,122.0,164.6,168.1,142.6,65.0,9.0,,1970,0.0
Danny Abramowicz,NOR,WR,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,55.0,906.0,16.47,5.0,2.0,,5.0,0.0,0.0,121.0,174.3,178.3,146.8,65.0,10.0,,1970,0.0
Eddie Hinton,BAL,WR,23.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,11.6,2.0,47.0,733.0,15.6,5.0,0.0,,7.0,0.0,0.0,121.0,168.1,171.1,144.6,64.0,11.0,,1970,0.0
Sonny Jurgensen,WAS,QB,36.0,14.0,14.0,202.0,337.0,2354.0,23.0,10.0,6.0,39.0,6.5,1.0,0.0,0.0,0.0,0.0,4.0,,1.0,0.0,0.0,176.0,172.1,187.1,182.1,64.0,4.0,,1970,0.0
Mel Farr*,DET,RB,26.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,166.0,717.0,4.32,9.0,29.0,213.0,7.34,2.0,5.0,,11.0,0.0,0.0,159.0,183.0,191.5,168.5,63.0,6.0,,1970,0.0
Fred Biletnikoff*,OAK,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,768.0,17.07,7.0,0.0,,7.0,0.0,0.0,119.0,163.8,166.8,141.3,62.0,12.0,,1970,0.0
Jerry Smith,WAS,TE,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,14.5,0.0,43.0,575.0,13.37,9.0,0.0,,9.0,0.0,0.0,114.0,157.4,160.4,135.9,60.0,1.0,,1970,0.0
Donny Anderson,GNB,RB,27.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,222.0,853.0,3.84,5.0,36.0,414.0,11.5,0.0,8.0,,5.0,0.0,0.0,157.0,184.7,194.7,166.7,60.0,7.0,,1970,0.0
Jim Kiick,MIA,RB,24.0,14.0,13.0,1.0,1.0,25.0,0.0,0.0,191.0,658.0,3.45,6.0,42.0,497.0,11.83,0.0,4.0,,6.0,0.0,0.0,153.0,190.5,198.5,169.5,55.0,8.0,,1970,0.0
Jim Mitchell,ATL,TE,23.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,4.6,1.0,44.0,650.0,14.77,6.0,0.0,,7.0,0.0,0.0,109.0,153.3,156.3,131.3,55.0,2.0,,1970,0.0
John Fuqua,PIT,RB,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,138.0,691.0,5.01,7.0,23.0,289.0,12.57,2.0,7.0,,9.0,0.0,0.0,152.0,168.0,177.5,156.5,55.0,9.0,,1970,0.0
Charley Taylor,WAS,WR,29.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0,42.0,593.0,14.12,8.0,1.0,,8.0,0.0,0.0,109.0,150.0,153.5,129.0,51.0,13.0,,1970,0.0
Paul Warfield*,MIA,WR,28.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6.5,0.0,28.0,703.0,25.11,6.0,0.0,,6.0,0.0,0.0,108.0,135.6,138.6,121.6,49.0,14.0,,1970,0.0
Willie Frazier,SDG,TE,28.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,120.0,24.0,1.0,38.0,497.0,13.08,6.0,1.0,,8.0,0.0,0.0,104.0,146.7,153.2,127.7,48.0,3.0,,1970,0.0
Daryle Lamonica*,OAK,QB,29.0,14.0,14.0,179.0,356.0,2516.0,22.0,15.0,8.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,161.0,161.0,179.0,176.0,46.0,5.0,,1970,0.0
Leroy Kelly*,CLE,RB,28.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,206.0,656.0,3.18,6.0,24.0,311.0,12.96,2.0,3.0,,8.0,0.0,0.0,145.0,165.7,173.2,153.7,46.0,10.0,,1970,0.0
Roman Gabriel,RAM,QB,30.0,14.0,14.0,211.0,407.0,2552.0,16.0,12.0,28.0,104.0,3.71,1.0,0.0,0.0,0.0,0.0,6.0,,1.0,0.0,0.0,158.0,152.5,173.5,164.5,43.0,6.0,,1970,0.0
Clifton McNeil,NYG,WR,30.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.75,0.0,50.0,764.0,15.28,4.0,0.0,,5.0,0.0,0.0,101.0,157.1,160.1,132.1,42.0,15.0,,1970,0.0
Raymond Chester*,OAK,TE,22.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,556.0,13.24,7.0,1.0,,7.0,0.0,0.0,98.0,138.6,142.1,117.6,41.0,4.0,,1970,0.0
Jackie Smith*,STL,TE,30.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,8.6,0.0,37.0,687.0,18.57,4.0,0.0,,4.0,0.0,0.0,97.0,134.0,137.0,115.5,41.0,5.0,,1970,0.0
Les Josephson,RAM,RB,28.0,12.0,12.0,1.0,1.0,25.0,0.0,0.0,150.0,640.0,4.27,5.0,44.0,427.0,9.7,0.0,3.0,,5.0,0.0,0.0,138.0,178.7,186.2,156.7,38.0,11.0,,1970,0.0
Carroll Dale*,GNB,WR,32.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,49.0,814.0,16.61,2.0,2.0,,2.0,0.0,0.0,94.0,141.3,145.3,116.8,34.0,16.0,,1970,0.0
Gene Washington*,MIN,WR,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,702.0,15.95,4.0,1.0,,4.0,0.0,0.0,94.0,137.2,140.7,115.2,34.0,17.0,,1970,0.0
Charlie Sanders *+,DET,TE,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,544.0,13.6,6.0,0.0,,6.0,0.0,0.0,90.0,130.4,133.4,110.4,33.0,6.0,,1970,0.0
Larry Csonka *,MIA,RB,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,193.0,874.0,4.53,6.0,11.0,94.0,8.55,0.0,3.0,,6.0,0.0,0.0,133.0,140.8,145.3,135.3,33.0,12.0,,1970,0.0
Ron Shanklin,PIT,WR,22.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,691.0,23.03,4.0,1.0,,4.0,0.0,0.0,93.0,122.1,125.6,107.1,32.0,18.0,,1970,0.0
Lance Rentzel,DAL,WR,27.0,11.0,11.0,1.0,1.0,58.0,1.0,0.0,1.0,11.0,11.0,0.0,28.0,556.0,19.86,5.0,1.0,,5.0,0.0,0.0,93.0,120.0,123.5,106.0,32.0,19.0,,1970,0.0
Ed Podolak,KAN,RB,23.0,14.0,9.0,2.0,2.0,40.0,0.0,0.0,168.0,749.0,4.46,3.0,26.0,307.0,11.81,1.0,6.0,,4.0,0.0,0.0,131.0,151.2,160.2,138.2,31.0,13.0,,1970,0.0
Harold Jackson,PHI,WR,24.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,-5.0,0.0,41.0,613.0,14.95,5.0,0.0,,5.0,0.0,0.0,91.0,131.8,134.8,111.3,30.0,20.0,,1970,0.0
Bob Tucker,NYG,TE,25.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,571.0,14.28,5.0,0.0,,5.0,0.0,0.0,87.0,127.1,130.1,107.1,29.0,7.0,,1970,0.0
Ben Hawkins,PHI,WR,26.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,0.0,30.0,612.0,20.4,4.0,2.0,,4.0,0.0,0.0,86.0,113.5,117.5,98.5,24.0,21.0,,1970,0.0
Larry Walton,DET,WR,23.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,0.0,30.0,532.0,17.73,5.0,0.0,,5.0,0.0,0.0,85.0,115.2,118.2,100.2,23.0,22.0,,1970,0.0
Dave Osborn *,MIN,RB,27.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,207.0,681.0,3.29,5.0,23.0,202.0,8.78,1.0,5.0,,6.0,0.0,0.0,124.0,142.3,150.8,130.8,23.0,14.0,,1970,0.0
Lance Alworth,SDG,WR,30.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,608.0,17.37,4.0,0.0,,4.0,0.0,0.0,85.0,119.8,122.8,102.3,23.0,23.0,,1970,0.0
Floyd Little*,DEN,RB,28.0,14.0,14.0,0.0,2.0,0.0,0.0,0.0,209.0,901.0,4.31,3.0,17.0,161.0,9.47,0.0,6.0,,3.0,0.0,0.0,124.0,135.2,144.2,126.7,23.0,15.0,,1970,0.0
Haven Moses,BUF,WR,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,726.0,18.62,2.0,0.0,,2.0,0.0,0.0,85.0,123.6,126.6,104.1,23.0,25.0,,1970,0.0
Jerry LeVias,HOU,WR,24.0,14.0,14.0,0.0,1.0,0.0,0.0,1.0,7.0,37.0,5.29,0.0,41.0,529.0,12.9,5.0,2.0,,5.0,0.0,0.0,85.0,123.6,128.6,104.1,23.0,24.0,,1970,0.0
Jack Concannon,CHI,QB,27.0,14.0,13.0,194.0,385.0,2130.0,16.0,18.0,42.0,136.0,3.24,2.0,0.0,0.0,0.0,0.0,6.0,,2.0,0.0,0.0,139.0,132.8,159.8,150.8,21.0,7.0,,1970,0.0
Paul Robinson,CIN,RB,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,149.0,622.0,4.17,6.0,17.0,175.0,10.29,1.0,0.0,,7.0,0.0,0.0,122.0,138.7,144.7,130.2,20.0,16.0,,1970,0.0
Gary Ballman,PHI,TE,30.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,601.0,12.79,3.0,1.0,,3.0,0.0,0.0,78.0,124.1,127.6,100.6,19.0,8.0,,1970,0.0
Otis Taylor,KAN,WR,28.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,4.33,0.0,34.0,618.0,18.18,3.0,1.0,,3.0,0.0,0.0,81.0,114.1,117.6,97.1,19.0,26.0,,1970,0.0
Hewritt Dixon*,OAK,RB,30.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,197.0,861.0,4.37,1.0,31.0,207.0,6.68,1.0,6.0,,2.0,0.0,0.0,119.0,143.8,152.8,128.3,17.0,17.0,,1970,0.0
Ron Sellers,BOS,WR,23.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,550.0,14.47,4.0,0.0,,4.0,0.0,0.0,79.0,117.0,120.0,98.0,16.0,27.0,,1970,0.0
Norm Snead,PHI,QB,31.0,14.0,13.0,181.0,335.0,2323.0,15.0,20.0,18.0,35.0,1.94,3.0,0.0,0.0,0.0,0.0,3.0,,3.0,0.0,0.0,134.0,131.4,155.9,151.4,16.0,8.0,,1970,0.0
Duane Thomas,DAL,RB,23.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,151.0,803.0,5.32,5.0,10.0,73.0,7.3,0.0,6.0,,5.0,0.0,0.0,118.0,121.6,127.6,116.6,15.0,18.0,,1970,0.0
Altie Taylor,DET,RB,23.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,198.0,666.0,3.36,2.0,27.0,261.0,9.67,2.0,6.0,,4.0,0.0,0.0,117.0,137.7,146.7,124.2,14.0,19.0,,1970,0.0
Al Denson,DEN,WR,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,646.0,13.74,2.0,0.0,,2.0,0.0,0.0,77.0,123.6,126.6,100.1,14.0,28.0,,1970,0.0
Charlie Smith,OAK,RB,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,168.0,681.0,4.05,3.0,23.0,173.0,7.52,2.0,4.0,,5.0,0.0,0.0,115.0,134.4,142.4,122.9,13.0,20.0,,1970,0.0
Alvin Reed,HOU,TE,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,604.0,12.85,2.0,1.0,,2.0,0.0,0.0,72.0,118.4,121.9,94.9,12.0,9.0,,1970,0.0
George Sauer,NYJ,WR,27.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,510.0,16.45,4.0,0.0,,4.0,0.0,0.0,75.0,106.0,109.0,90.5,12.0,29.0,,1970,0.0
Emerson Boozer,NYJ,RB,27.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,139.0,581.0,4.18,5.0,28.0,258.0,9.21,0.0,2.0,,5.0,0.0,0.0,114.0,139.9,146.9,125.9,11.0,21.0,,1970,0.0
Jim Whalen,DEN,TE,27.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,503.0,13.97,3.0,1.0,,3.0,0.0,0.0,68.0,103.3,106.8,85.3,8.0,10.0,,1970,0.0
Milt Morin,CLE,TE,28.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,37.0,611.0,16.51,1.0,1.0,,1.0,0.0,0.0,67.0,103.3,106.8,84.8,7.0,11.0,,1970,0.0
Jim Nance,BOS,RB,28.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,145.0,522.0,3.6,7.0,26.0,148.0,5.69,0.0,6.0,,7.0,0.0,0.0,109.0,129.0,138.0,116.0,5.0,22.0,,1970,0.0
Jim Hart,STL,QB,26.0,14.0,14.0,171.0,373.0,2575.0,14.0,18.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,125.0,118.8,142.8,136.8,5.0,9.0,,1970,0.0
Jess Phillips,CIN,RB,23.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,163.0,648.0,3.98,4.0,31.0,124.0,4.0,1.0,5.0,,5.0,0.0,0.0,107.0,133.2,141.7,117.7,3.0,23.0,,1970,0.0
Craig Morton,DAL,QB,27.0,12.0,11.0,102.0,207.0,1819.0,15.0,7.0,16.0,37.0,2.31,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,122.0,121.5,132.0,128.5,2.0,10.0,,1970,0.0
Dennis Shaw,BUF,QB,23.0,14.0,12.0,178.0,321.0,2507.0,10.0,20.0,39.0,210.0,5.38,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,121.0,111.3,142.3,131.3,1.0,11.0,,1970,0.0
John Henderson,MIN,WR,27.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,527.0,17.0,2.0,0.0,,2.0,0.0,0.0,65.0,95.7,98.7,80.2,0.0,30.0,,1970,0.0
John Mackey,BAL,TE,29.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,435.0,15.54,3.0,1.0,,3.0,0.0,0.0,62.0,88.5,92.0,74.5,0.0,12.0,,1970,0.0
Lee Bouggess,PHI,RB,22.0,14.0,12.0,0.0,1.0,0.0,0.0,0.0,159.0,401.0,2.52,2.0,50.0,401.0,8.02,2.0,6.0,,4.0,0.0,0.0,104.0,148.2,157.2,123.2,0.0,24.0,,1970,0.0
Virgil Carter,CIN,QB,25.0,13.0,11.0,143.0,278.0,1647.0,9.0,9.0,34.0,246.0,7.24,2.0,0.0,0.0,0.0,0.0,5.0,,2.0,0.0,0.0,120.0,115.5,133.0,124.5,0.0,12.0,,1970,0.0
Bill Nelsen,CLE,QB,29.0,12.0,12.0,159.0,313.0,2156.0,16.0,16.0,7.0,-4.0,-0.57,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,118.0,111.8,133.8,127.8,0.0,13.0,,1970,0.0
Bob Berry,ATL,QB,28.0,12.0,12.0,156.0,269.0,1806.0,16.0,13.0,13.0,60.0,4.62,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,116.0,110.2,129.2,123.2,0.0,14.0,,1970,0.0
Bob Griese*,MIA,QB,25.0,14.0,14.0,142.0,245.0,2019.0,12.0,17.0,26.0,89.0,3.42,2.0,0.0,0.0,0.0,0.0,5.0,,2.0,0.0,0.0,116.0,110.7,133.2,127.7,0.0,15.0,,1970,0.0
Greg Landry,DET,QB,24.0,12.0,6.0,83.0,136.0,1072.0,9.0,5.0,35.0,350.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,,1.0,0.0,0.0,110.0,106.9,119.4,111.9,0.0,17.0,,1970,0.0
Johnny Unitas,BAL,QB,37.0,14.0,13.0,166.0,321.0,2213.0,14.0,18.0,9.0,16.0,1.78,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,110.0,108.1,130.1,126.1,0.0,16.0,,1970,0.0
Len Dawson,KAN,QB,35.0,14.0,12.0,141.0,262.0,1876.0,13.0,14.0,11.0,46.0,4.18,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,104.0,98.6,118.1,112.6,0.0,18.0,,1970,0.0
Clint Jones,MIN,RB,25.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,120.0,369.0,3.08,9.0,9.0,117.0,13.0,0.0,5.0,,9.0,0.0,0.0,103.0,106.6,115.1,102.1,0.0,26.0,,1970,0.0
Cyril Pinder,PHI,RB,24.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,166.0,657.0,3.96,2.0,28.0,249.0,8.89,0.0,5.0,,2.0,0.0,0.0,103.0,125.6,134.1,111.6,0.0,25.0,,1970,0.0
Tucker Frederickson,NYG,RB,27.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,120.0,375.0,3.13,1.0,40.0,408.0,10.2,3.0,8.0,,4.0,0.0,0.0,102.0,134.3,144.3,114.3,0.0,27.0,,1970,0.0
Walt Garrison,DAL,RB,26.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,126.0,507.0,4.02,3.0,21.0,205.0,9.76,2.0,2.0,,5.0,0.0,0.0,101.0,120.2,127.2,109.7,0.0,29.0,,1970,0.0
Charlie Harraway,WAS,RB,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,146.0,577.0,3.95,5.0,24.0,136.0,5.67,0.0,1.0,,5.0,0.0,0.0,101.0,124.3,130.8,112.3,0.0,28.0,,1970,0.0
Mike Richardson,HOU,RB,24.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,103.0,368.0,3.57,2.0,34.0,381.0,11.21,1.0,2.0,,3.0,0.0,0.0,93.0,124.9,131.9,107.9,0.0,30.0,,1970,0.0
O.J. Simpson,BUF,RB,23.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,120.0,488.0,4.07,5.0,10.0,139.0,13.9,0.0,6.0,,6.0,0.0,0.0,93.0,102.7,111.7,97.7,0.0,31.0,,1970,0.0
Calvin Hill,DAL,RB,23.0,12.0,9.0,1.0,4.0,12.0,0.0,0.0,153.0,577.0,3.77,4.0,13.0,95.0,7.31,0.0,4.0,,4.0,0.0,0.0,92.0,100.7,105.7,94.2,0.0,32.0,,1970,0.0
George Nock,NYJ,RB,24.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,135.0,402.0,2.98,5.0,18.0,146.0,8.11,1.0,4.0,,6.0,0.0,0.0,91.0,104.8,112.8,95.8,0.0,33.0,,1970,0.0
Wendell Hayes,KAN,RB,30.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,109.0,381.0,3.5,5.0,26.0,219.0,8.42,0.0,3.0,,5.0,0.0,0.0,90.0,113.0,120.5,100.0,0.0,34.0,,1970,0.0
Willie Ellison,RAM,RB,25.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,90.0,381.0,4.23,5.0,10.0,84.0,8.4,2.0,4.0,,7.0,0.0,0.0,89.0,94.5,99.5,89.5,0.0,35.0,,1970,0.0
Cannonball Butler,ATL,RB,27.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,166.0,636.0,3.83,0.0,24.0,151.0,6.29,1.0,10.0,,1.0,0.0,0.0,85.0,98.7,109.7,86.7,0.0,36.0,,1970,0.0
Bart Starr,GNB,QB,36.0,14.0,13.0,140.0,255.0,1645.0,8.0,13.0,12.0,62.0,5.17,1.0,0.0,0.0,0.0,0.0,6.0,,1.0,0.0,0.0,84.0,78.0,97.0,91.0,0.0,19.0,,1970,0.0
Doug Cunningham,SFO,RB,25.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,128.0,443.0,3.46,3.0,35.0,209.0,5.97,0.0,4.0,,3.0,0.0,0.0,83.0,114.2,122.2,96.7,0.0,37.0,,1970,0.0
Gary Cuozzo,MIN,QB,29.0,12.0,12.0,128.0,257.0,1720.0,7.0,10.0,17.0,61.0,3.59,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,83.0,79.9,94.4,89.9,0.0,20.0,,1970,0.0
Al Woodall,NYJ,QB,25.0,10.0,9.0,96.0,188.0,1265.0,9.0,9.0,28.0,110.0,3.93,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,80.0,77.6,93.6,86.6,0.0,21.0,,1970,0.0
Bobby Anderson,DEN,RB,23.0,14.0,0.0,4.0,7.0,59.0,0.0,0.0,83.0,368.0,4.43,4.0,9.0,140.0,15.56,0.0,1.0,,4.0,0.0,0.0,77.0,85.2,91.7,80.7,0.0,38.0,,1970,0.0
Harmon Wages,ATL,RB,24.0,13.0,11.0,1.0,1.0,13.0,0.0,0.0,119.0,422.0,3.55,1.0,26.0,153.0,5.88,2.0,4.0,,3.0,0.0,0.0,76.0,98.0,106.0,85.0,0.0,39.0,,1970,0.0
Norm Bulaich,BAL,RB,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,139.0,426.0,3.06,3.0,11.0,123.0,11.18,0.0,6.0,,3.0,0.0,0.0,73.0,77.9,86.9,72.4,0.0,41.0,,1970,0.0
Joe Dawkins,HOU,RB,22.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,124.0,517.0,4.17,2.0,15.0,94.0,6.27,0.0,4.0,,2.0,0.0,0.0,73.0,84.1,89.1,76.6,0.0,40.0,,1970,0.0
Carl Garrett,BOS,RB,23.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,88.0,272.0,3.09,4.0,26.0,216.0,8.31,0.0,1.0,,4.0,0.0,0.0,73.0,97.8,104.3,84.8,0.0,42.0,,1970,0.0
Johnny Roland,STL,RB,27.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,94.0,392.0,4.17,3.0,17.0,96.0,5.65,1.0,2.0,,5.0,0.0,0.0,73.0,93.8,97.8,85.3,0.0,43.0,,1970,0.0
