Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 32,Year,Tgt
Ken Anderson,CIN,QB,34.0,13.0,13.0,198.0,297.0,2333.0,12.0,13.0,22.0,147.0,6.68,1.0,0.0,0.0,0.0,0.0,4.0,,1.0,0.0,0.0,136.0,132.0,153.0,145.0,0.0,23.0,,1983,0.0
James Jones,DET,RB,22.0,14.0,14.0,0.0,2.0,0.0,0.0,0.0,135.0,475.0,3.52,6.0,46.0,467.0,10.15,1.0,4.0,,7.0,0.0,0.0,136.0,178.2,186.2,155.2,0.0,31.0,,1983,0.0
Randy McMillan,BAL,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,198.0,802.0,4.05,5.0,24.0,195.0,8.13,1.0,5.0,,6.0,0.0,0.0,136.0,154.7,163.2,142.7,0.0,32.0,,1983,0.0
Darrin Nelson,MIN,RB,24.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,154.0,642.0,4.17,1.0,51.0,618.0,12.12,0.0,5.0,,1.0,0.0,0.0,132.0,178.0,186.5,152.5,0.0,33.0,,1983,0.0
Steve Dils,MIN,QB,28.0,16.0,12.0,239.0,444.0,2840.0,11.0,16.0,16.0,28.0,1.75,0.0,0.0,0.0,0.0,0.0,13.0,,0.0,0.0,0.0,128.0,115.4,140.9,131.4,0.0,24.0,,1983,0.0
Walter Abercrombie,PIT,RB,24.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,112.0,446.0,3.98,4.0,26.0,391.0,15.04,3.0,2.0,,7.0,0.0,0.0,126.0,149.7,156.7,136.7,0.0,34.0,,1983,0.0
Rob Carpenter,NYG,RB,28.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,170.0,624.0,3.67,4.0,26.0,258.0,9.92,2.0,2.0,,6.0,0.0,0.0,124.0,148.2,155.2,135.2,0.0,35.0,,1983,0.0
Andra Franklin,MIA,RB,24.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,224.0,746.0,3.33,8.0,0.0,0.0,0.0,0.0,6.0,,8.0,0.0,0.0,123.0,116.6,122.6,116.6,0.0,36.0,,1983,0.0
Tony Galbreath,MIN,RB,29.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,113.0,474.0,4.19,4.0,45.0,348.0,7.73,2.0,4.0,,6.0,0.0,0.0,118.0,159.2,167.2,136.7,0.0,37.0,,1983,0.0
Frank Hawkins,RAI,RB,24.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,110.0,526.0,4.78,6.0,20.0,150.0,7.5,2.0,2.0,,8.0,0.0,0.0,116.0,133.6,140.6,123.6,0.0,38.0,,1983,0.0
Freeman McNeil,NYJ,RB,24.0,9.0,9.0,1.0,1.0,5.0,1.0,0.0,160.0,654.0,4.09,1.0,21.0,172.0,8.19,3.0,4.0,,4.0,0.0,0.0,111.0,127.8,135.8,117.3,0.0,39.0,,1983,0.0
Sammy Winder,DEN,RB,24.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,196.0,757.0,3.86,3.0,23.0,150.0,6.52,0.0,7.0,,3.0,0.0,0.0,109.0,124.7,134.2,113.2,0.0,40.0,,1983,0.0
Gerald Riggs,ATL,RB,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,437.0,4.37,8.0,17.0,149.0,8.76,0.0,7.0,,8.0,0.0,0.0,107.0,116.6,126.1,108.1,0.0,41.0,,1983,0.0
Hubie Oliver,PHI,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,121.0,434.0,3.59,1.0,49.0,421.0,8.59,2.0,5.0,,3.0,0.0,0.0,104.0,147.5,156.0,123.0,0.0,42.0,,1983,0.0
Scott Brunner,NYG,QB,26.0,16.0,12.0,190.0,386.0,2516.0,9.0,22.0,26.0,64.0,2.46,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,99.0,91.0,120.0,113.0,0.0,25.0,,1983,0.0
Frank Pollard,PIT,RB,26.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,135.0,608.0,4.5,4.0,16.0,127.0,7.94,0.0,5.0,,4.0,0.0,0.0,98.0,108.5,117.0,100.5,0.0,44.0,,1983,0.0
Mosi Tatupu,NWE,RB,28.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,578.0,5.45,4.0,10.0,97.0,9.7,1.0,1.0,,5.0,0.0,0.0,98.0,106.5,110.0,101.5,0.0,43.0,,1983,0.0
Steve DeBerg,DEN,QB,29.0,10.0,5.0,119.0,215.0,1617.0,9.0,7.0,13.0,28.0,2.15,1.0,0.0,0.0,0.0,0.0,5.0,,1.0,0.0,0.0,95.0,90.5,103.0,97.5,0.0,26.0,,1983,0.0
Bruce Harper,NYJ,RB,28.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,354.0,6.94,1.0,48.0,413.0,8.6,2.0,1.0,,3.0,0.0,0.0,95.0,141.7,148.2,117.7,0.0,45.0,,1983,0.0
James Brooks,SDG,RB,25.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,127.0,516.0,4.06,3.0,25.0,215.0,8.6,0.0,8.0,,3.0,0.0,0.0,91.0,108.1,118.1,95.6,0.0,46.0,,1983,0.0
Boyce Green,CLE,RB,23.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,104.0,497.0,4.78,3.0,25.0,167.0,6.68,1.0,4.0,,4.0,0.0,0.0,90.0,111.4,119.4,98.9,0.0,47.0,,1983,0.0
Charles Alexander,CIN,RB,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,153.0,523.0,3.42,3.0,32.0,187.0,5.84,0.0,1.0,,3.0,0.0,0.0,89.0,120.0,126.5,104.0,0.0,49.0,,1983,0.0
Dwayne Crutchfield,2TM,RB,24.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,140.0,578.0,4.13,3.0,19.0,133.0,7.0,0.0,2.0,,3.0,0.0,0.0,89.0,106.1,113.1,96.6,0.0,48.0,,1983,0.0
Calvin Sweeney,PIT,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,39.0,577.0,14.79,5.0,0.0,,5.0,0.0,0.0,88.0,126.5,129.5,107.0,0.0,31.0,,1983,0.0
John Elway,DEN,QB,23.0,11.0,10.0,123.0,259.0,1663.0,7.0,14.0,28.0,146.0,5.21,1.0,0.0,0.0,0.0,0.0,6.0,,1.0,0.0,0.0,87.0,81.1,104.1,95.1,0.0,27.0,,1983,0.0
Jeff Chadwick,DET,WR,23.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,617.0,15.43,4.0,0.0,,4.0,0.0,0.0,86.0,125.7,128.7,105.7,0.0,32.0,,1983,0.0
Billy Jackson,KAN,RB,24.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,152.0,499.0,3.28,2.0,32.0,243.0,7.59,0.0,3.0,,2.0,0.0,0.0,86.0,115.2,122.7,99.2,0.0,50.0,,1983,0.0
George Farmer,RAM,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,-9.0,0.0,40.0,556.0,13.9,5.0,0.0,,5.0,0.0,0.0,85.0,124.7,127.7,104.7,0.0,33.0,,1983,0.0
Drew Pearson,DAL,WR,32.0,14.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,13.0,6.5,0.0,47.0,545.0,11.6,5.0,1.0,,5.0,0.0,0.0,84.0,129.8,134.3,107.3,0.0,34.0,,1983,0.0
Gerald Carter,TAM,WR,26.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,694.0,14.46,2.0,3.0,,2.0,0.0,0.0,81.0,126.4,130.9,102.4,0.0,35.0,,1983,0.0
Timmy Newsome,DAL,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,185.0,4.2,2.0,18.0,250.0,13.89,4.0,0.0,,6.0,0.0,0.0,80.0,97.5,103.5,88.5,0.0,51.0,,1983,0.0
Hokie Gajan,NOR,RB,24.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,81.0,415.0,5.12,4.0,17.0,130.0,7.65,0.0,3.0,,4.0,0.0,0.0,79.0,92.5,100.0,84.0,0.0,52.0,,1983,0.0
Ken Stabler,NOR,QB,38.0,14.0,14.0,176.0,311.0,1988.0,9.0,18.0,9.0,-14.0,-1.56,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,78.0,74.1,97.1,92.1,0.0,28.0,,1983,0.0
Rick Upchurch,DEN,WR,31.0,12.0,11.0,0.0,2.0,0.0,0.0,0.0,6.0,19.0,3.17,0.0,40.0,639.0,15.98,2.0,0.0,,2.0,0.0,0.0,78.0,117.8,120.8,97.8,0.0,36.0,,1983,0.0
Preston Dennard,RAM,WR,28.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,465.0,14.09,5.0,0.0,,5.0,0.0,0.0,77.0,109.5,112.5,93.0,0.0,38.0,,1983,0.0
Bobby Jones,CLE,WR,28.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,0.0,36.0,507.0,14.08,4.0,0.0,,4.0,0.0,0.0,77.0,112.6,115.6,94.6,0.0,37.0,,1983,0.0
Harold Carmichael,PHI,WR,34.0,15.0,11.0,1.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,515.0,13.55,3.0,0.0,,3.0,0.0,0.0,75.0,113.3,116.3,94.3,0.0,39.0,,1983,0.0
Dave Logan,CLE,WR,29.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,627.0,16.95,2.0,1.0,,2.0,0.0,0.0,75.0,110.7,114.2,92.2,0.0,40.0,,1983,0.0
Butch Johnson,DAL,WR,29.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,561.0,13.68,3.0,0.0,,3.0,0.0,0.0,74.0,115.1,118.1,94.6,0.0,41.0,,1983,0.0
Paul Johns,SEA,WR,25.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,6.0,0.0,34.0,486.0,14.29,4.0,1.0,,5.0,0.0,0.0,74.0,112.8,116.3,95.8,0.0,42.0,,1983,0.0
Jim Zorn,SEA,QB,30.0,16.0,8.0,103.0,205.0,1166.0,7.0,7.0,30.0,71.0,2.37,1.0,0.0,0.0,0.0,0.0,4.0,,1.0,0.0,0.0,74.0,69.7,81.7,76.7,0.0,29.0,,1983,0.0
Bobby Duckworth,SDG,WR,25.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,422.0,21.1,5.0,0.0,,5.0,0.0,0.0,72.0,92.2,95.2,82.2,0.0,43.0,,1983,0.0
Vince Evans,CHI,QB,28.0,9.0,3.0,76.0,145.0,1108.0,5.0,7.0,22.0,142.0,6.45,1.0,0.0,0.0,0.0,0.0,4.0,,1.0,0.0,0.0,71.0,66.5,81.5,73.5,0.0,30.0,,1983,0.0
James Owens,TAM,RB,28.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,96.0,266.0,2.77,5.0,15.0,81.0,5.4,1.0,0.0,,6.0,0.0,0.0,71.0,85.7,88.7,78.2,0.0,53.0,,1983,0.0
Byron Franklin,BUF,WR,25.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,30.0,452.0,15.07,4.0,0.0,,4.0,0.0,0.0,70.0,99.5,102.5,84.5,0.0,44.0,,1983,0.0
Isaac Curtis,CIN,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,571.0,13.6,2.0,1.0,,2.0,0.0,0.0,69.0,110.1,113.6,89.1,0.0,45.0,,1983,0.0
Robert Weathers,NWE,RB,23.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,73.0,418.0,5.73,1.0,23.0,212.0,9.22,0.0,4.0,,1.0,0.0,0.0,69.0,88.0,96.0,76.5,0.0,54.0,,1983,0.0
Eddie Lee Ivery,GNB,RB,26.0,8.0,8.0,2.0,2.0,50.0,0.0,0.0,86.0,340.0,3.95,2.0,16.0,139.0,8.69,1.0,1.0,,3.0,0.0,0.0,68.0,82.9,89.4,74.9,0.0,55.0,,1983,0.0
Ed Luther,SDG,QB,26.0,16.0,6.0,151.0,287.0,1875.0,7.0,17.0,9.0,-14.0,-1.56,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,68.0,61.6,84.6,78.6,0.0,32.0,,1983,0.0
Turk Schonert,CIN,QB,26.0,9.0,3.0,92.0,156.0,1159.0,2.0,5.0,29.0,117.0,4.03,2.0,0.0,0.0,0.0,0.0,6.0,,2.0,0.0,0.0,68.0,62.1,76.1,67.1,0.0,31.0,,1983,0.0
Mel Carver,TAM,RB,24.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,114.0,348.0,3.05,0.0,32.0,262.0,8.19,1.0,6.0,,1.0,0.0,0.0,67.0,93.0,102.0,77.0,0.0,56.0,,1983,0.0
Jessie Clark,GNB,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,328.0,4.62,0.0,18.0,279.0,15.5,1.0,2.0,,1.0,0.0,0.0,67.0,82.7,89.7,73.7,0.0,58.0,,1983,0.0
Dan Doornink,SEA,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,99.0,2.48,2.0,24.0,328.0,13.67,2.0,1.0,,4.0,0.0,0.0,67.0,89.7,93.2,77.7,0.0,59.0,,1983,0.0
Frank Lewis,BUF,WR,36.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,486.0,13.5,3.0,0.0,,3.0,0.0,0.0,67.0,102.6,105.6,84.6,0.0,46.0,,1983,0.0
Oliver Luck,HOU,QB,23.0,7.0,6.0,124.0,217.0,1375.0,8.0,13.0,17.0,55.0,3.24,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,67.0,61.5,80.0,74.5,0.0,34.0,,1983,0.0
Nathan Poole,DEN,RB,27.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,81.0,246.0,3.04,4.0,20.0,184.0,9.2,0.0,1.0,,4.0,0.0,0.0,67.0,86.0,92.5,76.0,0.0,57.0,,1983,0.0
Marc Wilson,RAI,QB,26.0,10.0,3.0,67.0,117.0,864.0,8.0,6.0,13.0,122.0,9.38,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,67.0,62.8,76.8,68.8,0.0,33.0,,1983,0.0
Jeff Groth,NOR,WR,26.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.0,49.0,585.0,11.94,1.0,3.0,,1.0,0.0,0.0,66.0,112.0,116.5,87.5,0.0,47.0,,1983,0.0
Bernard Henry,BAL,WR,23.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,416.0,13.87,4.0,0.0,,4.0,0.0,0.0,66.0,95.6,98.6,80.6,0.0,49.0,,1983,0.0
Sammy White,MIN,WR,29.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,29.0,412.0,14.21,4.0,0.0,,4.0,0.0,0.0,66.0,94.9,97.9,80.4,0.0,48.0,,1983,0.0
Charle Young,SEA,TE,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,529.0,14.69,2.0,1.0,,2.0,0.0,0.0,65.0,99.9,103.4,81.9,0.0,13.0,,1983,0.0
Anthony Hancock,KAN,WR,23.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,584.0,15.78,1.0,2.0,,1.0,0.0,0.0,64.0,99.4,103.4,80.9,0.0,50.0,,1983,0.0
Steve Kreider,CIN,WR,25.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,42.0,554.0,13.19,1.0,0.0,,1.0,0.0,0.0,64.0,103.6,106.6,82.6,0.0,51.0,,1983,0.0
Mike Guman,RAM,RB,25.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,6.0,0.0,34.0,347.0,10.21,4.0,0.0,,4.0,0.0,0.0,63.0,96.9,99.9,79.9,0.0,60.0,,1983,0.0
David Overstreet,MIA,RB,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,392.0,4.61,1.0,8.0,55.0,6.88,2.0,2.0,,3.0,0.0,0.0,63.0,68.7,72.7,64.7,0.0,61.0,,1983,0.0
Eric Sievers,SDG,TE,26.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,0.0,33.0,452.0,13.7,3.0,0.0,,3.0,0.0,0.0,63.0,95.5,98.5,79.0,0.0,14.0,,1983,0.0
Bennie Cunningham,PIT,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,442.0,12.63,3.0,4.0,,3.0,0.0,0.0,62.0,93.2,98.2,75.7,0.0,15.0,,1983,0.0
Eugene Goodlow,NOR,WR,25.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,41.0,487.0,11.88,2.0,0.0,,2.0,0.0,0.0,61.0,102.0,105.0,81.5,0.0,52.0,,1983,0.0
Harry Holt,CLE,TE,26.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.67,0.0,29.0,420.0,14.48,3.0,1.0,,3.0,0.0,0.0,61.0,88.8,92.3,74.3,0.0,18.0,,1983,0.0
Tony Hunter,BUF,TE,23.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,14.0,0.0,36.0,402.0,11.17,3.0,1.0,,3.0,0.0,0.0,61.0,96.0,99.5,78.0,0.0,16.0,,1983,0.0
Stump Mitchell,STL,RB,24.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,373.0,5.49,3.0,7.0,54.0,7.71,0.0,5.0,,3.0,0.0,0.0,61.0,62.7,68.2,59.2,0.0,62.0,,1983,0.0
Willie Scott,KAN,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,29.0,247.0,8.52,6.0,0.0,,6.0,0.0,0.0,61.0,89.8,92.8,75.3,0.0,17.0,,1983,0.0
Russ Francis,SFO,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,357.0,10.82,4.0,2.0,,4.0,0.0,0.0,60.0,90.7,94.7,74.2,0.0,19.0,,1983,0.0
Malcolm Barnwell,RAI,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,35.0,513.0,14.66,1.0,0.0,,1.0,0.0,0.0,59.0,93.5,96.5,76.0,0.0,54.0,,1983,0.0
Michael Haddix,PHI,RB,22.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,91.0,220.0,2.42,2.0,23.0,254.0,11.04,0.0,4.0,,2.0,0.0,0.0,59.0,78.4,86.4,66.9,0.0,63.0,,1983,0.0
Clarence Weathers,NWE,WR,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,28.0,0.0,19.0,379.0,19.95,3.0,2.0,,3.0,0.0,0.0,59.0,75.7,79.7,66.2,0.0,53.0,,1983,0.0
Mark van Eeghen,NWE,RB,31.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,95.0,358.0,3.77,2.0,10.0,102.0,10.2,0.0,1.0,,2.0,0.0,0.0,58.0,67.0,73.5,62.0,0.0,65.0,,1983,0.0
Gerald Willhite,DEN,RB,24.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,188.0,4.37,3.0,14.0,153.0,10.93,1.0,0.0,,4.0,0.0,0.0,58.0,72.1,78.1,65.1,0.0,64.0,,1983,0.0
Jerry Butler,BUF,WR,26.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,385.0,10.69,3.0,1.0,,3.0,0.0,0.0,57.0,91.5,95.0,73.5,0.0,56.0,,1983,0.0
Scott Dierking,NYJ,RB,28.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,113.0,4.04,3.0,33.0,275.0,8.33,0.0,0.0,,3.0,0.0,0.0,57.0,89.8,95.8,73.3,0.0,66.0,,1983,0.0
Dennis McKinnon,CHI,WR,22.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,326.0,16.3,4.0,2.0,,5.0,0.0,0.0,57.0,80.6,84.6,70.6,0.0,55.0,,1983,0.0
Chris Dressel,HOU,TE,22.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,32.0,316.0,9.88,4.0,0.0,,4.0,0.0,0.0,56.0,87.9,90.9,71.9,0.0,20.0,,1983,0.0
Kenny King,RAI,RB,26.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,82.0,294.0,3.59,1.0,14.0,149.0,10.64,1.0,1.0,,2.0,0.0,0.0,56.0,69.3,75.8,62.3,0.0,67.0,,1983,0.0
Bill Ring,SFO,RB,27.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,64.0,254.0,3.97,2.0,23.0,182.0,7.91,0.0,1.0,,2.0,0.0,0.0,56.0,77.6,84.1,66.1,0.0,68.0,,1983,0.0
Alfred Jenkins,ATL,WR,31.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,487.0,12.82,1.0,0.0,,1.0,0.0,0.0,55.0,92.7,95.7,73.7,0.0,57.0,,1983,0.0
Theo Bell,TAM,WR,30.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,410.0,16.4,2.0,0.0,,2.0,0.0,0.0,53.0,78.0,81.0,65.5,0.0,58.0,,1983,0.0
David Hughes,SEA,RB,24.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,83.0,313.0,3.77,1.0,10.0,100.0,10.0,1.0,2.0,,2.0,0.0,0.0,53.0,61.3,68.3,56.3,0.0,70.0,,1983,0.0
Booker Moore,BUF,RB,24.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,60.0,275.0,4.58,0.0,34.0,199.0,5.85,1.0,1.0,,1.0,0.0,0.0,53.0,86.4,92.9,69.4,0.0,69.0,,1983,0.0
Larry Moriarty,HOU,RB,25.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,65.0,321.0,4.94,3.0,4.0,32.0,8.0,0.0,1.0,,3.0,0.0,0.0,53.0,56.3,59.8,54.3,0.0,71.0,,1983,0.0
Gifford Nielsen,HOU,QB,29.0,7.0,7.0,90.0,175.0,1125.0,5.0,8.0,8.0,43.0,5.38,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,53.0,47.3,61.3,55.3,0.0,35.0,,1983,0.0
Joe Rose,MIA,TE,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,345.0,11.9,3.0,0.0,,3.0,0.0,0.0,53.0,81.5,84.5,67.0,0.0,21.0,,1983,0.0
Michael Williams,PHI,RB,22.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,103.0,385.0,3.74,0.0,17.0,142.0,8.35,0.0,1.0,,0.0,0.0,0.0,53.0,68.7,75.2,60.2,0.0,72.0,,1983,0.0
Barry Redden,RAM,RB,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,372.0,4.96,2.0,4.0,30.0,7.5,0.0,2.0,,2.0,0.0,0.0,52.0,54.2,58.2,52.2,0.0,73.0,,1983,0.0
Floyd Hodge,ATL,WR,24.0,12.0,6.0,1.0,2.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,280.0,11.2,4.0,0.0,,4.0,0.0,0.0,51.0,76.1,80.1,64.6,0.0,59.0,,1983,0.0
Harlan Huckleby,GNB,RB,26.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,182.0,3.64,4.0,10.0,87.0,8.7,0.0,4.0,,4.0,0.0,0.0,51.0,56.9,61.9,51.9,0.0,74.0,,1983,0.0
Mark Nichols,DET,WR,24.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,29.0,437.0,15.07,1.0,2.0,,1.0,0.0,0.0,51.0,78.0,82.0,63.5,0.0,60.0,,1983,0.0
Stephen Starring,NWE,WR,22.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,389.0,22.88,2.0,1.0,,2.0,0.0,0.0,51.0,66.9,70.4,58.4,0.0,61.0,,1983,0.0
Willis Adams,CLE,WR,27.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,20.0,374.0,18.7,2.0,1.0,,2.0,0.0,0.0,50.0,68.6,72.1,58.6,0.0,62.0,,1983,0.0
Gary Danielson,DET,QB,32.0,10.0,0.0,59.0,113.0,720.0,7.0,4.0,6.0,8.0,1.33,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,50.0,47.6,55.6,51.6,0.0,36.0,,1983,0.0
Doug Donley,DAL,WR,24.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,370.0,20.56,2.0,0.0,,2.0,0.0,0.0,49.0,67.0,70.0,58.0,0.0,63.0,,1983,0.0
Nick Giaquinto,WAS,RB,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,53.0,3.79,1.0,27.0,372.0,13.78,0.0,0.0,,1.0,0.0,0.0,49.0,75.5,78.5,62.0,0.0,77.0,,1983,0.0
Mike Meade,GNB,RB,23.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,55.0,201.0,3.65,1.0,16.0,110.0,6.88,2.0,2.0,,3.0,0.0,0.0,49.0,63.1,70.1,55.1,0.0,76.0,,1983,0.0
Stanley Wilson,CIN,RB,22.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,267.0,4.77,1.0,12.0,107.0,8.92,1.0,4.0,,2.0,0.0,0.0,49.0,57.4,65.4,51.4,0.0,75.0,,1983,0.0
Terry LeCount,MIN,WR,27.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,42.0,21.0,0.0,21.0,318.0,15.14,2.0,1.0,,2.0,0.0,0.0,48.0,68.0,71.5,57.5,0.0,64.0,,1983,0.0
Dave Preston,DEN,RB,28.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,222.0,3.89,1.0,17.0,137.0,8.06,1.0,0.0,,2.0,0.0,0.0,48.0,64.9,70.9,56.4,0.0,78.0,,1983,0.0
Jeff Rutledge,NYG,QB,26.0,4.0,4.0,87.0,174.0,1208.0,3.0,8.0,7.0,27.0,3.86,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,47.0,41.0,55.0,49.0,0.0,37.0,,1983,0.0
Ken Margerum,CHI,WR,25.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,21.0,336.0,16.0,2.0,1.0,,2.0,0.0,0.0,46.0,66.3,69.8,55.8,0.0,65.0,,1983,0.0
