Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 32,Year,Tgt
Don Nottingham,BAL,RB,22.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,95.0,388.0,4.08,5.0,15.0,88.0,5.87,0.0,2.0,,5.0,0.0,0.0,78.0,90.6,94.6,83.1,0.0,45.0,,1971,0.0
Don Shy,CHI,RB,26.0,11.0,9.0,1.0,1.0,23.0,1.0,0.0,116.0,420.0,3.62,2.0,19.0,163.0,8.58,0.0,3.0,,2.0,0.0,0.0,75.0,91.2,98.7,81.7,0.0,46.0,,1971,0.0
Dennis Shaw,BUF,QB,24.0,13.0,12.0,149.0,291.0,1813.0,11.0,26.0,14.0,82.0,5.86,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,73.0,68.7,99.7,94.7,0.0,20.0,,1971,0.0
Bob Davis,NYJ,QB,26.0,13.0,7.0,49.0,121.0,624.0,10.0,8.0,18.0,154.0,8.56,1.0,0.0,0.0,0.0,0.0,3.0,,1.0,0.0,0.0,72.0,67.4,82.9,75.4,0.0,21.0,,1971,0.0
Robert Holmes,2TM,RB,26.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,112.0,323.0,2.88,4.0,19.0,154.0,8.11,0.0,8.0,,4.0,0.0,0.0,72.0,82.7,92.7,73.2,0.0,48.0,,1971,0.0
Wayne Patrick,BUF,RB,25.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,79.0,332.0,4.2,1.0,36.0,327.0,9.08,0.0,5.0,,1.0,0.0,0.0,72.0,102.9,111.4,84.9,0.0,47.0,,1971,0.0
Scott Hunter,GNB,QB,24.0,13.0,10.0,75.0,163.0,1210.0,7.0,17.0,21.0,50.0,2.38,4.0,0.0,0.0,0.0,0.0,7.0,,4.0,0.0,0.0,71.0,64.4,87.9,81.4,0.0,22.0,,1971,0.0
Edd Hargett,NOR,QB,24.0,14.0,4.0,96.0,210.0,1191.0,6.0,5.0,9.0,24.0,2.67,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,70.0,69.0,77.5,74.0,0.0,23.0,,1971,0.0
Jim Hart,STL,QB,27.0,11.0,9.0,110.0,243.0,1626.0,8.0,14.0,13.0,9.0,0.69,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,70.0,67.9,85.9,81.9,0.0,24.0,,1971,0.0
Ray Perkins,BAL,WR,30.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,7.0,0.0,24.0,424.0,17.67,4.0,0.0,,4.0,0.0,0.0,70.0,93.9,96.9,81.9,0.0,31.0,,1971,0.0
Elmo Wright,KAN,WR,22.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,-10.0,0.0,26.0,528.0,20.31,3.0,1.0,,3.0,0.0,0.0,70.0,94.8,98.3,81.8,0.0,32.0,,1971,0.0
Cid Edwards,STL,RB,28.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,108.0,316.0,2.93,4.0,12.0,122.0,10.17,0.0,8.0,,4.0,0.0,0.0,68.0,71.8,81.8,65.8,0.0,49.0,,1971,0.0
Rich Houston,NYG,WR,26.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,24.0,426.0,17.75,4.0,0.0,,4.0,0.0,0.0,67.0,90.8,93.8,78.8,0.0,33.0,,1971,0.0
Jim Strong,NOR,RB,25.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,95.0,404.0,4.25,3.0,16.0,78.0,4.88,0.0,5.0,,3.0,0.0,0.0,66.0,77.2,82.7,69.2,0.0,50.0,,1971,0.0
Bobby Duhon,NYG,RB,25.0,13.0,11.0,0.0,1.0,0.0,0.0,1.0,93.0,344.0,3.7,1.0,25.0,266.0,10.64,0.0,6.0,,1.0,0.0,0.0,65.0,84.0,94.0,72.5,0.0,51.0,,1971,0.0
Craig Morton,DAL,QB,28.0,10.0,4.0,78.0,143.0,1131.0,7.0,8.0,4.0,9.0,2.25,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,64.0,63.1,74.6,71.1,0.0,25.0,,1971,0.0
Harmon Wages,ATL,RB,25.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,266.0,4.16,1.0,19.0,249.0,13.11,1.0,2.0,,2.0,0.0,0.0,64.0,80.5,87.5,71.0,0.0,52.0,,1971,0.0
Clifton McNeil,2TM,WR,31.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,453.0,15.1,3.0,1.0,,3.0,0.0,0.0,63.0,92.3,95.8,77.3,0.0,34.0,,1971,0.0
Ken Anderson,CIN,QB,22.0,11.0,4.0,72.0,131.0,777.0,5.0,4.0,22.0,125.0,5.68,1.0,0.0,0.0,0.0,0.0,5.0,,1.0,0.0,0.0,62.0,56.6,69.1,60.6,0.0,26.0,,1971,0.0
Charlie Evans,NYG,RB,23.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,171.0,3.56,5.0,13.0,144.0,11.08,0.0,2.0,,5.0,0.0,0.0,62.0,72.5,79.5,66.0,0.0,53.0,,1971,0.0
Jim Beirne,HOU,WR,25.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,550.0,14.47,1.0,0.0,,1.0,0.0,0.0,61.0,99.0,102.0,80.0,0.0,37.0,,1971,0.0
Lee Bouggess,PHI,RB,23.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,97.0,262.0,2.7,2.0,24.0,170.0,7.08,1.0,1.0,,3.0,0.0,0.0,61.0,84.2,90.7,72.2,0.0,54.0,,1971,0.0
Eddie Hinton,BAL,WR,24.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,14.0,0.0,25.0,436.0,17.44,2.0,0.0,,2.0,0.0,0.0,61.0,86.2,89.2,73.7,0.0,35.0,,1971,0.0
Jess Phillips,CIN,RB,24.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,94.0,420.0,4.47,0.0,22.0,125.0,5.68,1.0,3.0,,1.0,0.0,0.0,61.0,79.5,87.0,68.5,0.0,55.0,,1971,0.0
Charley Taylor,WAS,WR,30.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,370.0,15.42,4.0,0.0,,4.0,0.0,0.0,61.0,85.0,88.0,73.0,0.0,36.0,,1971,0.0
Lance Alworth,DAL,WR,31.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,-10.0,-5.0,0.0,34.0,487.0,14.32,2.0,0.0,,2.0,0.0,0.0,60.0,93.7,96.7,76.7,0.0,38.0,,1971,0.0
Woody Campbell,HOU,RB,27.0,12.0,11.0,2.0,2.0,34.0,2.0,0.0,96.0,259.0,2.7,1.0,20.0,179.0,8.95,0.0,0.0,,1.0,0.0,0.0,59.0,79.2,85.2,69.2,0.0,56.0,,1971,0.0
Haven Moses,BUF,WR,25.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,470.0,20.43,2.0,0.0,,2.0,0.0,0.0,59.0,82.0,85.0,70.5,0.0,39.0,,1971,0.0
Howard Twilley,MIA,WR,28.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,349.0,15.17,4.0,0.0,,4.0,0.0,0.0,59.0,81.9,84.9,70.4,0.0,40.0,,1971,0.0
Dave Hampton,GNB,RB,24.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,307.0,4.58,3.0,3.0,37.0,12.33,1.0,7.0,,5.0,0.0,0.0,58.0,60.4,66.9,58.9,0.0,57.0,,1971,0.0
James Ford,NOR,RB,22.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,93.0,379.0,4.08,2.0,7.0,54.0,7.71,0.0,2.0,,2.0,0.0,0.0,55.0,60.3,64.3,56.8,0.0,58.0,,1971,0.0
Clarence Davis,OAK,RB,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,321.0,5.94,2.0,15.0,97.0,6.47,0.0,2.0,,2.0,0.0,0.0,54.0,66.8,70.8,59.3,0.0,59.0,,1971,0.0
Earl Morrall,BAL,QB,37.0,14.0,9.0,84.0,167.0,1210.0,7.0,12.0,6.0,13.0,2.17,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,54.0,50.7,67.2,62.7,0.0,27.0,,1971,0.0
Don Maynard,NYJ,WR,36.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,21.0,408.0,19.43,2.0,0.0,,2.0,0.0,0.0,53.0,74.0,77.0,63.5,0.0,41.0,,1971,0.0
Billy Masters,DEN,TE,27.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,71.0,10.14,0.0,27.0,382.0,14.15,1.0,1.0,,1.0,0.0,0.0,51.0,77.3,80.8,63.8,0.0,14.0,,1971,0.0
Morris Stroud,KAN,TE,25.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,454.0,20.64,1.0,0.0,,1.0,0.0,0.0,51.0,73.4,76.4,62.4,0.0,13.0,,1971,0.0
Ronnie Bull,PHI,RB,31.0,13.0,9.0,1.0,1.0,15.0,0.0,0.0,94.0,351.0,3.73,0.0,9.0,75.0,8.33,1.0,2.0,,1.0,0.0,0.0,49.0,56.2,60.2,51.7,0.0,60.0,,1971,0.0
Don Highsmith,OAK,RB,23.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,76.0,307.0,4.04,1.0,10.0,109.0,10.9,0.0,4.0,,1.0,0.0,0.0,48.0,53.6,61.6,48.6,0.0,62.0,,1971,0.0
George Nock,NYJ,RB,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,137.0,2.85,3.0,6.0,44.0,7.33,2.0,4.0,,5.0,0.0,0.0,48.0,50.1,55.1,47.1,0.0,61.0,,1971,0.0
Warren McVea,KAN,RB,25.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,68.0,288.0,4.24,3.0,5.0,-3.0,-0.6,0.0,1.0,,3.0,0.0,0.0,47.0,50.5,54.0,48.0,0.0,63.0,,1971,0.0
Alvin Reed,HOU,TE,27.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,408.0,16.32,1.0,1.0,,1.0,0.0,0.0,47.0,70.8,74.3,58.3,0.0,15.0,,1971,0.0
Jerry Simmons,DEN,WR,29.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,25.0,403.0,16.12,1.0,0.0,,1.0,0.0,0.0,47.0,72.0,75.0,59.5,0.0,42.0,,1971,0.0
Speedy Thomas,CIN,WR,24.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-0.5,0.0,22.0,327.0,14.86,2.0,1.0,,2.0,0.0,0.0,45.0,65.6,69.1,54.6,0.0,43.0,,1971,0.0
Pete Beathard,STL,QB,29.0,9.0,5.0,60.0,141.0,1030.0,6.0,12.0,4.0,29.0,7.25,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,44.0,42.1,58.1,54.1,0.0,28.0,,1971,0.0
Gary Cuozzo,MIN,QB,30.0,8.0,8.0,75.0,168.0,842.0,6.0,8.0,15.0,24.0,1.6,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,44.0,42.1,54.1,50.1,0.0,29.0,,1971,0.0
Ken Burrough,HOU,WR,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,370.0,14.8,1.0,0.0,,1.0,0.0,0.0,43.0,68.0,71.0,55.5,0.0,45.0,,1971,0.0
Dick Witcher,SFO,WR,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,250.0,13.89,3.0,0.0,,3.0,0.0,0.0,43.0,61.0,64.0,52.0,0.0,44.0,,1971,0.0
Warren Bankston,PIT,RB,24.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,274.0,3.91,0.0,17.0,148.0,8.71,0.0,5.0,,0.0,0.0,0.0,42.0,54.2,62.7,45.7,0.0,65.0,,1971,0.0
Mike Ditka,DAL,TE,32.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,30.0,360.0,12.0,1.0,0.0,,1.0,0.0,0.0,42.0,72.2,75.2,57.2,0.0,16.0,,1971,0.0
Tucker Frederickson,NYG,RB,28.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,64.0,242.0,3.78,0.0,21.0,114.0,5.43,1.0,1.0,,1.0,0.0,0.0,42.0,61.6,68.1,51.1,0.0,66.0,,1971,0.0
Dwight Harrison,DEN,WR,23.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,7.2,0.0,19.0,265.0,13.95,2.0,1.0,,2.0,0.0,0.0,42.0,60.1,63.6,50.6,0.0,46.0,,1971,0.0
Bob Klein,RAM,TE,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,0.0,14.0,160.0,11.43,4.0,0.0,,4.0,0.0,0.0,42.0,56.1,59.1,49.1,0.0,17.0,,1971,0.0
Pettis Norman,SDG,TE,32.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,27.0,358.0,13.26,1.0,0.0,,1.0,0.0,0.0,42.0,68.9,71.9,55.4,0.0,18.0,,1971,0.0
Cyril Pinder,CHI,RB,25.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,63.0,311.0,4.94,1.0,10.0,51.0,5.1,0.0,0.0,,1.0,0.0,0.0,42.0,52.2,55.2,47.2,0.0,64.0,,1971,0.0
Gary Collins,CLE,WR,31.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,231.0,15.4,3.0,0.0,,3.0,0.0,0.0,41.0,56.1,59.1,48.6,0.0,48.0,,1971,0.0
Eric Crabtree,2TM,WR,27.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,23.0,222.0,9.65,3.0,0.0,,3.0,0.0,0.0,41.0,64.4,67.4,52.9,0.0,47.0,,1971,0.0
Doug Dressler,CIN,RB,23.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,54.0,204.0,3.78,1.0,19.0,145.0,7.63,0.0,1.0,,1.0,0.0,0.0,41.0,58.9,65.4,49.4,0.0,67.0,,1971,0.0
Tom Mitchell,BAL,TE,27.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,33.0,402.0,12.18,0.0,0.0,,0.0,0.0,0.0,41.0,74.1,77.1,57.6,0.0,19.0,,1971,0.0
Jerry LeVias,SDG,WR,25.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,73.0,18.25,0.0,21.0,265.0,12.62,1.0,3.0,,1.0,0.0,0.0,40.0,57.8,62.3,47.3,0.0,50.0,,1971,0.0
Ron Sellers,NWE,WR,24.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,222.0,15.86,3.0,0.0,,3.0,0.0,0.0,40.0,54.2,57.2,47.2,0.0,49.0,,1971,0.0
Mercury Morris *,MIA,RB,24.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,315.0,5.53,1.0,5.0,16.0,3.2,0.0,1.0,,2.0,0.0,0.0,39.0,49.1,52.6,46.6,0.0,68.0,,1971,0.0
Jim Otis,KAN,RB,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,184.0,3.76,0.0,13.0,81.0,6.23,2.0,1.0,,2.0,0.0,0.0,39.0,50.5,54.0,44.0,0.0,70.0,,1971,0.0
Steve Ramsey,DEN,QB,23.0,9.0,5.0,84.0,178.0,1120.0,5.0,13.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,39.0,37.4,54.4,50.4,0.0,30.0,,1971,0.0
Johnny Roland,STL,RB,28.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,78.0,278.0,3.56,0.0,15.0,108.0,7.2,0.0,4.0,,0.0,0.0,0.0,39.0,49.6,57.6,42.1,0.0,69.0,,1971,0.0
Oscar Reed,MIN,RB,27.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,182.0,3.64,1.0,15.0,138.0,9.2,0.0,1.0,,1.0,0.0,0.0,38.0,52.0,58.5,44.5,0.0,71.0,,1971,0.0
Tom Beer,NWE,TE,27.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,191.0,15.92,3.0,0.0,,3.0,0.0,0.0,37.0,49.1,52.1,43.1,0.0,20.0,,1971,0.0
Don McCauley,BAL,RB,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,246.0,4.24,2.0,3.0,6.0,2.0,0.0,0.0,,2.0,0.0,0.0,37.0,40.2,43.2,38.7,0.0,72.0,,1971,0.0
Don Herrmann,NYG,WR,24.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,297.0,11.0,1.0,0.0,,1.0,0.0,0.0,36.0,62.7,65.7,49.2,0.0,51.0,,1971,0.0
Kent Nix,CHI,QB,27.0,8.0,4.0,51.0,137.0,760.0,6.0,10.0,9.0,12.0,1.33,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,36.0,32.6,47.1,42.6,0.0,31.0,,1971,0.0
Bill Brown,MIN,RB,33.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,46.0,136.0,2.96,2.0,10.0,94.0,9.4,0.0,0.0,,2.0,0.0,0.0,35.0,45.0,48.0,40.0,0.0,73.0,,1971,0.0
Doug Cunningham,SFO,RB,26.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,98.0,3.92,1.0,19.0,188.0,9.89,0.0,1.0,,1.0,0.0,0.0,35.0,52.6,56.1,43.1,0.0,74.0,,1971,0.0
Boyd Dowler,WAS,WR,34.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,352.0,13.54,0.0,1.0,,0.0,0.0,0.0,35.0,60.2,63.7,47.2,0.0,52.0,,1971,0.0
Chip Myers,CIN,WR,26.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,286.0,10.59,1.0,1.0,,1.0,0.0,0.0,35.0,60.6,64.1,47.1,0.0,54.0,,1971,0.0
Gloster Richardson,DAL,WR,29.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,170.0,21.25,3.0,0.0,,3.0,0.0,0.0,35.0,43.0,46.0,39.0,0.0,53.0,,1971,0.0
Dick Shiner,ATL,QB,29.0,10.0,4.0,30.0,57.0,463.0,5.0,5.0,10.0,9.0,0.9,1.0,0.0,0.0,0.0,0.0,3.0,,1.0,0.0,0.0,35.0,32.4,41.9,37.4,0.0,32.0,,1971,0.0
J.D. Hill,BUF,WR,23.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,11.0,216.0,19.64,2.0,0.0,,2.0,0.0,0.0,34.0,44.8,47.8,39.3,0.0,56.0,,1971,0.0
Larry Schreiber,SFO,RB,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,180.0,5.29,0.0,3.0,79.0,26.33,1.0,0.0,,1.0,0.0,0.0,34.0,35.9,37.9,34.4,0.0,75.0,,1971,0.0
Roy Shivers,STL,RB,30.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,55.0,202.0,3.67,1.0,10.0,76.0,7.6,0.0,3.0,,1.0,0.0,0.0,34.0,40.8,45.3,35.8,0.0,76.0,,1971,0.0
John Spilis,GNB,WR,24.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,281.0,20.07,1.0,1.0,,1.0,0.0,0.0,34.0,47.1,50.6,40.1,0.0,55.0,,1971,0.0
Bob Newland,NOR,WR,23.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,319.0,15.19,0.0,0.0,,0.0,0.0,0.0,32.0,52.9,55.9,42.4,0.0,57.0,,1971,0.0
Paul Robinson,CIN,RB,27.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,49.0,213.0,4.35,1.0,8.0,47.0,5.88,0.0,1.0,,1.0,0.0,0.0,32.0,39.0,42.5,35.0,0.0,77.0,,1971,0.0
Johnny Unitas,BAL,QB,38.0,13.0,5.0,92.0,176.0,942.0,3.0,9.0,9.0,5.0,0.56,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,32.0,29.2,42.7,38.2,0.0,33.0,,1971,0.0
Tony Baker,2TM,RB,26.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,174.0,3.78,0.0,10.0,80.0,8.0,1.0,2.0,,1.0,0.0,0.0,31.0,39.4,43.4,34.4,0.0,78.0,,1971,0.0
Leon Burns,SDG,RB,29.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,61.0,223.0,3.66,1.0,3.0,22.0,7.33,0.0,2.0,,1.0,0.0,0.0,31.0,31.5,35.5,30.0,0.0,80.0,,1971,0.0
Joe Dawkins,2TM,RB,23.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,135.0,3.21,2.0,9.0,53.0,5.89,0.0,0.0,,2.0,0.0,0.0,31.0,39.8,42.8,35.3,0.0,79.0,,1971,0.0
Al Dodd,NOR,WR,26.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,15.0,298.0,19.87,0.0,2.0,,0.0,0.0,0.0,31.0,43.5,47.5,36.0,0.0,58.0,,1971,0.0
Bob Lee,MIN,QB,25.0,14.0,4.0,45.0,90.0,598.0,2.0,4.0,11.0,14.0,1.27,1.0,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,0.0,31.0,29.3,37.3,33.3,0.0,34.0,,1971,0.0
Drew Buie,OAK,WR,24.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,16.0,0.0,5.0,133.0,26.6,2.0,0.0,,2.0,0.0,0.0,29.0,33.5,36.5,31.0,0.0,59.0,,1971,0.0
Harold Carmichael,PHI,TE,22.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,288.0,14.4,0.0,2.0,,0.0,0.0,0.0,29.0,46.8,50.8,36.8,0.0,23.0,,1971,0.0
Joe Namath,NYJ,QB,28.0,4.0,3.0,28.0,59.0,537.0,5.0,6.0,3.0,-1.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,29.0,29.4,38.4,35.4,0.0,35.0,,1971,0.0
Jerry Smith,WAS,TE,28.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,16.0,227.0,14.19,1.0,1.0,,1.0,0.0,0.0,29.0,44.2,47.7,36.2,0.0,22.0,,1971,0.0
Billy Truax,DAL,TE,28.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,232.0,15.47,1.0,0.0,,1.0,0.0,0.0,29.0,44.2,47.2,36.7,0.0,21.0,,1971,0.0
Zeke Bratkowski,GNB,QB,40.0,6.0,1.0,19.0,37.0,298.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,28.0,27.0,30.5,30.0,0.0,36.0,,1971,0.0
Don Horn,DEN,QB,26.0,9.0,9.0,89.0,173.0,1056.0,3.0,14.0,6.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,28.0,23.7,42.7,37.7,0.0,38.0,,1971,0.0
Randy Johnson,NYG,QB,27.0,5.0,1.0,41.0,74.0,477.0,3.0,3.0,6.0,29.0,4.83,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,28.0,24.0,32.0,27.0,0.0,37.0,,1971,0.0
Tom Woodeshick,PHI,RB,30.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,66.0,188.0,2.85,0.0,6.0,36.0,6.0,1.0,2.0,,1.0,0.0,0.0,28.0,32.4,36.4,29.4,0.0,81.0,,1971,0.0
Sonny Davis,PHI,RB,23.0,14.0,6.0,0.0,1.0,0.0,0.0,0.0,47.0,163.0,3.47,1.0,11.0,46.0,4.18,0.0,1.0,,1.0,0.0,0.0,27.0,36.9,40.4,31.4,0.0,83.0,,1971,0.0
Walker Gillette,SDG,WR,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,147.0,14.7,2.0,0.0,,2.0,0.0,0.0,27.0,36.7,39.7,31.7,0.0,60.0,,1971,0.0
Rich Kotite,NYG,TE,29.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,146.0,14.6,2.0,0.0,,2.0,0.0,0.0,27.0,36.6,39.6,31.6,0.0,25.0,,1971,0.0
Virgil Robinson,NOR,RB,24.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,96.0,3.31,1.0,12.0,53.0,4.42,1.0,2.0,,2.0,0.0,0.0,27.0,36.9,37.9,30.9,0.0,82.0,,1971,0.0
Stu Voigt,MIN,TE,23.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,214.0,14.27,1.0,1.0,,1.0,0.0,0.0,27.0,41.4,44.9,33.9,0.0,24.0,,1971,0.0
Marv Fleming,MIA,TE,29.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,137.0,10.54,2.0,0.0,,2.0,0.0,0.0,26.0,38.7,41.7,32.2,0.0,26.0,,1971,0.0
Jack Gehrke,DEN,WR,25.0,14.0,11.0,1.0,2.0,19.0,0.0,0.0,1.0,2.0,2.0,0.0,14.0,254.0,18.14,0.0,0.0,,0.0,0.0,0.0,26.0,40.4,43.4,33.4,0.0,61.0,,1971,0.0
Ron Johnson,NYG,RB,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,156.0,4.88,1.0,6.0,47.0,7.83,0.0,2.0,,1.0,0.0,0.0,26.0,30.3,34.3,27.3,0.0,85.0,,1971,0.0
Fran Lynch,DEN,RB,26.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,162.0,6.23,0.0,2.0,42.0,21.0,1.0,0.0,,1.0,0.0,0.0,26.0,28.4,31.4,27.4,0.0,84.0,,1971,0.0
Dickie Post,2TM,RB,26.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,86.0,2.15,0.0,9.0,112.0,12.44,1.0,0.0,,1.0,0.0,0.0,26.0,34.8,37.8,30.3,0.0,86.0,,1971,0.0
Bob Gladieux,NWE,RB,24.0,14.0,0.0,1.0,2.0,48.0,0.0,0.0,37.0,175.0,4.73,0.0,6.0,60.0,10.0,0.0,3.0,,0.0,0.0,0.0,25.0,28.4,32.9,25.4,0.0,87.0,,1971,0.0
Jim Grabowski,CHI,RB,27.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,51.0,149.0,2.92,0.0,17.0,100.0,5.88,0.0,3.0,,0.0,0.0,0.0,25.0,38.9,46.4,30.4,0.0,89.0,,1971,0.0
