Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 33,Year
Jeff George,OAK,QB,30.0,16.0,16.0,290.0,521.0,3917.0,29.0,9.0,17.0,44.0,2.59,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,263.0,255.1,271.1,264.1,68.0,3.0,,1997
Marshall Faulk,IND,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,264.0,1054.0,3.99,7.0,73.0,47.0,471.0,10.02,1.0,5.0,3.0,8.0,0.0,0.0,201.0,241.5,250.5,218.0,67.0,7.0,,1997
John Elway*,DEN,QB,37.0,16.0,16.0,280.0,502.0,3635.0,27.0,11.0,50.0,218.0,4.36,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,1.0,0.0,1.0,261.0,245.2,270.2,256.2,66.0,4.0,,1997
Corey Dillon,CIN,RB,23.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,233.0,1129.0,4.85,10.0,33.0,27.0,259.0,9.59,0.0,1.0,,10.0,0.0,0.0,199.0,225.8,231.8,212.3,65.0,8.0,,1997
Herman Moore*+,DET,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,104.0,1293.0,12.43,8.0,0.0,,8.0,1.0,0.0,179.0,283.3,286.3,231.3,64.0,7.0,,1997
Ricky Watters,PHI,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,285.0,1110.0,3.89,7.0,73.0,48.0,440.0,9.17,0.0,3.0,2.0,7.0,0.0,0.0,197.0,241.0,249.0,217.0,63.0,9.0,,1997
Ben Coates*,NWE,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,66.0,737.0,11.17,8.0,0.0,,8.0,0.0,0.0,122.0,187.7,190.7,154.7,60.0,2.0,,1997
Tim Brown*,OAK,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,3.8,0.0,162.0,104.0,1408.0,13.54,5.0,1.0,1.0,5.0,1.0,0.0,175.0,276.7,280.7,224.7,59.0,8.0,,1997
Steve McNair,TEN,QB,24.0,16.0,16.0,216.0,415.0,2665.0,14.0,13.0,101.0,674.0,6.67,8.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,8.0,0.0,1.0,254.0,244.0,268.0,257.0,59.0,5.0,,1997
Rickey Dudley,OAK,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,48.0,787.0,16.4,7.0,0.0,,7.0,0.0,0.0,121.0,168.7,171.7,144.7,59.0,3.0,,1997
Jamal Anderson,ATL,RB,25.0,16.0,15.0,1.0,4.0,27.0,1.0,1.0,290.0,1002.0,3.46,7.0,37.0,29.0,284.0,9.79,3.0,4.0,2.0,10.0,0.0,0.0,192.0,216.7,225.7,203.2,58.0,10.0,,1997
Michael Irvin,DAL,WR,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,75.0,1180.0,15.73,9.0,0.0,,9.0,0.0,0.0,172.0,247.0,250.0,209.5,57.0,9.0,,1997
Eddie George*,TEN,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,357.0,1399.0,3.92,6.0,12.0,7.0,44.0,6.29,1.0,4.0,3.0,7.0,1.0,0.0,188.0,189.3,195.3,185.8,55.0,11.0,,1997
Robert Smith,MIN,RB,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,232.0,1266.0,5.46,6.0,44.0,37.0,197.0,5.32,1.0,0.0,,7.0,0.0,0.0,188.0,225.3,231.3,206.8,55.0,12.0,,1997
Warrick Dunn*,TAM,RB,22.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,224.0,978.0,4.37,4.0,56.0,39.0,462.0,11.85,3.0,4.0,3.0,7.0,0.0,0.0,186.0,219.0,228.0,199.5,52.0,13.0,,1997
Irving Fryar*,PHI,WR,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,86.0,1316.0,15.3,6.0,1.0,,6.0,0.0,0.0,168.0,253.6,256.6,210.6,52.0,10.0,,1997
Wesley Walls*,CAR,TE,31.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,58.0,746.0,12.86,6.0,0.0,,6.0,0.0,0.0,111.0,168.6,171.6,139.6,49.0,4.0,,1997
Curtis Martin,NWE,RB,24.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,274.0,1160.0,4.23,4.0,51.0,41.0,296.0,7.22,1.0,3.0,2.0,5.0,0.0,0.0,176.0,212.6,220.6,192.1,42.0,14.0,,1997
Raymont Harris,CHI,RB,27.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,275.0,1033.0,3.76,10.0,41.0,28.0,115.0,4.11,0.0,1.0,,10.0,0.0,0.0,175.0,202.8,208.8,188.8,41.0,15.0,,1997
Jimmy Smith*,JAX,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,82.0,1324.0,16.15,4.0,1.0,,4.0,0.0,0.0,156.0,238.4,241.4,197.4,41.0,11.0,,1997
Drew Bledsoe*,NWE,QB,25.0,16.0,16.0,314.0,522.0,3706.0,28.0,15.0,28.0,55.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,236.0,233.7,252.7,248.7,41.0,6.0,,1997
Derrick Alexander,BAL,WR,26.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0,65.0,1009.0,15.52,9.0,1.0,1.0,9.0,0.0,0.0,155.0,217.9,221.9,185.4,40.0,12.0,,1997
Frank Wycheck,TEN,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,63.0,748.0,11.87,4.0,0.0,,4.0,1.0,0.0,101.0,163.8,166.8,132.3,39.0,5.0,,1997
Bert Emanuel,ATL,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,65.0,991.0,15.25,9.0,2.0,1.0,9.0,0.0,0.0,153.0,216.1,220.1,183.6,38.0,13.0,,1997
James Jett,OAK,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,46.0,804.0,17.48,12.0,2.0,2.0,12.0,0.0,0.0,152.0,194.4,199.4,171.4,37.0,14.0,,1997
Andre Rison*,KAN,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,151.0,72.0,1092.0,15.17,7.0,0.0,,7.0,0.0,0.0,151.0,223.4,226.4,187.4,36.0,15.0,,1997
Jake Reed,MIN,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,68.0,1138.0,16.74,6.0,0.0,,6.0,0.0,0.0,150.0,217.8,220.8,183.8,35.0,16.0,,1997
Mark Brunell*,JAX,QB,27.0,14.0,14.0,264.0,435.0,3281.0,18.0,7.0,48.0,257.0,5.35,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,229.0,224.9,239.9,231.9,34.0,7.0,,1997
Keenan McCardell,JAX,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,85.0,1164.0,13.69,5.0,0.0,,5.0,0.0,0.0,146.0,231.4,234.4,188.9,31.0,17.0,,1997
Warren Moon*,SEA,QB,41.0,15.0,14.0,313.0,528.0,3678.0,25.0,16.0,17.0,40.0,2.35,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,225.0,219.1,241.1,235.1,30.0,8.0,,1997
Johnnie Morton,DET,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,11.0,0.0,148.0,80.0,1057.0,13.21,6.0,2.0,,6.0,0.0,0.0,145.0,225.0,228.0,185.0,30.0,18.0,,1997
Robert Brooks,GNB,WR,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,9.5,0.0,118.0,60.0,1010.0,16.83,7.0,0.0,,7.0,0.0,0.0,145.0,204.9,207.9,174.9,30.0,19.0,,1997
Eric Green,BAL,TE,30.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,65.0,601.0,9.25,5.0,1.0,1.0,5.0,0.0,0.0,90.0,153.1,157.1,120.6,28.0,6.0,,1997
Steve Young*,SFO,QB,36.0,15.0,15.0,241.0,356.0,3029.0,19.0,6.0,50.0,199.0,3.98,3.0,0.0,0.0,0.0,0.0,0.0,4.0,,3.0,0.0,0.0,223.0,223.1,235.1,229.1,28.0,9.0,,1997
Adrian Murrell,NYJ,RB,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,300.0,1086.0,3.62,7.0,41.0,27.0,106.0,3.93,0.0,4.0,2.0,7.0,0.0,0.0,161.0,184.2,192.2,170.7,28.0,16.0,,1997
Terrell Owens,SFO,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,60.0,936.0,15.6,8.0,1.0,,8.0,0.0,0.0,142.0,201.6,204.6,171.6,26.0,20.0,,1997
Garrison Hearst,SFO,RB,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,234.0,1019.0,4.35,4.0,27.0,21.0,194.0,9.24,2.0,2.0,1.0,6.0,0.0,0.0,157.0,176.3,183.3,165.8,24.0,17.0,,1997
Emmitt Smith,DAL,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,261.0,1074.0,4.11,4.0,48.0,40.0,234.0,5.85,0.0,1.0,1.0,4.0,1.0,0.0,157.0,194.8,201.8,174.8,23.0,18.0,,1997
Troy Drayton,MIA,TE,27.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,558.0,14.31,4.0,0.0,,4.0,0.0,0.0,80.0,118.8,121.8,99.3,18.0,7.0,,1997
Chris Calloway,NYG,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,98.0,58.0,849.0,14.64,8.0,0.0,,8.0,0.0,0.0,133.0,190.8,193.8,161.8,18.0,21.0,,1997
Tony McGee,CIN,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,34.0,414.0,12.18,6.0,0.0,,6.0,1.0,0.0,79.0,113.4,116.4,96.4,17.0,8.0,,1997
Antowain Smith,BUF,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,840.0,4.33,8.0,47.0,28.0,177.0,6.32,0.0,4.0,3.0,8.0,0.0,0.0,150.0,171.7,180.7,157.7,16.0,19.0,,1997
Mark Chmura *,GNB,TE,28.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,417.0,10.97,6.0,1.0,1.0,6.0,0.0,0.0,78.0,113.7,117.7,94.7,16.0,9.0,,1997
Frank Sanders,ARI,WR,24.0,16.0,16.0,1.0,1.0,26.0,0.0,0.0,1.0,5.0,5.0,0.0,143.0,75.0,1017.0,13.56,4.0,3.0,3.0,4.0,1.0,0.0,129.0,198.2,204.2,160.7,14.0,22.0,,1997
Natrone Means,JAX,RB,25.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,244.0,823.0,3.37,9.0,20.0,15.0,104.0,6.93,0.0,5.0,3.0,9.0,0.0,0.0,147.0,155.7,164.7,148.2,13.0,20.0,,1997
Tony Martin,SDG,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,63.0,904.0,14.35,6.0,0.0,,6.0,0.0,0.0,126.0,189.4,192.4,157.9,11.0,23.0,,1997
Keyshawn Johnson,NYJ,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,70.0,963.0,13.76,5.0,0.0,,5.0,0.0,0.0,126.0,196.3,199.3,161.3,11.0,24.0,,1997
Mike Alstott *+,TAM,RB,24.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,176.0,665.0,3.78,7.0,33.0,23.0,178.0,7.74,3.0,5.0,4.0,10.0,0.0,0.0,144.0,159.3,169.3,147.8,11.0,21.0,,1997
Marvin Harrison,IND,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,-7.0,-3.5,0.0,117.0,73.0,866.0,11.86,6.0,2.0,,6.0,2.0,0.0,126.0,198.9,201.9,162.4,11.0,25.0,,1997
Brad Johnson,MIN,QB,29.0,13.0,13.0,275.0,452.0,3036.0,20.0,12.0,35.0,139.0,3.97,0.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,206.0,204.6,223.6,216.1,10.0,10.0,,1997
James Stewart,JAX,RB,26.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,136.0,555.0,4.08,8.0,49.0,41.0,336.0,8.2,1.0,0.0,,9.0,0.0,0.0,143.0,184.1,190.1,163.6,9.0,22.0,,1997
Scott Mitchell,DET,QB,29.0,16.0,16.0,293.0,509.0,3484.0,19.0,14.0,37.0,83.0,2.24,1.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,0.0,1.0,204.0,191.7,214.7,205.7,8.0,11.0,,1997
Terance Mathis,ATL,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,11.67,0.0,109.0,62.0,802.0,12.94,6.0,0.0,,6.0,0.0,0.0,120.0,181.7,184.7,150.7,4.0,26.0,,1997
Ricky Proehl,CHI,WR,29.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,58.0,753.0,12.98,7.0,2.0,1.0,7.0,1.0,0.0,119.0,175.3,179.3,146.3,4.0,27.0,,1997
Andre Reed,BUF,WR,33.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.67,0.0,114.0,60.0,880.0,14.67,5.0,1.0,,5.0,0.0,0.0,119.0,179.1,182.1,149.1,4.0,28.0,,1997
Michael Jackson,BAL,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,69.0,918.0,13.3,4.0,2.0,2.0,4.0,1.0,0.0,118.0,182.8,187.8,148.3,3.0,29.0,,1997
Ernie Conwell,STL,TE,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,404.0,10.63,4.0,0.0,,4.0,0.0,0.0,64.0,102.4,105.4,83.4,2.0,10.0,,1997
Chris Warren,SEA,RB,29.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,200.0,847.0,4.24,4.0,54.0,45.0,257.0,5.71,0.0,2.0,1.0,4.0,0.0,0.0,134.0,177.4,184.4,154.9,1.0,23.0,,1997
Freddie Jones,SDG,TE,23.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,41.0,505.0,12.32,2.0,0.0,,2.0,0.0,0.0,63.0,103.5,106.5,83.0,1.0,11.0,,1997
Troy Aikman,DAL,QB,31.0,16.0,16.0,292.0,518.0,3283.0,19.0,12.0,25.0,79.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,195.0,185.2,205.2,197.2,0.0,12.0,,1997
Pete Mitchell,JAX,TE,26.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,35.0,380.0,10.86,4.0,0.0,,4.0,0.0,0.0,62.0,97.0,100.0,79.5,0.0,12.0,,1997
Chris Hetherington,IND,?,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1997
Quinn Early,BUF,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,60.0,853.0,14.22,5.0,0.0,,5.0,0.0,0.0,115.0,175.3,178.3,145.3,0.0,30.0,,1997
Dan Marino,MIA,QB,36.0,16.0,16.0,319.0,548.0,3780.0,16.0,11.0,18.0,-14.0,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,192.0,183.8,201.8,194.8,0.0,13.0,,1997
Chris Chandler*,ATL,QB,32.0,14.0,14.0,202.0,342.0,2692.0,20.0,7.0,43.0,158.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,189.0,181.5,198.5,188.5,0.0,14.0,,1997
Tony Banks,STL,QB,24.0,16.0,16.0,252.0,487.0,3254.0,14.0,13.0,47.0,186.0,3.96,1.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,1.0,0.0,0.0,185.0,170.8,196.8,183.8,0.0,15.0,,1997
Trent Dilfer*,TAM,QB,25.0,16.0,16.0,217.0,386.0,2555.0,21.0,11.0,33.0,99.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,180.0,178.1,193.1,189.1,0.0,16.0,,1997
Vinny Testaverde,BAL,QB,34.0,13.0,13.0,271.0,470.0,2971.0,18.0,15.0,34.0,138.0,4.06,0.0,1.0,1.0,-4.0,-4.0,0.0,11.0,3.0,0.0,0.0,2.0,178.0,173.2,197.2,187.7,0.0,17.0,,1997
Neil O'Donnell,NYJ,QB,31.0,15.0,14.0,259.0,460.0,2796.0,17.0,7.0,32.0,36.0,1.13,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,175.0,163.4,179.4,170.4,0.0,18.0,,1997
Erik Kramer,CHI,QB,33.0,15.0,13.0,275.0,477.0,3011.0,14.0,14.0,27.0,83.0,3.07,2.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,0.0,2.0,173.0,158.7,182.7,172.7,0.0,19.0,,1997
Gus Frerotte,WAS,QB,26.0,13.0,13.0,204.0,402.0,2682.0,17.0,12.0,25.0,65.0,2.6,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,170.0,165.8,182.8,177.8,0.0,20.0,,1997
Jake Plummer,ARI,QB,23.0,10.0,9.0,157.0,296.0,2203.0,15.0,15.0,39.0,216.0,5.54,2.0,1.0,1.0,2.0,2.0,0.0,6.0,5.0,2.0,1.0,0.0,154.0,144.9,170.9,159.4,0.0,21.0,,1997
Jeff Blake,CIN,QB,27.0,11.0,11.0,184.0,317.0,2125.0,8.0,7.0,45.0,234.0,5.2,3.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,1.0,146.0,136.4,154.4,143.4,0.0,22.0,,1997
Elvis Grbac,KAN,QB,27.0,10.0,10.0,179.0,314.0,1943.0,11.0,6.0,30.0,168.0,5.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,2.0,137.0,136.5,148.5,142.5,0.0,24.0,,1997
Jim Harbaugh,IND,QB,34.0,12.0,11.0,189.0,309.0,2060.0,10.0,4.0,36.0,206.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,137.0,131.0,144.0,135.0,0.0,23.0,,1997
Marcus Allen,KAN,RB,37.0,16.0,0.0,2.0,2.0,15.0,2.0,0.0,124.0,505.0,4.07,11.0,14.0,11.0,86.0,7.82,0.0,4.0,2.0,11.0,0.0,0.0,134.0,140.7,145.7,135.2,0.0,24.0,,1997
Gary Brown,SDG,RB,28.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,253.0,945.0,3.74,4.0,30.0,21.0,137.0,6.52,0.0,2.0,1.0,4.0,0.0,0.0,132.0,151.2,158.2,140.7,0.0,25.0,,1997
Charles Way,NYG,RB,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,151.0,698.0,4.62,4.0,51.0,37.0,304.0,8.22,1.0,3.0,,5.0,0.0,0.0,130.0,167.2,173.2,148.7,0.0,26.0,,1997
Fred Lane,CAR,RB,22.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,182.0,809.0,4.45,7.0,13.0,8.0,27.0,3.38,0.0,4.0,3.0,7.0,0.0,0.0,126.0,127.6,133.6,123.6,0.0,27.0,,1997
Todd Collins,BUF,QB,26.0,14.0,13.0,215.0,391.0,2367.0,12.0,13.0,30.0,77.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,124.0,116.4,136.4,129.4,0.0,25.0,,1997
Terry Allen,WAS,RB,29.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,724.0,3.45,4.0,29.0,20.0,172.0,8.6,1.0,2.0,1.0,5.0,0.0,0.0,120.0,137.6,144.6,127.6,0.0,28.0,,1997
Lawrence Phillips,2TM,RB,22.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,201.0,677.0,3.37,8.0,19.0,11.0,39.0,3.55,0.0,3.0,2.0,8.0,0.0,0.0,120.0,126.6,131.6,121.1,0.0,29.0,,1997
Bam Morris,BAL,RB,25.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,204.0,774.0,3.79,4.0,38.0,29.0,176.0,6.07,0.0,4.0,3.0,4.0,0.0,0.0,119.0,142.0,151.0,127.5,0.0,30.0,,1997
Terry Kirby,SFO,RB,27.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,125.0,418.0,3.34,6.0,34.0,23.0,279.0,12.13,1.0,3.0,1.0,8.0,2.0,0.0,116.0,142.7,149.7,131.2,0.0,31.0,,1997
Isaac Bruce,STL,WR,25.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,56.0,815.0,14.55,5.0,1.0,,5.0,0.0,0.0,112.0,167.5,170.5,139.5,0.0,31.0,,1997
Amp Lee,STL,RB,26.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,104.0,3.71,0.0,93.0,61.0,825.0,13.52,3.0,0.0,,3.0,0.0,0.0,111.0,171.9,177.9,141.4,0.0,32.0,,1997
Darnay Scott,CIN,WR,25.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,97.0,54.0,797.0,14.76,5.0,0.0,,5.0,0.0,0.0,110.0,164.3,167.3,137.3,0.0,32.0,,1997
Boomer Esiason,CIN,QB,36.0,7.0,5.0,118.0,186.0,1478.0,13.0,2.0,8.0,11.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,108.0,108.2,113.2,110.2,0.0,26.0,,1997
Andre Hastings,NOR,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,8.75,0.0,118.0,48.0,722.0,15.04,5.0,1.0,1.0,5.0,1.0,0.0,108.0,153.7,157.7,129.7,0.0,33.0,,1997
