,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
332,Keshawn Martin,HOU,WR,22,16,1,0,0,0,0,0,4,53,13.25,0,28,10,85,8.50,1,1,0,1,,,20,29.8,29.8,24.8,,129,,
333,Chris Ogbonnaya,CLE,RB,26,15,1,0,0,0,0,0,8,30,3.75,0,32,24,187,7.79,0,1,1,0,,,20,43.7,47.7,31.7,,102,,
334,Jalen Parmele,JAX,RB,27,11,2,0,0,0,0,0,40,143,3.58,0,9,7,60,8.57,0,0,0,0,,,20,27.3,30.3,23.8,,99,,
335,Curtis Brinkley,SDG,RB,27,10,1,0,0,0,0,0,39,115,2.95,0,15,12,77,6.42,0,1,0,0,,,19,31.2,34.2,25.2,,103,,
336,Kris Durham,DET,WR,24,4,3,0,0,0,0,0,0,0,,0,21,8,125,15.63,1,0,0,1,,,19,26.5,29.5,22.5,,131,,
337,Marlon Moore,MIA,WR,25,14,2,0,0,0,0,0,1,9,9.00,0,9,6,116,19.33,1,0,0,1,,,19,24.5,27.5,21.5,,132,,
338,Devin Aromashodu,MIN,WR,28,15,0,0,0,0,0,0,0,0,,0,22,11,182,16.55,0,0,0,0,,,18,29.2,32.2,23.7,,134,,
339,Tandon Doss,BAL,WR,23,14,0,0,0,0,0,0,0,0,,0,17,7,123,17.57,1,0,0,1,,,18,25.3,28.3,21.8,,133,,
340,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
341,Byron Leftwich,PIT,QB,32,2,1,25,53,272,0,1,1,31,31.00,1,0,0,0,,0,1,0,1,,,18,18.0,19.0,19.0,,42,,
342,Joe McKnight,NYJ,RB,24,15,0,0,0,0,0,0,30,179,5.97,0,2,1,18,18.00,0,3,1,1,,,18,24.7,28.7,24.2,,104,,
343,Tyrod Taylor,BAL,QB,23,7,0,17,29,179,0,1,14,73,5.21,1,0,0,0,,0,0,0,1,,,18,18.5,19.5,19.5,,41,,
344,Jason Campbell,CHI,QB,31,6,1,32,51,265,2,2,7,28,4.00,0,0,0,0,,0,2,0,0,,,17,17.4,19.4,19.4,,43,,
345,Jed Collins,NOR,RB,26,15,7,0,0,0,0,0,0,0,,0,16,14,70,5.00,2,1,1,2,,,17,31.0,32.0,24.0,,106,,
346,Brian Leonard,CIN,RB,28,15,0,0,0,0,0,0,33,106,3.21,0,15,11,67,6.09,0,0,0,0,,,17,28.3,31.3,22.8,,105,,
347,Ryan Williams,ARI,RB,22,5,3,0,0,0,0,0,58,164,2.83,0,10,7,44,6.29,0,2,2,0,,,17,23.8,28.8,20.3,,107,,
348,Jeremy Stewart,OAK,RB,23,4,0,0,0,0,0,0,25,101,4.04,0,8,8,62,7.75,0,0,0,0,,,16,24.3,27.3,20.3,,108,,
349,Charlie Batch,PIT,QB,38,2,2,45,70,475,1,4,0,0,,0,0,0,0,,0,1,0,0,,,15,15.0,22.0,19.0,,44,,
350,Deion Branch,NWE,WR,33,10,4,0,0,0,0,0,0,0,,0,29,16,145,9.06,0,0,0,0,,,15,30.5,33.5,22.5,,136,,
351,Shaun Hill,DET,QB,32,1,0,10,13,172,2,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,15,14.8,14.8,14.8,,45,,
352,LaMichael James,SFO,RB,23,4,0,0,0,0,0,0,27,125,4.63,0,5,3,29,9.67,0,1,0,0,,,15,18.4,21.4,16.9,,109,,
353,Dion Lewis,PHI,RB,22,9,0,0,0,0,0,0,13,69,5.31,1,2,2,24,12.00,0,0,0,1,,,15,17.3,17.3,16.3,,111,,
354,Rishard Matthews,MIA,WR,23,8,1,0,0,0,0,0,0,0,,0,20,11,151,13.73,0,0,0,0,,,15,26.1,29.1,20.6,,135,,
355,Danny Ware,TAM,RB,27,16,1,0,0,0,0,0,11,51,4.64,0,20,14,100,7.14,0,0,0,0,,,15,29.1,32.1,22.1,,112,,
356,Leon Washington*,SEA,RB,30,16,0,0,0,0,0,0,23,83,3.61,1,8,4,31,7.75,0,2,1,2,,,15,25.4,26.4,23.4,,110,,
357,Gary Barnidge,CAR,TE,27,16,5,0,0,0,0,0,0,0,,0,6,6,78,13.00,1,0,0,1,,,14,19.8,19.8,16.8,,52,,
358,Baron Batch,PIT,RB,25,12,0,0,0,0,0,0,25,49,1.96,1,5,4,31,7.75,0,0,0,1,,,14,18.0,18.0,16.0,,114,,
359,Brian Hoyer,ARI,QB,27,2,1,30,53,330,1,2,1,6,6.00,0,0,0,0,,0,1,0,0,,,14,13.8,18.8,15.8,,46,,
360,Erik Lorig,TAM,RB,26,16,7,0,0,0,0,0,0,0,,0,19,12,83,6.92,1,0,0,1,,,14,26.3,26.3,20.3,,113,,
361,Mewelde Moore,IND,RB,30,9,0,0,0,0,0,0,13,20,1.54,0,8,6,77,12.83,1,1,1,1,,,14,19.7,20.7,16.7,,115,,
362,Matthew Mulligan,STL,TE,27,16,9,0,0,0,0,0,0,0,,0,12,8,84,10.50,1,0,0,1,,,14,22.4,22.4,18.4,,51,,
363,Jordan Norwood,CLE,WR,26,2,0,0,0,0,0,0,1,1,1.00,0,19,13,137,10.54,0,0,0,0,,,14,26.8,29.8,20.3,,137,,
364,Anthony Allen,BAL,RB,24,16,0,0,0,0,0,0,16,61,3.81,1,4,2,12,6.00,0,0,0,1,,,13,15.3,15.3,14.3,,116,,
365,Cole Beasley,DAL,WR,23,10,0,0,0,0,0,0,0,0,,0,24,15,128,8.53,0,0,0,0,,,13,27.8,30.8,20.3,,139,,
366,Kevin Boss,KAN,TE,28,2,2,0,0,0,0,0,0,0,,0,3,3,65,21.67,1,0,0,1,,,13,15.5,15.5,14.0,,56,,
367,Stanley Havili,PHI,RB,25,15,2,0,0,0,0,0,6,22,3.67,1,12,7,43,6.14,0,0,0,1,,,13,19.5,19.5,16.0,,118,,
368,Henry Hynoski,NYG,RB,24,16,11,0,0,0,0,0,5,20,4.00,0,15,11,50,4.55,1,0,0,1,,,13,24.0,24.0,18.5,,117,,
369,Jeff King,ARI,TE,29,16,12,0,0,0,0,0,0,0,,0,29,17,129,7.59,0,0,0,0,,,13,29.9,32.9,21.4,,55,,
370,Ryan Lindley,ARI,QB,23,6,4,89,171,752,0,7,4,7,1.75,0,0,0,0,,0,3,2,0,,,13,12.8,24.8,19.8,,47,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Leonard Pope,PIT,TE,29,16,2,0,0,0,0,0,0,0,,0,4,3,9,3.00,2,0,0,2,,,13,15.9,15.9,14.4,,54,,
373,Lee Smith,BUF,TE,25,16,7,0,0,0,0,0,0,0,,0,4,4,13,3.25,2,0,0,2,,,13,17.3,17.3,15.3,,53,,
374,Steve Smith,STL,WR,27,9,2,0,0,0,0,0,0,0,,0,25,14,131,9.36,0,0,0,0,,,13,27.1,30.1,20.1,,138,,
375,Armanti Edwards,CAR,WR,24,16,0,0,1,0,0,0,0,0,,0,9,5,121,24.20,0,0,0,0,,,12,17.1,20.1,14.6,,141,,
376,Greg McElroy,NYJ,QB,24,2,1,19,31,214,1,1,8,30,3.75,0,0,0,0,,0,1,1,0,,,12,11.6,13.6,12.6,,48,,
377,John Phillips,DAL,TE,25,16,9,0,0,0,0,0,0,0,,0,10,8,55,6.88,1,0,0,1,,,12,19.5,19.5,15.5,,57,,
378,Kealoha Pilares,CAR,WR,24,8,0,0,0,0,0,0,1,17,17.00,0,4,2,42,21.00,1,0,0,1,,,12,13.9,13.9,12.9,,142,,
379,Donte' Stallworth,NWE,WR,32,1,0,0,0,0,0,0,0,0,,0,2,1,63,63.00,1,0,0,1,,,12,13.3,13.3,12.8,,140,,
380,Tim Tebow,NYJ,RB,25,12,2,6,8,39,0,0,32,102,3.19,0,1,0,0,,0,0,0,0,,,12,11.8,14.8,11.8,,119,,
381,Keith Toston,JAX,RB,25,5,1,0,0,0,0,0,17,74,4.35,0,4,3,41,13.67,0,0,0,0,,,12,14.5,14.5,13.0,,121,,
382,Lawrence Vickers,DAL,RB,29,16,6,0,0,0,0,0,3,11,3.67,0,15,13,104,8.00,0,0,0,0,,,12,24.5,27.5,18.0,,120,,
383,Josh Cooper,CLE,WR,23,6,0,0,0,0,0,0,0,0,,0,19,8,106,13.25,0,0,0,0,,,11,18.6,21.6,14.6,,144,,
384,Lance Dunbar,DAL,RB,22,12,0,0,0,0,0,0,21,75,3.57,0,12,6,33,5.50,0,1,0,0,,,11,16.8,16.8,13.8,,122,,
385,Kevin Elliott,JAX,WR,24,13,1,0,0,0,0,0,0,0,,0,31,10,108,10.80,0,0,0,0,,,11,20.8,23.8,15.8,,143,,
386,Michael Hoomanawanui,NWE,TE,24,14,6,0,0,0,0,0,0,0,,0,7,5,109,21.80,0,0,0,0,,,11,15.9,18.9,13.4,,58,,
387,Plaxico Burress,PIT,WR,35,4,3,0,0,0,0,0,0,0,,0,7,3,42,14.00,1,0,0,1,,,10,13.2,13.2,11.7,,146,,
388,Stephen Burton,MIN,WR,23,12,1,0,0,0,0,0,0,0,,0,11,5,35,7.00,1,0,0,1,,,10,14.5,14.5,12.0,,148,,
389,Orson Charles,CIN,TE,21,16,6,0,0,0,0,0,0,0,,0,10,8,101,12.63,0,0,0,0,,,10,18.1,21.1,14.1,,59,,
390,Drew Davis,ATL,WR,23,16,0,0,0,0,0,0,0,0,,0,5,4,40,10.00,1,0,0,1,,,10,14.0,14.0,12.0,,147,,
391,Thaddeus Lewis,CLE,QB,27,1,1,22,32,204,1,1,1,3,3.00,0,0,0,0,,0,0,0,0,,,10,10.5,11.5,11.5,,49,,
392,Bruce Miller,SFO,RB,25,16,13,0,0,0,0,0,5,18,3.60,0,13,12,84,7.00,0,0,0,0,,,10,22.2,22.2,16.2,,124,,
393,Kyle Orton,DAL,QB,30,1,0,9,10,89,1,0,0,0,,0,0,0,0,,0,0,0,0,,1,10,9.6,9.6,9.6,,50,,
394,Bear Pascoe,NYG,RB,26,15,3,0,0,0,0,0,0,0,,0,9,4,35,8.75,1,0,0,1,,,10,13.5,13.5,11.5,,125,,
395,Brian Robiskie,DET,WR,25,6,0,0,0,0,0,0,0,0,,0,6,4,44,11.00,1,0,0,1,,,10,14.4,14.4,12.4,,145,,
396,Phillip Tanner,DAL,RB,24,14,0,0,0,0,0,0,25,61,2.44,0,5,4,41,10.25,0,0,0,0,,,10,14.2,14.2,12.2,,123,,
397,David Ausberry,OAK,TE,25,16,0,0,0,0,0,0,0,0,,0,12,7,92,13.14,0,0,0,0,,,9,16.2,16.2,12.7,,61,,
398,Dorin Dickerson,BUF,RB,24,11,0,0,0,0,0,0,1,-8,-8.00,0,15,9,117,13.00,0,1,1,0,,,9,17.9,21.9,13.4,,127,,
399,Daniel Fells,NWE,TE,29,13,4,0,0,0,0,0,0,0,,0,10,4,85,21.25,0,0,0,0,,,9,12.5,12.5,10.5,,64,,
400,James Hanna,DAL,TE,23,16,2,0,0,0,0,0,0,0,,0,11,8,86,10.75,0,0,0,0,,,9,16.6,16.6,12.6,,63,,
401,Todd Heap,ARI,TE,32,2,1,0,0,0,0,0,0,0,,0,13,8,94,11.75,0,0,0,0,,,9,17.4,17.4,13.4,,60,,
402,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
403,Colt McCoy,CLE,QB,26,3,0,9,17,79,1,0,4,15,3.75,0,0,0,0,,0,0,0,0,,,9,8.7,8.7,8.7,,52,,
404,Matt Moore,MIA,QB,28,2,0,11,19,131,1,0,5,-3,-0.60,0,3,0,0,,0,0,0,0,,,9,8.9,8.9,8.9,,51,,
405,Richard Murphy,JAX,RB,26,5,0,0,0,0,0,0,23,92,4.00,0,1,0,0,,0,0,0,0,,,9,9.2,9.2,9.2,,126,,
406,Matt Spaeth,CHI,TE,29,16,8,0,0,0,0,0,0,0,,0,10,6,28,4.67,1,0,0,1,,,9,14.8,14.8,11.8,,62,,
407,Matt Willis,DEN,WR,28,15,0,0,0,0,0,0,0,0,,0,22,10,90,9.00,0,0,0,0,,,9,19.0,19.0,14.0,,149,,
408,Nate Byham,TAM,TE,24,11,2,0,0,0,0,0,0,0,,0,4,3,18,6.00,1,0,0,1,,,8,10.8,10.8,9.3,,67,,
409,Terrance Copper,KAN,WR,30,15,0,0,0,0,0,0,1,1,1.00,0,12,8,79,9.88,0,0,0,0,,,8,16.0,16.0,12.0,,151,,
410,Jason Hill,NYJ,WR,27,4,0,0,0,0,0,0,0,0,,0,3,2,15,7.50,1,0,0,1,,,8,9.5,9.5,8.5,,152,,
411,Michael Palmer,ATL,TE,24,13,2,0,0,0,0,0,0,0,,0,6,6,22,3.67,1,0,0,1,,,8,14.2,14.2,11.2,,66,,
412,DeVier Posey,HOU,WR,22,11,0,0,0,0,0,0,1,-3,-3.00,0,14,6,87,14.50,0,0,0,0,,,8,14.4,14.4,11.4,,150,,
413,Konrad Reuland,NYJ,TE,25,16,3,0,0,0,0,0,0,0,,0,16,11,83,7.55,0,0,0,0,,,8,19.3,19.3,13.8,,65,,
414,Kahlil Bell,2TM,RB,26,7,0,0,0,0,0,0,29,76,2.62,0,2,2,13,6.50,0,1,1,0,,,7,8.9,9.9,7.9,,131,,
415,Steve Breaston,KAN,WR,29,10,4,0,0,0,0,0,0,0,,0,15,7,74,10.57,0,1,0,0,,,7,14.4,14.4,10.9,,153,,
416,Rhett Ellison,MIN,TE,24,16,7,0,0,0,0,0,0,0,,0,9,7,65,9.29,0,0,0,0,,,7,13.5,13.5,10.0,,70,,
417,Jabar Gaffney,MIA,WR,32,3,0,0,0,0,0,0,0,0,,0,10,4,68,17.00,0,0,0,0,,,7,10.8,10.8,8.8,,156,,
418,Richard Gordon,OAK,TE,25,13,1,0,0,0,0,0,0,0,,0,7,2,9,4.50,1,0,0,1,,,7,8.9,8.9,7.9,,69,,
419,Brandon Jackson,CLE,RB,27,2,0,0,0,0,0,0,8,54,6.75,0,4,2,20,10.00,0,0,0,0,,,7,9.4,9.4,8.4,,128,,
420,Greg Jones,JAX,RB,31,12,4,0,0,0,0,0,5,8,1.60,0,14,11,64,5.82,0,0,0,0,,,7,18.2,18.2,12.7,,129,,
421,Le'Ron McClain,SDG,RB,28,16,9,0,0,0,0,0,14,42,3.00,0,10,8,29,3.63,0,0,0,0,,,7,15.1,15.1,11.1,,130,,
422,Jamar Newsome,KAN,WR,25,6,2,0,0,0,0,0,0,0,,0,16,5,73,14.60,0,0,0,0,,,7,12.3,12.3,9.8,,154,,
423,Ben Obomanu,SEA,WR,29,8,0,0,0,0,0,0,1,11,11.00,0,9,4,58,14.50,0,0,0,0,,,7,10.9,10.9,8.9,,155,,
424,David Reed,BAL,WR,25,5,0,0,0,0,0,0,0,0,,0,6,5,66,13.20,0,0,0,0,,,7,11.6,11.6,9.1,,157,,
425,Darius Reynaud,TEN,RB,28,16,0,0,0,0,0,0,16,33,2.06,0,10,5,35,7.00,0,1,0,3,,,7,29.8,29.8,27.3,,132,,
426,Guy Whimper,JAX,TE,29,16,6,0,0,0,0,0,0,0,,0,3,2,11,5.50,1,0,0,1,,,7,9.1,9.1,8.1,,68,,
427,Cyrus Gray,KAN,RB,23,10,0,0,0,0,0,0,7,44,6.29,0,3,2,18,9.00,0,0,0,0,,,6,8.2,8.2,7.2,,133,,
428,Ladarius Green,SDG,TE,22,4,1,0,0,0,0,0,0,0,,0,4,4,56,14.00,0,0,0,0,,,6,9.6,9.6,7.6,,73,,
429,Virgil Green,DEN,WR,24,12,2,0,0,0,0,0,0,0,,0,6,5,63,12.60,0,0,0,0,,,6,11.3,11.3,8.8,,158,,
430,Lavelle Hawkins,TEN,WR,26,7,1,0,0,0,0,0,0,0,,0,11,5,62,12.40,0,0,0,0,,,6,11.2,11.2,8.7,,159,,
431,Lex Hilliard,2TM,RB,28,14,9,0,0,0,0,0,9,33,3.67,0,9,4,23,5.75,0,0,0,0,,,6,9.6,9.6,7.6,,135,,
432,Mike Johnson,ATL,TE,25,16,1,0,0,0,0,0,0,0,,0,1,1,1,1.00,1,0,0,1,,,6,7.1,7.1,6.6,,71,,
433,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
434,Chris Pressley,CIN,RB,26,14,7,0,0,0,0,0,0,0,,0,3,1,1,1.00,1,0,0,1,,,6,7.1,7.1,6.6,,134,,
435,Michael Preston,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,6,5,59,11.80,0,0,0,0,,,6,10.9,10.9,8.4,,160,,
436,D.J. Williams,GNB,TE,24,13,2,0,0,0,0,0,0,0,,0,15,7,57,8.14,0,0,0,0,,,6,12.7,12.7,9.2,,72,,
437,Seyi Ajirotutu,SDG,WR,25,3,1,0,0,0,0,0,0,0,,0,4,3,45,15.00,0,0,0,0,,,5,7.5,7.5,6.0,,164,,
438,Brandon Banks,WAS,WR,25,12,0,0,0,0,0,0,7,36,5.14,0,8,8,15,1.88,0,4,0,0,,,5,13.1,13.1,9.1,,163,,
439,Garrett Celek,SFO,TE,24,13,0,0,0,0,0,0,0,0,,0,7,4,51,12.75,0,0,0,0,,,5,9.1,9.1,7.1,,76,,
440,Josh Cribbs*,CLE,WR,29,16,2,0,0,0,0,0,6,42,7.00,0,11,7,63,9.00,0,6,3,0,,,5,11.5,14.5,8.0,,165,,
441,Roy Helu,WAS,RB,24,3,0,0,0,0,0,0,2,2,1.00,0,7,7,45,6.43,0,0,0,0,,,5,11.7,11.7,8.2,,139,,
442,Quinn Johnson,TEN,RB,26,16,8,0,0,0,0,0,4,5,1.25,0,8,5,40,8.00,0,0,0,0,,,5,9.5,9.5,7.0,,140,,
443,Steve Maneri,KAN,TE,24,13,8,0,0,0,0,0,0,0,,0,12,5,51,10.20,0,0,0,0,,,5,10.1,10.1,7.6,,75,,
444,Randy McMichael,SDG,RB,33,16,10,0,0,0,0,0,0,0,,0,13,9,51,5.67,0,1,0,0,,,5,14.1,14.1,9.6,,136,,
445,David Paulson,PIT,TE,23,16,5,0,0,0,0,0,0,0,,0,11,7,51,7.29,0,1,0,0,,,5,12.1,12.1,8.6,,74,,
446,Isaiah Pead,STL,RB,23,15,1,0,0,0,0,0,10,54,5.40,0,4,3,16,5.33,0,2,1,0,,,5,8.0,9.0,6.5,,137,,
447,Alex Smith,CLE,RB,30,12,2,0,0,0,0,0,0,0,,0,18,13,47,3.62,0,0,0,0,,,5,17.7,17.7,11.2,,138,,
448,Taylor Thompson,TEN,TE,23,16,4,0,0,0,0,0,0,0,,0,14,6,46,7.67,0,0,0,0,,,5,10.6,10.6,7.6,,77,,
449,Ryan Whalen,CIN,WR,23,9,0,0,0,0,0,0,0,0,,0,12,7,53,7.57,0,0,0,0,,,5,12.3,12.3,8.8,,161,,
450,Devon Wylie,KAN,WR,24,6,1,0,0,0,0,0,0,0,,0,12,6,53,8.83,0,0,0,0,,,5,11.3,11.3,8.3,,162,,
451,Kyle Adams,CHI,TE,24,15,2,0,0,0,0,0,0,0,,0,8,4,40,10.00,0,0,0,0,,,4,8.0,8.0,6.0,,78,,
452,Arrelious Benn,TAM,WR,24,8,1,0,0,0,0,0,3,16,5.33,0,6,4,26,6.50,0,1,0,0,,,4,8.2,8.2,6.2,,169,,
453,Greg Camarillo,NOR,WR,30,5,0,0,0,0,0,0,0,0,,0,5,4,44,11.00,0,0,0,0,,,4,8.4,8.4,6.4,,166,,
454,John Carlson,MIN,WR,28,14,6,0,0,0,0,0,0,0,,0,14,8,43,5.38,0,0,0,0,,,4,12.3,12.3,8.3,,167,,
455,Toney Clemons,JAX,WR,24,4,0,0,0,0,0,0,0,0,,0,11,3,41,13.67,0,0,0,0,,,4,7.1,7.1,5.6,,171,,
456,Nate Eachus,KAN,RB,22,11,2,0,0,0,0,0,5,18,3.60,0,3,1,19,19.00,0,0,0,0,,,4,4.7,4.7,4.2,,142,,
457,Jerome Felton*,MIN,RB,26,16,7,0,0,0,0,0,0,0,,0,4,3,35,11.67,0,0,0,0,,,4,6.5,6.5,5.0,,144,,
458,Charly Martin,SEA,WR,28,4,1,0,0,0,0,0,0,0,,0,6,4,42,10.50,0,0,0,0,,,4,8.2,8.2,6.2,,168,,
459,Ruvell Martin,BUF,WR,30,14,0,0,0,0,0,0,0,0,,0,6,4,41,10.25,0,0,0,0,,,4,8.1,8.1,6.1,,170,,
460,Bernard Scott,CIN,RB,28,2,0,0,0,0,0,0,8,35,4.38,0,0,0,0,,0,0,0,0,,,4,3.5,3.5,3.5,,143,,
461,Anthony Sherman,ARI,RB,24,13,4,0,0,0,0,0,0,0,,0,8,5,39,7.80,0,0,0,0,,,4,8.9,8.9,6.4,,141,,
462,Kris Adams,IND,WR,25,3,0,0,0,0,0,0,0,0,,0,8,2,26,13.00,0,0,0,0,,,3,4.6,4.6,3.6,,179,,
463,Jarrett Boykin,GNB,WR,23,10,0,0,0,0,0,0,0,0,,0,6,5,27,5.40,0,0,0,0,,,3,7.7,7.7,5.2,,178,,
464,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
465,Travaris Cadet,NOR,RB,23,13,0,0,0,0,0,0,1,5,5.00,0,8,5,44,8.80,0,1,1,0,,,3,7.9,8.9,5.4,,147,,
466,Andre Caldwell,DEN,WR,27,8,0,0,0,0,0,0,1,14,14.00,0,4,1,18,18.00,0,0,0,0,,,3,4.2,4.2,3.7,,172,,
467,Ben Hartsock,CAR,TE,32,15,5,0,0,0,0,0,0,0,,0,3,2,30,15.00,0,0,0,0,,,3,5.0,5.0,4.0,,80,,
468,Jerrel Jernigan,NYG,WR,23,9,0,0,0,0,0,0,1,6,6.00,0,5,3,22,7.33,0,1,0,0,,,3,5.8,5.8,4.3,,176,,
469,Taiwan Jones,OAK,RB,24,14,0,0,0,0,0,0,6,21,3.50,0,2,2,11,5.50,0,1,0,0,,,3,5.2,5.2,4.2,,146,,
470,Jermaine Kearse,SEA,WR,22,7,1,0,0,0,0,0,0,0,,0,7,3,31,10.33,0,0,0,0,,,3,6.1,6.1,4.6,,173,,
471,Matt Leinart,OAK,QB,29,2,0,16,33,115,0,1,0,0,,0,0,0,0,,0,0,0,0,,,3,2.6,3.6,3.6,,54,,
472,Mike McNeill,STL,TE,24,14,1,0,0,0,0,0,0,0,,0,7,4,31,7.75,0,0,0,0,,,3,7.1,7.1,5.1,,79,,
473,David Nelson,BUF,WR,26,1,1,0,0,0,0,0,0,0,,0,5,2,31,15.50,0,0,0,0,,,3,5.1,5.1,4.1,,175,,
474,Javon Ringer,TEN,RB,25,2,0,0,0,0,0,0,2,14,7.00,0,5,3,12,4.00,0,0,0,0,,,3,5.6,5.6,4.1,,148,,
475,Deonte Thompson,BAL,WR,23,6,0,0,0,0,0,0,0,0,,0,6,5,51,10.20,0,1,1,0,,,3,8.1,9.1,5.6,,174,,
476,Eric Weems,CHI,WR,27,16,1,0,0,0,0,0,0,0,,0,4,2,27,13.50,0,1,0,0,,,3,4.7,4.7,3.7,,177,,
477,Johnny White,2TM,RB,24,7,0,0,0,0,0,0,8,34,4.25,0,0,0,0,,0,0,0,0,,,3,3.4,3.4,3.4,,145,,
478,T.J. Yates,HOU,QB,25,4,0,4,10,38,0,1,2,-1,-0.50,1,0,0,0,,0,2,1,1,,,3,3.4,5.4,4.4,,53,,
479,Derek Anderson,CAR,QB,29,2,0,4,4,58,0,0,0,0,,0,0,0,0,,0,0,0,0,,,2,2.3,2.3,2.3,,56,,
480,Dezmon Briscoe,WAS,WR,23,7,0,0,0,0,0,0,1,1,1.00,0,5,2,22,11.00,0,0,0,0,,,2,4.3,4.3,3.3,,181,,
481,Chase Daniel,NOR,QB,26,16,0,1,1,10,0,0,3,17,5.67,0,0,0,0,,0,0,0,0,,,2,2.1,2.1,2.1,,58,,
482,Jim Dray,ARI,TE,26,13,0,0,0,0,0,0,0,0,,0,2,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,85,,
483,Matt Flynn,SEA,QB,27,3,0,5,9,68,0,0,4,-5,-1.25,0,0,0,0,,0,0,0,0,,,2,2.2,2.2,2.2,,57,,
484,Mardy Gilyard,2TM,WR,26,8,0,0,0,0,0,0,0,0,,0,6,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,182,,
485,Bruce Gradkowski,CIN,QB,29,2,0,5,11,65,0,0,4,-2,-0.50,0,0,0,0,,0,1,0,0,,,2,2.4,2.4,2.4,,55,,
486,Cory Harkey,STL,TE,22,5,0,0,0,0,0,0,0,0,,0,2,1,21,21.00,0,0,0,0,,,2,3.1,3.1,2.6,,81,,
487,Kregg Lumpkin,NYG,RB,28,5,0,0,0,0,0,0,9,42,4.67,0,2,0,0,,0,1,1,0,,,2,2.2,3.2,2.2,,149,,
488,Collin Mooney,TEN,RB,26,2,0,0,0,0,0,0,5,19,3.80,0,0,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,151,,
489,Jake O'Connell,KAN,TE,27,8,0,0,0,0,0,0,0,0,,0,3,3,18,6.00,0,0,0,0,,,2,4.8,4.8,3.3,,83,,
490,Dan Orlovsky,TAM,QB,29,1,0,4,7,51,0,0,0,0,,0,0,0,0,,0,0,0,0,,,2,2.0,2.0,2.0,,59,,
491,Chris Owusu,TAM,WR,22,5,0,0,0,0,0,0,0,0,,0,4,1,24,24.00,0,0,0,0,,,2,3.4,3.4,2.9,,180,,
492,Evan Rodriguez,CHI,TE,24,12,5,0,0,0,0,0,0,0,,0,8,4,21,5.25,0,0,0,0,,,2,6.1,6.1,4.1,,82,,
493,Weslye Saunders,IND,TE,23,11,4,0,0,0,0,0,0,0,,0,4,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,86,,
494,Alfonso Smith,ARI,RB,25,11,0,0,0,0,0,0,0,0,,0,3,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,150,,
495,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
496,Hayden Smith,NYJ,TE,27,5,0,0,0,0,0,0,0,0,,0,1,1,16,16.00,0,0,0,0,,,2,2.6,2.6,2.1,,84,,
497,Anthony Armstrong,2TM,WR,29,6,0,0,0,0,0,0,0,0,,0,9,3,12,4.00,0,0,0,0,,,1,4.2,4.2,2.7,,185,,
498,Matt Asiata,MIN,RB,25,16,0,0,0,0,0,0,3,9,3.00,0,1,1,2,2.00,0,0,0,0,,,1,2.1,2.1,1.6,,154,,
499,LaRon Byrd,ARI,WR,23,4,0,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,188,,
