Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 33,Year
Chad Johnson *,CIN,WR,25.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,90.0,1355.0,15.06,10.0,0.0,,10.0,0.0,0.0,196.0,285.5,288.5,240.5,91.0,3.0,,2003
Ricky Williams,MIA,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,392.0,1372.0,3.5,9.0,62.0,50.0,351.0,7.02,1.0,7.0,5.0,10.0,0.0,0.0,232.0,272.3,283.3,247.3,90.0,9.0,,2003
Tony Gonzalez*+,KAN,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,71.0,916.0,12.9,10.0,0.0,,10.0,0.0,0.0,152.0,222.6,225.6,187.1,87.0,1.0,,2003
Anquan Boldin*,ARI,WR,23.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,5.0,40.0,8.0,0.0,165.0,101.0,1377.0,13.63,8.0,3.0,3.0,8.0,0.0,0.0,188.0,282.7,289.7,233.2,83.0,4.0,,2003
Marvin Harrison*,IND,WR,31.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,142.0,94.0,1272.0,13.53,10.0,2.0,1.0,10.0,0.0,0.0,188.0,279.5,283.5,232.5,83.0,5.0,,2003
Edgerrin James,IND,RB,25.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,310.0,1259.0,4.06,11.0,71.0,51.0,292.0,5.73,0.0,5.0,3.0,11.0,0.0,0.0,221.0,266.1,275.1,240.6,79.0,10.0,,2003
Hines Ward *,PIT,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,61.0,5.55,0.0,156.0,95.0,1163.0,12.24,10.0,0.0,,10.0,0.0,0.0,182.0,277.4,280.4,229.9,78.0,6.0,,2003
Derrick Mason*,TEN,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.67,0.0,133.0,95.0,1303.0,13.72,8.0,0.0,,8.0,0.0,0.0,179.0,274.4,277.4,226.9,75.0,7.0,,2003
Travis Henry,BUF,RB,25.0,15.0,15.0,0.0,1.0,0.0,0.0,1.0,331.0,1356.0,4.1,10.0,40.0,28.0,158.0,5.64,1.0,7.0,3.0,11.0,0.0,0.0,215.0,237.4,247.4,224.4,73.0,11.0,,2003
Santana Moss,NYJ,WR,24.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,67.0,6.7,0.0,117.0,74.0,1105.0,14.93,10.0,4.0,2.0,10.0,0.0,0.0,177.0,247.2,252.2,210.2,73.0,8.0,,2003
Stephen Davis *,CAR,RB,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,318.0,1444.0,4.54,8.0,17.0,14.0,159.0,11.36,0.0,3.0,3.0,8.0,0.0,0.0,208.0,216.3,225.3,209.3,66.0,12.0,,2003
Darrell Jackson,SEA,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,68.0,1137.0,16.72,9.0,1.0,1.0,9.0,0.0,0.0,168.0,233.7,237.7,199.7,63.0,9.0,,2003
Daunte Culpepper*,MIN,QB,26.0,14.0,14.0,295.0,454.0,3479.0,25.0,11.0,73.0,422.0,5.78,4.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,4.0,0.0,1.0,285.0,273.4,296.4,284.4,62.0,1.0,,2003
Keenan McCardell*,TAM,WR,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,84.0,1174.0,13.98,8.0,1.0,1.0,9.0,0.0,0.0,165.0,253.4,257.4,211.4,61.0,10.0,,2003
Chris Chambers,MIA,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,7.5,0.0,130.0,64.0,963.0,15.05,11.0,1.0,1.0,11.0,0.0,0.0,165.0,227.3,231.3,195.3,61.0,11.0,,2003
Shannon Sharpe,DEN,TE,35.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,62.0,770.0,12.42,8.0,0.0,,8.0,0.0,0.0,125.0,187.0,190.0,156.0,60.0,2.0,,2003
Terrell Owens*,SFO,WR,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,-0.67,0.0,146.0,80.0,1102.0,13.78,9.0,0.0,,9.0,0.0,0.0,164.0,244.0,247.0,204.0,60.0,12.0,,2003
Laveranues Coles*,WAS,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,39.0,3.9,0.0,159.0,82.0,1204.0,14.68,6.0,0.0,,6.0,0.0,0.0,160.0,242.3,245.3,201.3,56.0,13.0,,2003
Joe Horn,NOR,WR,31.0,15.0,14.0,1.0,1.0,14.0,0.0,0.0,2.0,15.0,7.5,0.0,130.0,78.0,973.0,12.47,10.0,2.0,,10.0,0.0,0.0,159.0,237.4,240.4,198.4,55.0,14.0,,2003
Steve Smith,CAR,WR,24.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,3.82,0.0,142.0,88.0,1110.0,12.61,7.0,5.0,,8.0,0.0,0.0,157.0,251.2,254.2,207.2,53.0,15.0,,2003
Peyton Manning*+,IND,QB,27.0,16.0,16.0,379.0,566.0,4267.0,29.0,10.0,28.0,26.0,0.93,0.0,1.0,1.0,-2.0,-2.0,0.0,6.0,2.0,0.0,0.0,1.0,271.0,268.1,283.1,277.6,48.0,2.0,,2003
Tiki Barber,NYG,RB,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,278.0,1216.0,4.37,2.0,98.0,69.0,461.0,6.68,1.0,9.0,6.0,3.0,1.0,0.0,188.0,244.7,256.7,210.2,46.0,13.0,,2003
Moe Williams,MIN,RB,29.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,174.0,745.0,4.28,5.0,87.0,65.0,644.0,9.91,3.0,2.0,1.0,8.0,0.0,0.0,187.0,249.9,256.9,217.4,45.0,14.0,,2003
Domanick Williams,HOU,RB,23.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,238.0,1031.0,4.33,8.0,68.0,47.0,351.0,7.47,0.0,4.0,3.0,8.0,0.0,0.0,186.0,227.2,236.2,203.7,44.0,15.0,,2003
Peter Warrick,CIN,WR,26.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,157.0,8.72,0.0,122.0,79.0,819.0,10.37,7.0,2.0,1.0,8.0,0.0,0.0,140.0,222.6,229.6,183.1,35.0,16.0,,2003
Marshall Faulk,STL,RB,30.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,209.0,818.0,3.91,10.0,61.0,45.0,290.0,6.44,1.0,0.0,,11.0,0.0,0.0,177.0,221.8,227.8,199.3,35.0,16.0,,2003
Kevan Barlow,SFO,RB,24.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,201.0,1024.0,5.09,6.0,44.0,35.0,307.0,8.77,1.0,5.0,4.0,7.0,0.0,0.0,175.0,202.1,212.1,184.6,33.0,17.0,,2003
Todd Heap*,BAL,TE,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,0.0,112.0,57.0,693.0,12.16,3.0,1.0,,3.0,4.0,0.0,97.0,154.4,157.4,125.9,33.0,3.0,,2003
Amani Toomer,NYG,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,152.0,63.0,1057.0,16.78,5.0,0.0,,5.0,0.0,0.0,136.0,199.2,202.2,167.7,32.0,17.0,,2003
Trent Green*,KAN,QB,33.0,16.0,16.0,330.0,523.0,4039.0,24.0,12.0,26.0,83.0,3.19,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,254.0,251.9,267.9,263.9,30.0,3.0,,2003
Steve McNair*,TEN,QB,30.0,14.0,14.0,250.0,400.0,3215.0,24.0,7.0,38.0,138.0,3.63,4.0,1.0,1.0,4.0,4.0,0.0,12.0,6.0,4.0,1.0,1.0,253.0,241.8,260.8,248.3,29.0,4.0,,2003
David Boston,SDG,WR,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,0.0,115.0,70.0,880.0,12.57,7.0,2.0,2.0,7.0,1.0,0.0,134.0,199.8,204.8,164.8,29.0,18.0,,2003
Matt Hasselbeck *,SEA,QB,28.0,16.0,16.0,313.0,513.0,3841.0,26.0,15.0,36.0,125.0,3.47,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,252.0,250.1,272.1,265.1,29.0,5.0,,2003
Isaac Bruce,STL,WR,31.0,15.0,15.0,2.0,2.0,66.0,0.0,0.0,2.0,17.0,8.5,0.0,119.0,69.0,981.0,14.22,5.0,0.0,,5.0,0.0,0.0,132.0,201.4,204.4,166.9,28.0,19.0,,2003
Aaron Brooks,NOR,QB,27.0,16.0,16.0,306.0,518.0,3546.0,24.0,8.0,54.0,175.0,3.24,2.0,1.0,0.0,0.0,0.0,0.0,14.0,11.0,2.0,0.0,0.0,251.0,229.3,254.3,237.3,28.0,6.0,,2003
Curtis Martin,NYJ,RB,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,323.0,1308.0,4.05,2.0,53.0,42.0,262.0,6.24,0.0,2.0,2.0,2.0,0.0,0.0,169.0,207.0,215.0,186.0,27.0,18.0,,2003
Rudi Johnson,CIN,RB,24.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,215.0,957.0,4.45,9.0,23.0,21.0,146.0,6.95,0.0,0.0,,9.0,0.0,0.0,164.0,185.3,191.3,174.8,22.0,19.0,,2003
Reggie Wayne,IND,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,68.0,838.0,12.32,7.0,0.0,,7.0,0.0,0.0,126.0,193.8,196.8,159.8,21.0,20.0,,2003
Javon Walker,GNB,WR,25.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,74.0,41.0,716.0,17.46,9.0,1.0,1.0,9.0,0.0,0.0,126.0,164.7,168.7,144.2,21.0,21.0,,2003
Justin McCareins,TEN,WR,25.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,82.0,47.0,813.0,17.3,7.0,2.0,1.0,8.0,0.0,0.0,125.0,175.6,179.6,152.1,20.0,22.0,,2003
Brian Westbrook,PHI,RB,24.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,117.0,613.0,5.24,7.0,48.0,37.0,332.0,8.97,4.0,3.0,1.0,13.0,0.0,0.0,161.0,207.5,214.5,189.0,19.0,20.0,,2003
Andre Johnson,HOU,WR,22.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,-10.0,-2.0,0.0,119.0,66.0,976.0,14.79,4.0,0.0,,4.0,0.0,0.0,121.0,186.6,189.6,153.6,16.0,23.0,,2003
Eddie Kennison,KAN,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,99.0,56.0,853.0,15.23,5.0,1.0,1.0,5.0,0.0,0.0,116.0,170.2,174.2,142.2,12.0,24.0,,2003
T.J. Duckett,ATL,RB,22.0,16.0,10.0,0.0,1.0,0.0,0.0,0.0,197.0,779.0,3.95,11.0,13.0,11.0,94.0,8.55,0.0,3.0,2.0,11.0,0.0,0.0,153.0,160.3,165.3,154.8,11.0,21.0,,2003
Rod Smith,DEN,WR,33.0,15.0,15.0,1.0,1.0,72.0,0.0,0.0,10.0,98.0,9.8,0.0,114.0,74.0,845.0,11.42,3.0,0.0,,4.0,0.0,0.0,115.0,195.2,198.2,158.2,11.0,25.0,,2003
Koren Robinson,SEA,WR,23.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,3.75,0.0,119.0,65.0,896.0,13.78,4.0,1.0,1.0,5.0,0.0,0.0,115.0,184.1,188.1,151.6,11.0,26.0,,2003
Boo Williams,NOR,TE,24.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,41.0,436.0,10.63,5.0,0.0,,5.0,0.0,0.0,74.0,114.6,117.6,94.1,9.0,4.0,,2003
Itula Mili,SEA,TE,30.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,46.0,492.0,10.7,4.0,0.0,,4.0,0.0,0.0,73.0,119.2,122.2,96.2,8.0,5.0,,2003
Alge Crumpler*,ATL,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,44.0,552.0,12.55,3.0,1.0,1.0,3.0,0.0,0.0,73.0,115.2,119.2,93.2,8.0,6.0,,2003
Marc Bulger*,STL,QB,26.0,15.0,15.0,336.0,532.0,3845.0,22.0,22.0,29.0,75.0,2.59,4.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.0,0.0,1.0,231.0,219.3,250.3,241.3,8.0,7.0,,2003
Eddie George,TEN,RB,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,312.0,1031.0,3.3,5.0,31.0,22.0,163.0,7.41,0.0,1.0,,5.0,0.0,0.0,149.0,171.4,177.4,160.4,7.0,22.0,,2003
Jeff Garcia,SFO,QB,33.0,13.0,13.0,225.0,392.0,2704.0,18.0,13.0,56.0,319.0,5.7,7.0,1.0,1.0,6.0,6.0,0.0,9.0,3.0,7.0,0.0,1.0,231.0,225.7,247.7,238.2,7.0,8.0,,2003
Marcus Pollard,IND,TE,31.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,40.0,541.0,13.53,3.0,1.0,,3.0,0.0,0.0,72.0,112.1,115.1,92.1,7.0,7.0,,2003
Randy McMichael,MIA,TE,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,49.0,598.0,12.2,2.0,0.0,,3.0,0.0,0.0,72.0,126.8,129.8,102.3,7.0,8.0,,2003
Terry Glenn,DAL,WR,29.0,16.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,55.0,18.33,0.0,96.0,52.0,754.0,14.5,5.0,2.0,,5.0,0.0,0.0,111.0,162.9,165.9,136.9,6.0,27.0,,2003
Jon Kitna,CIN,QB,31.0,16.0,16.0,324.0,520.0,3591.0,26.0,15.0,38.0,113.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,229.0,220.9,245.9,235.9,6.0,9.0,,2003
Michael Pittman,TAM,RB,28.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,187.0,751.0,4.02,0.0,121.0,75.0,597.0,7.96,2.0,4.0,1.0,2.0,0.0,0.0,147.0,219.8,226.8,182.3,5.0,23.0,,2003
Plaxico Burress,PIT,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,0.0,124.0,60.0,860.0,14.33,4.0,1.0,,4.0,0.0,0.0,109.0,169.3,172.3,139.3,5.0,28.0,,2003
Freddie Jones,ARI,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,55.0,517.0,9.4,3.0,0.0,,3.0,0.0,0.0,70.0,124.7,127.7,97.2,5.0,9.0,,2003
Johnnie Morton,KAN,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,94.0,11.75,0.0,92.0,50.0,740.0,14.8,4.0,0.0,,4.0,0.0,0.0,107.0,157.4,160.4,132.4,3.0,29.0,,2003
Brett Favre *,GNB,QB,34.0,16.0,16.0,308.0,471.0,3361.0,32.0,21.0,18.0,15.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,226.0,221.9,247.9,242.9,3.0,10.0,,2003
Tom Brady,NWE,QB,26.0,16.0,16.0,317.0,527.0,3620.0,23.0,12.0,42.0,63.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,1.0,0.0,0.0,225.0,215.1,235.1,227.1,2.0,11.0,,2003
Jim Kleinsasser,MIN,TE,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.5,0.0,59.0,46.0,401.0,8.72,4.0,0.0,,4.0,0.0,0.0,66.0,111.6,114.6,88.6,1.0,10.0,,2003
Jeremy Shockey*,NYG,TE,23.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,48.0,535.0,11.15,2.0,1.0,1.0,2.0,0.0,0.0,66.0,111.5,115.5,87.5,1.0,11.0,,2003
Tom Lopienski,IND,?,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2003
Andrew Pinnock,SDG,?,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,2003
Malaefou MacKenzie,JAX,?,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,2003
Jimmy Smith,JAX,WR,34.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,54.0,805.0,14.91,4.0,1.0,,4.0,0.0,0.0,105.0,158.5,161.5,131.5,0.0,30.0,,2003
Donovan McNabb*,PHI,QB,27.0,16.0,16.0,275.0,478.0,3216.0,16.0,11.0,71.0,355.0,5.0,3.0,1.0,1.0,-7.0,-7.0,0.0,9.0,3.0,3.0,0.0,0.0,223.0,218.4,238.4,228.9,0.0,12.0,,2003
Brad Johnson,TAM,QB,35.0,16.0,16.0,354.0,570.0,3811.0,26.0,21.0,25.0,33.0,1.32,0.0,1.0,0.0,-2.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,220.0,215.5,241.5,236.5,0.0,13.0,,2003
Quincy Carter,DAL,QB,26.0,16.0,16.0,292.0,505.0,3302.0,17.0,21.0,68.0,257.0,3.78,2.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,0.0,0.0,196.0,189.8,219.8,210.8,0.0,14.0,,2003
Jake Delhomme,CAR,QB,28.0,16.0,15.0,266.0,449.0,3219.0,19.0,16.0,42.0,39.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,0.0,0.0,183.0,170.7,195.7,186.7,0.0,15.0,,2003
Tommy Maddox,PIT,QB,32.0,16.0,16.0,298.0,519.0,3414.0,18.0,17.0,13.0,12.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,176.0,171.8,193.8,188.8,0.0,16.0,,2003
Jake Plummer,DEN,QB,29.0,11.0,11.0,189.0,302.0,2182.0,15.0,7.0,37.0,205.0,5.54,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,172.0,167.8,182.8,174.8,0.0,17.0,,2003
Byron Leftwich,JAX,QB,23.0,15.0,13.0,239.0,418.0,2819.0,14.0,16.0,25.0,108.0,4.32,2.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,2.0,0.0,0.0,160.0,147.6,175.6,163.6,0.0,18.0,,2003
Joey Harrington,DET,QB,25.0,16.0,16.0,309.0,554.0,2880.0,17.0,22.0,30.0,86.0,2.87,0.0,1.0,1.0,8.0,8.0,0.0,6.0,,0.0,0.0,2.0,153.0,153.6,178.6,175.1,0.0,19.0,,2003
Kerry Collins,NYG,QB,31.0,13.0,13.0,284.0,500.0,3110.0,13.0,16.0,17.0,49.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,1.0,0.0,151.0,141.3,165.3,157.3,0.0,20.0,,2003
Drew Bledsoe,BUF,QB,31.0,16.0,16.0,274.0,471.0,2860.0,11.0,12.0,24.0,29.0,1.21,2.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,2.0,0.0,0.0,149.0,127.3,153.3,139.3,0.0,21.0,,2003
Jeff Blake,ARI,QB,33.0,13.0,13.0,208.0,367.0,2247.0,13.0,15.0,30.0,177.0,5.9,2.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,0.0,144.0,137.6,161.6,152.6,0.0,22.0,,2003
Anthony Thomas,CHI,RB,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,244.0,1024.0,4.2,6.0,14.0,9.0,36.0,4.0,0.0,1.0,,6.0,0.0,0.0,142.0,151.0,154.0,146.5,0.0,24.0,,2003
Patrick Ramsey,WAS,QB,24.0,11.0,11.0,179.0,337.0,2166.0,14.0,9.0,15.0,62.0,4.13,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,2.0,141.0,130.8,147.8,139.8,0.0,23.0,,2003
Troy Hambrick,DAL,RB,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,275.0,972.0,3.53,5.0,24.0,17.0,99.0,5.82,0.0,4.0,3.0,5.0,0.0,0.0,137.0,148.1,154.1,139.6,0.0,25.0,,2003
Jerome Bettis,PIT,RB,31.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,246.0,811.0,3.3,7.0,22.0,13.0,86.0,6.62,0.0,5.0,4.0,7.0,1.0,0.0,134.0,138.7,145.7,132.2,0.0,26.0,,2003
Chad Pennington,NYJ,QB,27.0,10.0,9.0,189.0,297.0,2139.0,13.0,12.0,21.0,42.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,1.0,132.0,127.8,144.8,139.8,0.0,24.0,,2003
Warrick Dunn,ATL,RB,28.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,125.0,672.0,5.38,3.0,52.0,37.0,336.0,9.08,2.0,2.0,1.0,5.0,0.0,0.0,131.0,165.8,172.8,147.3,0.0,27.0,,2003
Jay Fiedler,MIA,QB,32.0,12.0,11.0,179.0,314.0,2138.0,11.0,13.0,34.0,88.0,2.59,3.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,130.0,122.3,142.3,135.3,0.0,25.0,,2003
Duce Staley,PHI,RB,28.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,96.0,463.0,4.82,5.0,47.0,36.0,382.0,10.61,2.0,2.0,2.0,7.0,0.0,0.0,127.0,158.5,166.5,140.5,0.0,28.0,,2003
Correll Buckhalter,PHI,RB,25.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,126.0,542.0,4.3,8.0,14.0,10.0,133.0,13.3,1.0,3.0,2.0,9.0,0.0,0.0,122.0,127.5,135.5,122.5,0.0,30.0,,2003
Garrison Hearst,SFO,RB,32.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,178.0,768.0,4.31,3.0,38.0,25.0,211.0,8.44,1.0,2.0,2.0,4.0,0.0,0.0,122.0,142.9,150.9,130.4,0.0,29.0,,2003
David Carr,HOU,QB,24.0,12.0,11.0,167.0,295.0,2013.0,9.0,13.0,27.0,151.0,5.59,2.0,1.0,0.0,0.0,0.0,0.0,4.0,,2.0,0.0,0.0,118.0,117.6,136.6,130.6,0.0,26.0,,2003
Charlie Garner,OAK,RB,31.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,120.0,553.0,4.61,3.0,70.0,48.0,386.0,8.04,1.0,1.0,,4.0,0.0,0.0,118.0,165.9,171.9,141.9,0.0,31.0,,2003
Drew Brees,SDG,QB,24.0,11.0,11.0,205.0,356.0,2108.0,11.0,15.0,21.0,84.0,4.0,0.0,1.0,1.0,21.0,21.0,1.0,5.0,3.0,1.0,0.0,1.0,117.0,111.8,132.8,126.3,0.0,27.0,,2003
Shawn Bryson,DET,RB,27.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,158.0,606.0,3.84,3.0,72.0,54.0,340.0,6.3,0.0,2.0,1.0,3.0,0.0,0.0,113.0,164.6,171.6,137.6,0.0,32.0,,2003
Richie Anderson,DAL,RB,32.0,15.0,8.0,0.0,1.0,0.0,0.0,0.0,70.0,306.0,4.37,1.0,87.0,69.0,493.0,7.14,4.0,1.0,,5.0,0.0,0.0,110.0,178.9,184.9,144.4,0.0,33.0,,2003
