,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
118,Austin Daye,SF,23.0,DET,41.0,4.0,603.0,73.0,227.0,0.322,13.0,62.0,0.21,60.0,165.0,0.364,0.35,35.0,43.0,0.814,14.0,77.0,91.0,33.0,22.0,21.0,40.0,62.0,194.0,2012
119,Carlos Delfino,SF,29.0,MIL,54.0,53.0,1537.0,182.0,453.0,0.402,86.0,239.0,0.36,96.0,214.0,0.449,0.497,38.0,48.0,0.792,20.0,188.0,208.0,123.0,79.0,10.0,66.0,99.0,488.0,2012
120,Luol Deng,SF,26.0,CHI,54.0,54.0,2129.0,311.0,755.0,0.412,79.0,215.0,0.367,232.0,540.0,0.43,0.464,127.0,165.0,0.77,77.0,273.0,350.0,157.0,56.0,36.0,96.0,81.0,828.0,2012
121,Justin Dentmon,PG,26.0,TOT,6.0,0.0,91.0,10.0,28.0,0.357,2.0,14.0,0.143,8.0,14.0,0.571,0.393,4.0,6.0,0.667,0.0,8.0,8.0,10.0,2.0,0.0,7.0,10.0,26.0,2012
124,DeMar DeRozan,SG,22.0,TOR,63.0,63.0,2206.0,381.0,903.0,0.422,24.0,92.0,0.261,357.0,811.0,0.44,0.435,268.0,331.0,0.81,40.0,171.0,211.0,128.0,48.0,17.0,123.0,162.0,1054.0,2012
125,Boris Diaw,PF,29.0,TOT,57.0,35.0,1424.0,156.0,351.0,0.444,31.0,99.0,0.313,125.0,252.0,0.496,0.489,22.0,35.0,0.629,70.0,210.0,280.0,205.0,34.0,25.0,112.0,125.0,365.0,2012
128,Ike Diogu,PF,28.0,SAS,2.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2012
129,DeSagana Diop,C,30.0,CHA,27.0,9.0,325.0,15.0,42.0,0.357,0.0,0.0,0.0,15.0,42.0,0.357,0.357,1.0,6.0,0.167,33.0,52.0,85.0,23.0,6.0,13.0,19.0,36.0,31.0,2012
130,Keyon Dooling,SG,31.0,BOS,46.0,2.0,662.0,66.0,163.0,0.405,27.0,81.0,0.333,39.0,82.0,0.476,0.488,23.0,31.0,0.742,3.0,36.0,39.0,51.0,13.0,2.0,34.0,57.0,182.0,2012
131,Toney Douglas,PG,25.0,NYK,38.0,9.0,656.0,94.0,290.0,0.324,27.0,117.0,0.231,67.0,173.0,0.387,0.371,22.0,26.0,0.846,16.0,56.0,72.0,77.0,29.0,1.0,56.0,55.0,237.0,2012
132,Goran Dragić,PG,25.0,HOU,66.0,28.0,1752.0,277.0,600.0,0.462,68.0,202.0,0.337,209.0,398.0,0.525,0.518,153.0,190.0,0.805,53.0,115.0,168.0,351.0,85.0,10.0,157.0,166.0,775.0,2012
133,Jared Dudley,SG,26.0,PHO,65.0,60.0,2020.0,312.0,643.0,0.485,80.0,209.0,0.383,232.0,434.0,0.535,0.547,119.0,164.0,0.726,95.0,206.0,301.0,112.0,49.0,19.0,72.0,107.0,823.0,2012
134,Chris Duhon,PG,29.0,ORL,63.0,9.0,1226.0,85.0,203.0,0.419,50.0,119.0,0.42,35.0,84.0,0.417,0.542,17.0,21.0,0.81,14.0,88.0,102.0,151.0,35.0,9.0,81.0,71.0,237.0,2012
135,Tim Duncan,C,35.0,SAS,58.0,58.0,1634.0,361.0,733.0,0.492,0.0,4.0,0.0,361.0,729.0,0.495,0.492,173.0,249.0,0.695,110.0,410.0,520.0,132.0,38.0,88.0,97.0,98.0,895.0,2012
136,Mike Dunleavy,SF,31.0,MIL,55.0,3.0,1445.0,239.0,504.0,0.474,83.0,208.0,0.399,156.0,296.0,0.527,0.557,116.0,143.0,0.811,29.0,175.0,204.0,117.0,28.0,8.0,58.0,87.0,677.0,2012
137,Kevin Durant,SF,23.0,OKC,66.0,66.0,2546.0,643.0,1297.0,0.496,133.0,344.0,0.387,510.0,953.0,0.535,0.547,431.0,501.0,0.86,40.0,487.0,527.0,231.0,88.0,77.0,248.0,133.0,1850.0,2012
138,Jerome Dyson,PG,24.0,NOH,9.0,1.0,180.0,19.0,48.0,0.396,1.0,8.0,0.125,18.0,40.0,0.45,0.406,28.0,36.0,0.778,2.0,17.0,19.0,18.0,11.0,2.0,20.0,19.0,67.0,2012
139,Devin Ebanks,SG,22.0,LAL,24.0,12.0,396.0,37.0,89.0,0.416,0.0,9.0,0.0,37.0,80.0,0.463,0.416,23.0,35.0,0.657,26.0,28.0,54.0,12.0,11.0,6.0,18.0,26.0,97.0,2012
140,Wayne Ellington,SG,24.0,MIN,51.0,4.0,973.0,122.0,302.0,0.404,35.0,108.0,0.324,87.0,194.0,0.448,0.462,32.0,40.0,0.8,14.0,85.0,99.0,33.0,26.0,10.0,26.0,56.0,311.0,2012
141,Monta Ellis,SG,26.0,TOT,58.0,58.0,2120.0,450.0,1040.0,0.433,62.0,201.0,0.308,388.0,839.0,0.462,0.463,219.0,275.0,0.796,20.0,180.0,200.0,346.0,85.0,18.0,177.0,136.0,1181.0,2012
144,Francisco Elson,C,35.0,PHI,5.0,0.0,16.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2012
145,Andre Emmett,SF,29.0,NJN,6.0,0.0,45.0,4.0,7.0,0.571,0.0,1.0,0.0,4.0,6.0,0.667,0.571,5.0,8.0,0.625,2.0,4.0,6.0,1.0,2.0,1.0,2.0,2.0,13.0,2012
146,Semih Erden,C,25.0,CLE,28.0,9.0,333.0,39.0,74.0,0.527,0.0,0.0,0.0,39.0,74.0,0.527,0.527,21.0,41.0,0.512,20.0,52.0,72.0,9.0,10.0,5.0,16.0,60.0,99.0,2012
147,Jeremy Evans,SF,24.0,UTA,29.0,0.0,217.0,27.0,42.0,0.643,0.0,1.0,0.0,27.0,41.0,0.659,0.643,8.0,16.0,0.5,19.0,31.0,50.0,13.0,6.0,24.0,5.0,23.0,62.0,2012
148,Maurice Evans,SF,33.0,WAS,24.0,0.0,343.0,45.0,112.0,0.402,17.0,45.0,0.378,28.0,67.0,0.418,0.478,10.0,13.0,0.769,8.0,16.0,24.0,9.0,14.0,0.0,10.0,36.0,117.0,2012
149,Reggie Evans,PF,31.0,LAC,56.0,0.0,771.0,34.0,72.0,0.472,0.0,0.0,0.0,34.0,72.0,0.472,0.472,36.0,71.0,0.507,100.0,171.0,271.0,17.0,31.0,6.0,44.0,118.0,104.0,2012
150,Tyreke Evans,SG,22.0,SAC,63.0,61.0,2162.0,408.0,900.0,0.453,20.0,99.0,0.202,388.0,801.0,0.484,0.464,201.0,258.0,0.779,64.0,225.0,289.0,283.0,84.0,29.0,171.0,136.0,1037.0,2012
151,Christian Eyenga,SF,22.0,TOT,7.0,0.0,102.0,6.0,25.0,0.24,1.0,3.0,0.333,5.0,22.0,0.227,0.26,4.0,8.0,0.5,4.0,10.0,14.0,5.0,3.0,5.0,3.0,7.0,17.0,2012
154,Kenneth Faried,PF,22.0,DEN,46.0,39.0,1037.0,181.0,309.0,0.586,0.0,0.0,0.0,181.0,309.0,0.586,0.586,109.0,164.0,0.665,142.0,210.0,352.0,36.0,34.0,47.0,54.0,116.0,471.0,2012
155,Jordan Farmar,PG,25.0,NJN,39.0,5.0,831.0,147.0,315.0,0.467,55.0,125.0,0.44,92.0,190.0,0.484,0.554,57.0,63.0,0.905,7.0,54.0,61.0,129.0,24.0,2.0,68.0,49.0,406.0,2012
156,Derrick Favors,PF,20.0,UTA,65.0,9.0,1376.0,222.0,445.0,0.499,0.0,0.0,0.0,222.0,445.0,0.499,0.499,126.0,194.0,0.649,158.0,267.0,425.0,43.0,38.0,65.0,103.0,145.0,570.0,2012
157,Raymond Felton,PG,27.0,POR,60.0,56.0,1906.0,261.0,642.0,0.407,62.0,203.0,0.305,199.0,439.0,0.453,0.455,100.0,124.0,0.806,27.0,122.0,149.0,390.0,78.0,10.0,170.0,122.0,684.0,2012
158,Rudy Fernández,SG,26.0,DEN,31.0,1.0,710.0,99.0,225.0,0.44,40.0,122.0,0.328,59.0,103.0,0.573,0.529,30.0,43.0,0.698,9.0,56.0,65.0,75.0,31.0,3.0,40.0,37.0,268.0,2012
159,Kyrylo Fesenko,C,25.0,IND,3.0,0.0,17.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,4.0,6.0,0.667,2.0,7.0,9.0,1.0,2.0,0.0,0.0,2.0,8.0,2012
160,Landry Fields,SG,23.0,NYK,66.0,62.0,1894.0,236.0,513.0,0.46,31.0,121.0,0.256,205.0,392.0,0.523,0.49,77.0,137.0,0.562,59.0,219.0,278.0,169.0,79.0,17.0,102.0,99.0,580.0,2012
161,Derek Fisher,PG,37.0,TOT,63.0,43.0,1508.0,129.0,348.0,0.371,35.0,109.0,0.321,94.0,239.0,0.393,0.421,57.0,67.0,0.851,12.0,109.0,121.0,170.0,51.0,4.0,73.0,117.0,350.0,2012
164,Jonny Flynn,PG,22.0,TOT,29.0,1.0,416.0,46.0,131.0,0.351,10.0,34.0,0.294,36.0,97.0,0.371,0.389,29.0,39.0,0.744,8.0,31.0,39.0,96.0,6.0,2.0,36.0,23.0,131.0,2012
167,Jeff Foote,C,24.0,NOH,4.0,0.0,39.0,2.0,6.0,0.333,0.0,0.0,0.0,2.0,6.0,0.333,0.333,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,2.0,5.0,4.0,2012
168,Gary Forbes,SG,26.0,TOR,48.0,2.0,713.0,112.0,271.0,0.413,29.0,83.0,0.349,83.0,188.0,0.441,0.467,66.0,91.0,0.725,27.0,75.0,102.0,54.0,24.0,4.0,54.0,56.0,319.0,2012
169,T.J. Ford,PG,28.0,SAS,14.0,0.0,191.0,19.0,43.0,0.442,2.0,8.0,0.25,17.0,35.0,0.486,0.465,11.0,14.0,0.786,3.0,15.0,18.0,45.0,9.0,2.0,23.0,23.0,51.0,2012
170,Courtney Fortson,PG,23.0,TOT,10.0,0.0,95.0,11.0,32.0,0.344,3.0,13.0,0.231,8.0,19.0,0.421,0.391,10.0,15.0,0.667,6.0,9.0,15.0,10.0,3.0,0.0,10.0,5.0,35.0,2012
173,Jeff Foster,C,35.0,IND,11.0,0.0,141.0,9.0,18.0,0.5,1.0,1.0,1.0,8.0,17.0,0.471,0.528,6.0,9.0,0.667,18.0,24.0,42.0,4.0,8.0,1.0,7.0,26.0,25.0,2012
174,Randy Foye,SG,28.0,LAC,65.0,48.0,1682.0,256.0,644.0,0.398,127.0,329.0,0.386,129.0,315.0,0.41,0.496,73.0,85.0,0.859,25.0,113.0,138.0,146.0,46.0,24.0,73.0,130.0,712.0,2012
175,Jimmer Fredette,PG,22.0,SAC,61.0,7.0,1135.0,172.0,446.0,0.386,78.0,216.0,0.361,94.0,230.0,0.409,0.473,40.0,48.0,0.833,17.0,56.0,73.0,108.0,30.0,3.0,67.0,73.0,462.0,2012
176,Channing Frye,PF,28.0,PHO,64.0,59.0,1669.0,255.0,613.0,0.416,91.0,263.0,0.346,164.0,350.0,0.469,0.49,73.0,82.0,0.89,71.0,308.0,379.0,88.0,42.0,70.0,63.0,176.0,674.0,2012
177,Dan Gadzuric,C,33.0,NYK,2.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,4.0,0.0,2012
178,Sundiata Gaines,SG,25.0,NJN,57.0,12.0,793.0,102.0,271.0,0.376,28.0,82.0,0.341,74.0,189.0,0.392,0.428,59.0,96.0,0.615,27.0,81.0,108.0,126.0,55.0,2.0,52.0,58.0,291.0,2012
179,Danilo Gallinari,SF,23.0,DEN,43.0,40.0,1351.0,193.0,466.0,0.414,60.0,183.0,0.328,133.0,283.0,0.47,0.479,182.0,209.0,0.871,28.0,174.0,202.0,116.0,42.0,23.0,68.0,86.0,628.0,2012
180,Francisco García,SF,30.0,SAC,49.0,3.0,798.0,86.0,229.0,0.376,38.0,131.0,0.29,48.0,98.0,0.49,0.459,24.0,30.0,0.8,11.0,88.0,99.0,31.0,36.0,37.0,22.0,73.0,234.0,2012
181,Kevin Garnett,C,35.0,BOS,60.0,60.0,1864.0,391.0,777.0,0.503,3.0,9.0,0.333,388.0,768.0,0.505,0.505,162.0,189.0,0.857,66.0,428.0,494.0,175.0,56.0,61.0,107.0,141.0,947.0,2012
182,Marc Gasol,C,27.0,MEM,65.0,65.0,2370.0,357.0,740.0,0.482,1.0,12.0,0.083,356.0,728.0,0.489,0.483,237.0,317.0,0.748,120.0,459.0,579.0,204.0,62.0,121.0,121.0,201.0,952.0,2012
183,Pau Gasol,PF,31.0,LAL,65.0,65.0,2430.0,459.0,917.0,0.501,7.0,27.0,0.259,452.0,890.0,0.508,0.504,204.0,261.0,0.782,183.0,495.0,678.0,237.0,37.0,88.0,142.0,127.0,1129.0,2012
184,Rudy Gay,SF,25.0,MEM,65.0,65.0,2422.0,485.0,1067.0,0.455,54.0,173.0,0.312,431.0,894.0,0.482,0.48,208.0,263.0,0.791,130.0,287.0,417.0,147.0,95.0,55.0,161.0,138.0,1232.0,2012
185,Alonzo Gee,SG,24.0,CLE,63.0,31.0,1827.0,227.0,551.0,0.412,44.0,137.0,0.321,183.0,414.0,0.442,0.452,167.0,212.0,0.788,101.0,221.0,322.0,113.0,83.0,17.0,114.0,149.0,665.0,2012
186,Paul George,SG,21.0,IND,66.0,66.0,1958.0,281.0,639.0,0.44,90.0,234.0,0.385,191.0,405.0,0.472,0.51,146.0,182.0,0.802,56.0,314.0,370.0,158.0,108.0,38.0,117.0,191.0,798.0,2012
187,Daniel Gibson,SG,25.0,CLE,35.0,7.0,916.0,87.0,248.0,0.351,55.0,139.0,0.396,32.0,109.0,0.294,0.462,34.0,43.0,0.791,11.0,90.0,101.0,76.0,26.0,16.0,45.0,69.0,263.0,2012
188,Taj Gibson,PF,26.0,CHI,63.0,0.0,1284.0,200.0,404.0,0.495,0.0,0.0,0.0,200.0,404.0,0.495,0.495,84.0,135.0,0.622,135.0,197.0,332.0,47.0,27.0,81.0,60.0,131.0,484.0,2012
189,Manu Ginóbili,SG,34.0,SAS,34.0,7.0,792.0,150.0,285.0,0.526,52.0,126.0,0.413,98.0,159.0,0.616,0.618,88.0,101.0,0.871,18.0,98.0,116.0,151.0,24.0,12.0,64.0,56.0,440.0,2012
190,Mickell Gladness,PF,25.0,TOT,26.0,7.0,252.0,25.0,59.0,0.424,0.0,0.0,0.0,25.0,59.0,0.424,0.424,6.0,12.0,0.5,14.0,44.0,58.0,5.0,4.0,20.0,7.0,32.0,56.0,2012
193,Ryan Gomes,SF,29.0,LAC,32.0,2.0,425.0,31.0,95.0,0.326,4.0,29.0,0.138,27.0,66.0,0.409,0.347,8.0,11.0,0.727,14.0,47.0,61.0,12.0,16.0,0.0,15.0,34.0,74.0,2012
194,Drew Gooden,C,30.0,MIL,56.0,46.0,1469.0,287.0,657.0,0.437,16.0,55.0,0.291,271.0,602.0,0.45,0.449,176.0,208.0,0.846,130.0,233.0,363.0,144.0,46.0,34.0,109.0,112.0,766.0,2012
195,Ben Gordon,SG,28.0,DET,52.0,21.0,1398.0,234.0,530.0,0.442,63.0,147.0,0.429,171.0,383.0,0.446,0.501,117.0,136.0,0.86,14.0,107.0,121.0,127.0,34.0,11.0,115.0,114.0,648.0,2012
196,Eric Gordon,PG,23.0,NOH,9.0,9.0,310.0,63.0,140.0,0.45,10.0,40.0,0.25,53.0,100.0,0.53,0.486,49.0,65.0,0.754,2.0,23.0,25.0,31.0,13.0,4.0,24.0,20.0,185.0,2012
197,Marcin Gortat,C,27.0,PHO,66.0,66.0,2114.0,427.0,769.0,0.555,0.0,2.0,0.0,427.0,767.0,0.557,0.555,163.0,251.0,0.649,185.0,474.0,659.0,59.0,48.0,99.0,90.0,142.0,1017.0,2012
198,Andrew Goudelock,SG,23.0,LAL,40.0,0.0,419.0,68.0,174.0,0.391,28.0,75.0,0.373,40.0,99.0,0.404,0.471,11.0,12.0,0.917,5.0,26.0,31.0,20.0,4.0,0.0,21.0,32.0,175.0,2012
199,Danny Granger,SF,28.0,IND,62.0,62.0,2062.0,391.0,941.0,0.416,123.0,323.0,0.381,268.0,618.0,0.434,0.481,254.0,291.0,0.873,79.0,228.0,307.0,109.0,62.0,40.0,110.0,144.0,1159.0,2012
200,Aaron Gray,C,27.0,TOR,49.0,40.0,813.0,83.0,161.0,0.516,0.0,0.0,0.0,83.0,161.0,0.516,0.516,25.0,47.0,0.532,83.0,198.0,281.0,27.0,22.0,17.0,51.0,127.0,191.0,2012
201,Danny Green,SG,24.0,SAS,66.0,38.0,1522.0,211.0,477.0,0.442,102.0,234.0,0.436,109.0,243.0,0.449,0.549,79.0,100.0,0.79,54.0,174.0,228.0,86.0,58.0,46.0,67.0,107.0,603.0,2012
202,Gerald Green,SF,26.0,NJN,31.0,2.0,781.0,154.0,320.0,0.481,43.0,110.0,0.391,111.0,210.0,0.529,0.548,49.0,65.0,0.754,15.0,93.0,108.0,34.0,28.0,17.0,55.0,80.0,400.0,2012
203,Willie Green,SG,30.0,ATL,53.0,2.0,922.0,153.0,325.0,0.471,50.0,113.0,0.442,103.0,212.0,0.486,0.548,48.0,56.0,0.857,15.0,65.0,80.0,40.0,23.0,6.0,33.0,74.0,404.0,2012
204,Donté Greene,PF,23.0,SAC,53.0,7.0,777.0,108.0,266.0,0.406,25.0,105.0,0.238,83.0,161.0,0.516,0.453,44.0,55.0,0.8,19.0,114.0,133.0,34.0,18.0,29.0,32.0,67.0,285.0,2012
205,Blake Griffin,PF,22.0,LAC,66.0,66.0,2392.0,561.0,1022.0,0.549,2.0,16.0,0.125,559.0,1006.0,0.556,0.55,244.0,468.0,0.521,218.0,499.0,717.0,210.0,54.0,48.0,150.0,216.0,1368.0,2012
206,Hamed Haddadi,C,26.0,MEM,35.0,0.0,206.0,26.0,48.0,0.542,0.0,1.0,0.0,26.0,47.0,0.553,0.542,18.0,26.0,0.692,28.0,43.0,71.0,8.0,1.0,26.0,21.0,43.0,70.0,2012
207,Jordan Hamilton,SF,21.0,DEN,26.0,2.0,258.0,48.0,111.0,0.432,17.0,47.0,0.362,31.0,64.0,0.484,0.509,2.0,5.0,0.4,11.0,51.0,62.0,20.0,4.0,3.0,16.0,15.0,115.0,2012
208,Richard Hamilton,SG,33.0,CHI,28.0,28.0,697.0,140.0,310.0,0.452,17.0,46.0,0.37,123.0,264.0,0.466,0.479,29.0,37.0,0.784,20.0,46.0,66.0,84.0,12.0,1.0,49.0,56.0,326.0,2012
209,Tyler Hansbrough,PF,26.0,IND,66.0,0.0,1442.0,194.0,479.0,0.405,0.0,1.0,0.0,194.0,478.0,0.406,0.405,226.0,278.0,0.813,113.0,177.0,290.0,30.0,54.0,9.0,65.0,159.0,614.0,2012
210,Luke Harangody,PF,24.0,CLE,21.0,1.0,231.0,23.0,65.0,0.354,5.0,21.0,0.238,18.0,44.0,0.409,0.392,9.0,12.0,0.75,20.0,33.0,53.0,6.0,6.0,3.0,4.0,17.0,60.0,2012
211,James Harden,SG,22.0,OKC,62.0,2.0,1946.0,309.0,629.0,0.491,114.0,292.0,0.39,195.0,337.0,0.579,0.582,312.0,369.0,0.846,30.0,222.0,252.0,229.0,62.0,15.0,137.0,150.0,1044.0,2012
212,Justin Harper,PF,22.0,ORL,14.0,0.0,84.0,9.0,31.0,0.29,2.0,13.0,0.154,7.0,18.0,0.389,0.323,0.0,1.0,0.0,3.0,9.0,12.0,2.0,2.0,3.0,6.0,5.0,20.0,2012
213,Josh Harrellson,PF,22.0,NYK,37.0,4.0,540.0,63.0,149.0,0.423,20.0,59.0,0.339,43.0,90.0,0.478,0.49,16.0,26.0,0.615,47.0,97.0,144.0,11.0,23.0,20.0,20.0,48.0,162.0,2012
214,Al Harrington,PF,31.0,DEN,64.0,1.0,1761.0,345.0,773.0,0.446,101.0,303.0,0.333,244.0,470.0,0.519,0.512,119.0,176.0,0.676,72.0,318.0,390.0,88.0,58.0,12.0,112.0,181.0,910.0,2012
215,Devin Harris,PG,28.0,UTA,63.0,63.0,1741.0,241.0,542.0,0.445,77.0,213.0,0.362,164.0,329.0,0.498,0.516,156.0,209.0,0.746,12.0,100.0,112.0,316.0,64.0,13.0,122.0,136.0,715.0,2012
216,Manny Harris,SG,22.0,CLE,26.0,5.0,456.0,60.0,150.0,0.4,12.0,36.0,0.333,48.0,114.0,0.421,0.44,41.0,59.0,0.695,11.0,59.0,70.0,31.0,13.0,6.0,27.0,28.0,173.0,2012
217,Terrel Harris,SG,24.0,MIA,22.0,1.0,318.0,29.0,83.0,0.349,8.0,39.0,0.205,21.0,44.0,0.477,0.398,14.0,21.0,0.667,18.0,33.0,51.0,26.0,9.0,2.0,25.0,34.0,80.0,2012
218,Tobias Harris,SF,19.0,MIL,42.0,9.0,479.0,79.0,169.0,0.467,6.0,23.0,0.261,73.0,146.0,0.5,0.485,44.0,54.0,0.815,30.0,71.0,101.0,22.0,13.0,7.0,31.0,45.0,208.0,2012
219,Udonis Haslem,PF,31.0,MIA,64.0,10.0,1589.0,151.0,357.0,0.423,0.0,0.0,0.0,151.0,357.0,0.423,0.423,83.0,102.0,0.814,117.0,353.0,470.0,42.0,35.0,24.0,60.0,142.0,385.0,2012
220,Spencer Hawes,C,23.0,PHI,37.0,29.0,920.0,156.0,319.0,0.489,3.0,12.0,0.25,153.0,307.0,0.498,0.494,40.0,55.0,0.727,78.0,192.0,270.0,98.0,16.0,48.0,55.0,100.0,355.0,2012
221,Chuck Hayes,C,28.0,SAC,54.0,9.0,1039.0,73.0,170.0,0.429,0.0,2.0,0.0,73.0,168.0,0.435,0.429,26.0,39.0,0.667,72.0,162.0,234.0,77.0,36.0,17.0,50.0,111.0,172.0,2012
222,Gordon Hayward,SF,21.0,UTA,66.0,58.0,2015.0,267.0,586.0,0.456,55.0,159.0,0.346,212.0,427.0,0.496,0.503,193.0,232.0,0.832,59.0,171.0,230.0,207.0,53.0,41.0,109.0,106.0,782.0,2012
223,Lazar Hayward,SF,25.0,OKC,26.0,0.0,141.0,13.0,38.0,0.342,4.0,14.0,0.286,9.0,24.0,0.375,0.395,7.0,12.0,0.583,2.0,14.0,16.0,4.0,3.0,1.0,9.0,18.0,37.0,2012
224,Brendan Haywood,C,32.0,DAL,54.0,54.0,1146.0,118.0,228.0,0.518,0.0,0.0,0.0,118.0,228.0,0.518,0.518,45.0,96.0,0.469,139.0,185.0,324.0,19.0,24.0,54.0,46.0,121.0,281.0,2012
225,Gerald Henderson,SG,24.0,CHA,55.0,55.0,1831.0,332.0,723.0,0.459,11.0,47.0,0.234,321.0,676.0,0.475,0.467,155.0,204.0,0.76,64.0,161.0,225.0,126.0,49.0,20.0,100.0,128.0,830.0,2012
226,Xavier Henry,SG,20.0,NOH,45.0,0.0,759.0,90.0,228.0,0.395,7.0,17.0,0.412,83.0,211.0,0.393,0.41,52.0,85.0,0.612,24.0,82.0,106.0,35.0,26.0,8.0,35.0,59.0,239.0,2012
227,Roy Hibbert,C,25.0,IND,65.0,65.0,1937.0,332.0,668.0,0.497,0.0,1.0,0.0,332.0,667.0,0.498,0.497,170.0,239.0,0.711,213.0,359.0,572.0,108.0,32.0,128.0,128.0,195.0,834.0,2012
228,J.J. Hickson,PF,23.0,TOT,54.0,19.0,1244.0,183.0,392.0,0.467,0.0,2.0,0.0,183.0,390.0,0.469,0.467,86.0,134.0,0.642,133.0,202.0,335.0,45.0,30.0,35.0,70.0,85.0,452.0,2012
231,Cory Higgins,PG,22.0,CHA,38.0,0.0,423.0,52.0,160.0,0.325,4.0,20.0,0.2,48.0,140.0,0.343,0.338,42.0,60.0,0.7,7.0,28.0,35.0,36.0,5.0,6.0,39.0,40.0,150.0,2012
232,Nenê,C,29.0,TOT,39.0,33.0,1110.0,211.0,393.0,0.537,0.0,4.0,0.0,211.0,389.0,0.542,0.537,113.0,168.0,0.673,63.0,228.0,291.0,80.0,42.0,38.0,96.0,95.0,535.0,2012
235,George Hill,PG,25.0,IND,50.0,9.0,1274.0,168.0,380.0,0.442,54.0,147.0,0.367,114.0,233.0,0.489,0.513,91.0,117.0,0.778,31.0,120.0,151.0,145.0,42.0,17.0,52.0,98.0,481.0,2012
236,Grant Hill,SF,39.0,PHO,49.0,46.0,1378.0,201.0,451.0,0.446,14.0,53.0,0.264,187.0,398.0,0.47,0.461,83.0,109.0,0.761,29.0,142.0,171.0,107.0,41.0,29.0,65.0,88.0,499.0,2012
237,Jordan Hill,C,24.0,TOT,39.0,8.0,551.0,82.0,165.0,0.497,0.0,3.0,0.0,82.0,162.0,0.506,0.497,30.0,47.0,0.638,61.0,125.0,186.0,16.0,14.0,27.0,31.0,71.0,194.0,2012
240,Kirk Hinrich,SG,31.0,ATL,48.0,31.0,1237.0,122.0,295.0,0.414,47.0,136.0,0.346,75.0,159.0,0.472,0.493,25.0,32.0,0.781,11.0,90.0,101.0,132.0,38.0,11.0,58.0,100.0,316.0,2012
241,Darington Hobson,SG,24.0,MIL,5.0,0.0,39.0,2.0,13.0,0.154,0.0,6.0,0.0,2.0,7.0,0.286,0.154,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,4.0,2012
242,Jrue Holiday,PG,21.0,PHI,65.0,65.0,2196.0,360.0,834.0,0.432,65.0,171.0,0.38,295.0,663.0,0.445,0.471,94.0,120.0,0.783,57.0,155.0,212.0,290.0,103.0,18.0,135.0,137.0,879.0,2012
243,Ryan Hollins,C,27.0,TOT,39.0,8.0,522.0,46.0,84.0,0.548,0.0,0.0,0.0,46.0,84.0,0.548,0.548,39.0,75.0,0.52,34.0,48.0,82.0,9.0,5.0,17.0,35.0,78.0,131.0,2012
246,Tyler Honeycutt,SF,21.0,SAC,15.0,0.0,88.0,8.0,24.0,0.333,1.0,3.0,0.333,7.0,21.0,0.333,0.354,3.0,5.0,0.6,3.0,11.0,14.0,7.0,4.0,3.0,2.0,3.0,20.0,2012
247,Al Horford,C,25.0,ATL,11.0,11.0,348.0,57.0,103.0,0.553,0.0,1.0,0.0,57.0,102.0,0.559,0.553,22.0,30.0,0.733,26.0,51.0,77.0,24.0,10.0,14.0,16.0,21.0,136.0,2012
248,Dennis Horner,PF,23.0,NJN,8.0,0.0,22.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,3.0,4.0,0.75,2.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,2012
249,Dwight Howard,C,26.0,ORL,54.0,54.0,2070.0,416.0,726.0,0.573,0.0,7.0,0.0,416.0,719.0,0.579,0.573,281.0,572.0,0.491,200.0,585.0,785.0,104.0,81.0,116.0,175.0,159.0,1113.0,2012
250,Josh Howard,SF,31.0,UTA,43.0,18.0,991.0,144.0,361.0,0.399,9.0,37.0,0.243,135.0,324.0,0.417,0.411,75.0,97.0,0.773,39.0,119.0,158.0,50.0,32.0,10.0,53.0,91.0,372.0,2012
251,Juwan Howard,PF,38.0,MIA,28.0,0.0,190.0,17.0,55.0,0.309,0.0,0.0,0.0,17.0,55.0,0.309,0.309,8.0,10.0,0.8,18.0,29.0,47.0,10.0,4.0,1.0,20.0,18.0,42.0,2012
252,Lester Hudson,PG,27.0,TOT,16.0,0.0,334.0,62.0,162.0,0.383,16.0,64.0,0.25,46.0,98.0,0.469,0.432,34.0,41.0,0.829,7.0,39.0,46.0,36.0,14.0,3.0,32.0,26.0,174.0,2012
