,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
134,Tim Duncan,PF,22.0,SAS,50.0,50.0,1963.0,418.0,845.0,0.495,1.0,7.0,0.143,417.0,838.0,0.498,0.495,247.0,358.0,0.69,159.0,412.0,571.0,121.0,45.0,126.0,146.0,147.0,1084.0,1999
135,Blue Edwards,SF,33.0,MIA,24.0,0.0,283.0,32.0,72.0,0.444,4.0,10.0,0.4,28.0,62.0,0.452,0.472,9.0,13.0,0.692,7.0,26.0,33.0,30.0,17.0,5.0,21.0,23.0,77.0,1999
136,Howard Eisley,PG,26.0,UTA,50.0,0.0,1038.0,140.0,314.0,0.446,21.0,50.0,0.42,119.0,264.0,0.451,0.479,67.0,80.0,0.838,12.0,82.0,94.0,185.0,30.0,2.0,109.0,122.0,368.0,1999
137,Mario Elie,SG,35.0,SAS,47.0,37.0,1291.0,156.0,331.0,0.471,40.0,107.0,0.374,116.0,224.0,0.518,0.532,103.0,119.0,0.866,36.0,101.0,137.0,89.0,46.0,12.0,61.0,91.0,455.0,1999
138,Sean Elliott,SF,30.0,SAS,50.0,50.0,1509.0,208.0,507.0,0.41,39.0,119.0,0.328,169.0,388.0,0.436,0.449,106.0,140.0,0.757,35.0,178.0,213.0,117.0,26.0,17.0,71.0,104.0,561.0,1999
139,Dale Ellis,SF,38.0,SEA,48.0,5.0,1232.0,174.0,395.0,0.441,94.0,217.0,0.433,80.0,178.0,0.449,0.559,53.0,70.0,0.757,25.0,90.0,115.0,38.0,25.0,3.0,45.0,77.0,495.0,1999
140,LaPhonso Ellis,PF,28.0,ATL,20.0,20.0,539.0,80.0,190.0,0.421,1.0,5.0,0.2,79.0,185.0,0.427,0.424,43.0,61.0,0.705,25.0,84.0,109.0,18.0,8.0,7.0,34.0,48.0,204.0,1999
141,Brian Evans,SF,25.0,TOT,16.0,0.0,145.0,13.0,44.0,0.295,4.0,13.0,0.308,9.0,31.0,0.29,0.341,4.0,4.0,1.0,6.0,13.0,19.0,15.0,5.0,3.0,2.0,8.0,34.0,1999
144,Patrick Ewing,C,36.0,NYK,38.0,38.0,1300.0,247.0,568.0,0.435,0.0,2.0,0.0,247.0,566.0,0.436,0.435,163.0,231.0,0.706,74.0,303.0,377.0,43.0,30.0,100.0,99.0,105.0,657.0,1999
145,Jamie Feick,PF-C,24.0,TOT,28.0,16.0,852.0,67.0,134.0,0.5,0.0,0.0,0.0,67.0,134.0,0.5,0.5,43.0,60.0,0.717,112.0,176.0,288.0,24.0,25.0,18.0,34.0,73.0,177.0,1999
148,Duane Ferrell,SF,33.0,GSW,8.0,0.0,46.0,1.0,14.0,0.071,0.0,0.0,0.0,1.0,14.0,0.071,0.071,3.0,4.0,0.75,5.0,1.0,6.0,0.0,1.0,1.0,1.0,4.0,5.0,1999
149,Danny Ferry,PF,32.0,CLE,50.0,10.0,1058.0,141.0,296.0,0.476,38.0,97.0,0.392,103.0,199.0,0.518,0.541,29.0,33.0,0.879,16.0,86.0,102.0,53.0,23.0,10.0,39.0,113.0,349.0,1999
150,Michael Finley,SF,25.0,DAL,50.0,50.0,2051.0,389.0,876.0,0.444,45.0,136.0,0.331,344.0,740.0,0.465,0.47,186.0,226.0,0.823,69.0,194.0,263.0,218.0,66.0,15.0,107.0,96.0,1009.0,1999
151,Derek Fisher,PG,24.0,LAL,50.0,21.0,1131.0,99.0,263.0,0.376,38.0,97.0,0.392,61.0,166.0,0.367,0.449,60.0,79.0,0.759,21.0,70.0,91.0,197.0,61.0,1.0,77.0,95.0,296.0,1999
152,Danny Fortson,PF,22.0,DEN,50.0,38.0,1417.0,191.0,386.0,0.495,0.0,3.0,0.0,191.0,383.0,0.499,0.495,168.0,231.0,0.727,210.0,371.0,581.0,32.0,31.0,22.0,77.0,212.0,550.0,1999
153,Greg Foster,PF,30.0,UTA,42.0,1.0,458.0,52.0,138.0,0.377,1.0,4.0,0.25,51.0,134.0,0.381,0.38,13.0,21.0,0.619,28.0,55.0,83.0,25.0,6.0,8.0,24.0,63.0,118.0,1999
154,Rick Fox,SF,29.0,LAL,44.0,1.0,944.0,148.0,330.0,0.448,32.0,95.0,0.337,116.0,235.0,0.494,0.497,66.0,89.0,0.742,26.0,63.0,89.0,89.0,28.0,10.0,56.0,114.0,394.0,1999
155,Adonal Foyle,C,23.0,GSW,44.0,0.0,614.0,52.0,121.0,0.43,0.0,0.0,0.0,52.0,121.0,0.43,0.43,25.0,51.0,0.49,79.0,115.0,194.0,18.0,15.0,43.0,31.0,90.0,129.0,1999
156,Todd Fuller,C,24.0,UTA,42.0,2.0,462.0,56.0,124.0,0.452,0.0,0.0,0.0,56.0,124.0,0.452,0.452,30.0,50.0,0.6,28.0,73.0,101.0,6.0,6.0,14.0,27.0,60.0,142.0,1999
157,Lawrence Funderburke,PF,28.0,SAC,47.0,2.0,936.0,167.0,299.0,0.559,1.0,5.0,0.2,166.0,294.0,0.565,0.56,85.0,120.0,0.708,101.0,121.0,222.0,30.0,22.0,23.0,52.0,77.0,420.0,1999
158,Kevin Garnett,PF,22.0,MIN,47.0,47.0,1780.0,414.0,900.0,0.46,4.0,14.0,0.286,410.0,886.0,0.463,0.462,145.0,206.0,0.704,166.0,323.0,489.0,202.0,78.0,83.0,135.0,152.0,977.0,1999
159,Marlon Garnett,PG,23.0,BOS,24.0,0.0,205.0,15.0,51.0,0.294,6.0,23.0,0.261,9.0,28.0,0.321,0.353,15.0,20.0,0.75,3.0,18.0,21.0,18.0,5.0,1.0,12.0,18.0,51.0,1999
160,Dean Garrett,C,32.0,MIN,49.0,37.0,1054.0,116.0,231.0,0.502,0.0,0.0,0.0,116.0,231.0,0.502,0.502,38.0,51.0,0.745,99.0,158.0,257.0,28.0,30.0,45.0,29.0,113.0,270.0,1999
161,Pat Garrity,PF,22.0,PHO,39.0,9.0,538.0,85.0,170.0,0.5,7.0,18.0,0.389,78.0,152.0,0.513,0.521,40.0,56.0,0.714,26.0,49.0,75.0,18.0,8.0,3.0,20.0,62.0,217.0,1999
162,Chris Gatling,C,31.0,TOT,48.0,3.0,775.0,117.0,265.0,0.442,1.0,8.0,0.125,116.0,257.0,0.451,0.443,37.0,93.0,0.398,52.0,127.0,179.0,32.0,32.0,10.0,62.0,118.0,272.0,1999
165,Andrew Gaze,SG,33.0,SAS,19.0,0.0,58.0,8.0,25.0,0.32,5.0,16.0,0.313,3.0,9.0,0.333,0.42,0.0,0.0,0.0,2.0,3.0,5.0,6.0,2.0,1.0,4.0,7.0,21.0,1999
166,Matt Geiger,C,29.0,PHI,50.0,40.0,1540.0,266.0,555.0,0.479,1.0,5.0,0.2,265.0,550.0,0.482,0.48,141.0,177.0,0.797,137.0,225.0,362.0,58.0,39.0,40.0,101.0,157.0,674.0,1999
167,Kendall Gill,SF,30.0,NJN,50.0,47.0,1606.0,236.0,593.0,0.398,2.0,17.0,0.118,234.0,576.0,0.406,0.4,114.0,167.0,0.683,61.0,183.0,244.0,123.0,134.0,26.0,71.0,162.0,588.0,1999
168,Armen Gilliam,PF,34.0,MIL,34.0,5.0,668.0,101.0,223.0,0.453,0.0,1.0,0.0,101.0,222.0,0.455,0.453,79.0,101.0,0.782,33.0,93.0,126.0,19.0,22.0,12.0,36.0,48.0,281.0,1999
169,Brian Grant,PF,26.0,POR,48.0,46.0,1525.0,183.0,382.0,0.479,0.0,0.0,0.0,183.0,382.0,0.479,0.479,184.0,226.0,0.814,173.0,297.0,470.0,67.0,21.0,34.0,96.0,136.0,550.0,1999
170,Gary Grant,PG,33.0,POR,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1999
171,Harvey Grant,PF,33.0,PHI,47.0,10.0,798.0,62.0,168.0,0.369,1.0,6.0,0.167,61.0,162.0,0.377,0.372,21.0,29.0,0.724,36.0,74.0,110.0,23.0,20.0,16.0,21.0,73.0,146.0,1999
172,Horace Grant,PF,33.0,ORL,50.0,50.0,1660.0,198.0,456.0,0.434,0.0,2.0,0.0,198.0,454.0,0.436,0.434,47.0,70.0,0.671,117.0,234.0,351.0,90.0,46.0,60.0,44.0,99.0,443.0,1999
173,Paul Grant,C,25.0,TOT,6.0,0.0,13.0,2.0,6.0,0.333,0.0,0.0,0.0,2.0,6.0,0.333,0.333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,1999
176,Ed Gray,SG,23.0,ATL,30.0,3.0,337.0,53.0,182.0,0.291,12.0,42.0,0.286,41.0,140.0,0.293,0.324,28.0,37.0,0.757,7.0,21.0,28.0,12.0,12.0,1.0,29.0,30.0,146.0,1999
177,A.C. Green,PF,35.0,DAL,50.0,35.0,924.0,108.0,256.0,0.422,0.0,8.0,0.0,108.0,248.0,0.435,0.422,30.0,52.0,0.577,82.0,146.0,228.0,25.0,28.0,8.0,19.0,69.0,246.0,1999
178,Litterial Green,PG,28.0,CLE,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999
179,Tom Gugliotta,PF,29.0,PHO,43.0,43.0,1563.0,277.0,573.0,0.483,2.0,7.0,0.286,275.0,566.0,0.486,0.485,173.0,218.0,0.794,131.0,250.0,381.0,121.0,59.0,21.0,88.0,110.0,729.0,1999
180,Tom Hammonds,PF,31.0,MIN,49.0,0.0,716.0,82.0,179.0,0.458,0.0,0.0,0.0,82.0,179.0,0.458,0.458,48.0,75.0,0.64,54.0,82.0,136.0,20.0,8.0,7.0,32.0,88.0,212.0,1999
181,Anfernee Hardaway,SG,27.0,ORL,50.0,50.0,1944.0,301.0,717.0,0.42,40.0,140.0,0.286,261.0,577.0,0.452,0.448,149.0,211.0,0.706,74.0,210.0,284.0,266.0,111.0,23.0,150.0,111.0,791.0,1999
182,Tim Hardaway,PG,32.0,MIA,48.0,48.0,1772.0,301.0,752.0,0.4,112.0,311.0,0.36,189.0,441.0,0.429,0.475,121.0,149.0,0.812,15.0,137.0,152.0,352.0,57.0,6.0,131.0,102.0,835.0,1999
183,Derek Harper,PG,37.0,LAL,45.0,29.0,1120.0,120.0,291.0,0.412,43.0,117.0,0.368,77.0,174.0,0.443,0.486,26.0,32.0,0.813,13.0,54.0,67.0,187.0,44.0,4.0,52.0,66.0,309.0,1999
184,Ron Harper,SG,35.0,CHI,35.0,35.0,1107.0,147.0,390.0,0.377,27.0,85.0,0.318,120.0,305.0,0.393,0.412,71.0,101.0,0.703,49.0,131.0,180.0,115.0,60.0,35.0,65.0,80.0,392.0,1999
185,Matt Harpring,SF,22.0,ORL,50.0,22.0,1114.0,148.0,320.0,0.463,10.0,25.0,0.4,138.0,295.0,0.468,0.478,102.0,143.0,0.713,88.0,126.0,214.0,45.0,30.0,6.0,73.0,112.0,408.0,1999
186,Al Harrington,PF,18.0,IND,21.0,0.0,160.0,18.0,56.0,0.321,0.0,5.0,0.0,18.0,51.0,0.353,0.321,9.0,15.0,0.6,20.0,19.0,39.0,5.0,4.0,2.0,11.0,26.0,45.0,1999
187,Othella Harrington,PF,25.0,HOU,41.0,10.0,903.0,156.0,304.0,0.513,0.0,0.0,0.0,156.0,304.0,0.513,0.513,88.0,122.0,0.721,72.0,174.0,246.0,15.0,6.0,25.0,61.0,103.0,400.0,1999
188,Lucious Harris,SG,28.0,NJN,36.0,5.0,602.0,73.0,181.0,0.403,11.0,50.0,0.22,62.0,131.0,0.473,0.434,36.0,48.0,0.75,21.0,46.0,67.0,31.0,18.0,7.0,18.0,52.0,193.0,1999
189,Hersey Hawkins,SG,32.0,SEA,50.0,34.0,1644.0,171.0,408.0,0.419,55.0,180.0,0.306,116.0,228.0,0.509,0.487,119.0,132.0,0.902,51.0,150.0,201.0,123.0,80.0,18.0,80.0,90.0,516.0,1999
190,Michael Hawkins,PG,26.0,SAC,24.0,0.0,203.0,14.0,40.0,0.35,5.0,19.0,0.263,9.0,21.0,0.429,0.413,3.0,3.0,1.0,10.0,15.0,25.0,27.0,3.0,1.0,13.0,14.0,36.0,1999
191,Alan Henderson,SF,26.0,ATL,38.0,37.0,1142.0,187.0,423.0,0.442,0.0,1.0,0.0,187.0,422.0,0.443,0.442,100.0,149.0,0.671,100.0,150.0,250.0,28.0,33.0,19.0,58.0,96.0,474.0,1999
192,Cedric Henderson,SF,23.0,CLE,50.0,48.0,1517.0,189.0,453.0,0.417,2.0,12.0,0.167,187.0,441.0,0.424,0.419,74.0,91.0,0.813,45.0,152.0,197.0,113.0,58.0,24.0,97.0,136.0,454.0,1999
193,J.R. Henderson,SF,22.0,VAN,30.0,0.0,331.0,35.0,96.0,0.365,2.0,5.0,0.4,33.0,91.0,0.363,0.375,25.0,45.0,0.556,20.0,27.0,47.0,22.0,9.0,4.0,18.0,29.0,97.0,1999
194,Mark Hendrickson,PF,24.0,NJN,22.0,6.0,399.0,39.0,88.0,0.443,0.0,1.0,0.0,39.0,87.0,0.448,0.443,42.0,50.0,0.84,27.0,41.0,68.0,13.0,12.0,1.0,15.0,39.0,120.0,1999
195,Steve Henson,PG,30.0,DET,4.0,0.0,25.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,4.0,1999
196,Carl Herrera,PF,32.0,TOT,28.0,0.0,307.0,30.0,76.0,0.395,0.0,1.0,0.0,30.0,75.0,0.4,0.395,5.0,11.0,0.455,25.0,37.0,62.0,4.0,12.0,7.0,16.0,41.0,65.0,1999
199,Grant Hill,SF,26.0,DET,50.0,50.0,1852.0,384.0,802.0,0.479,0.0,14.0,0.0,384.0,788.0,0.487,0.479,285.0,379.0,0.752,65.0,290.0,355.0,300.0,80.0,27.0,184.0,114.0,1053.0,1999
200,Tyrone Hill,PF,30.0,TOT,38.0,23.0,1104.0,122.0,268.0,0.455,0.0,0.0,0.0,122.0,268.0,0.455,0.455,81.0,150.0,0.54,115.0,172.0,287.0,35.0,34.0,16.0,59.0,145.0,325.0,1999
203,Fred Hoiberg,SG,26.0,IND,12.0,0.0,87.0,6.0,21.0,0.286,1.0,9.0,0.111,5.0,12.0,0.417,0.31,6.0,6.0,1.0,2.0,9.0,11.0,4.0,0.0,0.0,3.0,11.0,19.0,1999
204,Jerald Honeycutt,PF,24.0,TOT,16.0,0.0,102.0,9.0,32.0,0.281,5.0,17.0,0.294,4.0,15.0,0.267,0.359,7.0,10.0,0.7,3.0,9.0,12.0,3.0,5.0,2.0,9.0,16.0,30.0,1999
207,Jeff Hornacek,SG,35.0,UTA,48.0,48.0,1435.0,214.0,449.0,0.477,34.0,81.0,0.42,180.0,368.0,0.489,0.514,125.0,140.0,0.893,33.0,127.0,160.0,192.0,52.0,14.0,82.0,95.0,587.0,1999
208,Robert Horry,PF,28.0,LAL,38.0,5.0,744.0,67.0,146.0,0.459,20.0,45.0,0.444,47.0,101.0,0.465,0.527,34.0,46.0,0.739,56.0,96.0,152.0,56.0,36.0,39.0,49.0,103.0,188.0,1999
209,Allan Houston,SG,27.0,NYK,50.0,50.0,1815.0,294.0,703.0,0.418,57.0,140.0,0.407,237.0,563.0,0.421,0.459,168.0,195.0,0.862,20.0,132.0,152.0,137.0,35.0,9.0,130.0,115.0,813.0,1999
210,Juwan Howard,SF,25.0,WAS,36.0,36.0,1430.0,286.0,604.0,0.474,0.0,3.0,0.0,286.0,601.0,0.476,0.474,110.0,146.0,0.753,90.0,203.0,293.0,107.0,42.0,14.0,95.0,130.0,682.0,1999
211,Troy Hudson,PG,22.0,LAC,25.0,6.0,524.0,60.0,150.0,0.4,15.0,47.0,0.319,45.0,103.0,0.437,0.45,34.0,38.0,0.895,15.0,40.0,55.0,92.0,11.0,2.0,38.0,28.0,169.0,1999
212,Larry Hughes,PG,20.0,PHI,50.0,1.0,988.0,170.0,414.0,0.411,8.0,52.0,0.154,162.0,362.0,0.448,0.42,107.0,151.0,0.709,83.0,106.0,189.0,77.0,44.0,14.0,68.0,97.0,455.0,1999
213,Lindsey Hunter,PG,28.0,DET,49.0,49.0,1755.0,228.0,524.0,0.435,59.0,153.0,0.386,169.0,371.0,0.456,0.491,67.0,89.0,0.753,26.0,142.0,168.0,193.0,86.0,8.0,92.0,126.0,582.0,1999
214,Zydrunas Ilgauskas,C,23.0,CLE,5.0,5.0,171.0,29.0,57.0,0.509,0.0,0.0,0.0,29.0,57.0,0.509,0.509,18.0,30.0,0.6,17.0,27.0,44.0,4.0,4.0,7.0,9.0,24.0,76.0,1999
215,Allen Iverson,SG,23.0,PHI,48.0,48.0,1990.0,435.0,1056.0,0.412,58.0,199.0,0.291,377.0,857.0,0.44,0.439,356.0,474.0,0.751,66.0,170.0,236.0,223.0,110.0,7.0,167.0,98.0,1284.0,1999
216,Bobby Jackson,PG,25.0,MIN,50.0,12.0,941.0,141.0,348.0,0.405,10.0,27.0,0.37,131.0,321.0,0.408,0.42,61.0,79.0,0.772,43.0,92.0,135.0,167.0,39.0,3.0,75.0,75.0,353.0,1999
217,Jaren Jackson,SG,31.0,SAS,47.0,13.0,861.0,108.0,284.0,0.38,53.0,147.0,0.361,55.0,137.0,0.401,0.474,32.0,39.0,0.821,21.0,78.0,99.0,49.0,41.0,9.0,37.0,63.0,301.0,1999
218,Jim Jackson,SG,28.0,POR,49.0,9.0,1175.0,152.0,370.0,0.411,25.0,90.0,0.278,127.0,280.0,0.454,0.445,85.0,101.0,0.842,36.0,123.0,159.0,128.0,43.0,6.0,82.0,80.0,414.0,1999
219,Mark Jackson,PG,33.0,IND,49.0,49.0,1382.0,138.0,329.0,0.419,32.0,103.0,0.311,106.0,226.0,0.469,0.468,65.0,79.0,0.823,33.0,151.0,184.0,386.0,42.0,3.0,99.0,58.0,373.0,1999
220,Randell Jackson,PF,23.0,WAS,27.0,8.0,271.0,46.0,108.0,0.426,1.0,7.0,0.143,45.0,101.0,0.446,0.431,21.0,32.0,0.656,30.0,24.0,54.0,8.0,3.0,11.0,26.0,29.0,114.0,1999
221,Sam Jacobson,PG,23.0,LAL,2.0,0.0,12.0,3.0,5.0,0.6,0.0,1.0,0.0,3.0,4.0,0.75,0.6,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,8.0,1999
222,Jerome James,C,23.0,SAC,16.0,0.0,42.0,9.0,24.0,0.375,0.0,0.0,0.0,9.0,24.0,0.375,0.375,6.0,12.0,0.5,6.0,11.0,17.0,1.0,2.0,6.0,9.0,11.0,24.0,1999
223,Antawn Jamison,SF,22.0,GSW,47.0,24.0,1058.0,178.0,394.0,0.452,3.0,10.0,0.3,175.0,384.0,0.456,0.456,90.0,153.0,0.588,131.0,170.0,301.0,34.0,38.0,16.0,68.0,102.0,449.0,1999
224,Anthony Johnson,PG,24.0,ATL,49.0,2.0,885.0,91.0,225.0,0.404,5.0,19.0,0.263,86.0,206.0,0.417,0.416,57.0,82.0,0.695,16.0,59.0,75.0,107.0,35.0,7.0,65.0,67.0,244.0,1999
225,Avery Johnson,PG,33.0,SAS,50.0,50.0,1672.0,218.0,461.0,0.473,1.0,12.0,0.083,217.0,449.0,0.483,0.474,50.0,88.0,0.568,22.0,96.0,118.0,369.0,51.0,11.0,112.0,101.0,487.0,1999
226,Eddie Johnson,SF,39.0,HOU,3.0,0.0,18.0,6.0,13.0,0.462,0.0,1.0,0.0,6.0,12.0,0.5,0.462,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,12.0,1999
227,Ervin Johnson,C,31.0,MIL,50.0,7.0,1027.0,96.0,189.0,0.508,0.0,0.0,0.0,96.0,189.0,0.508,0.508,64.0,105.0,0.61,120.0,200.0,320.0,19.0,29.0,57.0,47.0,151.0,256.0,1999
228,Larry Johnson,PF,29.0,NYK,49.0,48.0,1639.0,210.0,458.0,0.459,33.0,92.0,0.359,177.0,366.0,0.484,0.495,134.0,164.0,0.817,91.0,193.0,284.0,119.0,34.0,10.0,89.0,147.0,587.0,1999
229,Charles Jones,SG,23.0,CHI,29.0,5.0,476.0,39.0,123.0,0.317,19.0,61.0,0.311,20.0,62.0,0.323,0.394,11.0,22.0,0.5,9.0,33.0,42.0,41.0,18.0,5.0,29.0,30.0,108.0,1999
230,Damon Jones,PG,22.0,TOT,24.0,0.0,344.0,43.0,119.0,0.361,25.0,62.0,0.403,18.0,57.0,0.316,0.466,14.0,17.0,0.824,6.0,38.0,44.0,42.0,13.0,0.0,17.0,23.0,125.0,1999
233,Eddie Jones,SF-SG,27.0,TOT,50.0,50.0,1881.0,260.0,595.0,0.437,48.0,142.0,0.338,212.0,453.0,0.468,0.477,212.0,271.0,0.782,50.0,144.0,194.0,186.0,125.0,58.0,93.0,128.0,780.0,1999
236,Popeye Jones,PF,28.0,BOS,18.0,2.0,206.0,20.0,51.0,0.392,0.0,1.0,0.0,20.0,50.0,0.4,0.392,14.0,17.0,0.824,28.0,24.0,52.0,15.0,5.0,0.0,7.0,31.0,54.0,1999
237,Adonis Jordan,PG,28.0,MIL,4.0,0.0,18.0,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,6.0,1999
238,Reggie Jordan,SG,31.0,MIN,27.0,1.0,296.0,15.0,54.0,0.278,0.0,0.0,0.0,15.0,54.0,0.278,0.278,21.0,38.0,0.553,27.0,32.0,59.0,41.0,12.0,5.0,14.0,38.0,51.0,1999
239,Adam Keefe,PF,28.0,UTA,44.0,0.0,642.0,56.0,124.0,0.452,0.0,4.0,0.0,56.0,120.0,0.467,0.452,62.0,89.0,0.697,51.0,91.0,142.0,28.0,16.0,12.0,33.0,63.0,174.0,1999
240,Shawn Kemp,PF,29.0,CLE,42.0,42.0,1475.0,277.0,575.0,0.482,1.0,2.0,0.5,276.0,573.0,0.482,0.483,307.0,389.0,0.789,131.0,257.0,388.0,101.0,48.0,45.0,127.0,159.0,862.0,1999
241,Jonathan Kerner,C,24.0,ORL,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1999
242,Steve Kerr,PG,33.0,SAS,44.0,0.0,734.0,68.0,174.0,0.391,25.0,80.0,0.313,43.0,94.0,0.457,0.463,31.0,35.0,0.886,6.0,38.0,44.0,49.0,23.0,3.0,22.0,28.0,192.0,1999
243,Jerome Kersey,SF,36.0,SAS,45.0,0.0,699.0,68.0,200.0,0.34,3.0,14.0,0.214,65.0,186.0,0.349,0.348,6.0,14.0,0.429,42.0,88.0,130.0,41.0,37.0,14.0,30.0,92.0,145.0,1999
244,Jason Kidd,PG,25.0,PHO,50.0,50.0,2060.0,310.0,698.0,0.444,45.0,123.0,0.366,265.0,575.0,0.461,0.476,181.0,239.0,0.757,87.0,252.0,339.0,539.0,114.0,19.0,150.0,108.0,846.0,1999
245,Chris King,SF,29.0,UTA,8.0,0.0,42.0,2.0,7.0,0.286,0.0,0.0,0.0,2.0,7.0,0.286,0.286,0.0,4.0,0.0,1.0,10.0,11.0,1.0,2.0,1.0,4.0,8.0,4.0,1999
246,Gerard King,SF,26.0,SAS,19.0,0.0,63.0,6.0,14.0,0.429,0.0,0.0,0.0,6.0,14.0,0.429,0.429,11.0,18.0,0.611,6.0,8.0,14.0,4.0,2.0,1.0,4.0,12.0,23.0,1999
247,Kerry Kittles,SG,24.0,NJN,46.0,40.0,1570.0,227.0,613.0,0.37,50.0,158.0,0.316,177.0,455.0,0.389,0.411,88.0,114.0,0.772,52.0,139.0,191.0,116.0,79.0,26.0,66.0,82.0,592.0,1999
248,Joe Kleine,C,37.0,PHO,31.0,5.0,374.0,30.0,74.0,0.405,0.0,2.0,0.0,30.0,72.0,0.417,0.405,8.0,12.0,0.667,27.0,40.0,67.0,12.0,8.0,1.0,10.0,46.0,68.0,1999
249,Brevin Knight,PG,23.0,CLE,39.0,38.0,1186.0,134.0,315.0,0.425,0.0,5.0,0.0,134.0,310.0,0.432,0.425,105.0,141.0,0.745,16.0,115.0,131.0,302.0,70.0,7.0,105.0,115.0,373.0,1999
250,Negele Knight,PG,31.0,TOR,6.0,0.0,56.0,3.0,8.0,0.375,0.0,1.0,0.0,3.0,7.0,0.429,0.375,2.0,4.0,0.5,1.0,5.0,6.0,8.0,1.0,0.0,7.0,5.0,8.0,1999
251,Travis Knight,C,24.0,LAL,37.0,23.0,525.0,67.0,130.0,0.515,0.0,1.0,0.0,67.0,129.0,0.519,0.515,22.0,29.0,0.759,34.0,94.0,128.0,31.0,21.0,27.0,35.0,108.0,156.0,1999
252,Toni Kukoč,SF,30.0,CHI,44.0,44.0,1654.0,315.0,750.0,0.42,39.0,137.0,0.285,276.0,613.0,0.45,0.446,159.0,215.0,0.74,65.0,245.0,310.0,235.0,49.0,11.0,121.0,82.0,828.0,1999
253,Christian Laettner,PF,29.0,DET,16.0,0.0,337.0,38.0,106.0,0.358,1.0,3.0,0.333,37.0,103.0,0.359,0.363,44.0,57.0,0.772,21.0,33.0,54.0,24.0,15.0,12.0,19.0,30.0,121.0,1999
254,Raef LaFrentz,C,22.0,DEN,12.0,12.0,387.0,59.0,129.0,0.457,12.0,31.0,0.387,47.0,98.0,0.48,0.504,36.0,48.0,0.75,33.0,58.0,91.0,8.0,9.0,17.0,9.0,38.0,166.0,1999
255,Andrew Lang,C,32.0,CHI,21.0,13.0,386.0,32.0,99.0,0.323,0.0,0.0,0.0,32.0,99.0,0.323,0.323,16.0,23.0,0.696,33.0,60.0,93.0,13.0,5.0,12.0,17.0,43.0,80.0,1999
256,Antonio Lang,PF,26.0,CLE,10.0,0.0,65.0,4.0,6.0,0.667,0.0,0.0,0.0,4.0,6.0,0.667,0.667,5.0,9.0,0.556,6.0,10.0,16.0,1.0,2.0,1.0,4.0,13.0,13.0,1999
257,Rusty LaRue,PG,25.0,CHI,43.0,6.0,732.0,78.0,217.0,0.359,30.0,89.0,0.337,48.0,128.0,0.375,0.429,17.0,17.0,1.0,9.0,47.0,56.0,63.0,33.0,3.0,34.0,66.0,203.0,1999
258,Tim Legler,SG,32.0,WAS,30.0,0.0,377.0,51.0,115.0,0.443,14.0,35.0,0.4,37.0,80.0,0.463,0.504,3.0,6.0,0.5,8.0,32.0,40.0,21.0,4.0,3.0,14.0,42.0,119.0,1999
259,Voshon Lenard,SG,25.0,MIA,12.0,2.0,190.0,31.0,79.0,0.392,12.0,35.0,0.343,19.0,44.0,0.432,0.468,8.0,11.0,0.727,4.0,12.0,16.0,10.0,3.0,1.0,7.0,18.0,82.0,1999
260,Rashard Lewis,SF,19.0,SEA,20.0,7.0,145.0,19.0,52.0,0.365,1.0,6.0,0.167,18.0,46.0,0.391,0.375,8.0,14.0,0.571,13.0,12.0,25.0,4.0,8.0,1.0,20.0,19.0,47.0,1999
261,Randy Livingston,PG,23.0,PHO,1.0,0.0,22.0,5.0,8.0,0.625,0.0,0.0,0.0,5.0,8.0,0.625,0.625,2.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,12.0,1999
262,Grant Long,PF,32.0,ATL,50.0,13.0,1380.0,151.0,359.0,0.421,3.0,18.0,0.167,148.0,341.0,0.434,0.425,184.0,235.0,0.783,100.0,196.0,296.0,53.0,57.0,16.0,74.0,143.0,489.0,1999
