,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
132,Bubbles Hawkins,SG,24.0,DET,4.0,0.0,28.0,6.0,16.0,0.375,0.0,0.0,0.0,6.0,16.0,0.375,0.375,6.0,6.0,1.0,3.0,3.0,6.0,4.0,5.0,0.0,2.0,7.0,18.0,1979
133,Elvin Hayes,PF,33.0,WSB,82.0,0.0,3105.0,720.0,1477.0,0.487,0.0,0.0,0.0,720.0,1477.0,0.487,0.487,349.0,534.0,0.654,312.0,682.0,994.0,143.0,75.0,190.0,235.0,308.0,1789.0,1979
134,Spencer Haywood,PF,29.0,TOT,68.0,0.0,2361.0,595.0,1205.0,0.494,0.0,0.0,0.0,595.0,1205.0,0.494,0.494,231.0,292.0,0.791,172.0,361.0,533.0,127.0,40.0,82.0,200.0,236.0,1421.0,1979
137,Gar Heard,PF,30.0,PHO,63.0,0.0,1213.0,162.0,367.0,0.441,0.0,0.0,0.0,162.0,367.0,0.441,0.441,71.0,103.0,0.689,98.0,253.0,351.0,60.0,53.0,57.0,60.0,141.0,395.0,1979
138,Tom Henderson,PG,27.0,WSB,70.0,0.0,2081.0,299.0,641.0,0.466,0.0,0.0,0.0,299.0,641.0,0.466,0.466,156.0,195.0,0.8,51.0,112.0,163.0,419.0,87.0,10.0,148.0,123.0,754.0,1979
139,Keith Herron,SG,22.0,ATL,14.0,0.0,81.0,14.0,48.0,0.292,0.0,0.0,0.0,14.0,48.0,0.292,0.292,12.0,13.0,0.923,4.0,6.0,10.0,3.0,6.0,2.0,5.0,11.0,40.0,1979
140,Phil Hicks,SF,26.0,DEN,20.0,0.0,128.0,18.0,43.0,0.419,0.0,0.0,0.0,18.0,43.0,0.419,0.419,3.0,5.0,0.6,13.0,15.0,28.0,8.0,5.0,0.0,13.0,20.0,39.0,1979
141,Kenny Higgs,PG,24.0,CLE,68.0,0.0,1050.0,127.0,279.0,0.455,0.0,0.0,0.0,127.0,279.0,0.455,0.455,85.0,111.0,0.766,18.0,84.0,102.0,141.0,66.0,11.0,47.0,176.0,339.0,1979
142,Armond Hill,PG,25.0,ATL,82.0,0.0,2527.0,296.0,682.0,0.434,0.0,0.0,0.0,296.0,682.0,0.434,0.434,246.0,288.0,0.854,41.0,123.0,164.0,480.0,102.0,16.0,202.0,292.0,838.0,1979
143,Darnell Hillman,PF,29.0,KCK,78.0,0.0,1618.0,211.0,428.0,0.493,0.0,0.0,0.0,211.0,428.0,0.493,0.493,125.0,224.0,0.558,138.0,293.0,431.0,91.0,50.0,66.0,134.0,288.0,547.0,1979
144,Wilbur Holland,SG,27.0,CHI,82.0,0.0,2483.0,445.0,940.0,0.473,0.0,0.0,0.0,445.0,940.0,0.473,0.473,141.0,176.0,0.801,78.0,176.0,254.0,330.0,122.0,12.0,185.0,240.0,1031.0,1979
145,Lionel Hollins,PG,25.0,POR,64.0,0.0,1967.0,402.0,886.0,0.454,0.0,0.0,0.0,402.0,886.0,0.454,0.454,172.0,221.0,0.778,32.0,117.0,149.0,325.0,114.0,24.0,223.0,199.0,976.0,1979
146,Essie Hollis,SF,23.0,DET,25.0,0.0,154.0,30.0,75.0,0.4,0.0,0.0,0.0,30.0,75.0,0.4,0.4,9.0,12.0,0.75,21.0,24.0,45.0,6.0,11.0,1.0,14.0,28.0,69.0,1979
147,Otis Howard,PF,22.0,TOT,14.0,0.0,113.0,24.0,56.0,0.429,0.0,0.0,0.0,24.0,56.0,0.429,0.429,11.0,23.0,0.478,18.0,23.0,41.0,5.0,2.0,2.0,7.0,24.0,59.0,1979
150,Lou Hudson,SG,34.0,LAL,78.0,0.0,1686.0,329.0,636.0,0.517,0.0,0.0,0.0,329.0,636.0,0.517,0.517,110.0,124.0,0.887,64.0,76.0,140.0,141.0,58.0,17.0,99.0,133.0,768.0,1979
151,Kim Hughes,C,26.0,DEN,81.0,0.0,1086.0,98.0,182.0,0.538,0.0,0.0,0.0,98.0,182.0,0.538,0.538,18.0,45.0,0.4,112.0,223.0,335.0,74.0,56.0,102.0,78.0,215.0,214.0,1979
152,Dan Issel,C,30.0,DEN,81.0,0.0,2742.0,532.0,1030.0,0.517,0.0,0.0,0.0,532.0,1030.0,0.517,0.517,316.0,419.0,0.754,240.0,498.0,738.0,255.0,61.0,46.0,171.0,233.0,1380.0,1979
153,Phil Jackson,PF,33.0,NJN,59.0,0.0,1070.0,144.0,303.0,0.475,0.0,0.0,0.0,144.0,303.0,0.475,0.475,86.0,105.0,0.819,59.0,119.0,178.0,85.0,45.0,22.0,78.0,168.0,374.0,1979
154,Aaron James,SF,26.0,NOJ,73.0,0.0,1417.0,311.0,630.0,0.494,0.0,0.0,0.0,311.0,630.0,0.494,0.494,105.0,140.0,0.75,97.0,151.0,248.0,78.0,28.0,21.0,111.0,202.0,727.0,1979
155,Charles Johnson,SG,29.0,WSB,82.0,0.0,1819.0,342.0,786.0,0.435,0.0,0.0,0.0,342.0,786.0,0.435,0.435,67.0,79.0,0.848,70.0,132.0,202.0,177.0,95.0,6.0,87.0,161.0,751.0,1979
156,Clemon Johnson,C,22.0,POR,74.0,0.0,794.0,102.0,217.0,0.47,0.0,0.0,0.0,102.0,217.0,0.47,0.47,36.0,74.0,0.486,83.0,143.0,226.0,78.0,23.0,36.0,65.0,121.0,240.0,1979
157,Dennis Johnson,SG,24.0,SEA,80.0,0.0,2717.0,482.0,1110.0,0.434,0.0,0.0,0.0,482.0,1110.0,0.434,0.434,306.0,392.0,0.781,146.0,228.0,374.0,280.0,100.0,97.0,191.0,209.0,1270.0,1979
158,Eddie Johnson,SG,23.0,ATL,78.0,0.0,2413.0,501.0,982.0,0.51,0.0,0.0,0.0,501.0,982.0,0.51,0.51,243.0,292.0,0.832,65.0,105.0,170.0,360.0,121.0,11.0,213.0,241.0,1245.0,1979
161,John Johnson,SF,31.0,SEA,82.0,0.0,2386.0,356.0,821.0,0.434,0.0,0.0,0.0,356.0,821.0,0.434,0.434,190.0,250.0,0.76,127.0,285.0,412.0,358.0,59.0,25.0,254.0,245.0,902.0,1979
162,Marques Johnson,SF,22.0,MIL,77.0,0.0,2779.0,820.0,1491.0,0.55,0.0,0.0,0.0,820.0,1491.0,0.55,0.55,332.0,437.0,0.76,212.0,374.0,586.0,234.0,116.0,89.0,170.0,186.0,1972.0,1979
163,Mickey Johnson,PF,26.0,CHI,82.0,0.0,2594.0,496.0,1105.0,0.449,0.0,0.0,0.0,496.0,1105.0,0.449,0.449,273.0,329.0,0.83,193.0,434.0,627.0,380.0,88.0,59.0,312.0,286.0,1265.0,1979
164,Ollie Johnson,SF,29.0,CHI,71.0,0.0,1734.0,281.0,540.0,0.52,0.0,0.0,0.0,281.0,540.0,0.52,0.52,88.0,110.0,0.8,58.0,169.0,227.0,163.0,54.0,33.0,114.0,182.0,650.0,1979
165,Bobby Jones,PF,27.0,PHI,80.0,0.0,2304.0,378.0,704.0,0.537,0.0,0.0,0.0,378.0,704.0,0.537,0.537,209.0,277.0,0.755,199.0,332.0,531.0,201.0,107.0,96.0,165.0,245.0,965.0,1979
166,Caldwell Jones,C,28.0,PHI,78.0,0.0,2171.0,302.0,637.0,0.474,0.0,0.0,0.0,302.0,637.0,0.474,0.474,121.0,162.0,0.747,177.0,570.0,747.0,151.0,39.0,157.0,156.0,303.0,725.0,1979
167,Dwight Jones,C,26.0,HOU,81.0,0.0,1215.0,181.0,395.0,0.458,0.0,0.0,0.0,181.0,395.0,0.458,0.458,96.0,132.0,0.727,110.0,218.0,328.0,57.0,34.0,26.0,102.0,204.0,458.0,1979
168,Eddie Jordan,PG,24.0,NJN,82.0,0.0,2260.0,401.0,960.0,0.418,0.0,0.0,0.0,401.0,960.0,0.418,0.418,213.0,274.0,0.777,74.0,141.0,215.0,365.0,201.0,40.0,244.0,209.0,1015.0,1979
169,Jeff Judkins,SF,22.0,BOS,81.0,0.0,1521.0,295.0,587.0,0.503,0.0,0.0,0.0,295.0,587.0,0.503,0.503,119.0,146.0,0.815,70.0,121.0,191.0,145.0,81.0,12.0,109.0,184.0,709.0,1979
170,Rich Kelley,C,25.0,NOJ,80.0,0.0,2705.0,440.0,870.0,0.506,0.0,0.0,0.0,440.0,870.0,0.506,0.506,373.0,458.0,0.814,303.0,723.0,1026.0,285.0,126.0,166.0,288.0,309.0,1253.0,1979
171,Larry Kenon,PF,26.0,SAS,81.0,0.0,2947.0,748.0,1484.0,0.504,0.0,0.0,0.0,748.0,1484.0,0.504,0.504,295.0,349.0,0.845,260.0,530.0,790.0,335.0,154.0,19.0,300.0,192.0,1791.0,1979
172,Bernard King,SF,22.0,NJN,82.0,0.0,2859.0,710.0,1359.0,0.522,0.0,0.0,0.0,710.0,1359.0,0.522,0.522,349.0,619.0,0.564,251.0,418.0,669.0,295.0,118.0,39.0,323.0,326.0,1769.0,1979
173,Billy Knight,SF,26.0,TOT,79.0,0.0,2095.0,441.0,835.0,0.528,0.0,0.0,0.0,441.0,835.0,0.528,0.528,249.0,296.0,0.841,94.0,253.0,347.0,152.0,63.0,8.0,225.0,160.0,1131.0,1979
176,Toby Knight,SF,23.0,NYK,82.0,0.0,2667.0,609.0,1174.0,0.519,0.0,0.0,0.0,609.0,1174.0,0.519,0.519,145.0,206.0,0.704,201.0,347.0,548.0,124.0,61.0,60.0,163.0,309.0,1363.0,1979
177,Joel Kramer,PF,23.0,PHO,82.0,0.0,1401.0,181.0,370.0,0.489,0.0,0.0,0.0,181.0,370.0,0.489,0.489,125.0,176.0,0.71,134.0,203.0,337.0,92.0,45.0,23.0,98.0,224.0,487.0,1979
178,John Kuester,PG,23.0,DEN,33.0,0.0,212.0,16.0,52.0,0.308,0.0,0.0,0.0,16.0,52.0,0.308,0.308,13.0,14.0,0.929,5.0,8.0,13.0,37.0,18.0,1.0,20.0,29.0,45.0,1979
179,Kevin Kunnert,C,27.0,SDC,81.0,0.0,1684.0,234.0,501.0,0.467,0.0,0.0,0.0,234.0,501.0,0.467,0.467,56.0,85.0,0.659,202.0,367.0,569.0,113.0,45.0,118.0,141.0,309.0,524.0,1979
180,Mitch Kupchak,PF,24.0,WSB,66.0,0.0,1604.0,369.0,685.0,0.539,0.0,0.0,0.0,369.0,685.0,0.539,0.539,223.0,300.0,0.743,152.0,278.0,430.0,88.0,23.0,23.0,120.0,141.0,961.0,1979
181,Sam Lacey,C,30.0,KCK,82.0,0.0,2627.0,350.0,697.0,0.502,0.0,0.0,0.0,350.0,697.0,0.502,0.502,167.0,226.0,0.739,179.0,523.0,702.0,430.0,106.0,141.0,245.0,309.0,867.0,1979
182,Tom LaGarde,C,23.0,SEA,23.0,0.0,575.0,98.0,181.0,0.541,0.0,0.0,0.0,98.0,181.0,0.541,0.541,57.0,95.0,0.6,61.0,129.0,190.0,32.0,6.0,18.0,47.0,75.0,253.0,1979
183,John Lambert,PF,26.0,CLE,70.0,0.0,1030.0,148.0,329.0,0.45,0.0,0.0,0.0,148.0,329.0,0.45,0.45,35.0,55.0,0.636,116.0,174.0,290.0,43.0,25.0,29.0,65.0,163.0,331.0,1979
184,Mark Landsberger,PF,23.0,CHI,80.0,0.0,1959.0,278.0,585.0,0.475,0.0,0.0,0.0,278.0,585.0,0.475,0.475,91.0,194.0,0.469,292.0,450.0,742.0,68.0,27.0,22.0,149.0,125.0,647.0,1979
185,Bob Lanier,C,30.0,DET,53.0,0.0,1835.0,489.0,950.0,0.515,0.0,0.0,0.0,489.0,950.0,0.515,0.515,275.0,367.0,0.749,164.0,330.0,494.0,140.0,50.0,75.0,175.0,181.0,1253.0,1979
186,Butch Lee,PG,22.0,TOT,82.0,0.0,1779.0,290.0,634.0,0.457,0.0,0.0,0.0,290.0,634.0,0.457,0.457,175.0,230.0,0.761,33.0,93.0,126.0,295.0,86.0,1.0,154.0,146.0,755.0,1979
189,Ron Lee,PG,26.0,TOT,60.0,0.0,1346.0,218.0,507.0,0.43,0.0,0.0,0.0,218.0,507.0,0.43,0.43,98.0,141.0,0.695,63.0,105.0,168.0,205.0,107.0,6.0,165.0,182.0,534.0,1979
192,Scott Lloyd,C,26.0,TOT,72.0,0.0,496.0,42.0,122.0,0.344,0.0,0.0,0.0,42.0,122.0,0.344,0.344,27.0,47.0,0.574,49.0,47.0,96.0,32.0,10.0,8.0,51.0,92.0,111.0,1979
195,John Long,SG,22.0,DET,82.0,0.0,2498.0,581.0,1240.0,0.469,0.0,0.0,0.0,581.0,1240.0,0.469,0.469,157.0,190.0,0.826,127.0,139.0,266.0,121.0,102.0,19.0,137.0,224.0,1319.0,1979
196,John Lucas,PG,25.0,GSW,82.0,0.0,3095.0,530.0,1146.0,0.462,0.0,0.0,0.0,530.0,1146.0,0.462,0.462,264.0,321.0,0.822,65.0,182.0,247.0,762.0,152.0,9.0,255.0,229.0,1324.0,1979
197,Maurice Lucas,PF,26.0,POR,69.0,0.0,2462.0,568.0,1208.0,0.47,0.0,0.0,0.0,568.0,1208.0,0.47,0.47,270.0,345.0,0.783,192.0,524.0,716.0,215.0,66.0,81.0,233.0,254.0,1406.0,1979
198,Moses Malone,C,23.0,HOU,82.0,0.0,3390.0,716.0,1325.0,0.54,0.0,0.0,0.0,716.0,1325.0,0.54,0.54,599.0,811.0,0.739,587.0,857.0,1444.0,147.0,79.0,119.0,326.0,223.0,2031.0,1979
199,Pete Maravich,SG,31.0,NOJ,49.0,0.0,1824.0,436.0,1035.0,0.421,0.0,0.0,0.0,436.0,1035.0,0.421,0.421,233.0,277.0,0.841,33.0,88.0,121.0,243.0,60.0,18.0,200.0,104.0,1105.0,1979
200,Cedric Maxwell,SF,23.0,BOS,80.0,0.0,2969.0,472.0,808.0,0.584,0.0,0.0,0.0,472.0,808.0,0.584,0.584,574.0,716.0,0.802,272.0,519.0,791.0,228.0,98.0,74.0,273.0,266.0,1518.0,1979
201,Scott May,SF,24.0,CHI,37.0,0.0,403.0,59.0,136.0,0.434,0.0,0.0,0.0,59.0,136.0,0.434,0.434,30.0,40.0,0.75,14.0,50.0,64.0,39.0,22.0,1.0,51.0,51.0,148.0,1979
202,Bob McAdoo,PF-C,27.0,TOT,60.0,0.0,2231.0,596.0,1127.0,0.529,0.0,0.0,0.0,596.0,1127.0,0.529,0.529,295.0,450.0,0.656,130.0,390.0,520.0,168.0,74.0,67.0,217.0,189.0,1487.0,1979
205,Ted McClain,SG,32.0,PHO,36.0,0.0,465.0,62.0,132.0,0.47,0.0,0.0,0.0,62.0,132.0,0.47,0.47,42.0,46.0,0.913,25.0,44.0,69.0,60.0,19.0,0.0,54.0,51.0,166.0,1979
206,Jim McElroy,PG,25.0,NOJ,79.0,0.0,2698.0,539.0,1097.0,0.491,0.0,0.0,0.0,539.0,1097.0,0.491,0.491,259.0,340.0,0.762,61.0,154.0,215.0,453.0,148.0,49.0,237.0,183.0,1337.0,1979
207,George McGinnis,PF,28.0,DEN,76.0,0.0,2552.0,603.0,1273.0,0.474,0.0,0.0,0.0,603.0,1273.0,0.474,0.474,509.0,765.0,0.665,256.0,608.0,864.0,283.0,129.0,52.0,346.0,321.0,1715.0,1979
208,Billy McKinney,PG,23.0,KCK,78.0,0.0,1242.0,240.0,477.0,0.503,0.0,0.0,0.0,240.0,477.0,0.503,0.503,129.0,162.0,0.796,20.0,65.0,85.0,253.0,58.0,3.0,124.0,121.0,609.0,1979
209,Tom McMillen,C,26.0,ATL,82.0,0.0,1392.0,232.0,498.0,0.466,0.0,0.0,0.0,232.0,498.0,0.466,0.466,106.0,119.0,0.891,131.0,201.0,332.0,69.0,15.0,32.0,87.0,211.0,570.0,1979
210,Jim McMillian,SF,30.0,POR,23.0,0.0,278.0,33.0,74.0,0.446,0.0,0.0,0.0,33.0,74.0,0.446,0.446,17.0,21.0,0.81,16.0,23.0,39.0,33.0,10.0,3.0,16.0,18.0,83.0,1979
211,Larry McNeill,PF,28.0,DET,11.0,0.0,46.0,9.0,20.0,0.45,0.0,0.0,0.0,9.0,20.0,0.45,0.45,11.0,12.0,0.917,3.0,7.0,10.0,3.0,0.0,0.0,4.0,7.0,29.0,1979
212,John Mengelt,SG,29.0,CHI,75.0,0.0,1705.0,338.0,689.0,0.491,0.0,0.0,0.0,338.0,689.0,0.491,0.491,150.0,182.0,0.824,25.0,93.0,118.0,187.0,46.0,4.0,120.0,148.0,826.0,1979
213,Joe Meriweather,C,25.0,TOT,77.0,0.0,1693.0,242.0,500.0,0.484,0.0,0.0,0.0,242.0,500.0,0.484,0.484,126.0,187.0,0.674,143.0,266.0,409.0,79.0,40.0,94.0,130.0,283.0,610.0,1979
216,Mike Mitchell,SF,23.0,CLE,80.0,0.0,1576.0,362.0,706.0,0.513,0.0,0.0,0.0,362.0,706.0,0.513,0.513,131.0,178.0,0.736,127.0,202.0,329.0,60.0,51.0,29.0,102.0,215.0,855.0,1979
217,Steve Mix,SF,31.0,PHI,74.0,0.0,1269.0,265.0,493.0,0.538,0.0,0.0,0.0,265.0,493.0,0.538,0.538,161.0,201.0,0.801,109.0,184.0,293.0,121.0,57.0,16.0,100.0,112.0,691.0,1979
218,Eric Money,PG,23.0,TOT,70.0,0.0,1979.0,444.0,893.0,0.497,0.0,0.0,0.0,444.0,893.0,0.497,0.497,170.0,237.0,0.717,70.0,92.0,162.0,331.0,87.0,12.0,235.0,202.0,1058.0,1979
221,Earl Monroe,SG,34.0,NYK,64.0,0.0,1393.0,329.0,699.0,0.471,0.0,0.0,0.0,329.0,699.0,0.471,0.471,129.0,154.0,0.838,26.0,48.0,74.0,189.0,48.0,6.0,98.0,123.0,787.0,1979
222,Glenn Mosley,PF,23.0,SAS,26.0,0.0,221.0,31.0,75.0,0.413,0.0,0.0,0.0,31.0,75.0,0.413,0.413,23.0,38.0,0.605,27.0,37.0,64.0,19.0,8.0,10.0,20.0,35.0,85.0,1979
223,Calvin Murphy,PG,30.0,HOU,82.0,0.0,2941.0,707.0,1424.0,0.496,0.0,0.0,0.0,707.0,1424.0,0.496,0.496,246.0,265.0,0.928,78.0,95.0,173.0,351.0,117.0,6.0,187.0,288.0,1660.0,1979
224,Bob Nash,SF,28.0,KCK,82.0,0.0,1307.0,227.0,522.0,0.435,0.0,0.0,0.0,227.0,522.0,0.435,0.435,69.0,86.0,0.802,76.0,130.0,206.0,71.0,29.0,15.0,82.0,135.0,523.0,1979
225,Swen Nater,C,29.0,SDC,79.0,0.0,2006.0,357.0,627.0,0.569,0.0,0.0,0.0,357.0,627.0,0.569,0.569,132.0,165.0,0.8,218.0,483.0,701.0,140.0,38.0,29.0,170.0,244.0,846.0,1979
226,Lloyd Neal,PF,28.0,POR,4.0,0.0,48.0,4.0,11.0,0.364,0.0,0.0,0.0,4.0,11.0,0.364,0.364,1.0,1.0,1.0,2.0,7.0,9.0,1.0,0.0,1.0,6.0,7.0,9.0,1979
227,Mike Newlin,SG,30.0,HOU,76.0,0.0,1828.0,283.0,581.0,0.487,0.0,0.0,0.0,283.0,581.0,0.487,0.487,212.0,243.0,0.872,51.0,119.0,170.0,291.0,51.0,9.0,175.0,218.0,778.0,1979
228,Norm Nixon,PG,23.0,LAL,82.0,0.0,3145.0,623.0,1149.0,0.542,0.0,0.0,0.0,623.0,1149.0,0.542,0.542,158.0,204.0,0.775,48.0,183.0,231.0,737.0,201.0,17.0,231.0,250.0,1404.0,1979
229,Connie Norman,SG,25.0,SDC,22.0,0.0,323.0,71.0,165.0,0.43,0.0,0.0,0.0,71.0,165.0,0.43,0.43,19.0,23.0,0.826,13.0,19.0,32.0,24.0,10.0,3.0,22.0,35.0,161.0,1979
230,Mark Olberding,PF,22.0,SAS,80.0,0.0,1885.0,261.0,551.0,0.474,0.0,0.0,0.0,261.0,551.0,0.474,0.474,233.0,290.0,0.803,96.0,333.0,429.0,211.0,53.0,18.0,163.0,282.0,755.0,1979
231,John Olive,SF,23.0,SDC,34.0,0.0,189.0,13.0,40.0,0.325,0.0,0.0,0.0,13.0,40.0,0.325,0.325,18.0,23.0,0.783,3.0,16.0,19.0,3.0,4.0,0.0,13.0,32.0,44.0,1979
232,Tom Owens,C,29.0,POR,82.0,0.0,2791.0,600.0,1095.0,0.548,0.0,0.0,0.0,600.0,1095.0,0.548,0.548,320.0,403.0,0.794,263.0,477.0,740.0,301.0,59.0,58.0,247.0,329.0,1520.0,1979
233,Robert Parish,C,25.0,GSW,76.0,0.0,2411.0,554.0,1110.0,0.499,0.0,0.0,0.0,554.0,1110.0,0.499,0.499,196.0,281.0,0.698,265.0,651.0,916.0,115.0,100.0,217.0,233.0,303.0,1304.0,1979
234,Sonny Parker,SF,23.0,GSW,79.0,0.0,2893.0,512.0,1019.0,0.502,0.0,0.0,0.0,512.0,1019.0,0.502,0.502,175.0,222.0,0.788,164.0,280.0,444.0,291.0,144.0,33.0,193.0,187.0,1199.0,1979
235,Billy Paultz,C,30.0,SAS,79.0,0.0,2122.0,399.0,758.0,0.526,0.0,0.0,0.0,399.0,758.0,0.526,0.526,114.0,194.0,0.588,169.0,456.0,625.0,178.0,35.0,125.0,157.0,204.0,912.0,1979
236,Roger Phegley,SG,22.0,WSB,29.0,0.0,153.0,28.0,78.0,0.359,0.0,0.0,0.0,28.0,78.0,0.359,0.359,24.0,29.0,0.828,5.0,17.0,22.0,15.0,5.0,2.0,17.0,21.0,80.0,1979
237,Stan Pietkiewicz,SG,22.0,SDC,4.0,0.0,32.0,1.0,8.0,0.125,0.0,0.0,0.0,1.0,8.0,0.125,0.125,2.0,2.0,1.0,0.0,6.0,6.0,3.0,1.0,0.0,1.0,5.0,4.0,1979
238,Ben Poquette,PF,23.0,DET,76.0,0.0,1337.0,198.0,464.0,0.427,0.0,0.0,0.0,198.0,464.0,0.427,0.427,111.0,142.0,0.782,99.0,237.0,336.0,57.0,38.0,98.0,65.0,198.0,507.0,1979
239,Kevin Porter,PG,28.0,DET,82.0,0.0,3064.0,534.0,1110.0,0.481,0.0,0.0,0.0,534.0,1110.0,0.481,0.481,192.0,266.0,0.722,62.0,147.0,209.0,1099.0,158.0,5.0,337.0,302.0,1260.0,1979
240,Jim Price,PG,29.0,LAL,75.0,0.0,1207.0,171.0,344.0,0.497,0.0,0.0,0.0,171.0,344.0,0.497,0.497,55.0,79.0,0.696,26.0,97.0,123.0,218.0,66.0,12.0,100.0,128.0,397.0,1979
241,Wayne Radford,SG,22.0,IND,52.0,0.0,649.0,83.0,175.0,0.474,0.0,0.0,0.0,83.0,175.0,0.474,0.474,36.0,45.0,0.8,25.0,43.0,68.0,57.0,30.0,1.0,45.0,61.0,202.0,1979
242,Clifford Ray,C,30.0,GSW,82.0,0.0,1917.0,231.0,439.0,0.526,0.0,0.0,0.0,231.0,439.0,0.526,0.526,106.0,190.0,0.558,213.0,395.0,608.0,136.0,47.0,50.0,153.0,264.0,568.0,1979
243,Marlon Redmond,SG,23.0,TOT,53.0,0.0,759.0,163.0,387.0,0.421,0.0,0.0,0.0,163.0,387.0,0.421,0.421,31.0,50.0,0.62,57.0,52.0,109.0,58.0,28.0,16.0,57.0,96.0,357.0,1979
246,Robert Reid,SF,23.0,HOU,82.0,0.0,2259.0,382.0,777.0,0.492,0.0,0.0,0.0,382.0,777.0,0.492,0.492,131.0,186.0,0.704,129.0,354.0,483.0,230.0,75.0,48.0,131.0,302.0,895.0,1979
247,Kevin Restani,PF,27.0,MIL,81.0,0.0,1598.0,262.0,529.0,0.495,0.0,0.0,0.0,262.0,529.0,0.495,0.495,51.0,73.0,0.699,141.0,244.0,385.0,122.0,30.0,27.0,96.0,155.0,575.0,1979
248,Micheal Ray Richardson,PG,23.0,NYK,72.0,0.0,1218.0,200.0,483.0,0.414,0.0,0.0,0.0,200.0,483.0,0.414,0.414,69.0,128.0,0.539,78.0,155.0,233.0,213.0,100.0,18.0,141.0,188.0,469.0,1979
249,Anthony Roberts,SF,23.0,DEN,63.0,0.0,1236.0,211.0,498.0,0.424,0.0,0.0,0.0,211.0,498.0,0.424,0.424,76.0,110.0,0.691,106.0,152.0,258.0,107.0,20.0,2.0,65.0,142.0,498.0,1979
250,Tony Robertson,SG,23.0,GSW,12.0,0.0,74.0,15.0,40.0,0.375,0.0,0.0,0.0,15.0,40.0,0.375,0.375,6.0,9.0,0.667,6.0,4.0,10.0,4.0,8.0,0.0,8.0,10.0,36.0,1979
251,Rick Robey,C,23.0,TOT,79.0,0.0,1763.0,322.0,673.0,0.478,0.0,0.0,0.0,322.0,673.0,0.478,0.478,174.0,224.0,0.777,168.0,345.0,513.0,132.0,48.0,15.0,164.0,232.0,818.0,1979
254,Jackie Robinson,SF,23.0,SEA,12.0,0.0,105.0,19.0,41.0,0.463,0.0,0.0,0.0,19.0,41.0,0.463,0.463,8.0,15.0,0.533,9.0,10.0,19.0,13.0,5.0,1.0,11.0,9.0,46.0,1979
255,Truck Robinson,PF,27.0,TOT,69.0,0.0,2537.0,566.0,1152.0,0.491,0.0,0.0,0.0,566.0,1152.0,0.491,0.491,324.0,462.0,0.701,195.0,607.0,802.0,113.0,46.0,75.0,233.0,206.0,1456.0,1979
258,Bill Robinzine,PF,26.0,KCK,82.0,0.0,2179.0,459.0,837.0,0.548,0.0,0.0,0.0,459.0,837.0,0.548,0.548,180.0,246.0,0.732,218.0,420.0,638.0,104.0,105.0,15.0,179.0,367.0,1098.0,1979
259,Dave Robisch,C,29.0,LAL,80.0,0.0,1219.0,150.0,336.0,0.446,0.0,0.0,0.0,150.0,336.0,0.446,0.446,86.0,115.0,0.748,82.0,203.0,285.0,97.0,20.0,25.0,53.0,108.0,386.0,1979
260,Tree Rollins,C,23.0,ATL,81.0,0.0,1900.0,297.0,555.0,0.535,0.0,0.0,0.0,297.0,555.0,0.535,0.535,89.0,141.0,0.631,219.0,369.0,588.0,49.0,46.0,254.0,87.0,328.0,683.0,1979
261,Dan Roundfield,PF,25.0,ATL,80.0,0.0,2539.0,462.0,916.0,0.504,0.0,0.0,0.0,462.0,916.0,0.504,0.504,300.0,420.0,0.714,326.0,539.0,865.0,131.0,87.0,176.0,209.0,358.0,1224.0,1979
262,Curtis Rowe,PF,29.0,BOS,53.0,0.0,1222.0,151.0,346.0,0.436,0.0,0.0,0.0,151.0,346.0,0.436,0.436,52.0,75.0,0.693,79.0,163.0,242.0,69.0,15.0,13.0,88.0,105.0,354.0,1979
263,John Rudd,SF,23.0,NYK,58.0,0.0,723.0,59.0,133.0,0.444,0.0,0.0,0.0,59.0,133.0,0.444,0.444,66.0,93.0,0.71,69.0,98.0,167.0,35.0,17.0,8.0,59.0,95.0,184.0,1979
264,Campy Russell,SF,27.0,CLE,74.0,0.0,2859.0,603.0,1268.0,0.476,0.0,0.0,0.0,603.0,1268.0,0.476,0.476,417.0,523.0,0.797,147.0,356.0,503.0,348.0,98.0,25.0,259.0,222.0,1623.0,1979
265,Frankie Sanders,SF,22.0,TOT,46.0,0.0,479.0,105.0,246.0,0.427,0.0,0.0,0.0,105.0,246.0,0.427,0.427,54.0,68.0,0.794,35.0,75.0,110.0,52.0,21.0,6.0,55.0,69.0,264.0,1979
268,Alvin Scott,SF,23.0,PHO,81.0,0.0,1737.0,212.0,396.0,0.535,0.0,0.0,0.0,212.0,396.0,0.535,0.535,120.0,168.0,0.714,104.0,256.0,360.0,126.0,80.0,62.0,99.0,139.0,544.0,1979
269,Charlie Scott,PG,30.0,DEN,79.0,0.0,2617.0,393.0,854.0,0.46,0.0,0.0,0.0,393.0,854.0,0.46,0.46,161.0,215.0,0.749,54.0,156.0,210.0,428.0,78.0,30.0,255.0,284.0,947.0,1979
